wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,syllabified,lemma
3056,415,8,sieue,sieue,415,Adj,Adj,'C/V\./(e)\,sien
3057,415,9,!,!,415,Pnc,Pnc,,!
3058,416,1,-,-,416,Pnc,Pnc,,-
3059,416,2,qui,qui,416,Qux,Qux,C/V\,qui
3060,416,3,est,est,416,Vfin,Vfin,/V\,être
3061,416,4,el,el,416,Prn,Prn%,/V\,elle
3062,416,5,donques,donques,416,Adv,Adv,'C/V\.C/e\,donc
3063,416,6,?,?,416,Pnc,Pnc,,?
3064,416,7,-,-,416,Pnc,Pnc,,-
3065,416,8,par,par,416,Pre,Pre,C/V\,par
3066,416,9,foi,foi,416,N,N,C/V\,foi
3067,416,10,",",",",416,Pnc,Pnc,,","
3068,416,11,mieue,mieue,416,Adj,Adj,'C/V\./(e)\,mien
3069,416,12,!,!,416,Pnc,Pnc,,!
3070,417,1,-,-,417,Pnc,Pnc,,-
3071,417,2,vostre,vostre,417,Adj,Adj,'C/V\.C/(e)\,votre
3072,417,3,?,?,417,Pnc,Pnc,,?
3073,417,4,voire,voire,417,Adv,Adv,'C/V\.C/(e)\,voire
3074,417,5,",",",",417,Pnc,Pnc,,","
3075,417,6,par,par,417,Pre,Pre,C/V\,par
3076,417,7,quel,quel,417,Qux,Qux,C/V\,quel
3077,417,8,reson,reson,417,N,N,C/V\.'C/V\,raison
3078,417,9,?,?,417,Pnc,Pnc,,?
3079,418,1,-,-,418,Pnc,Pnc,,-
3080,418,2,vostre,vostre,418,Det,Det,'C/V\.C/(e)\,votre
3081,418,3,oste,oste,418,N,N,'/V\.C/(e)\,hôte
3082,418,4,jut,jut,418,Vfin,Vfin,C/V\,gésir
3083,418,5,en,en,418,Pre,Pre,/V\,en
3084,418,6,vos,vos,418,Det,Det,C/V\,votre
3085,418,7,meson,meson,418,N,N,C/V\.'C/V\,maison
3086,418,8,",",",",418,Pnc,Pnc,,","
3087,419,1,sus,sus,419,PrA,PrA,C/V\,sus
3088,419,2,mes,mes,419,Det,Det,C/V\,mon
3089,419,3,coutes,coutes,419,N,N,'C/V\.C/e\,coute
3090,419,4,et,et,419,Crd,Crd,/V\,et
3091,419,5,mes,mes,419,Det,Det,C/V\,mon
3092,419,6,linceus,linceus,419,N,N,C/V\.'C/V\,linceul
3093,419,7,;,;,419,Pnc,Pnc,,;
3094,420,1,que,que,420,Sub,Sub,C/(e)\,que
3095,420,2,maugré,maugré,420,N,N,C/V\.'C/V\,malgré
3096,420,3,en,en,420,Prn,Prn$$,/V\,en
3097,420,4,ait,ait,420,Vfin,Vfin,/V\,avoir
3098,420,5,seint,seint,420,Adj,Adj,C/V\,saint
3099,420,6,aceus,aceus,420,N,N,/V\.'C/V\,Acheul
3100,420,7,",",",",420,Pnc,Pnc,,","
3101,421,1,vos,vos,421,Prn,Prn$,C/V\,vous
3102,421,2,volez,volez,421,Vfin,Vfin,C/V\.'C/V\,vouloir
3103,421,3,ore,ore,421,Adv,Adv,'/V\.C/(e)\,or
3104,421,4,tot,tot,421,QIs,QIs,C/V\,tout
3105,421,5,savoir,savoir,421,Vinf,Vinf,C/V\.'C/V\,savoir
3106,421,6,?,?,421,Pnc,Pnc,,?
3107,422,1,-,-,422,Pnc,Pnc,,-
3108,422,2,bele,bele,422,Adj,Adj,'C/V\.C/(e)\,beau
3109,422,3,suer,suer,422,N,N,C/V\,soeur
3110,422,4,",",",",422,Pnc,Pnc,,","
3111,422,5,or,or,422,Adv,Adv,/V\,or
3112,422,6,me,me,422,Prn,Prn$$,C/(e)\,me
3113,422,7,di,di,422,Vfin,Vfin,C/V\,dire
3114,422,8,dont,dont,422,Adv,Adv,C/V\,donc
3115,422,9,voir,voir,422,N,N,C/V\,voir
3116,422,10,",",",",422,Pnc,Pnc,,","
3117,423,1,par,par,423,Pre,Pre,C/V\,par
3118,423,2,cele,cele,423,Dem,Dem,'C/V\.C/(e)\,cil
3119,423,3,foi,foi,423,N,N,C/V\,foi
3120,423,4,que,que,423,Qux,Qux,C/(e)\,que
3121,423,5,me,me,423,Prn,Prn$$,C/(e)\,me
3122,423,6,plevistes,plevistes,423,Vfin,Vfin,C/V\.'C/V\.C/e\,plevir
3123,424,1,quant,quant,424,Sub,Sub,C/V\,quand
3124,424,2,vos,vos,424,Prn,Prn,C/V\,vous
3125,424,3,ceanz,ceanz,424,Adv,Adv,C/(V)\.'/V\,céans
3126,424,4,primes,primes,424,Adv,Adv,'C/V\.C/e\,prim
3127,424,5,venistes,venistes,424,Vfin,Vfin,C/V\.'C/V\.C/e\,venir
3128,424,6,",",",",424,Pnc,Pnc,,","
3129,425,1,se,se,425,Sub,Sub,C/(e)\,si
3130,425,2,ceste,ceste,425,Dem,Dem,'C/V\.C/(e)\,cist
3131,425,3,pel,pel,425,N,N,C/V\,peau
3132,425,4,doit,doit,425,Vfin,Vfin,C/V\,devoir
3133,425,5,estre,estre,425,Vinf,Vinf,'/V\.C/(e)\,être
3134,425,6,vostre,vostre,425,Adj,Adj,'C/V\.C/(e)\,votre
3135,425,7,.,.,425,Pnc,Pnc,,.
3136,426,1,-,-,426,Pnc,Pnc,,-
3137,426,2,oïl,oïl,426,NVP,NVP,/{V}\.'/V\,oui
3138,426,3,",",",",426,Pnc,Pnc,,","
3139,426,4,par,par,426,Pre,Pre,C/V\,par
3140,426,5,seinte,seinte,426,Adj,Adj,'C/V\.C/(e)\,saint
3141,426,6,patenostre,patenostre,426,N,N,C/V\.C/e\.'C/V\.C/(e)\,patenôtre
3142,426,7,!,!,426,Pnc,Pnc,,!
3143,427,1,-,-,427,Pnc,Pnc,,-
3144,427,2,dites,dites,427,Vfin,Vfin,'C/V\.C/e\,dire
3145,427,3,moi,moi,427,Prn,Prn%%,C/V\,moi
3146,427,4,",",",",427,Pnc,Pnc,,","
3147,427,5,qui,qui,427,Qux,Qux,C/V\,qui
3148,427,6,la,la,427,Prn,Prn$$,C/V\,le
3149,427,7,vos,vos,427,Prn,Prn$$,C/V\,vous
3150,427,8,dona,dona,427,Vfin,Vfin,C/V\.'C/V\,donner
3151,427,9,?,?,427,Pnc,Pnc,,?
3152,428,1,-,-,428,Pnc,Pnc,,-
3153,428,2,nostre,nostre,428,Det,Det,'C/V\.C/(e)\,notre
3154,428,3,oste,oste,428,N,N,'/V\.C/(e)\,hôte
3155,428,4,",",",",428,Pnc,Pnc,,","
3156,428,5,quant,quant,428,Sub,Sub,C/V\,quand
3157,428,6,il,il,428,Prn,Prn$,/V\,il
3158,428,7,s',s',428,Prn,Prn$$,C/\,se
3159,428,8,en,en,428,Prn,Prn$$,/V\,en
3160,428,9,ala,ala,428,Vfin,Vfin,/V\.'C/V\,aller
3161,428,10,.,.,428,Pnc,Pnc,,.
3162,429,1,-,-,429,Pnc,Pnc,,-
3163,429,2,os,os,429,Exc,Exc,/V\,ho
3164,429,3,",",",",429,Pnc,Pnc,,","
3165,429,4,por,por,429,Pre,Pre,C/V\,pour
3166,429,5,les,les,429,Det,Det,C/V\,le
3167,429,6,costez,costez,429,N,N,C/V\.'C/V\,côté
3168,429,7,seint,seint,429,Adj,Adj,C/V\,saint
3169,429,8,martin,martin,429,N,N,C/V\.'C/V\,Martin
3170,429,9,",",",",429,Pnc,Pnc,,","
3171,430,1,il,il,430,Prn,Prn$,/V\,il
3172,430,2,se,se,430,Prn,Prn$$,C/(e)\,se
3173,430,3,leva,leva,430,Vfin,Vfin,C/V\.'C/V\,lever
3174,430,4,jui,jui,430,Adv,Adv,C/V\.'C/V\,hui
3175,430,5,matin,matin,430,Adv,Adv,C/V\.'C/V\,matin
3176,430,6,",",",",430,Pnc,Pnc,,","
3177,431,1,einz,einz,431,PrA,PrA,/V\,ains
3178,431,2,que,que,431,Sub,Sub,C/(e)\,que
3179,431,3,levé,levé,431,Vpp,Vpp,C/V\.'C/V\,lever
3180,431,4,fust,fust,431,Vfin,Vfin,C/V\,être
3181,431,5,li,li,431,Det,Det,C/V\,le
3182,431,6,solaus,solaus,431,N,N,C/V\.'C/V\,soleil
3183,431,7,!,!,431,Pnc,Pnc,,!
3184,432,1,-,-,432,Pnc,Pnc,,-
3185,432,2,dieus,dieus,432,N,N,C/V\,dieu
3186,432,3,",",",",432,Pnc,Pnc,,","
3187,432,4,com,com,432,Sub,Sub,C/V\,comme
3188,432,5,vos,vos,432,Prn,Prn$,C/V\,vous
3189,432,6,estes,estes,432,Vfin,Vfin,'/V\.C/e\,être
3190,432,7,desloiaus,desloiaus,432,Adj,Adj,C/V\.C/V\.'C/V\,déloyal
3191,432,8,",",",",432,Pnc,Pnc,,","
3192,433,1,qui,qui,433,Qux,Qux,C/V\,qui
3193,433,2,jurez,jurez,433,Vfin,Vfin,C/V\.'C/V\,jurer
3194,433,3,si,si,433,Det,Det,C/V\,son
3195,433,4,escordement,escordement,433,N,N,/V\.C/V\.C/e\.'C/V\,accordement
3196,433,5,!,!,433,Pnc,Pnc,,!
3197,434,1,il,il,434,Prn,Prn$,/V\,il
3198,434,2,prist,prist,434,Vfin,Vfin,C/V\,prendre
3199,434,3,congié,congié,434,N,N,C/V\.'C/V\,congé
3200,434,4,trop,trop,434,Adv,Adv,C/V\,trop
3201,434,5,bonement,bonement,434,Adv,Adv,C/V\.C/e\.'C/V\,bonnement
3202,435,1,a,a,435,Pre,Pre,/V\,à
3203,435,2,moi,moi,435,Prn,Prn,C/V\,moi
3204,435,3,",",",",435,Pnc,Pnc,,","
3205,435,4,quant,quant,435,Sub,Sub,C/V\,quand
3206,435,5,il,il,435,Prn,Prn$,/V\,il
3207,435,6,s',s',435,Prn,Prn$$,C/\,se
3208,435,7,en,en,435,Prn,Prn$$,/V\,en
3209,435,8,dut,dut,435,Vfin,Vfin,C/V\,devoir
3210,435,9,aler,aler,435,Vinf,Vinf,/V\.'C/V\,aller
3211,435,10,.,.,435,Pnc,Pnc,,.
3212,436,1,-,-,436,Pnc,Pnc,,-
3213,436,2,fu,fu,436,Vfin,Vfin,C/V\,être
3214,436,3,il,il,436,Prn,Prn$,/V\,il
3215,436,4,donques,donques,436,Adv,Adv,'C/V\.C/e\,donc
3216,436,5,a,a,436,Pre,Pre,/V\,à
3217,436,6,vos,vos,436,Prn,Prn,C/V\,vous
3218,436,7,lever,lever,436,Vinf,Vinf,C/V\.'C/V\,lever
3219,436,8,?,?,436,Pnc,Pnc,,?
3220,437,1,-,-,437,Pnc,Pnc,,-
3221,437,2,nenil,nenil,437,NVP,NVP,C/V\.'C/V\,nenni
3222,437,3,!,!,437,Pnc,Pnc,,!
3223,437,4,-,-,437,Pnc,Pnc,,-
3224,437,5,quant,quant,437,Qux,Qux,C/V\,quand
3225,437,6,dont,dont,437,Adv,Adv,C/V\,donc
3226,437,7,?,?,437,Pnc,Pnc,,?
3227,437,8,-,-,437,Pnc,Pnc,,-
3228,437,9,je,je,437,Prn,Prn$,C/(e)\,je
3229,437,10,me,me,437,Prn,Prn$$,C/(e)\,me
3230,437,11,gisoie,gisoie,437,Vfin,Vfin,C/V\.'C/V\./(e)\,gésir
3231,437,12,",",",",437,Pnc,Pnc,,","
3232,438,1,de,de,438,Pre,Pre,C/(e)\,de
3233,438,2,lui,lui,438,Prn,Prn,C/V\,lui
3234,438,3,garde,garde,438,N,N,'C/V\.C/(e)\,garde
3235,438,4,ne,ne,438,Neg,Neg$$,C/(e)\,ne
3236,438,5,me,me,438,Prn,Prn$$,C/(e)\,me
3237,438,6,donoie,donoie,438,Vfin,Vfin,C/V\.'C/V\./(e)\,donner
3238,438,7,",",",",438,Pnc,Pnc,,","
3239,439,1,quant,quant,439,Sub,Sub,C/V\,quand
3240,439,2,il,il,439,Prn,Prn$,/V\,il
3241,439,3,vint,vint,439,Vfin,Vfin,C/V\,venir
3242,439,4,devant,devant,439,PrA,PrA,C/V\.'C/V\,devant
3243,439,5,mon,mon,439,Det,Det,C/V\,mon
3244,439,6,esponde,esponde,439,N,N,/V\.'C/V\.C/(e)\,esponde
3245,439,7,:,:,439,Pnc,Pnc,,:
3246,440,1,il,il,440,Prn,Prn$,/V\,il
3247,440,2,estuet,estuet,440,Vfin,Vfin,/V\.'C/V\,estovoir
3248,440,3,que,que,440,Sub,Sub,C/(e)\,que
3249,440,4,je,je,440,Prn,Prn$,C/(e)\,je
3250,440,5,vos,vos,440,Prn,Prn$$,C/V\,vous
3251,440,6,esponde,esponde,440,Vfin,Vfin,/V\.'C/V\.C/(e)\,espondre
3252,440,7,.,.,440,Pnc,Pnc,,.
3253,440,8,.,.,440,Pnc,Pnc,,.
3254,440,9,.,.,440,Pnc,Pnc,,.
3255,441,1,-,-,441,Pnc,Pnc,,-
3256,441,2,et,et,441,Crd,Crd,/V\,et
3257,441,3,que,que,441,Qux,Qux,C/(e)\,que
3258,441,4,dist,dist,441,Vfin,Vfin,C/V\,dire
3259,441,5,il,il,441,Prn,Prn%,/V\,il
3260,441,6,au,au,441,Pre+Det,Pre+Det,/V\,à.le
3261,441,7,congié,congié,441,N,N,C/V\.'C/V\,congé
3262,441,8,prendre,prendre,441,Vinf,Vinf,'C/V\.C/(e)\,prendre
3263,441,9,?,?,441,Pnc,Pnc,,?
3264,442,1,ce,ce,442,Prn,Prn,C/(e)\,ce
3265,442,2,me,me,442,Prn,Prn$$,C/(e)\,me
3266,442,3,dites,dites,442,Vfin,Vfin,'C/V\.C/e\,dire
3267,442,4,",",",",442,Pnc,Pnc,,","
3268,442,5,sans,sans,442,Pre,Pre,C/V\,sans
3269,442,6,plus,plus,442,Adv,Adv,C/V\,plus
3270,442,7,atendre,atendre,442,Vinf,Vinf,/V\.'C/V\.C/(e)\,attendre
3271,442,8,!,!,442,Pnc,Pnc,,!
3272,443,1,-,-,443,Pnc,Pnc,,-
3273,443,2,il,il,443,Prn,Prn$,/V\,il
3274,443,3,dist,dist,443,Vfin,Vfin,C/V\,dire
3275,443,4,:,:,443,Pnc,Pnc,,:
3276,443,5,dame,dame,443,N,N,'C/V\.C/(e)\,dame
3277,443,6,",",",",443,Pnc,Pnc,,","
3278,443,7,a,a,443,Pre,Pre,/V\,à
3279,443,8,deus,deus,443,N,N,C/V\,dieu
3280,443,9,vos,vos,443,Prn,Prn$$,C/V\,vous
3281,443,10,commant,commant,443,Vfin,Vfin,C/V\.'C/V\,commander
3282,443,11,",",",",443,Pnc,Pnc,,","
3283,444,1,vos,vos,444,Prn,Prn$,C/V\,vous
3284,444,2,m',m',444,Prn,Prn$$,C/\,me
3285,444,3,avez,avez,444,Vfin,Vfin,/V\.'C/V\,avoir
3286,444,4,fet,fet,444,Vpp,Vpp,C/V\,faire
3287,444,5,molt,molt,444,QIs,QIs,C/V\,moult
3288,444,6,bel,bel,444,Adj,Adj,C/V\,beau
3289,444,7,semblant,semblant,444,N,N,C/V\.'C/V\,semblant
3290,444,8,.,.,444,Pnc,Pnc,,.
3291,445,1,plus,plus,445,Adv,Adv,C/V\,plus
3292,445,2,n',n',445,Neg,Neg$$,C/\,ne
3293,445,3,i,i,445,Prn,Prn$$,/V\,y
3294,445,4,parla,parla,445,Vfin,Vfin,C/V\.'C/V\,parler
3295,445,5,ne,ne,445,Crd,Crd,C/(e)\,ne
3296,445,6,plus,plus,445,Adv,Adv,C/V\,plus
3297,445,7,n',n',445,Neg,Neg$$,C/\,ne
3298,445,8,i,i,445,Prn,Prn$$,/V\,y
3299,445,9,fist,fist,445,Vfin,Vfin,C/V\,faire
3300,445,10,",",",",445,Pnc,Pnc,,","
3301,446,1,ne,ne,446,Crd,Crd,C/(e)\,ne
3302,446,2,riens,riens,446,N,N,C/V\,rien
3303,446,3,nule,nule,446,QIs,QIs,'C/V\.C/(e)\,nul
3304,446,4,ne,ne,446,Neg,Neg$$,C/(e)\,ne
3305,446,5,me,me,446,Prn,Prn$$,C/(e)\,me
3306,446,6,requist,requist,446,Vfin,Vfin,C/V\.'C/V\,requérir
3307,447,1,qui,qui,447,Qux,Qux,C/V\,qui
3308,447,2,vos,vos,447,Prn,Prn$$,C/V\,vous
3309,447,3,tornast,tornast,447,Vfin,Vfin,C/V\.'C/V\,tourner
3310,447,4,a,a,447,Pre,Pre,/V\,à
3311,447,5,vilenie,vilenie,447,N,N,C/V\.C/V\.'C/V\./(e)\,vilenie
3312,447,6,.,.,447,Pnc,Pnc,,.
3313,448,1,més,més,448,Crd,Crd,C/V\,mais
3314,448,2,vos,vos,448,Prn,Prn$,C/V\,vous
3315,448,3,i,i,448,Prn,Prn$$,/V\,y
3316,448,4,pensez,pensez,448,Vfin,Vfin,C/V\.'C/V\,penser
3317,448,5,vilanie,vilanie,448,N,N,C/V\.C/V\.'C/V\./(e)\,vilenie
3318,448,6,;,;,448,Pnc,Pnc,,;
3319,449,1,onques,onques,449,Adv,Adv,'/V\.C/e\,onques
3320,449,2,ne,ne,449,Neg,Neg$$,C/(e)\,ne
3321,449,3,fui,fui,449,Vfin,Vfin,C/V\,être
3322,449,4,de,de,449,Pre,Pre,C/(e)\,de
3323,449,5,vos,vos,449,Prn,Prn,C/V\,vous
3324,449,6,creue,creue,449,Vpp,Vpp,C/(V)\.'/V\./(e)\,croire
3325,449,7,",",",",449,Pnc,Pnc,,","
3326,450,1,et,et,450,Crd,Crd,/V\,et
3327,450,2,si,si,450,Adv,Adv,C/V\,si
3328,450,3,n',n',450,Neg,Neg$$,C/\,ne
3329,450,4,avez,avez,450,Vfin,Vfin,/V\.'C/V\,avoir
3330,450,5,en,en,450,Pre,Pre,/V\,en
3331,450,6,moi,moi,450,Prn,Prn,C/V\,moi
3332,450,7,veüe,veüe,450,Vpp,Vpp,C/(V)\.'/V\./(e)\,voir
3333,450,8,",",",",450,Pnc,Pnc,,","
3334,451,1,grasce,grasce,451,N,N,'C/V\.C/(e)\,grâce
3335,451,2,deu,deu,451,N,N,C/V\,dieu
3336,451,3,",",",",451,Pnc,Pnc,,","
3337,451,4,se,se,451,Sub,Sub,C/(e)\,si
3338,451,5,molt,molt,451,QIs,QIs,C/V\,moult
3339,451,6,grant,grant,451,Adj,Adj,C/V\,grand
3340,451,7,bien,bien,451,N,N,C/V\,bien
3341,451,8,non,non,451,NVP,NVP,C/V\,non
3342,451,9,!,!,451,Pnc,Pnc,,!
3343,452,1,més,més,452,Crd,Crd,C/V\,mais
3344,452,2,vos,vos,452,Prn,Prn$,C/V\,vous
3345,452,3,me,me,452,Prn,Prn$$,C/(e)\,me
3346,452,4,fetes,fetes,452,Vfin,Vfin,'C/V\.C/e\,faire
3347,452,5,desreson,desreson,452,N,N,C/V\.C/V\.'C/V\,déraison
3348,452,6,",",",",452,Pnc,Pnc,,","
3349,453,1,qui,qui,453,Qux,Qux,C/V\,qui
3350,453,2,m',m',453,Prn,Prn$$,C/\,me
3351,453,3,avez,avez,453,Vfin,Vfin,/V\.'C/V\,avoir
3352,453,4,en,en,453,Pre,Pre,/V\,en
3353,453,5,tel,tel,453,Adj,Adj,C/V\,tel
3354,453,6,ire,ire,453,N,N,'/V\.C/(e)\,ire
3355,453,7,mise,mise,453,Vpp,Vpp,'C/V\.C/(e)\,mettre
3356,454,1,dont,dont,454,Qux,Qux,C/V\,dont
3357,454,2,ma,ma,454,Det,Det,C/V\,mon
3358,454,3,char,char,454,N,N,C/V\,chair
3359,454,4,est,est,454,Vfin,Vfin,/V\,être
3360,454,5,teinte,teinte,454,Vpp,Vpp,'C/V\.C/(e)\,teindre
3361,454,6,et,et,454,Crd,Crd,/V\,et
3362,454,7,remise,remise,454,Vpp,Vpp,C/V\.'C/V\.C/(e)\,remettre
3363,454,8,!,!,454,Pnc,Pnc,,!
3364,455,1,-,-,455,Pnc,Pnc,,-
3365,455,2,ahi,ahi,455,Exc,Exc,/V\.'C/V\,aïe
3366,455,3,",",",",455,Pnc,Pnc,,","
3367,455,4,dist,dist,455,Vfin,Vfin,C/V\,dire
3368,455,5,il,il,455,Prn,Prn%,/V\,il
3369,455,6,",",",",455,Pnc,Pnc,,","
3370,455,7,fole,fole,455,Adj,Adj,'C/V\.C/(e)\,fou
3371,455,8,mauvese,mauvese,455,Adj,Adj,C/V\.'C/V\.C/(e)\,mauvais
3372,455,9,",",",",455,Pnc,Pnc,,","
3373,456,1,je,je,456,Prn,Prn$,C/(e)\,je
3374,456,2,t',t',456,Prn,Prn$$,C/\,te
3375,456,3,ai,ai,456,Vfin,Vfin,/V\,avoir
3376,456,4,norrie,norrie,456,Vpp,Vpp,C/V\.'C/V\./(e)\,nourrir
3377,456,5,trop,trop,456,Adv,Adv,C/V\,trop
3378,456,6,a,a,456,Pre,Pre,/V\,à
3379,456,7,ese,ese,456,N,N,'/V\.C/(e)\,aise
3380,456,8,!,!,456,Pnc,Pnc,,!
3381,457,1,a,a,457,Vfin,Vfin,/V\,avoir
3382,457,2,poi,poi,457,N,N,C/V\,peu
3383,457,3,que,que,457,Sub,Sub,C/(e)\,que
3384,457,4,ne,ne,457,Neg,Neg$$,C/(e)\,ne
3385,457,5,te,te,457,Prn,Prn$$,C/(e)\,te
3386,457,6,bat,bat,457,Vfin,Vfin,C/V\,battre
3387,457,7,ou,ou,457,Crd,Crd,/V\,ou
3388,457,8,tue,tue,457,Vfin,Vfin,'C/V\./(e)\,tuer
3389,457,9,:,:,457,Pnc,Pnc,,:
3390,458,1,voirement,voirement,458,Adv,Adv,C/V\.C/e\.'C/V\,voirement
3391,458,2,sai,sai,458,Vfin,Vfin,C/V\,savoir
3392,458,3,qu',qu',458,Sub,Sub,C/\,que
3393,458,4,il,il,458,Prn,Prn$,/V\,il
3394,458,5,t',t',458,Prn,Prn$$,C/\,te
3395,458,6,a,a,458,Vfin,Vfin,/V\,avoir
3396,458,7,fotue,fotue,458,Vpp,Vpp,C/V\.'C/V\./(e)\,foutre
3397,458,8,!,!,458,Pnc,Pnc,,!
3398,459,1,diva,diva,459,Exc,Exc,C/V\.'C/V\,diva
3399,459,2,",",",",459,Pnc,Pnc,,","
3400,459,3,por,por,459,Pre,Pre,C/V\,pour
3401,459,4,quoi,quoi,459,Qux,Qux,C/V\,que
3402,459,5,ne,ne,459,Neg,Neg$$,C/(e)\,ne
3403,459,6,crias,crias,459,Vfin,Vfin,C/V\.'C/V\,crier
3404,459,7,tu,tu,459,Prn,Prn%,C/V\,tu
3405,459,8,?,?,459,Pnc,Pnc,,?
3406,460,1,il,il,460,Prn,Prn$,/V\,il
3407,460,2,t',t',460,Prn,Prn$$,C/\,te
3408,460,3,estuet,estuet,460,Vfin,Vfin,/V\.'C/V\,estovoir
3409,460,4,rompre,rompre,460,Vinf,Vinf,'C/V\.C/(e)\,rompre
3410,460,5,le,le,460,Det,Det,C/(e)\,le
3411,460,6,festu,festu,460,N,N,C/V\.'C/V\,fétu
3412,460,7,:,:,460,Pnc,Pnc,,:
3413,461,1,va,va,461,Vfin,Vfin,C/V\,aller
3414,461,2,t',t',461,Prn,Prn%%,C/\,te
3415,461,3,en,en,461,Prn,Prn,/V\,en
3416,461,4,",",",",461,Pnc,Pnc,,","
3417,461,5,si,si,461,Adv,Adv,C/V\,si
3418,461,6,vide,vide,461,Vfin,Vfin,'C/V\.C/(e)\,vider
3419,461,7,mon,mon,461,Det,Det,C/V\,mon
3420,461,8,ostel,ostel,461,N,N,/V\.'C/V\,hôtel
3421,461,9,.,.,461,Pnc,Pnc,,.
3422,462,1,je,je,462,Prn,Prn$,C/(e)\,je
3423,462,2,jurerai,jurerai,462,Vfin,Vfin,C/V\.C/e\.'C/V\,jurer
3424,462,3,sus,sus,462,PrA,PrA,C/V\,sus
3425,462,4,mon,mon,462,Det,Det,C/V\,mon
3426,462,5,autel,autel,462,N,N,/V\.'C/V\,autel
3427,462,6,",",",",462,Pnc,Pnc,,","
3428,463,1,ja,ja,463,Adv,Adv,C/V\,jà
3429,463,2,més,més,463,Adv,Adv,C/V\,mais
3430,463,3,en,en,463,Pre,Pre,/V\,en
3431,463,4,ton,ton,463,Det,Det,C/V\,ton
3432,463,5,lit,lit,463,N,N,C/V\,lit
3433,463,6,ne,ne,463,Neg,Neg$$,C/(e)\,ne
3434,463,7,gerrai,gerrai,463,Vfin,Vfin,C/V\.'C/V\,gésir
3435,463,8,:,:,463,Pnc,Pnc,,:
3436,464,1,or,or,464,Adv,Adv,/V\,or
3437,464,2,endroit,endroit,464,PrA,PrA,/V\.'C/V\,endroit
3438,464,3,te,te,464,Prn,Prn$$,C/(e)\,te
3439,464,4,forjurerai,forjurerai,464,Vfin,Vfin,C/V\.C/V\.C/e\.'C/V\,forjurer
3440,464,5,!,!,464,Pnc,Pnc,,!
3441,464,6,"""","""",464,Pnc,Pnc,,""""
3442,465,1,par,par,465,Pre,Pre,C/V\,par
3443,465,2,molt,molt,465,QIs,QIs,C/V\,moult
3444,465,3,grant,grant,465,Adj,Adj,C/V\,grand
3445,465,4,ire,ire,465,N,N,'/V\.C/(e)\,ire
3446,465,5,s',s',465,Prn,Prn$$,C/\,se
3447,465,6,est,est,465,Vfin,Vfin,/V\,être
3448,465,7,asis,asis,465,Vpp,Vpp,/V\.'C/V\,asseoir
3449,465,8,",",",",465,Pnc,Pnc,,","
3450,466,1,dolenz,dolenz,466,Adj,Adj,C/V\.'C/V\,dolent
3451,466,2,et,et,466,Crd,Crd,/V\,et
3452,466,3,tristres,tristres,466,Adj,Adj,'C/V\.C/e\,triste
3453,466,4,et,et,466,Crd,Crd,/V\,et
3454,466,5,pensis,pensis,466,Adj,Adj,C/V\.'C/V\,pensif
3455,466,6,.,.,466,Pnc,Pnc,,.
3456,467,1,et,et,467,Crd,Crd,/V\,et
3457,467,2,quant,quant,467,Sub,Sub,C/V\,quand
3458,467,3,la,la,467,Det,Det,C/V\,le
3459,467,4,dame,dame,467,N,N,'C/V\.C/(e)\,dame
3460,467,5,iré,iré,467,Vpp,Vpp,/V\.'C/V\,irer
3461,467,6,le,le,467,Prn,Prn$$,C/(e)\,le
3462,467,7,voit,voit,467,Vfin,Vfin,C/V\,voir
3463,467,8,",",",",467,Pnc,Pnc,,","
3464,468,1,forment,forment,468,Adv,Adv,C/V\.'C/V\,fortement
3465,468,2,li,li,468,Prn,Prn$$,C/V\,li
3466,468,3,poise,poise,468,Vfin,Vfin,'C/V\.C/(e)\,peser
3467,468,4,qu',qu',468,Sub,Sub,C/\,que
3468,468,5,el,el,468,Prn,Prn$,/V\,elle
3469,468,6,avoit,avoit,468,Vfin,Vfin,/V\.'C/V\,avoir
3470,469,1,tencié,tencié,469,Vpp,Vpp,C/V\.'C/V\,tancer
3471,469,2,ne,ne,469,Crd,Crd,C/(e)\,ne
3472,469,3,estrivé,estrivé,469,Vpp,Vpp,/V\.C/V\.'C/V\,estriver
3473,469,4,a,a,469,Pre,Pre,/V\,à
3474,469,5,lui,lui,469,Prn,Prn,C/V\,lui
3475,469,6,:,:,469,Pnc,Pnc,,:
3476,470,1,molt,molt,470,QIs,QIs,C/V\,moult
3477,470,2,crient,crient,470,Vfin,Vfin,C/V\,craindre
3478,470,3,qu',qu',470,Sub,Sub,C/\,que
3479,470,4,il,il,470,Prn,Prn$,/V\,il
3480,470,5,ne,ne,470,Neg,Neg$$,C/(e)\,ne
3481,470,6,li,li,470,Prn,Prn$$,C/V\,li
3482,470,7,face,face,470,Vfin,Vfin,'C/V\.C/(e)\,faire
3483,470,8,anui,anui,470,N,N,/V\.'C/V\,ennui
3484,470,9,;,;,470,Pnc,Pnc,,;
3485,471,1,en,en,471,Pre,Pre,/V\,en
3486,471,2,sa,sa,471,Det,Det,C/V\,son
3487,471,3,chambre,chambre,471,N,N,'C/V\.C/(e)\,chambre
3488,471,4,antre,antre,471,Vfin,Vfin,'/V\.C/(e)\,entrer
3489,471,5,meintenant,meintenant,471,Adv,Adv,C/V\.C/e\.'C/V\,maintenant
3490,471,6,.,.,471,Pnc,Pnc,,.
