wd_id,line_id,linewd,lex_id,word,textlineid,syntag,syntag2,lemma,syllabified,ref
3144,429,3,que,que,429,Sub,Sub,que,C/(e)\,"GuilMachBeh, v. 429"
3145,429,4,pris,pris,429,Vpp,Vpp,prendre,C/V\,"GuilMachBeh, v. 429"
3146,429,5,estoie,estoie,429,Vfin,Vfin,être,/V\.'C/V\./(e)\,"GuilMachBeh, v. 429"
3147,429,6,par,par,429,Pre,Pre,par,C/V\,"GuilMachBeh, v. 429"
3148,429,7,le,le,429,Det,Det,le,C/(e)\,"GuilMachBeh, v. 429"
3149,429,8,tour,tour,429,N,N,tour3,C/V\,"GuilMachBeh, v. 429"
3150,430,1,de,De,430,Pre,Pre,de,C/(e)\,"GuilMachBeh, v. 430"
3151,430,2,plaisence,Plaisence,430,N,N,plaisance,C/V\.'C/V\.C/(e)\,"GuilMachBeh, v. 430"
3152,430,3,",",",",430,Pnc,Pnc,",",,"GuilMachBeh, v. 430"
3153,430,4,qui,qui,430,Qux,Qux,qui,C/V\,"GuilMachBeh, v. 430"
3154,430,5,m',m',430,Prn,Prn$$,me,C/\,"GuilMachBeh, v. 430"
3155,430,6,ot,ot,430,Vfin,Vfin,avoir,/V\,"GuilMachBeh, v. 430"
3156,430,7,mis,mis,430,Vpp,Vpp,mettre,C/V\,"GuilMachBeh, v. 430"
3157,430,8,en,en,430,Pre,Pre,en,/V\,"GuilMachBeh, v. 430"
3158,430,9,sa,sa,430,Det,Det,son,C/V\,"GuilMachBeh, v. 430"
3159,430,10,tour,tour,430,N,N,tour,C/V\,"GuilMachBeh, v. 430"
3160,430,11,",",",",430,Pnc,Pnc,",",,"GuilMachBeh, v. 430"
3161,431,1,en,En,431,Pre,Pre,en,/V\,"GuilMachBeh, v. 431"
3162,431,2,remirant,remirant,431,Vprs,Vprs,remirer,C/V\.C/V\.'C/V\,"GuilMachBeh, v. 431"
3163,431,3,son,son,431,Det,Det,son,C/V\,"GuilMachBeh, v. 431"
3164,431,4,gracieus,gracieus,431,Adj,Adj,gracieux,C/V\.C/{V}\.'/V\,"GuilMachBeh, v. 431"
3165,431,5,atour,atour,431,N,N,atour,/V\.'C/V\,"GuilMachBeh, v. 431"
3166,431,6,",",",",431,Pnc,Pnc,",",,"GuilMachBeh, v. 431"
3167,432,1,sans,Sans,432,Pre,Pre,sans,C/V\,"GuilMachBeh, v. 432"
3168,432,2,menacier,menacier,432,Vinf,Vinf,menacer,C/V\.C/V\.'C/V\,"GuilMachBeh, v. 432"
3169,433,1,un,Un,433,QIs,QIs,un,/V\,"GuilMachBeh, v. 433"
3170,433,2,dous,dous,433,Adj,Adj,doux,C/V\,"GuilMachBeh, v. 433"
3171,433,3,regart,regart,433,N,N,regard,C/V\.'C/V\,"GuilMachBeh, v. 433"
3172,433,4,riant,riant,433,Vprs,Vprs,rire,C/V\.'C/V\,"GuilMachBeh, v. 433"
3173,433,5,me,me,433,Prn,Prn$$,me,C/(e)\,"GuilMachBeh, v. 433"
3174,433,6,fist,fist,433,Vfin,Vfin,faire,C/V\,"GuilMachBeh, v. 433"
3175,433,7,lancier,lancier,433,Vinf,Vinf,lancer,C/V\.'C/V\,"GuilMachBeh, v. 433"
3176,434,1,par,Par,434,Pre,Pre,par,C/V\,"GuilMachBeh, v. 434"
3177,434,2,mi,mi,434,N,N,mi,C/V\,"GuilMachBeh, v. 434"
3178,434,3,le,le,434,Det,Det,le,C/(e)\,"GuilMachBeh, v. 434"
3179,434,4,cuer,cuer,434,N,N,coeur,C/V\,"GuilMachBeh, v. 434"
3180,434,5,",",",",434,Pnc,Pnc,",",,"GuilMachBeh, v. 434"
3181,434,6,et,et,434,Crd,Crd,et,/V\,"GuilMachBeh, v. 434"
3182,434,7,moy,moy,434,Prn,Prn,moi,C/V\,"GuilMachBeh, v. 434"
3183,434,8,si,si,434,Adv,Adv,si,C/V\,"GuilMachBeh, v. 434"
3184,434,9,enlacier,enlacier,434,Vinf,Vinf,enlacer,/V\.C/V\.'C/V\,"GuilMachBeh, v. 434"
3185,434,10,",",",",434,Pnc,Pnc,",",,"GuilMachBeh, v. 434"
3186,435,1,qu',Qu',435,Sub,Sub,que,C/\,"GuilMachBeh, v. 435"
3187,435,2,il,il,435,Prn,Prn$,il,/V\,"GuilMachBeh, v. 435"
3188,435,3,me,me,435,Prn,Prn$$,me,C/(e)\,"GuilMachBeh, v. 435"
3189,435,4,sousmist,sousmist,435,Vfin,Vfin,soumettre,C/V\.'C/V\,"GuilMachBeh, v. 435"
3190,435,5,en,en,435,Pre,Pre,en,/V\,"GuilMachBeh, v. 435"
3191,435,6,son,son,435,Det,Det,son,C/V\,"GuilMachBeh, v. 435"
3192,435,7,tres,trés,435,PrA,PrA,très,C/V\,"GuilMachBeh, v. 435"
3193,435,8,dous,dous,435,Adj,Adj,doux,C/V\,"GuilMachBeh, v. 435"
3194,435,9,dangier,dangier,435,N,N,danger,C/V\.C/<V>\.'/V\,"GuilMachBeh, v. 435"
3195,435,10,",",",",435,Pnc,Pnc,",",,"GuilMachBeh, v. 435"
3196,436,1,sans,Sans,436,Pre,Pre,sans,C/V\,"GuilMachBeh, v. 436"
3197,436,2,repentir,repentir,436,Vinf,Vinf,repentir,C/V\.C/V\.'C/V\,"GuilMachBeh, v. 436"
3198,436,3,.,.,436,Pnc,Pnc,.,,"GuilMachBeh, v. 436"
3199,437,1,si,Si,437,Adv,Adv,si,C/V\,"GuilMachBeh, v. 437"
3200,437,2,me,me,437,Prn,Prn$$,me,C/(e)\,"GuilMachBeh, v. 437"
3201,437,3,plut,plut,437,Vfin,Vfin,plaire,C/V\,"GuilMachBeh, v. 437"
3202,437,4,tant,tant,437,QIs,QIs,tant,C/V\,"GuilMachBeh, v. 437"
3203,437,5,cils,cils,437,Dem,Dem,cil,C/V\,"GuilMachBeh, v. 437"
3204,437,6,dangiers,dangiers,437,N,N,danger,C/V\.'C/V\,"GuilMachBeh, v. 437"
3205,437,7,a,a,437,Pre,Pre,à,/V\,"GuilMachBeh, v. 437"
3206,437,8,sentir,sentir,437,Vinf,Vinf,sentir,C/V\.'C/V\,"GuilMachBeh, v. 437"
3207,437,9,",",",",437,Pnc,Pnc,",",,"GuilMachBeh, v. 437"
3208,438,1,quant,Quant,438,Sub,Sub,quand,C/V\,"GuilMachBeh, v. 438"
3209,438,2,cils,cils,438,Dem,Dem,cil,C/V\,"GuilMachBeh, v. 438"
3210,438,3,regars,regars,438,N,N,regard,C/V\.'C/V\,"GuilMachBeh, v. 438"
3211,438,4,se,se,438,Prn,Prn$$,se,C/(e)\,"GuilMachBeh, v. 438"
3212,438,5,deingnoit,deingnoit,438,Vfin,Vfin,daigner,C/V\.'C/V\,"GuilMachBeh, v. 438"
3213,438,6,assentir,assentir,438,Vinf,Vinf,assentir,/V\.C/V\.'C/V\,"GuilMachBeh, v. 438"
3214,439,1,a,A,439,Pre,Pre,à,/V\,"GuilMachBeh, v. 439"
3215,439,2,descendre,descendre,439,Vinf,Vinf,descendre,C/V\.'C/V\.C/(e)\,"GuilMachBeh, v. 439"
3216,439,3,sus,sus,439,PrA,PrA,sus,C/V\,"GuilMachBeh, v. 439"
3217,439,4,moy,moy,439,Prn,Prn,moi,C/V\,"GuilMachBeh, v. 439"
3218,439,5,que,que,439,Sub,Sub,que,C/(e)\,"GuilMachBeh, v. 439"
3219,439,6,",",",",439,Pnc,Pnc,",",,"GuilMachBeh, v. 439"
3220,439,7,sans,sans,439,Pre,Pre,sans,C/V\,"GuilMachBeh, v. 439"
3221,439,8,mentir,mentir,439,Vinf,Vinf,mentir,C/V\.'C/V\,"GuilMachBeh, v. 439"
3222,439,9,",",",",439,Pnc,Pnc,",",,"GuilMachBeh, v. 439"
3223,440,1,je,Je,440,Prn,Prn$,je,C/(e)\,"GuilMachBeh, v. 440"
3224,440,2,ne,ne,440,Neg,Neg$$,ne,C/(e)\,"GuilMachBeh, v. 440"
3225,440,3,savoie,savoie,440,Vfin,Vfin,savoir,C/V\.'C/V\./(e)\,"GuilMachBeh, v. 440"
3226,441,1,qu',Qu',441,Qux,Qux,que,C/\,"GuilMachBeh, v. 441"
3227,441,2,il,il,441,Prn,Prn$,il,/V\,"GuilMachBeh, v. 441"
3228,441,3,m',m',441,Prn,Prn$$,me,C/\,"GuilMachBeh, v. 441"
3229,441,4,avenoit,avenoit,441,Vfin,Vfin,advenir,/V\.C/e\.'C/V\,"GuilMachBeh, v. 441"
3230,441,5,",",",",441,Pnc,Pnc,",",,"GuilMachBeh, v. 441"
3231,441,6,ne,ne,441,Crd,Crd,ne,C/(e)\,"GuilMachBeh, v. 441"
3232,441,7,quele,quele,441,Qux,Qux,quel,'C/V\.C/(e)\,"GuilMachBeh, v. 441"
3233,441,8,part,part,441,N,N,part,C/V\,"GuilMachBeh, v. 441"
3234,441,9,j',j',441,Prn,Prn$,je,C/\,"GuilMachBeh, v. 441"
3235,441,10,estoie,estoie,441,Vfin,Vfin,être,/V\.'C/V\./(e)\,"GuilMachBeh, v. 441"
3236,441,11,",",",",441,Pnc,Pnc,",",,"GuilMachBeh, v. 441"
3237,442,1,car,Car,442,Crd,Crd,car,C/V\,"GuilMachBeh, v. 442"
3238,442,2,scens,scens,442,N,N,sens,C/V\,"GuilMachBeh, v. 442"
3239,442,3,",",",",442,Pnc,Pnc,",",,"GuilMachBeh, v. 442"
3240,442,4,vigour,vigour,442,N,N,vigueur,C/V\.'C/V\,"GuilMachBeh, v. 442"
3241,442,5,",",",",442,Pnc,Pnc,",",,"GuilMachBeh, v. 442"
3242,442,6,et,et,442,Crd,Crd,et,/V\,"GuilMachBeh, v. 442"
3243,442,7,maniere,maniere,442,N,N,manière,C/V\.'C/V\.C/(e)\,"GuilMachBeh, v. 442"
3244,442,8,perdoie,perdoie,442,Vfin,Vfin,perdre,C/V\.'C/V\./(e)\,"GuilMachBeh, v. 442"
3245,442,9,;,;,442,Pnc,Pnc,;,,"GuilMachBeh, v. 442"
3246,443,1,si,Si,443,Adv,Adv,si,C/V\,"GuilMachBeh, v. 443"
3247,443,2,durement,durement,443,Adv,Adv,durement,C/V\.C/e\.'C/V\,"GuilMachBeh, v. 443"
3248,443,3,par,par,443,Pre,Pre,par,C/V\,"GuilMachBeh, v. 443"
3249,443,4,ses,ses,443,Det,Det,son,C/V\,"GuilMachBeh, v. 443"
3250,443,5,yeus,yeus,443,N,N,oeil,/V\,"GuilMachBeh, v. 443"
3251,443,6,me,me,443,Prn,Prn$$,me,C/(e)\,"GuilMachBeh, v. 443"
3252,443,7,sentoie,sentoie,443,Vfin,Vfin,sentir,C/V\.'C/V\./(e)\,"GuilMachBeh, v. 443"
3253,444,1,enamourez,Enamourez,444,Vpp,Vpp,enamourer,/V\.C/V\.C/V\.'C/V\,"GuilMachBeh, v. 444"
3254,444,2,.,.,444,Pnc,Pnc,.,,"GuilMachBeh, v. 444"
3255,445,1,adont,Adont,445,Adv,Adv,adonc,/V\.'C/V\,"GuilMachBeh, v. 445"
3256,445,2,desirs,desirs,445,N,N,désir,C/V\.'C/V\,"GuilMachBeh, v. 445"
3257,445,3,d',d',445,Pre,Pre,de,C/\,"GuilMachBeh, v. 445"
3258,445,4,estre,estre,445,Vinf,Vinf,être,'/V\.C/(e)\,"GuilMachBeh, v. 445"
3259,445,5,de,de,445,Pre,Pre,de,C/(e)\,"GuilMachBeh, v. 445"
3260,445,6,li,li,445,Prn,Prn,li,C/V\,"GuilMachBeh, v. 445"
3261,445,7,amez,amez,445,Vfin,Vfin,aimer,/V\.'C/V\,"GuilMachBeh, v. 445"
3262,446,1,en,En,446,Pre,Pre,en,/V\,"GuilMachBeh, v. 446"
3263,446,2,mon,mon,446,Det,Det,mon,C/V\,"GuilMachBeh, v. 446"
3264,446,3,cuer,cuer,446,N,N,coeur,C/V\,"GuilMachBeh, v. 446"
3265,446,4,fu,fu,446,Vfin,Vfin,être,C/V\,"GuilMachBeh, v. 446"
3266,446,5,si,si,446,Adv,Adv,si,C/V\,"GuilMachBeh, v. 446"
3267,446,6,tres,trés,446,PrA,PrA,très,C/V\,"GuilMachBeh, v. 446"
3268,446,7,fort,fort,446,Adv,Adv,fort,C/V\,"GuilMachBeh, v. 446"
3269,446,8,enflamez,enflamez,446,Vpp,Vpp,enflammer,/V\.C/V\.'C/V\,"GuilMachBeh, v. 446"
3270,447,1,que,Que,447,Sub,Sub,que,C/(e)\,"GuilMachBeh, v. 447"
3271,447,2,puis,puis,447,PrA,PrA,puis,C/V\,"GuilMachBeh, v. 447"
3272,447,3,m',m',447,Prn,Prn$$,me,C/\,"GuilMachBeh, v. 447"
3273,447,4,en,en,447,Prn,Prn$$,en,/V\,"GuilMachBeh, v. 447"
3274,447,5,suis,suis,447,Vfin,Vfin,être,C/V\,"GuilMachBeh, v. 447"
3275,447,6,cent,cent,447,QIs,QIs,cent,C/V\,"GuilMachBeh, v. 447"
3276,447,7,fois,fois,447,N,N,fois,C/V\,"GuilMachBeh, v. 447"
3277,447,8,chetis,chetis,447,Adj,Adj,chétif,C/V\.'C/V\,"GuilMachBeh, v. 447"
3278,447,9,clamez,clamez,447,Vpp,Vpp,clamer,C/V\.'C/V\,"GuilMachBeh, v. 447"
3279,448,1,en,En,448,Pre,Pre,en,/V\,"GuilMachBeh, v. 448"
3280,448,2,souspirant,souspirant,448,Vprs,Vprs,soupirer,C/V\.C/V\.'C/V\,"GuilMachBeh, v. 448"
3281,448,3,;,;,448,Pnc,Pnc,;,,"GuilMachBeh, v. 448"
3282,449,1,car,Car,449,Crd,Crd,car,C/V\,"GuilMachBeh, v. 449"
3283,449,2,tel,tel,449,Adj,Adj,tel,C/V\,"GuilMachBeh, v. 449"
3284,449,3,doleur,doleur,449,N,N,douleur,C/V\.'C/V\,"GuilMachBeh, v. 449"
3285,449,4,sentoie,sentoie,449,Vfin,Vfin,sentir,C/V\.'C/V\./(e)\,"GuilMachBeh, v. 449"
3286,449,5,en,en,449,Pre,Pre,en,/V\,"GuilMachBeh, v. 449"
3287,449,6,desirant,desirant,449,Vprs,Vprs,désirer,C/V\.C/V\.'C/V\,"GuilMachBeh, v. 449"
3288,450,1,que,Que,450,Sub,Sub,que,C/(e)\,"GuilMachBeh, v. 450"
3289,450,2,ma,ma,450,Det,Det,mon,C/V\,"GuilMachBeh, v. 450"
3290,450,3,vigour,vigour,450,N,N,vigueur,C/V\.'C/V\,"GuilMachBeh, v. 450"
3291,450,4,en,en,450,Prn,Prn$$,en,/V\,"GuilMachBeh, v. 450"
3292,450,5,aloit,aloit,450,Vfin,Vfin,aller,/V\.'C/V\,"GuilMachBeh, v. 450"
3293,450,6,empirant,empirant,450,Vprs,Vprs,empirer,/V\.C/V\.'C/V\,"GuilMachBeh, v. 450"
3294,451,1,et,Et,451,Crd,Crd,et,/V\,"GuilMachBeh, v. 451"
3295,451,2,meint,meint,451,QIs,QIs,maint,C/V\,"GuilMachBeh, v. 451"
3296,451,3,penser,penser,451,Vinf,Vinf,penser,C/V\.'C/V\,"GuilMachBeh, v. 451"
3297,451,4,avoie,avoie,451,Vfin,Vfin,avoir,/V\.'C/V\./(e)\,"GuilMachBeh, v. 451"
3298,451,5,",",",",451,Pnc,Pnc,",",,"GuilMachBeh, v. 451"
3299,451,6,en,en,451,Pre,Pre,en,/V\,"GuilMachBeh, v. 451"
3300,451,7,remirant,remirant,451,Vprs,Vprs,remirer,C/V\.C/V\.'C/V\,"GuilMachBeh, v. 451"
3301,452,1,son,Son,452,Det,Det,son,C/V\,"GuilMachBeh, v. 452"
3302,452,2,dous,dous,452,Adj,Adj,doux,C/V\,"GuilMachBeh, v. 452"
3303,452,3,viaire,viaire,452,N,N,viaire,C/V\.'C/V\.C/(e)\,"GuilMachBeh, v. 452"
3304,452,4,;,;,452,Pnc,Pnc,;,,"GuilMachBeh, v. 452"
3305,453,1,car,Car,453,Crd,Crd,car,C/V\,"GuilMachBeh, v. 453"
3306,453,2,volentiers,volentiers,453,Adv,Adv,volentiers,C/V\.C/V\.'C/V\,"GuilMachBeh, v. 453"
3307,453,3,li,li,453,Prn,Prn$$,le,C/V\,"GuilMachBeh, v. 453"
3308,453,4,alasse,alasse,453,Vfin,Vfin,aller,/V\.'C/V\.C/(e)\,"GuilMachBeh, v. 453"
3309,453,5,retraire,retraire,453,Vinf,Vinf,retraire,C/V\.'C/V\.C/(e)\,"GuilMachBeh, v. 453"
3310,454,1,comment,Comment,454,Qux,Qux,comment,C/V\.'C/V\,"GuilMachBeh, v. 454"
3311,454,2,de,de,454,Pre,Pre,de,C/(e)\,"GuilMachBeh, v. 454"
3312,454,3,cuer,cuer,454,N,N,coeur,C/V\,"GuilMachBeh, v. 454"
3313,454,4,l',l',454,Prn,Prn$$,le,C/\,"GuilMachBeh, v. 454"
3314,454,5,amoie,amoie,454,Vfin,Vfin,aimer,/V\.'C/V\./(e)\,"GuilMachBeh, v. 454"
3315,454,6,",",",",454,Pnc,Pnc,",",,"GuilMachBeh, v. 454"
3316,454,7,sans,sans,454,Pre,Pre,sans,C/V\,"GuilMachBeh, v. 454"
3317,454,8,retraire,retraire,454,Vinf,Vinf,retraire,C/V\.'C/V\.C/(e)\,"GuilMachBeh, v. 454"
3318,454,9,.,.,454,Pnc,Pnc,.,,"GuilMachBeh, v. 454"
3319,455,1,mais,Mais,455,Crd,Crd,mais,C/V\,"GuilMachBeh, v. 455"
3320,455,2,la,la,455,Det,Det,le,C/V\,"GuilMachBeh, v. 455"
3321,455,3,paour,paour,455,N,N,peur,C/(V)\.'/V\,"GuilMachBeh, v. 455"
3322,455,4,d',d',455,Pre,Pre,de,C/\,"GuilMachBeh, v. 455"
3323,455,5,escondire,escondire,455,Vinf,Vinf,escondire,/V\.C/V\.'C/V\.C/(e)\,"GuilMachBeh, v. 455"
3324,455,6,ce,ce,455,Prn,Prn,ce,C/(e)\,"GuilMachBeh, v. 455"
3325,455,7,faire,faire,455,Vinf,Vinf,faire,'C/V\.C/(e)\,"GuilMachBeh, v. 455"
3326,456,1,me,Me,456,Prn,Prn$$,me,C/(e)\,"GuilMachBeh, v. 456"
3327,456,2,deffendoit,deffendoit,456,Vfin,Vfin,défendre,C/V\.C/V\.'C/V\,"GuilMachBeh, v. 456"
3328,456,3,;,;,456,Pnc,Pnc,;,,"GuilMachBeh, v. 456"
3329,457,1,et,Et,457,Crd,Crd,et,/V\,"GuilMachBeh, v. 457"
3330,457,2,d',d',457,Pre,Pre,de,C/\,"GuilMachBeh, v. 457"
3331,457,3,autre,autre,457,Adj,Adj,autre,'/V\.C/(e)\,"GuilMachBeh, v. 457"
3332,457,4,part,part,457,N,N,part,C/V\,"GuilMachBeh, v. 457"
3333,457,5,bel,Bel,457,Adj,Adj,beau,C/V\,"GuilMachBeh, v. 457"
3334,457,6,acueil,Acueil,457,N,N,accueil,/V\.'C/V\,"GuilMachBeh, v. 457"
3335,457,7,m',m',457,Prn,Prn$$,me,C/\,"GuilMachBeh, v. 457"
3336,457,8,appelloit,appelloit,457,Vfin,Vfin,appeler,/V\.C/e\.'C/V\,"GuilMachBeh, v. 457"
3337,457,9,;,;,457,Pnc,Pnc,;,,"GuilMachBeh, v. 457"
3338,458,1,son,Son,458,Det,Det,son,C/V\,"GuilMachBeh, v. 458"
3339,458,2,dous,Dous,458,Adj,Adj,doux,C/V\,"GuilMachBeh, v. 458"
3340,458,3,regart,Regart,458,N,N,regard,C/V\.'C/V\,"GuilMachBeh, v. 458"
3341,458,4,riant,riant,458,Vprs,Vprs,rire,C/V\.'C/V\,"GuilMachBeh, v. 458"
3342,458,5,m',m',458,Prn,Prn$$,me,C/\,"GuilMachBeh, v. 458"
3343,458,6,asseuroit,asseüroit,458,Vfin,Vfin,assurer,/V\.C/(V)\./V\.'C/V\,"GuilMachBeh, v. 458"
3344,458,7,",",",",458,Pnc,Pnc,",",,"GuilMachBeh, v. 458"
3345,459,1,et,Et,459,Crd,Crd,et,/V\,"GuilMachBeh, v. 459"
3346,459,2,dous,Dous,459,Adj,Adj,doux,C/V\,"GuilMachBeh, v. 459"
3347,459,3,espoirs,Espoirs,459,N,N,espoir,/V\.'C/V\,"GuilMachBeh, v. 459"
3348,459,4,doucement,doucement,459,Adv,Adv,doucement,C/V\.C/e\.'C/V\,"GuilMachBeh, v. 459"
3349,459,5,ce,ce,459,Prn,Prn,ce,C/(e)\,"GuilMachBeh, v. 459"
3350,459,6,disoit,disoit,459,Vfin,Vfin,dire,C/V\.'C/V\,"GuilMachBeh, v. 459"
3351,460,1,en,En,460,Pre,Pre,en,/V\,"GuilMachBeh, v. 460"
3352,460,2,loiauté,loiauté,460,N,N,loyauté,C/V\.C/V\.'C/V\,"GuilMachBeh, v. 460"
3353,460,3,",",",",460,Pnc,Pnc,",",,"GuilMachBeh, v. 460"
3354,461,1,et,Et,461,Crd,Crd,et,/V\,"GuilMachBeh, v. 461"
3355,461,2,m',m',461,Prn,Prn$$,me,C/\,"GuilMachBeh, v. 461"
3356,461,3,affermoit,affermoit,461,Vfin,Vfin,affermer,/V\.C/V\.'C/V\,"GuilMachBeh, v. 461"
3357,461,4,qu',qu',461,Sub,Sub,que,C/\,"GuilMachBeh, v. 461"
3358,461,5,onques,onques,461,Adv,Adv,onques,'/V\.C/e\,"GuilMachBeh, v. 461"
3359,461,6,si,si,461,Adv,Adv,si,C/V\,"GuilMachBeh, v. 461"
3360,461,7,grant,grant,461,Adj,Adj,grand,C/V\,"GuilMachBeh, v. 461"
3361,461,8,biauté,biauté,461,N,N,beauté,C/V\.'C/V\,"GuilMachBeh, v. 461"
3362,462,1,ne,Ne,462,Neg,Neg$$,ne,C/(e)\,"GuilMachBeh, v. 462"
3363,462,2,pot,pot,462,Vfin,Vfin,pouvoir,C/V\,"GuilMachBeh, v. 462"
3364,462,3,estre,estre,462,Vinf,Vinf,être,'/V\.C/(e)\,"GuilMachBeh, v. 462"
3365,462,4,",",",",462,Pnc,Pnc,",",,"GuilMachBeh, v. 462"
3366,462,5,qu',qu',462,Sub,Sub,que,C/\,"GuilMachBeh, v. 462"
3367,462,6,il,il,462,Prn,Prn$,il,/V\,"GuilMachBeh, v. 462"
3368,462,7,n',n',462,Neg,Neg$$,ne,C/\,"GuilMachBeh, v. 462"
3369,462,8,i,i,462,Prn,Prn$$,y,/V\,"GuilMachBeh, v. 462"
3370,462,9,eust,eüst,462,Vfin,Vfin,avoir,/(V)\.'/V\,"GuilMachBeh, v. 462"
3371,462,10,pité,pité,462,N,N,pitié,C/V\.'C/V\,"GuilMachBeh, v. 462"
3372,462,11,.,.,462,Pnc,Pnc,.,,"GuilMachBeh, v. 462"
3373,463,1,si,Si,463,Adv,Adv,si,C/V\,"GuilMachBeh, v. 463"
3374,463,2,m',m',463,Prn,Prn$$,me,C/\,"GuilMachBeh, v. 463"
3375,463,3,ont,ont,463,Vfin,Vfin,avoir,/V\,"GuilMachBeh, v. 463"
3376,463,4,cil,cil,463,Dem,Dem,cil,C/V\,"GuilMachBeh, v. 463"
3377,463,5,troi,troi,463,QIs,QIs,trois,C/V\,"GuilMachBeh, v. 463"
3378,463,6,tant,tant,463,QIs,QIs,tant,C/V\,"GuilMachBeh, v. 463"
3379,463,7,dit,dit,463,Vpp,Vpp,dire,C/V\,"GuilMachBeh, v. 463"
3380,463,8,et,et,463,Crd,Crd,et,/V\,"GuilMachBeh, v. 463"
3381,463,9,enorté,enorté,463,Vpp,Vpp,enhorter,/V\.C/V\.'C/V\,"GuilMachBeh, v. 463"
3382,464,1,que,Que,464,Sub,Sub,que,C/(e)\,"GuilMachBeh, v. 464"
3383,464,2,toutevoie,toutevoie,464,Adv,Adv,totevoies,C/V\.C/e\.'C/V\./(e)\,"GuilMachBeh, v. 464"
3384,465,1,je,Je,465,Prn,Prn$,je,C/(e)\,"GuilMachBeh, v. 465"
3385,465,2,m',m',465,Prn,Prn$$,me,C/\,"GuilMachBeh, v. 465"
3386,465,3,acorday,acorday,465,Vfin,Vfin,accorder,/V\.C/V\.'C/V\,"GuilMachBeh, v. 465"
3387,465,4,que,que,465,Sub,Sub,que,C/(e)\,"GuilMachBeh, v. 465"
3388,465,5,m',m',465,Det,Det,mon,C/\,"GuilMachBeh, v. 465"
3389,465,6,amour,amour,465,N,N,amour,/V\.'C/V\,"GuilMachBeh, v. 465"
3390,465,7,li,li,465,Prn,Prn$$,le,C/V\,"GuilMachBeh, v. 465"
3391,465,8,diroie,diroie,465,Vfin,Vfin,dire,C/V\.'C/V\./(e)\,"GuilMachBeh, v. 465"
3392,465,9,.,.,465,Pnc,Pnc,.,,"GuilMachBeh, v. 465"
3393,466,1,helas,Helas,466,Exc,Exc,hélas,/V\.'C/V\,"GuilMachBeh, v. 466"
3394,466,2,!,!,466,Pnc,Pnc,!,,"GuilMachBeh, v. 466"
3395,466,3,einsi,Einsi,466,Adv,Adv,ainsi,/V\.'C/V\,"GuilMachBeh, v. 466"
3396,466,4,tous,tous,466,QIs,QIs,tout,C/V\,"GuilMachBeh, v. 466"
3397,466,5,seuls,seuls,466,Adj,Adj,seul,C/V\,"GuilMachBeh, v. 466"
3398,466,6,me,me,466,Prn,Prn$$,me,C/(e)\,"GuilMachBeh, v. 466"
3399,466,7,debatoie,debatoie,466,Vfin,Vfin,débattre,C/V\.C/V\.'C/V\./(e)\,"GuilMachBeh, v. 466"
3400,466,8,.,.,466,Pnc,Pnc,.,,"GuilMachBeh, v. 466"
3401,467,1,mais,Mais,467,Crd,Crd,mais,C/V\,"GuilMachBeh, v. 467"
3402,467,2,quant,quant,467,Sub,Sub,quand,C/V\,"GuilMachBeh, v. 467"
3403,467,3,mes,mes,467,Det,Det,mon,C/V\,"GuilMachBeh, v. 467"
3404,467,4,maus,maus,467,N,N,mal,C/V\,"GuilMachBeh, v. 467"
3405,467,5,retraire,retraire,467,Vinf,Vinf,retraire,C/V\.'C/V\.C/(e)\,"GuilMachBeh, v. 467"
3406,467,6,li,li,467,Prn,Prn$$,le,C/V\,"GuilMachBeh, v. 467"
3407,467,7,cuidoie,cuidoie,467,Vfin,Vfin,cuider,C/V\.'C/V\./(e)\,"GuilMachBeh, v. 467"
3408,467,8,",",",",467,Pnc,Pnc,",",,"GuilMachBeh, v. 467"
3409,468,1,si,Si,468,Adv,Adv,si,C/V\,"GuilMachBeh, v. 468"
3410,468,2,paoureus,paoureus,468,Adj,Adj,peureux,C/(V)\./V\.'C/V\,"GuilMachBeh, v. 468"
3411,468,3,",",",",468,Pnc,Pnc,",",,"GuilMachBeh, v. 468"
3412,469,1,si,Si,469,Adv,Adv,si,C/V\,"GuilMachBeh, v. 469"
3413,469,2,veins,veins,469,Adj,Adj,vain,C/V\,"GuilMachBeh, v. 469"
3414,469,3,",",",",469,Pnc,Pnc,",",,"GuilMachBeh, v. 469"
3415,469,4,si,si,469,Adv,Adv,si,C/V\,"GuilMachBeh, v. 469"
3416,469,5,mas,mas,469,Adj,Adj,mat,C/V\,"GuilMachBeh, v. 469"
3417,469,6,",",",",469,Pnc,Pnc,",",,"GuilMachBeh, v. 469"
3418,469,7,si,si,469,Adv,Adv,si,C/V\,"GuilMachBeh, v. 469"
3419,469,8,las,las,469,Adj,Adj,las,C/V\,"GuilMachBeh, v. 469"
3420,469,9,",",",",469,Pnc,Pnc,",",,"GuilMachBeh, v. 469"
3421,469,10,si,si,469,Adv,Adv,si,C/V\,"GuilMachBeh, v. 469"
3422,469,11,engoisseus,engoisseus,469,Adj,Adj,angoisseux,/V\.C/V\.'C/V\,"GuilMachBeh, v. 469"
3423,469,12,",",",",469,Pnc,Pnc,",",,"GuilMachBeh, v. 469"
3424,470,1,si,Si,470,Adv,Adv,si,C/V\,"GuilMachBeh, v. 470"
3425,470,2,desconfis,desconfis,470,Vpp,Vpp,déconfire,C/V\.C/V\.'C/V\,"GuilMachBeh, v. 470"
