wd_id,line_id,linewd,word,lex_id,textlineid,pos_nca,syntag,syntag2,lemma,syllabified,ref
246,41,4,a,a,41,PRE,Pre,Pre,à,/V\,"JPriorat, v. 41"
247,41,5,la,la,41,DET:def:obj:femi:sg,Det,Det,le,C/V\,"JPriorat, v. 41"
248,41,6,navie,navie,41,NOM:obj:femi:sg,N,N,navie,C/V\.'C/V\./(e)\,"JPriorat, v. 41"
249,41,7,",",",",41,PON,Pnc,Pnc,",",,"JPriorat, v. 41"
250,42,1,quant,quant,42,ADV,Sub,Sub,quand,C/V\,"JPriorat, v. 42"
251,42,2,sont,sont,42,VER:pres:3:pl,Vfin,Vfin,être,C/V\,"JPriorat, v. 42"
252,42,3,en,en,42,PRO:clit,Prn,Prn$$,en2,/V\,"JPriorat, v. 42"
253,42,4,bataille,bataille,42,NOM:obj:femi:sg,N,N,bataille,C/V\.'C/V\.C/(e)\,"JPriorat, v. 42"
254,42,5,aramie,aramie,42,NOM:obj:femi:sg,Vpp,Vpp,aramir,/V\.C/V\.'C/V\./(e)\,"JPriorat, v. 42"
255,42,6,.,.,42,PON,Pnc,Pnc,.,,"JPriorat, v. 42"
256,43,1,et,et,43,CON:coord,Crd,Crd,et,/V\,"JPriorat, v. 43"
257,43,2,vos,vos,43,PRO:pers:2:pl,Prn,Prn,vous,C/V\,"JPriorat, v. 43"
258,43,3,moult,moult,43,ADV,QIs,QIs,moult,C/V\,"JPriorat, v. 43"
259,43,4,bien,bien,43,ADV,Adv,Adv,bien,C/V\,"JPriorat, v. 43"
260,43,5,savoir,savoir,43,VER:infi,Vinf,Vinf,savoir,C/V\.'C/V\,"JPriorat, v. 43"
261,43,6,davez,davez,43,VER:pres:2:pl,Vfin,Vfin,devoir2,C/V\.'C/V\,"JPriorat, v. 43"
262,43,7,",",",",43,PON,Pnc,Pnc,",",,"JPriorat, v. 43"
263,44,1,qu,qu,44,PROCON,Sub,Sub,que,C/\,"JPriorat, v. 44"
264,44,2,en,en,44,PRE,Pre,Pre,en,/V\,"JPriorat, v. 44"
265,44,3,fait,fait,44,NOM:obj:masc:sg,N,N,fait,C/V\,"JPriorat, v. 44"
266,44,4,d',d',44,PRE,Pre,Pre,de,C/\,"JPriorat, v. 44"
267,44,5,armes,armes,44,NOM:obj:femi:pl,N,N,arme,'/V\.C/e\,"JPriorat, v. 44"
268,44,6,estey,estey,44,VER:pper:masc:sg,Vpp,Vpp,être,/V\.'C/V\,"JPriorat, v. 44"
269,44,7,avez,avez,44,VER:pres:2:pl,Vfin,Vfin,avoir,/V\.'C/V\,"JPriorat, v. 44"
270,44,8,",",",",44,PON,Pnc,Pnc,",",,"JPriorat, v. 44"
271,45,1,que,que,45,PROCON,Sub,Sub,que,C/(e)\,"JPriorat, v. 45"
272,45,2,force,force,45,NOM:suj:femi:sg,N,N,force,'C/V\.C/(e)\,"JPriorat, v. 45"
273,45,3,ne,ne,45,PROCON,Crd,Crd,ne2,C/(e)\,"JPriorat, v. 45"
274,45,4,vertu,vertu,45,NOM:suj:femi:sg,N,N,vertu,C/V\.'C/V\,"JPriorat, v. 45"
275,45,5,de,de,45,PRE,Pre,Pre,de,C/(e)\,"JPriorat, v. 45"
276,45,6,jant,jant,45,NOM:obj:femi:sg,N,N,gent,C/V\,"JPriorat, v. 45"
277,45,7,",",",",45,PON,Pnc,Pnc,",",,"JPriorat, v. 45"
278,46,1,puisqu,puisqu,46,CON:subord,Sub,Sub,puisque,C/V\,"JPriorat, v. 46"
279,46,2,il,il,46,PRO:pers:suj:3:masc:pl,Prn,Prn$,il,/V\,"JPriorat, v. 46"
280,46,3,sont,sont,46,VER:pres:3:pl,Vfin,Vfin,être,C/V\,"JPriorat, v. 46"
281,46,4,fol,fol,46,ADJ:suj:masc:pl,Adj,Adj,fou,C/V\,"JPriorat, v. 46"
282,46,5,et,et,46,CON:coord,Crd,Crd,et,/V\,"JPriorat, v. 46"
283,46,6,neglijant,neglijant,46,VER:ppre,Vprs,Vprs,négligent,C/V\.C/V\.'C/V\,"JPriorat, v. 46"
284,46,7,",",",",46,PON,Pnc,Pnc,",",,"JPriorat, v. 46"
285,47,1,ne,ne,47,PRO:clit,Neg,Neg$$,ne,C/(e)\,"JPriorat, v. 47"
286,47,2,vaut,vaut,47,VER:pres:3:sg,Vfin,Vfin,valoir,C/V\,"JPriorat, v. 47"
287,47,3,tant,tant,47,ADV,QIs,QIs,tant,C/V\,"JPriorat, v. 47"
288,47,4,ne,ne,47,PROCON,Crd,Crd,ne2,C/(e)\,"JPriorat, v. 47"
289,47,5,tant,tant,47,ADV,QIs,QIs,tant,C/V\,"JPriorat, v. 47"
290,47,6,ne,ne,47,PRO:clit,Neg,Neg$$,ne,C/(e)\,"JPriorat, v. 47"
291,47,7,profite,profite,47,VER:pres:3:sg,Vfin,Vfin,profiter,C/V\.'C/V\.C/(e)\,"JPriorat, v. 47"
292,48,1,come,come,48,CON:subord,Sub,Sub,comme,'C/V\.C/(e)\,"JPriorat, v. 48"
293,48,2,assez,assez,48,ADV,Adv,Adv,assez,/V\.'C/V\,"JPriorat, v. 48"
294,48,3,moins,moins,48,ADV,Adv,Adv,moins,C/V\,"JPriorat, v. 48"
295,48,4,de,de,48,PRE,Pre,Pre,de,C/(e)\,"JPriorat, v. 48"
296,48,5,jant,jant,48,NOM:obj:femi:sg,N,N,gent,C/V\,"JPriorat, v. 48"
297,48,6,alite,alite,48,VER:pper:femi:sg,Adj,Adj,élit,/V\.'C/V\.C/(e)\,"JPriorat, v. 48"
298,49,1,qui,qui,49,PROCON,Qux,Qux,qui,C/V\,"JPriorat, v. 49"
299,49,2,sevent,sevent,49,VER:pres:3:pl,Vfin,Vfin,savoir,'C/V\.C/e\,"JPriorat, v. 49"
300,49,3,et,et,49,CON:coord,Crd,Crd,et,/V\,"JPriorat, v. 49"
301,49,4,ars,ars,49,NOM:obj:masc:pl,N,N,art,/V\,"JPriorat, v. 49"
302,49,5,et,et,49,CON:coord,Crd,Crd,et,/V\,"JPriorat, v. 49"
303,49,6,usaiges,usaiges,49,NOM:obj:masc:pl,N,N,usage,/V\.'C/V\.C/e\,"JPriorat, v. 49"
304,49,7,",",",",49,PON,Pnc,Pnc,",",,"JPriorat, v. 49"
305,50,1,car,car,50,CON:coord,Crd,Crd,car,C/V\,"JPriorat, v. 50"
306,50,2,li,li,50,DET:def:suj:masc:sg,Det,Det,le,C/V\,"JPriorat, v. 50"
307,50,3,ux,ux,50,NOM:suj:masc:sg,N,N,us,/V\,"JPriorat, v. 50"
308,50,4,fait,fait,50,VER:pres:3:sg,Vfin,Vfin,faire,C/V\,"JPriorat, v. 50"
309,50,5,totes,totes,50,DET:ind:obj:femi:pl,QIs,QIs,tout,'C/V\.C/e\,"JPriorat, v. 50"
310,50,6,janz,janz,50,NOM:obj:femi:pl,N,N,gent,C/V\,"JPriorat, v. 50"
311,50,7,saiges,saiges,50,ADJ:obj:femi:pl,Adj,Adj,sage,'C/V\.C/e\,"JPriorat, v. 50"
312,50,8,.,.,50,PON,Pnc,Pnc,.,,"JPriorat, v. 50"
313,51,1,ci,ci,51,ADV,Adv,Adv,ci,C/V\,"JPriorat, v. 51"
314,51,2,comance,comance,51,VER:pres:3:sg,Vfin,Vfin,commencer,C/V\.'C/V\.C/(e)\,"JPriorat, v. 51"
315,51,3,con,con,51,CON:subord,Sub,Sub,comme,C/V\,"JPriorat, v. 51"
316,51,4,li,li,51,DET:def:suj:masc:pl,Det,Det,le,C/V\,"JPriorat, v. 51"
317,51,5,romain,romain,51,NOM:suj:masc:pl,Adj,Adj,romain,C/V\.'C/V\,"JPriorat, v. 51"
318,52,1,mistrent,mistrent,52,VER:simp:3:pl,Vfin,Vfin,mettre,'C/V\.C/e\,"JPriorat, v. 52"
319,52,2,per,per,52,PRE,Pre,Pre,par,C/V\,"JPriorat, v. 52"
320,52,3,force,force,52,NOM:obj:femi:sg,N,N,force,'C/V\.C/(e)\,"JPriorat, v. 52"
321,52,4,souz,souz,52,PRE,Pre,Pre,sous,C/V\,"JPriorat, v. 52"
322,52,5,lour,lour,52,DET:poss:obj:femi:sg,Det,Det,leur2,C/V\,"JPriorat, v. 52"
323,52,6,main,main,52,NOM:obj:femi:sg,N,N,main,C/V\,"JPriorat, v. 52"
324,53,1,totes,totes,53,DET:ind:obj:femi:pl,QIs,QIs,tout,'C/V\.C/e\,"JPriorat, v. 53"
325,53,2,janz,janz,53,NOM:obj:femi:pl,N,N,gent,C/V\,"JPriorat, v. 53"
326,53,3,et,et,53,CON:coord,Crd,Crd,et,/V\,"JPriorat, v. 53"
327,53,4,comant,comant,53,ADV,Qux,Qux,comment,C/V\.'C/V\,"JPriorat, v. 53"
328,53,5,voinquirent,voinquirent,53,VER:simp:3:pl,Vfin,Vfin,vaincre,C/V\.'C/V\.C/e\,"JPriorat, v. 53"
329,54,1,toz,toz,54,DET:ind:obj:masc:pl,QIs,QIs,tout,C/V\,"JPriorat, v. 54"
330,54,2,cex,cex,54,PRO:demo:obj:masc:pl,Dem,Dem,cil,C/V\,"JPriorat, v. 54"
331,54,3,c',c',54,PROCON,Qux,Qux,que,C/\,"JPriorat, v. 54"
332,54,4,onques,onques,54,ADV,Adv,Adv,onques,'/V\.C/e\,"JPriorat, v. 54"
333,54,5,las,las,54,PRO:pers:acc:3:masc:pl,Prn,Prn$$,le,C/V\,"JPriorat, v. 54"
334,54,6,contredirent,contredirent,54,VER:simp:3:pl,Vfin,Vfin,contredire,C/V\.C/e\.'C/V\.C/e\,"JPriorat, v. 54"
335,54,7,;,;,54,PON,Pnc,Pnc,;,,"JPriorat, v. 54"
336,55,1,de,de,55,PRE,Pre,Pre,de,C/(e)\,"JPriorat, v. 55"
337,55,2,quel,quel,55,ADJ:obj:masc:sg,Qux,Qux,quel,C/V\,"JPriorat, v. 55"
338,55,3,païs,païs,55,NOM:obj:masc:sg,N,N,pays,C/V\.'C/V\,"JPriorat, v. 55"
339,55,4,",",",",55,PON,Pnc,Pnc,",",,"JPriorat, v. 55"
340,55,5,de,de,55,PRE,Pre,Pre,de,C/(e)\,"JPriorat, v. 55"
341,55,6,quel,quel,55,ADJ:obj:masc:sg,Qux,Qux,quel,C/V\,"JPriorat, v. 55"
342,55,7,empire,empire,55,NOM:obj:masc:sg,N,N,empire,/V\.'C/V\.C/(e)\,"JPriorat, v. 55"
343,56,1,lon,lon,56,PRO:invar,Prn,Prn$,on,C/V\,"JPriorat, v. 56"
344,56,2,doit,doit,56,VER:pres:3:sg,Vfin,Vfin,devoir2,C/V\,"JPriorat, v. 56"
345,56,3,las,las,56,DET:def:obj:masc:pl,Det,Det,le,C/V\,"JPriorat, v. 56"
346,56,4,chevaliers,chevaliers,56,NOM:obj:masc:pl,N,N,chevalier,C/V\.C/V\.'C/V\,"JPriorat, v. 56"
347,56,5,alire,alire,56,VER:infi,Vinf,Vinf,élire,/V\.'C/V\.C/(e)\,"JPriorat, v. 56"
348,56,6,",",",",56,PON,Pnc,Pnc,",",,"JPriorat, v. 56"
349,57,1,li,li,57,DET:def:suj:masc:pl,Det,Det,le,C/V\,"JPriorat, v. 57"
350,57,2,quel,quel,57,ADJ:suj:masc:pl,Qux,Qux,quel,C/V\,"JPriorat, v. 57"
351,57,3,das,das,57,PREDET:de:obj:masc:pl,Pre+Det,Pre+Det,de.le,C/V\,"JPriorat, v. 57"
352,57,4,chevaliers,chevaliers,57,NOM:obj:masc:pl,N,N,chevalier,C/V\.C/V\.'C/V\,"JPriorat, v. 57"
353,57,5,meuz,meuz,57,ADV,Adv,Adv,mieux,C/V\,"JPriorat, v. 57"
354,57,6,vaillent,vaillent,57,VER:pres:3:pl,Vfin,Vfin,valoir,'C/V\.C/e\,"JPriorat, v. 57"
355,57,7,:,:,57,PON,Pnc,Pnc,:,,"JPriorat, v. 57"
356,58,1,ou,ou,58,PROCON,Crd,Crd,ou,/V\,"JPriorat, v. 58"
357,58,2,cil,cil,58,PRO:demo:suj:masc:pl,Dem,Dem,cil,C/V\,"JPriorat, v. 58"
358,58,3,das,das,58,PREDET:de:obj:masc:pl,Pre+Det,Pre+Det,de.le,C/V\,"JPriorat, v. 58"
359,58,4,chans,chans,58,NOM:obj:masc:pl,N,N,champ,C/V\,"JPriorat, v. 58"
360,58,5,",",",",58,PON,Pnc,Pnc,",",,"JPriorat, v. 58"
361,58,6,qu,qu,58,PROCON,Qux,Qux,que,C/\,"JPriorat, v. 58"
362,58,7,adés,adés,58,ADV,Adv,Adv,adès,/V\.'C/V\,"JPriorat, v. 58"
363,58,8,travaillent,travaillent,58,VER:pres:3:pl,Vfin,Vfin,travailler,C/V\.'C/V\.C/e\,"JPriorat, v. 58"
364,59,1,et,et,59,CON:coord,Crd,Crd,et,/V\,"JPriorat, v. 59"
365,59,2,qui,qui,59,PROCON,Qux,Qux,qui,C/V\,"JPriorat, v. 59"
366,59,3,sont,sont,59,VER:pres:3:pl,Vfin,Vfin,être,C/V\,"JPriorat, v. 59"
367,59,4,toz,toz,59,DET:ind:obj:masc:pl,QIs,QIs,tout,C/V\,"JPriorat, v. 59"
368,59,5,jours,jours,59,NOM:obj:masc:pl,N,N,jour,C/V\,"JPriorat, v. 59"
369,59,6,laboranz,laboranz,59,VER:ppre:pl,Vprs,Vprs,labourer,C/V\.C/V\.'C/V\,"JPriorat, v. 59"
370,59,7,",",",",59,PON,Pnc,Pnc,",",,"JPriorat, v. 59"
371,60,1,ou,ou,60,PROCON,Crd,Crd,ou,/V\,"JPriorat, v. 60"
372,60,2,cil,cil,60,PRO:demo:suj:masc:pl,Dem,Dem,cil,C/V\,"JPriorat, v. 60"
373,60,3,as,as,60,PREDET:a:obj:femi:pl,Pre+Det,Pre+Det,à.le,/V\,"JPriorat, v. 60"
374,60,4,citez,citez,60,NOM:obj:femi:pl,N,N,cité,C/V\.'C/V\,"JPriorat, v. 60"
375,60,5,demoranz,demoranz,60,VER:ppre:pl,Vprs,Vprs,demeurer,C/V\.C/V\.'C/V\,"JPriorat, v. 60"
376,60,6,;,;,60,PON,Pnc,Pnc,;,,"JPriorat, v. 60"
377,61,1,de,de,61,PRE,Pre,Pre,de,C/(e)\,"JPriorat, v. 61"
378,61,2,quel,quel,61,ADJ:obj:masc:sg,Qux,Qux,quel,C/V\,"JPriorat, v. 61"
379,61,3,aaige,aaige,61,NOM:obj:masc:sg,N,N,âge,/(V)\.'/V\.C/(e)\,"JPriorat, v. 61"
380,61,4,ci,ci,61,ADV,Adv,Adv,ci,C/V\,"JPriorat, v. 61"
381,61,5,vuet,vuet,61,VER:pres:3:sg,Vfin,Vfin,vouloir,C/V\,"JPriorat, v. 61"
382,61,6,dire,dire,61,VER:infi,Vinf,Vinf,dire,'C/V\.C/(e)\,"JPriorat, v. 61"
383,62,1,lon,lon,62,PRO:invar,Prn,Prn$,on,C/V\,"JPriorat, v. 62"
384,62,2,doit,doit,62,VER:pres:3:sg,Vfin,Vfin,devoir2,C/V\,"JPriorat, v. 62"
385,62,3,le,le,62,DET:def:obj:masc:sg,Det,Det,le,C/(e)\,"JPriorat, v. 62"
386,62,4,chevalier,chevalier,62,NOM:obj:masc:sg,N,N,chevalier,C/V\.C/V\.'C/V\,"JPriorat, v. 62"
387,62,5,alire,alire,62,VER:infi,Vinf,Vinf,élire,/V\.'C/V\.C/(e)\,"JPriorat, v. 62"
388,62,6,;,;,62,PON,Pnc,Pnc,;,,"JPriorat, v. 62"
389,63,1,de,de,63,PRE,Pre,Pre,de,C/(e)\,"JPriorat, v. 63"
390,63,2,quel,quel,63,ADJ:obj:femi:sg,Qux,Qux,quel,C/V\,"JPriorat, v. 63"
391,63,3,estature,estature,63,NOM:obj:femi:sg,N,N,stature,/V\.C/V\.'C/V\.C/e\,"JPriorat, v. 63"
392,63,4,prover,prover,63,VER:infi,Vinf,Vinf,prouver,C/V\.'C/V\,"JPriorat, v. 63"
393,64,1,doit,doit,64,VER:pres:3:sg,Vfin,Vfin,devoir2,C/V\,"JPriorat, v. 64"
394,64,2,lon,lon,64,PRO:invar,Prn,Prn%,on,C/V\,"JPriorat, v. 64"
395,64,3,jovenciax,jovenciax,64,NOM:obj:masc:pl,N,N,jouvenceau,C/V\.C/V\.'C/V\,"JPriorat, v. 64"
396,64,4,a,a,64,PRE,Pre,Pre,à,/V\,"JPriorat, v. 64"
397,64,5,ovrer,ovrer,64,VER:infi,Vinf,Vinf,oeuvrer,/V\.'C/V\,"JPriorat, v. 64"
398,64,6,;,;,64,PON,Pnc,Pnc,;,,"JPriorat, v. 64"
399,65,1,comant,comant,65,ADV,Qux,Qux,comment,C/V\.'C/V\,"JPriorat, v. 65"
400,65,2,lon,lon,65,PRO:invar,Prn,Prn$,on,C/V\,"JPriorat, v. 65"
401,65,3,doit,doit,65,VER:pres:3:sg,Vfin,Vfin,devoir2,C/V\,"JPriorat, v. 65"
402,65,4,a,a,65,PRE,Pre,Pre,à,/V\,"JPriorat, v. 65"
403,65,5,la,la,65,DET:def:obj:femi:sg,Det,Det,le,C/V\,"JPriorat, v. 65"
404,65,6,facon,facon,65,NOM:obj:femi:sg,N,N,façon,C/V\.'C/V\,"JPriorat, v. 65"
405,66,1,du,du,66,PREDET:de:obj:masc:sg,Pre+Det,Pre+Det,de.le,C/V\,"JPriorat, v. 66"
406,66,2,cors,cors,66,NOM:obj:masc:sg,N,N,corps,C/V\,"JPriorat, v. 66"
407,66,3,et,et,66,CON:coord,Crd,Crd,et,/V\,"JPriorat, v. 66"
408,66,4,de,de,66,PRE,Pre,Pre,de,C/(e)\,"JPriorat, v. 66"
409,66,5,l',l',66,DET:def:obj:femi:sg,Det,Det,le,C/\,"JPriorat, v. 66"
410,66,6,astatacon,astatacon,66,NOM:obj:femi:sg,N,N,estataçon,/V\.C/V\.C/V\.'C/V\,"JPriorat, v. 66"
411,67,1,veoir,veoir,67,VER:infi,Vinf,Vinf,voir,C/(V)\.'/V\,"JPriorat, v. 67"
412,67,2,",",",",67,PON,Pnc,Pnc,",",,"JPriorat, v. 67"
413,67,3,retenir,retenir,67,VER:infi,Vinf,Vinf,retenir,C/V\.C/e\.'C/V\,"JPriorat, v. 67"
414,67,4,et,et,67,CON:coord,Crd,Crd,et,/V\,"JPriorat, v. 67"
415,67,5,alire,alire,67,VER:infi,Vinf,Vinf,élire,/V\.'C/V\.C/(e)\,"JPriorat, v. 67"
416,68,1,le,le,68,DET:def:obj:masc:sg,Det,Det,le,C/(e)\,"JPriorat, v. 68"
417,68,2,moillour,moillour,68,ADJ:obj:masc:sg,Adj,Adj,meilleur,C/V\.'C/V\,"JPriorat, v. 68"
418,68,3,chevalier,chevalier,68,NOM:obj:masc:sg,N,N,chevalier,C/V\.C/V\.'C/V\,"JPriorat, v. 68"
419,68,4,du,du,68,PREDET:de:obj:masc:sg,Pre+Det,Pre+Det,de.le,C/V\,"JPriorat, v. 68"
420,68,5,pire,pire,68,ADJ:obj:masc:sg,Adj,Adj,pire,'C/V\.C/(e)\,"JPriorat, v. 68"
421,68,6,;,;,68,PON,Pnc,Pnc,;,,"JPriorat, v. 68"
422,69,1,de,de,69,PRE,Pre,Pre,de,C/(e)\,"JPriorat, v. 69"
423,69,2,quel,quel,69,ADJ:obj:masc:sg,Qux,Qux,quel,C/V\,"JPriorat, v. 69"
424,69,3,art,art,69,NOM:obj:masc:sg,N,N,art,/V\,"JPriorat, v. 69"
425,69,4,ou,ou,69,PROCON,Crd,Crd,ou,/V\,"JPriorat, v. 69"
426,69,5,de,de,69,PRE,Pre,Pre,de,C/(e)\,"JPriorat, v. 69"
427,69,6,quel,quel,69,ADJ:obj:masc:sg,Qux,Qux,quel,C/V\,"JPriorat, v. 69"
428,69,7,mestier,mestier,69,NOM:obj:masc:sg,N,N,métier,C/V\.'C/V\,"JPriorat, v. 69"
429,70,1,ou,ou,70,PROCON,Crd,Crd,ou,/V\,"JPriorat, v. 70"
430,70,2,retenir,retenir,70,VER:infi,Vinf,Vinf,retenir,C/V\.C/e\.'C/V\,"JPriorat, v. 70"
431,70,3,ou,ou,70,PROCON,Crd,Crd,ou,/V\,"JPriorat, v. 70"
432,70,4,fors,fors,70,ADV,PrA,PrA,hors,C/V\,"JPriorat, v. 70"
433,70,5,getier,getier,70,VER:infi,Vinf,Vinf,jeter,C/V\.'C/V\,"JPriorat, v. 70"
434,71,1,doit,doit,71,VER:pres:3:sg,Vfin,Vfin,devoir2,C/V\,"JPriorat, v. 71"
435,71,2,lon,lon,71,PRO:invar,Prn,Prn%,on,C/V\,"JPriorat, v. 71"
436,71,3,chevaliers,chevaliers,71,NOM:obj:masc:pl,N,N,chevalier,C/V\.C/V\.'C/V\,"JPriorat, v. 71"
437,71,4,ausimant,ausimant,71,ADV,Adv,Adv,aussiment,/V\.C/V\.'C/V\,"JPriorat, v. 71"
438,71,5,",",",",71,PON,Pnc,Pnc,",",,"JPriorat, v. 71"
439,72,1,ici,ici,72,ADV,Adv,Adv,ici,/V\.'C/V\,"JPriorat, v. 72"
440,72,2,le,le,72,PRO:pers:obj:3:masc:sg:unb,Prn,Prn$$,le,C/(e)\,"JPriorat, v. 72"
441,72,3,devise,devise,72,VER:pres:3:sg,Vfin,Vfin,deviser,C/V\.'C/V\.C/(e)\,"JPriorat, v. 72"
442,72,4,briemant,briemant,72,ADV,Adv,Adv,brièvement,C/V\.'C/V\,"JPriorat, v. 72"
443,72,5,;,;,72,PON,Pnc,Pnc,;,,"JPriorat, v. 72"
444,73,1,quant,quant,73,ADV,Sub,Sub,quand,C/V\,"JPriorat, v. 73"
445,73,2,las,las,73,DET:def:obj:masc:pl,Det,Det,le,C/V\,"JPriorat, v. 73"
446,73,3,chevaliers,chevaliers,73,NOM:obj:masc:pl,N,N,chevalier,C/V\.C/V\.'C/V\,"JPriorat, v. 73"
447,73,4,eslauz,eslauz,73,VER:pper:masc:pl,Vpp,Vpp,élire,/V\.C/(V)\.'/V\,"JPriorat, v. 73"
448,73,5,",",",",73,PON,Pnc,Pnc,",",,"JPriorat, v. 73"
449,74,1,on,on,74,PRO:invar,Prn,Prn$,on,/V\,"JPriorat, v. 74"
450,74,2,doit,doit,74,VER:pres:3:sg,Vfin,Vfin,devoir2,C/V\,"JPriorat, v. 74"
451,74,3,soingnier,soingnier,74,VER:infi,Vinf,Vinf,soigner,C/V\.'C/V\,"JPriorat, v. 74"
452,74,4,por,por,74,PRE,Pre,Pre,pour,C/V\,"JPriorat, v. 74"
453,74,5,estre,estre,74,VER:infi,Vinf,Vinf,être,'/V\.C/(e)\,"JPriorat, v. 74"
454,74,6,aüz,aüz,74,VER:pper:masc:pl,Vpp,Vpp,avoir,/(V)\.'/V\,"JPriorat, v. 74"
455,74,7,",",",",74,PON,Pnc,Pnc,",",,"JPriorat, v. 74"
456,75,1,meuz,meuz,75,ADV,Adv,Adv,mieux,C/V\,"JPriorat, v. 75"
457,75,2,retenir,retenir,75,VER:infi,Vinf,Vinf,retenir,C/V\.C/e\.'C/V\,"JPriorat, v. 75"
458,75,3,en,en,75,PRE,Pre,Pre,en,/V\,"JPriorat, v. 75"
459,75,4,lor,lor,75,DET:poss:obj:masc:sg,Det,Det,leur2,C/V\,"JPriorat, v. 75"
460,75,5,office,office,75,NOM:obj:masc:sg,N,N,office,/V\.'C/V\.C/(e)\,"JPriorat, v. 75"
461,76,1,et,et,76,CON:coord,Crd,Crd,et,/V\,"JPriorat, v. 76"
462,76,2,meuz,meuz,76,ADV,Adv,Adv,mieux,C/V\,"JPriorat, v. 76"
463,76,3,se,se,76,PROCON,Prn,Prn$$,se,C/(e)\,"JPriorat, v. 76"
464,76,4,gardoient,gardoient,76,VER:subp:3:pl,Vfin,Vfin,garder,C/V\.'C/V\./e\,"JPriorat, v. 76"
465,76,5,de,de,76,PRE,Pre,Pre,de,C/(e)\,"JPriorat, v. 76"
466,76,6,vice,vice,76,NOM:obj:masc:sg,N,N,vice,'C/V\.C/(e)\,"JPriorat, v. 76"
467,76,7,;,;,76,PON,Pnc,Pnc,;,,"JPriorat, v. 76"
468,77,1,con,con,77,CON:subord,Sub,Sub,comme,C/V\,"JPriorat, v. 77"
469,77,2,lon,lon,77,PRO:invar,Prn,Prn$,on,C/V\,"JPriorat, v. 77"
470,77,3,doit,doit,77,VER:pres:3:sg,Vfin,Vfin,devoir2,C/V\,"JPriorat, v. 77"
471,77,4,chevaliers,chevaliers,77,NOM:obj:masc:pl,N,N,chevalier,C/V\.C/V\.'C/V\,"JPriorat, v. 77"
472,77,5,noviaux,noviaux,77,ADJ:obj:masc:pl,Adj,Adj,nouveau,C/V\.'C/V\,"JPriorat, v. 77"
473,78,1,faire,faire,78,VER:infi,Vinf,Vinf,faire,'C/V\.C/(e)\,"JPriorat, v. 78"
474,78,2,hanter,hanter,78,VER:infi,Vinf,Vinf,hanter,C/V\.'C/V\,"JPriorat, v. 78"
475,78,3,per,per,78,PRE,Pre,Pre,par,C/V\,"JPriorat, v. 78"
476,78,4,granz,granz,78,ADJ:obj:masc:pl,Adj,Adj,grand,C/V\,"JPriorat, v. 78"
477,78,5,aviaux,aviaux,78,NOM:obj:masc:pl,N,N,aveau,/V\.'C/V\,"JPriorat, v. 78"
478,78,6,",",",",78,PON,Pnc,Pnc,",",,"JPriorat, v. 78"
479,79,1,user,user,79,VER:infi,Vinf,Vinf,user,/V\.'C/V\,"JPriorat, v. 79"
480,79,2,l',l',79,DET:def:obj:masc:sg,Det,Det,le,C/\,"JPriorat, v. 79"
481,79,3,art,art,79,NOM:obj:masc:sg,N,N,art,/V\,"JPriorat, v. 79"
482,79,4,de,de,79,PRE,Pre,Pre,de,C/(e)\,"JPriorat, v. 79"
483,79,5,chevalerie,chevalerie,79,NOM:obj:femi:sg,N,N,chevalerie,C/V\.C/V\.C/e\.'C/V\./(e)\,"JPriorat, v. 79"
484,79,6,",",",",79,PON,Pnc,Pnc,",",,"JPriorat, v. 79"
485,80,1,saillir,saillir,80,VER:infi,Vinf,Vinf,saillir,C/V\.'C/V\,"JPriorat, v. 80"
486,80,2,",",",",80,PON,Pnc,Pnc,",",,"JPriorat, v. 80"
487,80,3,jouer,jouer,80,VER:infi,Vinf,Vinf,jouer,C/V\.'C/V\,"JPriorat, v. 80"
488,80,4,de,de,80,PRE,Pre,Pre,de,C/(e)\,"JPriorat, v. 80"
489,80,5,l',l',80,DET:def:obj:femi:sg,Det,Det,le,C/\,"JPriorat, v. 80"
490,80,6,escremie,escremie,80,NOM:obj:femi:sg,N,N,escremie,/V\.C/e\.'C/V\./(e)\,"JPriorat, v. 80"
491,80,7,;,;,80,PON,Pnc,Pnc,;,,"JPriorat, v. 80"
492,81,1,comant,comant,81,ADV,Qux,Qux,comment,C/V\.'C/V\,"JPriorat, v. 81"
493,81,2,lon,lon,81,PRO:invar,Prn,Prn$,on,C/V\,"JPriorat, v. 81"
494,81,3,doit,doit,81,VER:pres:3:sg,Vfin,Vfin,devoir2,C/V\,"JPriorat, v. 81"
495,81,4,nouer,nouer,81,VER:infi,Vinf,Vinf,noer,C/V\.'C/V\,"JPriorat, v. 81"
496,81,5,aprandre,aprandre,81,VER:infi,Vinf,Vinf,apprendre,/V\.'C/V\.C/(e)\,"JPriorat, v. 81"
497,82,1,as,as,82,PREDET:a:obj:masc:pl,Pre+Det,Pre+Det,à.le,/V\,"JPriorat, v. 82"
498,82,2,chevaliers,chevaliers,82,NOM:obj:masc:pl,N,N,chevalier,C/V\.C/V\.'C/V\,"JPriorat, v. 82"
499,82,3,por,por,82,PRE,Pre,Pre,pour,C/V\,"JPriorat, v. 82"
500,82,4,meuz,meuz,82,ADV,Adv,Adv,mieux,C/V\,"JPriorat, v. 82"
501,82,5,atandre,atandre,82,VER:infi,Vinf,Vinf,attendre,/V\.'C/V\.C/(e)\,"JPriorat, v. 82"
