wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,ref
246,36,2,estrange,estrange,36,Adj,Adj,étrange,/V\.'C/V\.C/(e)\,"MarieLanv, v. 36"
247,36,3,descunseillez,descunseillez,36,Vpp,Vpp,déconseiller,C/V\.C/V\.C/V\.'C/V\,"MarieLanv, v. 36"
248,37,1,mut,mut,37,QIs,QIs,moult,C/V\,"MarieLanv, v. 37"
249,37,2,est,est,37,Vfin,Vfin,être,/V\,"MarieLanv, v. 37"
250,37,3,dolent,dolent,37,Adj,Adj,dolent,C/V\.'C/V\,"MarieLanv, v. 37"
251,37,4,en,en,37,Pre,Pre,en,/V\,"MarieLanv, v. 37"
252,37,5,autre,autre,37,Adj,Adj,autre,'/V\.C/(e)\,"MarieLanv, v. 37"
253,37,6,tere,tere,37,N,N,terre,'C/V\.C/(e)\,"MarieLanv, v. 37"
254,37,7,",",",",37,Pnc,Pnc,",",,"MarieLanv, v. 37"
255,38,1,quant,quant,38,Sub,Sub,quand,C/V\,"MarieLanv, v. 38"
256,38,2,il,il,38,Prn,Prn$,il,/V\,"MarieLanv, v. 38"
257,38,3,ne,ne,38,Neg,Neg$$,ne,C/(e)\,"MarieLanv, v. 38"
258,38,4,seit,seit,38,Vfin,Vfin,être,C/V\,"MarieLanv, v. 38"
259,38,5,u,u,38,Qux,Qux,où,/V\,"MarieLanv, v. 38"
260,38,6,sucurs,sucurs,38,N,N,secours,C/V\.'C/V\,"MarieLanv, v. 38"
261,38,7,quere,quere,38,Vinf,Vinf,quérir,'C/V\.C/(e)\,"MarieLanv, v. 38"
262,38,8,.,.,38,Pnc,Pnc,.,,"MarieLanv, v. 38"
263,39,1,le,le,39,Det,Det,le,C/(e)\,"MarieLanv, v. 39"
264,39,2,chevaler,chevaler,39,N,N,chevalier,C/V\.C/V\.'C/V\,"MarieLanv, v. 39"
265,39,3,dunt,dunt,39,Qux,Qux,dont,C/V\,"MarieLanv, v. 39"
266,39,4,jeo,jeo,39,Prn,Prn$,je,C/V\,"MarieLanv, v. 39"
267,39,5,vus,vus,39,Prn,Prn$$,vous,C/V\,"MarieLanv, v. 39"
268,39,6,di,di,39,Vfin,Vfin,dire,C/V\,"MarieLanv, v. 39"
269,39,7,",",",",39,Pnc,Pnc,",",,"MarieLanv, v. 39"
270,40,1,que,que,40,Qux,Qux,que,C/(e)\,"MarieLanv, v. 40"
271,40,2,tant,tant,40,QIs,QIs,tant,C/V\,"MarieLanv, v. 40"
272,40,3,aveit,aveit,40,Vfin,Vfin,avoir,/V\.'C/V\,"MarieLanv, v. 40"
273,40,4,le,le,40,Det,Det,le,C/(e)\,"MarieLanv, v. 40"
274,40,5,rei,rei,40,N,N,roi,C/V\,"MarieLanv, v. 40"
275,40,6,servi,servi,40,Vpp,Vpp,servir,C/V\.'C/V\,"MarieLanv, v. 40"
276,40,7,",",",",40,Pnc,Pnc,",",,"MarieLanv, v. 40"
277,41,1,un,un,41,QIs,QIs,un,/V\,"MarieLanv, v. 41"
278,41,2,jur,jur,41,N,N,jour,C/V\,"MarieLanv, v. 41"
279,41,3,munta,munta,41,Vfin,Vfin,monter,C/V\.'C/V\,"MarieLanv, v. 41"
280,41,4,sur,sur,41,PrA,PrA,sur,C/V\,"MarieLanv, v. 41"
281,41,5,sun,sun,41,Det,Det,son4,C/V\,"MarieLanv, v. 41"
282,41,6,destrer,destrer,41,N,N,destrer,C/V\.'C/V\,"MarieLanv, v. 41"
283,41,7,",",",",41,Pnc,Pnc,",",,"MarieLanv, v. 41"
284,42,1,si,si,42,Adv,Adv,si4,C/V\,"MarieLanv, v. 42"
285,42,2,s',s',42,Prn,Prn$$,se,C/\,"MarieLanv, v. 42"
286,42,3,est,est,42,Vfin,Vfin,être,/V\,"MarieLanv, v. 42"
287,42,4,alez,alez,42,Vpp,Vpp,aller,/V\.'C/V\,"MarieLanv, v. 42"
288,42,5,esbaneer,esbaneer,42,Vinf,Vinf,esbanoyer,/V\.C/V\.C/(V)\.'/V\,"MarieLanv, v. 42"
289,42,6,.,.,42,Pnc,Pnc,.,,"MarieLanv, v. 42"
290,43,1,fors,fors,43,PrA,PrA,hors,C/V\,"MarieLanv, v. 43"
291,43,2,de,de,43,Pre,Pre,de,C/(e)\,"MarieLanv, v. 43"
292,43,3,la,la,43,Det,Det,le,C/V\,"MarieLanv, v. 43"
293,43,4,vile,vile,43,N,N,ville,'C/V\.C/(e)\,"MarieLanv, v. 43"
294,43,5,est,est,43,Vfin,Vfin,être,/V\,"MarieLanv, v. 43"
295,43,6,eissuz,eissuz,43,Vpp,Vpp,issir,/V\.'C/V\,"MarieLanv, v. 43"
296,43,7,",",",",43,Pnc,Pnc,",",,"MarieLanv, v. 43"
297,44,1,tut,tut,44,QIs,QIs,tout,C/V\,"MarieLanv, v. 44"
298,44,2,sul,sul,44,Adj,Adj,seul,C/V\,"MarieLanv, v. 44"
299,44,3,est,est,44,Vfin,Vfin,être,/V\,"MarieLanv, v. 44"
300,44,4,en,en,44,Pre,Pre,en,/V\,"MarieLanv, v. 44"
301,44,5,un,un,44,QIs,QIs,un,/V\,"MarieLanv, v. 44"
302,44,6,pre,pre,44,N,N,pré,C/V\,"MarieLanv, v. 44"
303,44,7,venuz,venuz,44,Vpp,Vpp,venir,C/V\.'C/V\,"MarieLanv, v. 44"
