wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,ref
252,28,1,mainte,mainte,28,QIs,QIs,maint,'C/V\.C/(e)\,"Berte, v. 28"
253,28,2,ame,ame,28,N,N,âme,'/V\.C/(e)\,"Berte, v. 28"
254,28,3,en,en,28,Prn,Prn$$,en,/V\,"Berte, v. 28"
255,28,4,fu,fu,28,Vfin,Vfin,être,C/V\,"Berte, v. 28"
256,28,5,de,de,28,Pre,Pre,de,C/(e)\,"Berte, v. 28"
257,28,6,cors,cors,28,N,N,corps,C/V\,"Berte, v. 28"
258,28,7,sevree,sevree,28,Vpp,Vpp,sevrer,C/V\.'C/V\./(e)\,"Berte, v. 28"
259,28,8,et,et,28,Crd,Crd,et,/V\,"Berte, v. 28"
260,28,9,departie,departie,28,Vpp,Vpp,départir,C/V\.C/V\.'C/V\./(e)\,"Berte, v. 28"
261,28,10,",",",",28,Pnc,Pnc,",",,"Berte, v. 28"
262,29,1,et,et,29,Crd,Crd,et,/V\,"Berte, v. 29"
263,29,2,maint,maint,29,QIs,QIs,maint,C/V\,"Berte, v. 29"
264,29,3,hauberc,hauberc,29,N,N,haubert,C/V\.'C/V\,"Berte, v. 29"
265,29,4,rompu,rompu,29,Vpp,Vpp,rompre,C/V\.'C/V\,"Berte, v. 29"
266,29,5,",",",",29,Pnc,Pnc,",",,"Berte, v. 29"
267,29,6,mainte,mainte,29,QIs,QIs,maint,'C/V\.C/(e)\,"Berte, v. 29"
268,29,7,targe,targe,29,N,N,targe,'C/V\.C/(e)\,"Berte, v. 29"
269,29,8,percie,percie,29,Vpp,Vpp,percer,C/V\.'C/V\./(e)\,"Berte, v. 29"
270,29,9,",",",",29,Pnc,Pnc,",",,"Berte, v. 29"
271,30,1,mainte,mainte,30,QIs,QIs,maint,'C/V\.C/(e)\,"Berte, v. 30"
272,30,2,tour,tour,30,N,N,tour,C/V\,"Berte, v. 30"
273,30,3,abatue,abatue,30,Vpp,Vpp,abattre,/V\.C/V\.'C/V\./(e)\,"Berte, v. 30"
274,30,4,",",",",30,Pnc,Pnc,",",,"Berte, v. 30"
275,30,5,mainte,mainte,30,QIs,QIs,maint,'C/V\.C/(e)\,"Berte, v. 30"
276,30,6,vile,vile,30,N,N,ville,'C/V\.C/(e)\,"Berte, v. 30"
277,30,7,essillie,essillie,30,Vpp,Vpp,exiler,/V\.C/V\.'C/V\./(e)\,"Berte, v. 30"
278,30,8,;,;,30,Pnc,Pnc,;,,"Berte, v. 30"
279,31,1,puis,puis,31,PrA,PrA,puis,C/V\,"Berte, v. 31"
280,31,2,en,en,31,Prn,Prn$$,en,/V\,"Berte, v. 31"
281,31,3,fu,fu,31,Vfin,Vfin,être,C/V\,"Berte, v. 31"
282,31,4,la,la,31,Det,Det,le,C/V\,"Berte, v. 31"
283,31,5,pais,pais,31,N,N,paix,C/V\,"Berte, v. 31"
284,31,6,si,si,31,Adv,Adv,si,C/V\,"Berte, v. 31"
285,31,7,et,et,31,Crd,Crd,et,/V\,"Berte, v. 31"
286,31,8,faite,faite,31,Vpp,Vpp,faire,'C/V\.C/(e)\,"Berte, v. 31"
287,31,9,et,et,31,Crd,Crd,et,/V\,"Berte, v. 31"
288,31,10,establie,establie,31,Vpp,Vpp,établir,/V\.C/V\.'C/V\./(e)\,"Berte, v. 31"
289,32,1,qu',qu',32,Sub,Sub,que,C/\,"Berte, v. 32"
290,32,2,il,il,32,Prn,Prn$,il,/V\,"Berte, v. 32"
291,32,3,furent,furent,32,Vfin,Vfin,être,'C/V\.C/e\,"Berte, v. 32"
292,32,4,bon,bon,32,Adj,Adj,bon,C/V\,"Berte, v. 32"
293,32,5,ami,ami,32,N,N,ami,/V\.'C/V\,"Berte, v. 32"
294,32,6,sans,sans,32,Pre,Pre,sans,C/V\,"Berte, v. 32"
295,32,7,mal,mal,32,N,N,mal,C/V\,"Berte, v. 32"
296,32,8,et,et,32,Crd,Crd,et,/V\,"Berte, v. 32"
297,32,9,sans,sans,32,Pre,Pre,sans,C/V\,"Berte, v. 32"
298,32,10,envie,envie,32,N,N,envie,/V\.'C/V\./(e)\,"Berte, v. 32"
299,32,11,.,.,32,Pnc,Pnc,.,,"Berte, v. 32"
300,33,1,aprés,aprés,33,PrA,PrA,après,/V\.'C/V\,"Berte, v. 33"
301,33,2,vinrent,vinrent,33,Vfin,Vfin,venir,'C/V\.C/e\,"Berte, v. 33"
302,33,3,li,li,33,Det,Det,le,C/V\,"Berte, v. 33"
303,33,4,wandre,wandre,33,N,N,vandale,'C/V\.C/(e)\,"Berte, v. 33"
304,33,5,",",",",33,Pnc,Pnc,",",,"Berte, v. 33"
305,33,6,une,une,33,QIs,QIs,un,'/V\.C/(e)\,"Berte, v. 33"
