wd_id,line_id,linewd,word,lex_id,lemma,textlineid,syntag,syntag2,syllabified,ref
290,42,7,des,des,de.le,5560,Pre+Det,Pre+Det,C/V\,"GautArrEr, v. 5560"
291,42,8,nos,nos,notre,5560,Prn,Prn,C/V\,"GautArrEr, v. 5560"
292,42,9,",",",",",",5560,Pnc,Pnc,,"GautArrEr, v. 5560"
293,43,1,et,et,et,5561,Crd,Crd,/V\,"GautArrEr, v. 5561"
294,43,2,faite,faite,faire,5561,Vpp,Vpp,'C/V\.C/(e)\,"GautArrEr, v. 5561"
295,43,3,soit,soit,être,5561,Vfin,Vfin,C/V\,"GautArrEr, v. 5561"
296,43,4,la,la,le,5561,Det,Det,C/V\,"GautArrEr, v. 5561"
297,43,5,seurtance,seurtance,sûrtance,5561,N,N,C/(V)\./V\.'C/V\.C/(e)\,"GautArrEr, v. 5561"
298,44,1,de,de,de,5562,Pre,Pre,C/(e)\,"GautArrEr, v. 5562"
299,44,2,tenir,tenir,tenir,5562,Vinf,Vinf,C/V\.'C/V\,"GautArrEr, v. 5562"
300,44,3,ceste,ceste,cist,5562,Dem,Dem,'C/V\.C/(e)\,"GautArrEr, v. 5562"
301,44,4,convenance,convenance,convenance,5562,N,N,C/V\.C/e\.'C/V\.C/(e)\,"GautArrEr, v. 5562"
302,44,5,.,.,.,5562,Pnc,Pnc,,"GautArrEr, v. 5562"
303,45,1,a,a,à,5563,Pre,Pre,/V\,"GautArrEr, v. 5563"
304,45,2,ton,ton,ton,5563,Det,Det,C/V\,"GautArrEr, v. 5563"
305,45,3,plaisir,plaisir,plaisir,5563,N,N,C/V\.'C/V\,"GautArrEr, v. 5563"
306,45,4,le,le,le,5563,Det,Det,C/(e)\,"GautArrEr, v. 5563"
307,45,5,cose,cose,chose,5563,N,N,'C/V\.C/(e)\,"GautArrEr, v. 5563"
308,45,6,atire,atire,attirer,5563,Vfin,Vfin,/V\.'C/V\.C/(e)\,"GautArrEr, v. 5563"
309,45,7,;,;,;,5563,Pnc,Pnc,,"GautArrEr, v. 5563"
310,46,1,mius,mius,mieux,5564,Adv,Adv,C/V\,"GautArrEr, v. 5564"
311,46,2,vueut,vueut,vouloir,5564,Vfin,Vfin,C/V\,"GautArrEr, v. 5564"
312,46,3,c',c',que,5564,Sub,Sub,C/\,"GautArrEr, v. 5564"
313,46,4,uns,uns,un,5564,QIs,QIs,/V\,"GautArrEr, v. 5564"
314,46,5,seus,seus,seul,5564,Adj,Adj,C/V\,"GautArrEr, v. 5564"
315,46,6,soit,soit,être,5564,Vfin,Vfin,C/V\,"GautArrEr, v. 5564"
316,46,7,a,a,à,5564,Pre,Pre,/V\,"GautArrEr, v. 5564"
317,46,8,martire,martire,martyre,5564,N,N,C/V\.'C/V\.C/(e)\,"GautArrEr, v. 5564"
318,47,1,que,que,que,5565,Sub,Sub,C/(e)\,"GautArrEr, v. 5565"
319,47,2,tante,tante,tant,5565,QIs,QIs,'C/V\.C/(e)\,"GautArrEr, v. 5565"
320,47,3,gent,gent,gent,5565,N,N,C/V\,"GautArrEr, v. 5565"
321,47,4,i,i,y,5565,Prn,Prn$$,/V\,"GautArrEr, v. 5565"
322,47,5,muire,muire,mourir,5565,Vfin,Vfin,'C/V\.C/(e)\,"GautArrEr, v. 5565"
323,47,6,a,a,à,5565,Pre,Pre,/V\,"GautArrEr, v. 5565"
324,47,7,duel,duel,deuil,5565,N,N,C/V\,"GautArrEr, v. 5565"
325,47,8,",",",",",",5565,Pnc,Pnc,,"GautArrEr, v. 5565"
326,48,1,mais,mais,mais,5566,Crd,Crd,C/V\,"GautArrEr, v. 5566"
327,48,2,ja,ja,jà,5566,Adv,Adv,C/V\,"GautArrEr, v. 5566"
328,48,3,n',n',ne,5566,Neg,Neg$$,C/\,"GautArrEr, v. 5566"
329,48,4,i,i,y,5566,Prn,Prn$$,/V\,"GautArrEr, v. 5566"
330,48,5,morra,morra,mourir,5566,Vfin,Vfin,C/V\.'C/V\,"GautArrEr, v. 5566"
331,48,6,c',c',que,5566,Sub,Sub,C/\,"GautArrEr, v. 5566"
332,48,7,uns,uns,un,5566,QIs,QIs,/V\,"GautArrEr, v. 5566"
333,48,8,",",",",",",5566,Pnc,Pnc,,"GautArrEr, v. 5566"
334,48,9,sien,sien,sien,5566,Adj,Adj,C/V\,"GautArrEr, v. 5566"
335,48,10,voel,voel,veuil,5566,N,N,C/V\,"GautArrEr, v. 5566"
336,48,11,.,.,.,5566,Pnc,Pnc,,"GautArrEr, v. 5566"
337,48,12,"""","""","""",5566,Pnc,Pnc,,"GautArrEr, v. 5566"
338,49,1,et,et,et,5567,Crd,Crd,/V\,"GautArrEr, v. 5567"
339,49,2,cordroés,cordroés,Cordroés,5567,N,N,C/V\.C/V\.'C/V\,"GautArrEr, v. 5567"
340,49,3,qui,qui,qui,5567,Qux,Qux,C/V\,"GautArrEr, v. 5567"
341,49,4,l',l',le,5567,Prn,Prn$$,C/\,"GautArrEr, v. 5567"
342,49,5,entendi,entendi,entendre,5567,Vfin,Vfin,/V\.C/V\.'C/V\,"GautArrEr, v. 5567"
343,49,6,",",",",",",5567,Pnc,Pnc,,"GautArrEr, v. 5567"
344,50,1,oiant,oiant,ouïr,5568,Vprs,Vprs,/V\.'C/V\,"GautArrEr, v. 5568"
345,50,2,trestout,trestout,trèstout,5568,QIs,QIs,C/V\.'C/V\,"GautArrEr, v. 5568"
346,50,3,li,li,li,5568,Prn,Prn$$,C/V\,"GautArrEr, v. 5568"
347,50,4,respondi,respondi,répondre,5568,Vfin,Vfin,C/V\.C/V\.'C/V\,"GautArrEr, v. 5568"
348,50,5,:,:,:,5568,Pnc,Pnc,,"GautArrEr, v. 5568"
349,51,1,"""","""","""",5569,Pnc,Pnc,,"GautArrEr, v. 5569"
350,51,2,se,se,si,5569,Sub,Sub,C/(e)\,"GautArrEr, v. 5569"
351,51,3,j',j',je,5569,Prn,Prn$,C/\,"GautArrEr, v. 5569"
352,51,4,en,en,en,5569,Prn,Prn$$,/V\,"GautArrEr, v. 5569"
353,51,5,ai,ai,avoir,5569,Vfin,Vfin,/V\,"GautArrEr, v. 5569"
354,51,6,l',l',le,5569,Det,Det,C/\,"GautArrEr, v. 5569"
355,51,7,otroi,otroi,octroi,5569,N,N,/V\.'C/V\,"GautArrEr, v. 5569"
356,51,8,de,de,de,5569,Pre,Pre,C/(e)\,"GautArrEr, v. 5569"
357,51,9,mes,mes,mon,5569,Det,Det,C/V\,"GautArrEr, v. 5569"
358,51,10,homes,homes,homme,5569,N,N,'/V\.C/e\,"GautArrEr, v. 5569"
359,51,11,",",",",",",5569,Pnc,Pnc,,"GautArrEr, v. 5569"
360,52,1,bien,bien,bien,5570,Adv,Adv,C/V\,"GautArrEr, v. 5570"
361,52,2,voel,voel,vouloir,5570,Vfin,Vfin,C/V\,"GautArrEr, v. 5570"
362,52,3,qu',qu',que,5570,Sub,Sub,C/\,"GautArrEr, v. 5570"
363,52,4,ensi,ensi,ainsi,5570,Adv,Adv,/V\.'C/V\,"GautArrEr, v. 5570"
364,52,5,nos,nos,nous,5570,Prn,Prn$$,C/V\,"GautArrEr, v. 5570"
365,52,6,combatomes,combatomes,combattre,5570,N,N,C/V\.C/V\.'C/V\.C/e\,"GautArrEr, v. 5570"
366,52,7,.,.,.,5570,Pnc,Pnc,,"GautArrEr, v. 5570"
367,52,8,"""","""","""",5570,Pnc,Pnc,,"GautArrEr, v. 5570"
368,53,1,cascuns,cascuns,chacun,5571,QIs,QIs,C/V\.'C/V\,"GautArrEr, v. 5571"
369,53,2,",",",",",",5571,Pnc,Pnc,,"GautArrEr, v. 5571"
370,53,3,qui,qui,qui,5571,Qux,Qux,C/V\,"GautArrEr, v. 5571"
371,53,4,paor,paor,peur,5571,N,N,C/(V)\.'/V\,"GautArrEr, v. 5571"
372,53,5,a,a,avoir,5571,Vfin,Vfin,/V\,"GautArrEr, v. 5571"
373,53,6,de,de,de,5571,Pre,Pre,C/(e)\,"GautArrEr, v. 5571"
374,53,7,soi,soi,soi,5571,Prn,Prn,C/V\,"GautArrEr, v. 5571"
375,53,8,",",",",",",5571,Pnc,Pnc,,"GautArrEr, v. 5571"
376,54,1,li,li,li,5572,Prn,Prn$$,C/V\,"GautArrEr, v. 5572"
377,54,2,a,a,avoir,5572,Vfin,Vfin,/V\,"GautArrEr, v. 5572"
378,54,3,dit,dit,dire,5572,Vpp,Vpp,C/V\,"GautArrEr, v. 5572"
379,54,4,:,:,:,5572,Pnc,Pnc,,"GautArrEr, v. 5572"
380,54,5,"""","""","""",5572,Pnc,Pnc,,"GautArrEr, v. 5572"
381,54,6,sire,sire,sire,5572,N,N,'C/V\.C/(e)\,"GautArrEr, v. 5572"
382,54,7,",",",",",",5572,Pnc,Pnc,,"GautArrEr, v. 5572"
383,54,8,par,par,par,5572,Pre,Pre,C/V\,"GautArrEr, v. 5572"
384,54,9,ma,ma,mon,5572,Det,Det,C/V\,"GautArrEr, v. 5572"
385,54,10,foi,foi,foi,5572,N,N,C/V\,"GautArrEr, v. 5572"
386,54,11,",",",",",",5572,Pnc,Pnc,,"GautArrEr, v. 5572"
387,55,1,nous,nous,nous,5573,Prn,Prn$,C/V\,"GautArrEr, v. 5573"
388,55,2,le,le,le,5573,Prn,Prn$$,C/(e)\,"GautArrEr, v. 5573"
389,55,3,loons,loons,louer,5573,Vfin,Vfin,C/V\.'C/V\,"GautArrEr, v. 5573"
390,55,4,bien,bien,bien,5573,Adv,Adv,C/V\,"GautArrEr, v. 5573"
391,55,5,entre,entre,entre,5573,PrA,PrA,'/V\.C/(e)\,"GautArrEr, v. 5573"
392,55,6,nous,nous,nous,5573,Prn,Prn,C/V\,"GautArrEr, v. 5573"
393,55,7,",",",",",",5573,Pnc,Pnc,,"GautArrEr, v. 5573"
394,56,1,car,car,car,5574,Crd,Crd,C/V\,"GautArrEr, v. 5574"
395,56,2,ja,ja,jà,5574,Adv,Adv,C/V\,"GautArrEr, v. 5574"
396,56,3,n',n',ne,5574,Neg,Neg$$,C/\,"GautArrEr, v. 5574"
397,56,4,assamblera,assamblera,assembler,5574,Vfin,Vfin,/V\.C/V\.C/V\.'C/V\,"GautArrEr, v. 5574"
398,56,5,a,a,à,5574,Pre,Pre,/V\,"GautArrEr, v. 5574"
399,56,6,vous,vous,vous,5574,Prn,Prn,C/V\,"GautArrEr, v. 5574"
400,56,7,;,;,;,5574,Pnc,Pnc,,"GautArrEr, v. 5574"
401,57,1,ne,ne,ne,5575,Neg,Neg$$,C/(e)\,"GautArrEr, v. 5575"
402,57,2,cuidiés,cuidiés,cuider,5575,Vfin,Vfin,C/V\.'C/V\,"GautArrEr, v. 5575"
403,57,3,ja,ja,jà,5575,Adv,Adv,C/V\,"GautArrEr, v. 5575"
404,57,4,que,que,que,5575,Sub,Sub,C/(e)\,"GautArrEr, v. 5575"
405,57,5,il,il,il,5575,Prn,Prn$,/V\,"GautArrEr, v. 5575"
406,57,6,i,i,y,5575,Prn,Prn$$,/V\,"GautArrEr, v. 5575"
407,57,7,viegne,viegne,venir,5575,Vfin,Vfin,'C/V\.C/(e)\,"GautArrEr, v. 5575"
408,57,8,",",",",",",5575,Pnc,Pnc,,"GautArrEr, v. 5575"
409,58,1,et,et,et,5576,Crd,Crd,/V\,"GautArrEr, v. 5576"
410,58,2,s',s',si,5576,Sub,Sub,C/\,"GautArrEr, v. 5576"
411,58,3,il,il,il,5576,Prn,Prn$,/V\,"GautArrEr, v. 5576"
412,58,4,i,i,y,5576,Prn,Prn$$,/V\,"GautArrEr, v. 5576"
413,58,5,vient,vient,venir,5576,Vfin,Vfin,C/V\,"GautArrEr, v. 5576"
414,58,6,",",",",",",5576,Pnc,Pnc,,"GautArrEr, v. 5576"
415,58,7,que,que,que,5576,Sub,Sub,C/(e)\,"GautArrEr, v. 5576"
416,58,8,ja,ja,jà,5576,Adv,Adv,C/V\,"GautArrEr, v. 5576"
417,58,9,s',s',se,5576,Prn,Prn$$,C/\,"GautArrEr, v. 5576"
418,58,10,i,i,y,5576,Prn,Prn$$,/V\,"GautArrEr, v. 5576"
419,58,11,tiegne,tiegne,tenir,5576,Vfin,Vfin,'C/V\.C/(e)\,"GautArrEr, v. 5576"
420,58,12,.,.,.,5576,Pnc,Pnc,,"GautArrEr, v. 5576"
421,58,13,"""","""","""",5576,Pnc,Pnc,,"GautArrEr, v. 5576"
422,59,1,icil,icil,cil,5577,Dem,Dem,/V\.'C/V\,"GautArrEr, v. 5577"
423,59,2,ot,ot,avoir,5577,Vfin,Vfin,/V\,"GautArrEr, v. 5577"
424,59,3,dite,dite,dire,5577,Vpp,Vpp,'C/V\.C/(e)\,"GautArrEr, v. 5577"
425,59,4,se,se,son,5577,Det,Det,C/(e)\,"GautArrEr, v. 5577"
426,59,5,folie,folie,folie,5577,N,N,C/V\.'C/V\./(e)\,"GautArrEr, v. 5577"
427,60,1,si,si,si,5578,Adv,Adv,C/V\,"GautArrEr, v. 5578"
428,60,2,ne,ne,ne,5578,Neg,Neg$$,C/(e)\,"GautArrEr, v. 5578"
429,60,3,s',s',se,5578,Prn,Prn$$,C/\,"GautArrEr, v. 5578"
430,60,4,en,en,en,5578,Prn,Prn$$,/V\,"GautArrEr, v. 5578"
431,60,5,pot,pot,pouvoir,5578,Vfin,Vfin,C/V\,"GautArrEr, v. 5578"
432,60,6,retraire,retraire,retraire,5578,Vinf,Vinf,C/V\.'C/V\.C/(e)\,"GautArrEr, v. 5578"
433,60,7,mie,mie,mie,5578,Neg,Neg,'C/V\./(e)\,"GautArrEr, v. 5578"
434,60,8,;,;,;,5578,Pnc,Pnc,,"GautArrEr, v. 5578"
435,61,1,el,el,en.le,5579,Pre+Det,Pre+Det,/V\,"GautArrEr, v. 5579"
436,61,2,mont,mont,monde,5579,N,N,C/V\,"GautArrEr, v. 5579"
437,61,3,n',n',ne,5579,Neg,Neg$$,C/\,"GautArrEr, v. 5579"
438,61,4,a,a,avoir,5579,Vfin,Vfin,/V\,"GautArrEr, v. 5579"
439,61,5,home,home,homme,5579,N,N,'/V\.C/(e)\,"GautArrEr, v. 5579"
440,61,6,si,si,si,5579,Adv,Adv,C/V\,"GautArrEr, v. 5579"
441,61,7,haï,haï,haïr,5579,Vpp,Vpp,C/V\.'C/V\,"GautArrEr, v. 5579"
442,61,8,",",",",",",5579,Pnc,Pnc,,"GautArrEr, v. 5579"
443,62,1,fors,fors,fors,5580,PrA,PrA,C/V\,"GautArrEr, v. 5580"
444,62,2,sen,sen,son,5580,Det,Det,C/V\,"GautArrEr, v. 5580"
445,62,3,pere,pere,père,5580,N,N,'C/V\.C/(e)\,"GautArrEr, v. 5580"
446,62,4,;,;,;,5580,Pnc,Pnc,,"GautArrEr, v. 5580"
447,62,5,ce,ce,ce,5580,Prn,Prn,C/(e)\,"GautArrEr, v. 5580"
448,62,6,l',l',le,5580,Prn,Prn$$,C/\,"GautArrEr, v. 5580"
449,62,7,a,a,avoir,5580,Vfin,Vfin,/V\,"GautArrEr, v. 5580"
450,62,8,traï,traï,trahir,5580,Vpp,Vpp,C/V\.'C/V\,"GautArrEr, v. 5580"
451,62,9,:,:,:,5580,Pnc,Pnc,,"GautArrEr, v. 5580"
452,63,1,molt,molt,moult,5581,QIs,QIs,C/V\,"GautArrEr, v. 5581"
453,63,2,par,par,par,5581,Adv,Adv,C/V\,"GautArrEr, v. 5581"
454,63,3,est,est,être,5581,Vfin,Vfin,/V\,"GautArrEr, v. 5581"
455,63,4,caitis,caitis,chétif,5581,Adj,Adj,C/V\.'C/V\,"GautArrEr, v. 5581"
456,63,5,entresait,entresait,entresait,5581,Adv,Adv,/V\.C/e\.'C/V\,"GautArrEr, v. 5581"
457,64,1,qui,qui,qui,5582,Qux,Qux,C/V\,"GautArrEr, v. 5582"
458,64,2,a,a,à,5582,Pre,Pre,/V\,"GautArrEr, v. 5582"
459,64,3,sa,sa,son,5582,Det,Det,C/V\,"GautArrEr, v. 5582"
460,64,4,gent,gent,gent,5582,N,N,C/V\,"GautArrEr, v. 5582"
461,64,5,hair,hair,haïr,5582,Vinf,Vinf,C/V\.'C/V\,"GautArrEr, v. 5582"
462,64,6,se,se,se,5582,Prn,Prn$$,C/(e)\,"GautArrEr, v. 5582"
463,64,7,fait,fait,faire,5582,Vfin,Vfin,C/V\,"GautArrEr, v. 5582"
464,64,8,",",",",",",5582,Pnc,Pnc,,"GautArrEr, v. 5582"
465,65,1,c',c',que,5583,Crd,Crd,C/\,"GautArrEr, v. 5583"
466,65,2,uns,uns,uns,5583,QIs,QIs,/V\,"GautArrEr, v. 5583"
467,65,3,jors,jors,jour,5583,N,N,C/V\,"GautArrEr, v. 5583"
468,65,4,venra,venra,venir,5583,Vfin,Vfin,C/V\.'C/V\,"GautArrEr, v. 5583"
469,65,5,",",",",",",5583,Pnc,Pnc,,"GautArrEr, v. 5583"
470,65,6,fiers,fiers,fier,5583,Adj,Adj,C/V\,"GautArrEr, v. 5583"
471,65,7,et,et,et,5583,Crd,Crd,/V\,"GautArrEr, v. 5583"
472,65,8,estous,estous,estout,5583,Adj,Adj,/V\.'C/V\,"GautArrEr, v. 5583"
473,65,9,",",",",",",5583,Pnc,Pnc,,"GautArrEr, v. 5583"
474,66,1,qui,qui,qui,5584,Qux,Qux,C/V\,"GautArrEr, v. 5584"
475,66,2,bien,bien,bien,5584,Adv,Adv,C/V\,"GautArrEr, v. 5584"
476,66,3,nos,nos,nous,5584,Prn,Prn$$,C/V\,"GautArrEr, v. 5584"
477,66,4,vengera,vengera,venger,5584,Vfin,Vfin,C/V\.C/V\.'C/V\,"GautArrEr, v. 5584"
478,66,5,de,de,de,5584,Pre,Pre,C/(e)\,"GautArrEr, v. 5584"
479,66,6,tous,tous,tout,5584,QIs,QIs,C/V\,"GautArrEr, v. 5584"
480,66,7,.,.,.,5584,Pnc,Pnc,,"GautArrEr, v. 5584"
481,67,1,teus,teus,tel,5585,Adj,Adj,C/V\,"GautArrEr, v. 5585"
482,67,2,fu,fu,être,5585,Vfin,Vfin,C/V\,"GautArrEr, v. 5585"
483,67,3,li,li,le,5585,Det,Det,C/V\,"GautArrEr, v. 5585"
484,67,4,descreans,descreans,décroire,5585,Vprs,Vprs,C/V\.C/V\.'C/V\,"GautArrEr, v. 5585"
485,67,5,esgars,esgars,égard,5585,Adj,Adj,/V\.'C/V\,"GautArrEr, v. 5585"
486,68,1,qu',qu',que,5586,Sub,Sub,C/\,"GautArrEr, v. 5586"
487,68,2,ostages,ostages,otage,5586,N,N,/V\.'C/V\.C/e\,"GautArrEr, v. 5586"
488,68,3,donront,donront,donner,5586,Vfin,Vfin,C/V\.'C/V\,"GautArrEr, v. 5586"
489,68,4,d',d',de,5586,Pre,Pre,C/\,"GautArrEr, v. 5586"
490,68,5,ambes,ambes,ambe,5586,QIs,QIs,'/V\.C/e\,"GautArrEr, v. 5586"
491,68,6,pars,pars,part,5586,N,N,C/V\,"GautArrEr, v. 5586"
492,68,7,",",",",",",5586,Pnc,Pnc,,"GautArrEr, v. 5586"
493,69,1,puis,puis,puis,5587,PrA,PrA,C/V\,"GautArrEr, v. 5587"
494,69,2,le,le,le,5587,Prn,Prn$$,C/(e)\,"GautArrEr, v. 5587"
495,69,3,metront,metront,mettre,5587,Vfin,Vfin,C/V\.'C/V\,"GautArrEr, v. 5587"
496,69,4,al,al,à.le,5587,Pre+Det,Pre+Det,/V\,"GautArrEr, v. 5587"
497,69,5,couvenir,couvenir,convenir,5587,Vinf,Vinf,C/V\.C/e\.'C/V\,"GautArrEr, v. 5587"
498,69,6,",",",",",",5587,Pnc,Pnc,,"GautArrEr, v. 5587"
499,70,1,et,et,et,5588,Crd,Crd,/V\,"GautArrEr, v. 5588"
500,70,2,jurent,jurent,jurer,5588,Vfin,Vfin,'C/V\.C/e\,"GautArrEr, v. 5588"
501,70,3,donques,donques,donc,5588,Adv,Adv,'C/V\.C/e\,"GautArrEr, v. 5588"
502,70,4,a,a,à,5588,Pre,Pre,/V\,"GautArrEr, v. 5588"
503,70,5,tenir,tenir,tenir,5588,Vinf,Vinf,C/V\.'C/V\,"GautArrEr, v. 5588"
504,71,1,quanqu',quanqu',quanque,5589,Qux,Qux,C/V\,"GautArrEr, v. 5589"
505,71,2,ont,ont,avoir,5589,Vfin,Vfin,/V\,"GautArrEr, v. 5589"
506,71,3,mis,mis,mettre,5589,Vpp,Vpp,C/V\,"GautArrEr, v. 5589"
507,71,4,en,en,en,5589,Pre,Pre,/V\,"GautArrEr, v. 5589"
508,71,5,le,le,le,5589,Det,Det,C/(e)\,"GautArrEr, v. 5589"
509,71,6,couvenance,couvenance,convenance,5589,N,N,C/V\.C/e\.'C/V\.C/(e)\,"GautArrEr, v. 5589"
510,71,7,.,.,.,5589,Pnc,Pnc,,"GautArrEr, v. 5589"
511,72,1,n',n',ne,5590,Neg,Neg$$,C/\,"GautArrEr, v. 5590"
512,72,2,i,i,y,5590,Prn,Prn$$,/V\,"GautArrEr, v. 5590"
513,72,3,font,font,faire,5590,Vfin,Vfin,C/V\,"GautArrEr, v. 5590"
514,72,4,pas,pas,pas,5590,Neg,Neg,C/V\,"GautArrEr, v. 5590"
515,72,5,longe,longe,long,5590,Adj,Adj,'C/V\.C/(e)\,"GautArrEr, v. 5590"
516,72,6,demorance,demorance,demeurance,5590,N,N,C/V\.C/V\.'C/V\.C/(e)\,"GautArrEr, v. 5590"
517,72,7,;,;,;,5590,Pnc,Pnc,,"GautArrEr, v. 5590"
518,73,1,li,li,le,5591,Det,Det,C/V\,"GautArrEr, v. 5591"
519,73,2,messagier,messagier,messager,5591,N,N,C/V\.C/V\.'C/V\,"GautArrEr, v. 5591"
520,73,3,atant,atant,atant,5591,Adv,Adv,/V\.'C/V\,"GautArrEr, v. 5591"
521,73,4,s',s',se,5591,Prn,Prn$$,C/\,"GautArrEr, v. 5591"
522,73,5,en,en,en,5591,Prn,Prn$$,/V\,"GautArrEr, v. 5591"
523,73,6,tornent,tornent,tourner,5591,Vfin,Vfin,'C/V\.C/e\,"GautArrEr, v. 5591"
524,73,7,",",",",",",5591,Pnc,Pnc,,"GautArrEr, v. 5591"
525,74,1,li,li,le,5592,Det,Det,C/V\,"GautArrEr, v. 5592"
526,74,2,notonnier,notonnier,nautonier,5592,N,N,C/V\.C/V\.'C/V\,"GautArrEr, v. 5592"
527,74,3,lor,lor,leur,5592,Det,Det,C/V\,"GautArrEr, v. 5592"
528,74,4,nes,nes,nef,5592,N,N,C/e\,"GautArrEr, v. 5592"
529,74,5,atornent,atornent,atourner,5592,Vfin,Vfin,/V\.'C/V\.C/e\,"GautArrEr, v. 5592"
530,75,1,et,et,et,5593,Crd,Crd,/V\,"GautArrEr, v. 5593"
531,75,2,il,il,il,5593,Prn,Prn$,/V\,"GautArrEr, v. 5593"
532,75,3,passent,passent,passer,5593,Vfin,Vfin,'C/V\.C/e\,"GautArrEr, v. 5593"
533,75,4,illuec,illuec,illuec,5593,Adv,Adv,/V\.'C/V\,"GautArrEr, v. 5593"
534,75,5,endroit,endroit,endroit,5593,PrA,PrA,/V\.'C/V\,"GautArrEr, v. 5593"
535,75,6,;,;,;,5593,Pnc,Pnc,,"GautArrEr, v. 5593"
536,76,1,a,a,à,5594,Pre,Pre,/V\,"GautArrEr, v. 5594"
537,76,2,lor,lor,leur,5594,Det,Det,C/V\,"GautArrEr, v. 5594"
538,76,3,signor,signor,seigneur,5594,N,N,C/V\.'C/V\,"GautArrEr, v. 5594"
539,76,4,en,en,en,5594,Prn,Prn$$,/V\,"GautArrEr, v. 5594"
540,76,5,vienent,vienent,venir,5594,Vfin,Vfin,'C/V\.C/e\,"GautArrEr, v. 5594"
541,76,6,droit,droit,droit,5594,Adv,Adv,C/V\,"GautArrEr, v. 5594"
542,77,1,et,et,et,5595,Crd,Crd,/V\,"GautArrEr, v. 5595"
543,77,2,se,se,si,5595,Adv,Adv,C/(e)\,"GautArrEr, v. 5595"
544,77,3,li,li,li,5595,Prn,Prn$$,C/V\,"GautArrEr, v. 5595"
545,77,4,prendent,prendent,prendre,5595,Vfin,Vfin,'C/V\.C/e\,"GautArrEr, v. 5595"
546,77,5,a,a,à,5595,Pre,Pre,/V\,"GautArrEr, v. 5595"
547,77,6,conter,conter,conter,5595,Vinf,Vinf,C/V\.'C/V\,"GautArrEr, v. 5595"
548,78,1,que,que,que,5596,Sub,Sub,C/(e)\,"GautArrEr, v. 5596"
549,78,2,il,il,il,5596,Prn,Prn$,/V\,"GautArrEr, v. 5596"
550,78,3,n',n',ne,5596,Neg,Neg$$,C/\,"GautArrEr, v. 5596"
551,78,4,i,i,y,5596,Prn,Prn$$,/V\,"GautArrEr, v. 5596"
552,78,5,a,a,avoir,5596,Vfin,Vfin,/V\,"GautArrEr, v. 5596"
553,78,6,fors,fors,fors,5596,PrA,PrA,C/V\,"GautArrEr, v. 5596"
554,78,7,del,del,de.le,5596,Pre+Det,Pre+Det,C/V\,"GautArrEr, v. 5596"
555,78,8,monter,monter,monter,5596,N,N,C/V\.'C/V\,"GautArrEr, v. 5596"
556,78,9,;,;,;,5596,Pnc,Pnc,,"GautArrEr, v. 5596"
557,79,1,ostages,ostages,otage,5597,N,N,/V\.'C/V\.C/e\,"GautArrEr, v. 5597"
558,79,2,prende,prende,prendre,5597,Vfin,Vfin,'C/V\.C/(e)\,"GautArrEr, v. 5597"
559,79,3,",",",",",",5597,Pnc,Pnc,,"GautArrEr, v. 5597"
560,79,4,ostages,ostages,otage,5597,N,N,/V\.'C/V\.C/e\,"GautArrEr, v. 5597"
561,79,5,livre,livre,livrer,5597,Vfin,Vfin,'C/V\.C/(e)\,"GautArrEr, v. 5597"
562,79,6,:,:,:,5597,Pnc,Pnc,,"GautArrEr, v. 5597"
563,80,1,et,et,et,5598,Crd,Crd,/V\,"GautArrEr, v. 5598"
564,80,2,il,il,il,5598,Prn,Prn,/V\,"GautArrEr, v. 5598"
565,80,3,si,si,si,5598,Adv,Adv,C/V\,"GautArrEr, v. 5598"
566,80,4,fait,fait,faire,5598,Vfin,Vfin,C/V\,"GautArrEr, v. 5598"
567,80,5,tout,tout,tout,5598,QIs,QIs,C/V\,"GautArrEr, v. 5598"
568,80,6,a,a,à,5598,Pre,Pre,/V\,"GautArrEr, v. 5598"
569,80,7,delivre,delivre,délivre,5598,Adj,Adj,C/V\.'C/V\.C/(e)\,"GautArrEr, v. 5598"
570,80,8,.,.,.,5598,Pnc,Pnc,,"GautArrEr, v. 5598"
571,81,1,armer,armer,armer,5599,Vinf,Vinf,/V\.'C/V\,"GautArrEr, v. 5599"
572,81,2,se,se,se,5599,Prn,Prn$$,C/(e)\,"GautArrEr, v. 5599"
573,81,3,fait,fait,faire,5599,Vfin,Vfin,C/V\,"GautArrEr, v. 5599"
574,81,4,molt,molt,moult,5599,QIs,QIs,C/V\,"GautArrEr, v. 5599"
575,81,5,bien,bien,bien,5599,Adv,Adv,C/V\,"GautArrEr, v. 5599"
576,81,6,li,li,le,5599,Det,Det,C/V\,"GautArrEr, v. 5599"
577,81,7,rois,rois,roi,5599,N,N,C/V\,"GautArrEr, v. 5599"
578,82,1,au,au,à.le,5600,Pre+Det,Pre+Det,/V\,"GautArrEr, v. 5600"
579,82,2,pié,pié,pied,5600,N,N,C/V\,"GautArrEr, v. 5600"
580,82,3,del,del,de.le,5600,Pre+Det,Pre+Det,C/V\,"GautArrEr, v. 5600"
581,82,4,pont,pont,pont,5600,N,N,C/V\,"GautArrEr, v. 5600"
582,82,5,",",",",",",5600,Pnc,Pnc,,"GautArrEr, v. 5600"
583,82,6,atot,atot,atout,5600,PrA,PrA,/V\.'C/V\,"GautArrEr, v. 5600"
584,82,7,son,son,son,5600,Det,Det,C/V\,"GautArrEr, v. 5600"
