wd_id,line_id,linewd,word,lex_id,pos_nca,textlineid,syntag,syntag2,lemma,syllabified,ref
218,36,5,laist,laist,VER:pres:3:sg,45,Vfin,Vfin,laisser,C/V\,"Gorm, v. 45"
219,36,6,en,en,PRO:clit,45,Pre,Pre,en,/V\,"Gorm, v. 45"
220,36,7,sele,sele,NOM:obj:femi:sg,45,N,N,selle,'C/V\.C/(e)\,"Gorm, v. 45"
221,37,1,vestue,vestue,VER:pper:femi:sg,46,Vpp,Vpp,vêtir,C/V\.'C/V\./(e)\,"Gorm, v. 46"
222,37,2,co,co,PRO,46,Prn,Prn,ce,C/V\,"Gorm, v. 46"
223,37,3,a,a,VER:pres:3:sg,46,Vfin,Vfin,avoir,/V\,"Gorm, v. 46"
224,37,4,de,de,PRE,46,Pre,Pre,de,C/(e)\,"Gorm, v. 46"
225,37,5,mort,mort,NOM:obj:femi:sg,46,N,N,mort,C/V\,"Gorm, v. 46"
226,37,6,nuvele,nuvele,ADJ:obj:femi:sg,46,Adj,Adj,nouveau,C/V\.'C/V\.C/(e)\,"Gorm, v. 46"
227,38,1,eis,eis,ADV,47,NVP,NVP,es2,/V\,"Gorm, v. 47"
228,38,2,lur,lur,PRO:pers:dat:3:pl,47,Prn,Prn,leur,C/V\,"Gorm, v. 47"
229,38,3,puinnan(ai)t,puinnant,VER:impf:3:sg,47,Vfin,Vfin,poindre,C/V\.'C/V\,"Gorm, v. 47"
230,38,4,tierri,tierri,NPR:obj:masc:sg,47,N,N,Thierry,C/V\.'C/V\,"Gorm, v. 47"
231,38,5,de,de,PRE,47,Pre,Pre,de,C/(e)\,"Gorm, v. 47"
232,38,6,termes,termes,NPR:obj:masc:sg,47,N,N,Termes,'C/V\.C/e\,"Gorm, v. 47"
233,39,1,sur,sur,PRE,48,PrA,PrA,sur,C/V\,"Gorm, v. 48"
234,39,2,un,un,DET:ndf:obj:masc:sg,48,QIs,QIs,un,/V\,"Gorm, v. 48"
235,39,3,cheval,cheval,NOM:obj:masc:sg,48,N,N,cheval,C/V\.'C/V\,"Gorm, v. 48"
236,39,4,bai,bai,ADJ:obj:masc:sg,48,Adj,Adj,bai,C/V\,"Gorm, v. 48"
237,39,5,de,de,PRE,48,Pre,Pre,de,C/(e)\,"Gorm, v. 48"
238,39,6,chastele,chastele,NPR:obj:masc:sg,48,N,N,Castille,C/V\.'C/V\.C/(e)\,"Gorm, v. 48"
239,40,1,gesques,gesques,ADV,49,PrA,PrA,jusque,'C/V\.C/e\,"Gorm, v. 49"
240,40,2,al,al,PREDET:a:obj:masc:sg,49,Pre+Det,Pre+Det,à.le,/V\,"Gorm, v. 49"
241,40,3,rei,rei,NOM:obj:masc:sg,49,N,N,roi,C/V\,"Gorm, v. 49"
242,40,4,gormund,gormund,NPR:obj:masc:sg,49,N,N,Gormont,C/V\.'C/V\,"Gorm, v. 49"
243,40,5,n,n,PRO:clit,49,Neg,Neg$$,ne,C/\,"Gorm, v. 49"
244,40,6,areste,areste,VER:pres:3:sg,49,Vfin,Vfin,arrêter,/V\.'C/V\.C/(e)\,"Gorm, v. 49"
245,41,1,si,si,PROCON,50,Adv,Adv,si4,C/V\,"Gorm, v. 50"
246,41,2,l,l,PRO:pers:obj:3:masc:sg:unb,50,Prn,Prn$$,le,C/\,"Gorm, v. 50"
247,41,3,fiert,fiert,VER:pres:3:sg,50,Vfin,Vfin,férir,C/V\,"Gorm, v. 50"
248,41,4,sur,sur,PRE,50,PrA,PrA,sur,C/V\,"Gorm, v. 50"
