wd_id,line_id,linewd,word,lex_id,pos_nca,syntag,syntag2,syllabified,lemma,ref,tei_right,tei_left
1704,282,1,je,je,PRO:pers:suj:1:sg:unb,Prn,Prn$,C/(e)\,je,"Coincy, II Mir 23, v. 38",,<l n=&quot;38&quot;>
1705,282,2,ne,ne,PRO:clit,Neg,Neg$$,C/(e)\,ne,"Coincy, II Mir 23, v. 38",,
1706,282,3,pris,pris,VER:pres:1:sg,Vfin,Vfin,C/V\,priser,"Coincy, II Mir 23, v. 38",,
1707,282,4,un,un,DET:ndf:obj:masc:sg,QIs,QIs,/V\,un,"Coincy, II Mir 23, v. 38",,
1708,282,5,oef,oef,NOM:obj:masc:sg,N,N,/V\,oeuf,"Coincy, II Mir 23, v. 38",,
1709,282,6,de,de,PRE,Pre,Pre,C/(e)\,de,"Coincy, II Mir 23, v. 38",,
1710,282,7,blarie,blarie,NOM:obj:femi:sg,N,N,C/V\.'C/V\./(e)\,blarie,"Coincy, II Mir 23, v. 38",</l>,
1711,283,1,ce,ce,DET:demo:obj:masc:sg,Dem,Dem,C/(e)\,cist,"Coincy, II Mir 23, v. 39",,<l n=&quot;39&quot;>
1712,283,2,soller,soller,NOM:obj:masc:sg,N,N,C/V\.'C/V\,soulier,"Coincy, II Mir 23, v. 39",,
1713,283,3,dont,dont,PRO:invar,Qux,Qux,C/V\,dont,"Coincy, II Mir 23, v. 39",,
1714,283,4,alez,alez,VER:pres:2:pl,Vfin,Vfin,/V\.'C/V\,aller,"Coincy, II Mir 23, v. 39",,
1715,283,5,rotant,rotant,VER:ppre,Vprs,Vprs,C/V\.'C/V\,router,"Coincy, II Mir 23, v. 39",</l>,
1716,284,1,ces,ces,DET:demo:suj:femi:pl,Dem,Dem,C/V\,cist,"Coincy, II Mir 23, v. 40",,<l n=&quot;40&quot;>
1717,284,2,nonains,nonains,NOM:suj:femi:pl,N,N,C/V\.'C/V\,nonnain,"Coincy, II Mir 23, v. 40",,
1718,284,3,noz,noz,PRO:pers:1:pl,Prn,Prn$$,C/V\,nous,"Coincy, II Mir 23, v. 40",,
1719,284,4,vont,vont,VER:pres:3:pl,Vfin,Vfin,C/V\,aller,"Coincy, II Mir 23, v. 40",,
1720,284,5,asotant,asotant,VER:ppre,Vprs,Vprs,/V\.C/V\.'C/V\,assoter,"Coincy, II Mir 23, v. 40",</l>,
1721,285,1,qui,qui,PROCON,Qux,Qux,C/V\,qui,"Coincy, II Mir 23, v. 41",,<l n=&quot;41&quot;>
1722,285,2,d',d',PRE,Pre,Pre,C/\,de,"Coincy, II Mir 23, v. 41",,
1723,285,3,un,un,DET:ndf:obj:masc:sg,QIs,QIs,/V\,un,"Coincy, II Mir 23, v. 41",,
1724,285,4,soller,soller,NOM:obj:masc:sg,N,N,C/V\.'C/V\,soulier,"Coincy, II Mir 23, v. 41",,
1725,285,5,font,font,VER:pres:3:pl,Vfin,Vfin,C/V\,faire,"Coincy, II Mir 23, v. 41",,
1726,285,6,saintuaire,saintuaire,NOM:obj:masc:sg,N,N,C/V\.C/V\.'C/V\.C/(e)\,saintuaire,"Coincy, II Mir 23, v. 41",</l>,
1727,286,1,pour,pour,PRE,Pre,Pre,C/V\,pour,"Coincy, II Mir 23, v. 42",,<l n=&quot;42&quot;>
1728,286,2,nostre,nostre,DET:poss:obj:masc:sg,Det,Det,'C/V\.C/(e)\,notre,"Coincy, II Mir 23, v. 42",,
1729,286,3,argent,argent,NOM:obj:masc:sg,N,N,/V\.'C/V\,argent,"Coincy, II Mir 23, v. 42",,
1730,286,4,sachier,sachier,VER:infi,Vinf,Vinf,C/V\.'C/V\,savoir,"Coincy, II Mir 23, v. 42",,
1731,286,5,et,et,CON:coord,Crd,Crd,/V\,et,"Coincy, II Mir 23, v. 42",,
1732,286,6,traire,traire,VER:infi,Vinf,Vinf,'C/V\.C/(e)\,traire,"Coincy, II Mir 23, v. 42",</l>,
1733,287,1,pour,pour,PRE,Pre,Pre,C/V\,pour,"Coincy, II Mir 23, v. 43",,<pb n=&quot;203&quot;/><l n=&quot;43&quot;>
1734,287,2,la,la,DET:def:obj:femi:sg,Det,Det,C/V\,le,"Coincy, II Mir 23, v. 43",,
1735,287,3,geule,geule,NOM:obj:femi:sg,N,N,'C/V\.C/(e)\,gueule,"Coincy, II Mir 23, v. 43",,
1736,287,4,pour,pour,PRE,Pre,Pre,C/V\,pour,"Coincy, II Mir 23, v. 43",,
1737,287,5,la,la,DET:def:obj:femi:sg,Det,Det,C/V\,le,"Coincy, II Mir 23, v. 43",,
1738,287,6,gargate,gargate,NOM:obj:femi:sg,N,N,C/V\.'C/V\.C/(e)\,gargate,"Coincy, II Mir 23, v. 43",</l>,
1739,288,1,d',d',PRE,Pre,Pre,C/\,de,"Coincy, II Mir 23, v. 44",,<l n=&quot;44&quot;>
1740,288,2,un,un,DET:ndf:obj:masc:sg,QIs,QIs,/V\,un,"Coincy, II Mir 23, v. 44",,
1741,288,3,viez,viez,ADJ:obj:masc:sg,Adj,Adj,C/V\,vieux,"Coincy, II Mir 23, v. 44",,
1742,288,4,soller,soller,NOM:obj:masc:sg,N,N,C/V\.'C/V\,soulier,"Coincy, II Mir 23, v. 44",,
1743,288,5,d',d',PRE,Pre,Pre,C/\,de,"Coincy, II Mir 23, v. 44",,
1744,288,6,une,une,DET:ndf:obj:femi:sg,QIs,QIs,'/V\.C/(e)\,un,"Coincy, II Mir 23, v. 44",,
1745,288,7,çavate,çavate,NOM:obj:femi:sg,N,N,C/V\.'C/V\.C/(e)\,savate,"Coincy, II Mir 23, v. 44",</l>,
1746,289,1,si,si,PROCON,Adv,Adv,C/V\,si,"Coincy, II Mir 23, v. 45",,<l n=&quot;45&quot;>
1747,289,2,faites,faites,VER:pres:2:pl,Vfin,Vfin,'C/V\.C/e\,faire,"Coincy, II Mir 23, v. 45",,
1748,289,3,ore,ore,ADV,Adv,Adv,'/V\.C/(e)\,or,"Coincy, II Mir 23, v. 45",,
1749,289,4,si,si,PROCON,Adv,Adv,C/V\,si,"Coincy, II Mir 23, v. 45",,
1750,289,5,grant,grant,ADJ:obj:femi:sg,Adj,Adj,C/V\,grand,"Coincy, II Mir 23, v. 45",,
1751,289,6,feste,feste,NOM:obj:femi:sg,N,N,'C/V\.C/(e)\,fête,"Coincy, II Mir 23, v. 45",</l>,
1752,290,1,par,par,PRE,Pre,Pre,C/V\,par,"Coincy, II Mir 23, v. 46",,<l n=&quot;46&quot;>
1753,290,2,la,la,DET:def:obj:femi:sg,Det,Det,C/V\,le,"Coincy, II Mir 23, v. 46",,
1754,290,3,gorge,gorge,NOM:obj:femi:sg,N,N,'C/V\.C/(e)\,gorge,"Coincy, II Mir 23, v. 46",,
1755,290,4,ne,ne,PROCON,Crd,Crd,C/(e)\,ne,"Coincy, II Mir 23, v. 46",,
1756,290,5,par,par,PRE,Pre,Pre,C/V\,par,"Coincy, II Mir 23, v. 46",,
1757,290,6,la,la,DET:def:obj:femi:sg,Det,Det,C/V\,le,"Coincy, II Mir 23, v. 46",,
1758,290,7,teste,teste,NOM:obj:femi:sg,N,N,'C/V\.C/(e)\,tête,"Coincy, II Mir 23, v. 46",</l>,
1759,291,1,ne,ne,PROCON,Crd,Crd,C/(e)\,ne,"Coincy, II Mir 23, v. 47",,<l n=&quot;47&quot;>
1760,291,2,par,par,PRE,Pre,Pre,C/V\,par,"Coincy, II Mir 23, v. 47",,
1761,291,3,le,le,DET:def:obj:masc:sg,Det,Det,C/(e)\,le,"Coincy, II Mir 23, v. 47",,
1762,291,4,cuer,cuer,NOM:obj:masc:sg,N,N,C/V\,coeur,"Coincy, II Mir 23, v. 47",,
1763,291,5,sainte,sainte,ADJ:obj:femi:sg,Adj,Adj,'C/V\.C/(e)\,saint,"Coincy, II Mir 23, v. 47",,
1764,291,6,warie,warie,NPR:obj:femi:sg,N,N,C/V\.'C/V\./(e)\,Garie,"Coincy, II Mir 23, v. 47",</l>,
1765,292,1,li,li,DET:def:suj:masc:sg,Det,Det,C/V\,le,"Coincy, II Mir 23, v. 48",,<l n=&quot;48&quot;>
1766,292,2,maufez,maufez,NOM:suj:masc:sg,N,N,C/V\.'C/V\,maufé,"Coincy, II Mir 23, v. 48",,
1767,292,3,noz,noz,PRO:pers:1:pl,Prn,Prn$$,C/V\,nous,"Coincy, II Mir 23, v. 48",,
1768,292,4,i,i,PRO:clit,Prn,Prn$$,/V\,y,"Coincy, II Mir 23, v. 48",,
1769,292,5,acharie,acharie,VER:pres:3:sg,Vfin,Vfin,/V\.C/V\.'C/V\./(e)\,acharrier,"Coincy, II Mir 23, v. 48",</l>,
1770,293,1,onques,onques,ADV,Adv,Adv,'/V\.C/e\,onques,"Coincy, II Mir 23, v. 49",,<l n=&quot;49&quot;>
1771,293,2,n,n,PRO:clit,Neg,Neg$$,C/\,ne,"Coincy, II Mir 23, v. 49",,
1772,293,3,i,i,PRO:clit,Prn,Prn$$,/V\,y,"Coincy, II Mir 23, v. 49",,
1773,293,4,vieng,vieng,VER:pres:1:sg,Vfin,Vfin,C/V\,venir,"Coincy, II Mir 23, v. 49",,
1774,293,5,qu,qu,PROCON,Sub,Sub,C/\,que,"Coincy, II Mir 23, v. 49",,
1775,293,6,il,il,PRO:pers:suj:3:masc:sg:unb,Prn,Prn$,/V\,il,"Coincy, II Mir 23, v. 49",,
1776,293,7,n,n,PRO:clit,Neg,Neg$$,C/\,ne,"Coincy, II Mir 23, v. 49",,
1777,293,8,i,i,PRO:clit,Prn,Prn$$,/V\,y,"Coincy, II Mir 23, v. 49",,
1778,293,9,ait,ait,VER:subp:3:sg,Vfin,Vfin,/V\,avoir,"Coincy, II Mir 23, v. 49",,
1779,293,10,presse,presse,NOM:obj:femi:sg,N,N,'C/V\.C/(e)\,presse,"Coincy, II Mir 23, v. 49",</l>,
1780,294,1,cele,cele,DET:demo:suj:femi:sg,Dem,Dem,'C/V\.C/(e)\,cil,"Coincy, II Mir 23, v. 50",,<l n=&quot;50&quot;>
1781,294,2,vielle,vielle,ADJ:suj:femi:sg,Adj,Adj,'C/V\.C/(e)\,vieux,"Coincy, II Mir 23, v. 50",,
1782,294,3,cele,cele,DET:demo:suj:femi:sg,Dem,Dem,'C/V\.C/(e)\,cil,"Coincy, II Mir 23, v. 50",,
1783,294,4,abbeesse,abbeesse,NOM:suj:femi:sg,N,N,/V\.C/(V)\.'/V\.C/(e)\,abbesse,"Coincy, II Mir 23, v. 50",</l>,
1784,295,1,tout,tout,DET:ind:obj:masc:sg,QIs,QIs,C/V\,tout,"Coincy, II Mir 23, v. 51",,<l n=&quot;51&quot;>
1785,295,2,l',l',DET:def:obj:masc:sg,Det,Det,C/\,le,"Coincy, II Mir 23, v. 51",,
1786,295,3,avoir,avoir,VER:infi,N,N,/V\.'C/V\,avoir,"Coincy, II Mir 23, v. 51",,
1787,295,4,dieu,dieu,NOM:obj:masc:sg,N,N,C/V\,dieu,"Coincy, II Mir 23, v. 51",,
1788,295,5,met,met,VER:pres:3:sg,Vfin,Vfin,C/V\,mettre,"Coincy, II Mir 23, v. 51",,
1789,295,6,en,en,PRO:clit,Pre,Pre,/V\,en,"Coincy, II Mir 23, v. 51",,
1790,295,7,sa,sa,DET:poss:obj:femi:sg,Det,Det,C/V\,son,"Coincy, II Mir 23, v. 51",,
1791,295,8,borse,borse,NOM:obj:femi:sg,N,N,'C/V\.C/(e)\,bourse,"Coincy, II Mir 23, v. 51",</l>,
1792,296,1,et,et,CON:coord,Crd,Crd,/V\,et,"Coincy, II Mir 23, v. 52",,<l n=&quot;52&quot;>
1793,296,2,jor,jor,NOM:obj:masc:sg,N,N,C/V\,jour,"Coincy, II Mir 23, v. 52",,
1794,296,3,et,et,CON:coord,Crd,Crd,/V\,et,"Coincy, II Mir 23, v. 52",,
1795,296,4,nuit,nuit,NOM:obj:femi:sg,N,N,C/V\,nuit,"Coincy, II Mir 23, v. 52",,
1796,296,5,adez,adez,ADV,Adv,Adv,/V\.'C/V\,adès,"Coincy, II Mir 23, v. 52",,
1797,296,6,emborse,emborse,VER:pres:3:sg,Vfin,Vfin,/V\.'C/V\.C/(e)\,embourser,"Coincy, II Mir 23, v. 52",</l>,
1798,297,1,mais,mais,CON:coord,Crd,Crd,C/V\,mais,"Coincy, II Mir 23, v. 53",,<l n=&quot;53&quot;>
1799,297,2,que,que,PROCON,Qux,Qux,C/(e)\,que,"Coincy, II Mir 23, v. 53",,
1800,297,3,que,que,PROCON,Sub,Sub,C/(e)\,que,"Coincy, II Mir 23, v. 53",,
1801,297,4,facent,facent,VER:subp:3:pl,Vfin,Vfin,'C/V\.C/e\,faire,"Coincy, II Mir 23, v. 53",,
1802,297,5,fole,fole,ADJ:suj:femi:sg,Adj,Adj,'C/V\.C/(e)\,fou,"Coincy, II Mir 23, v. 53",,
1803,297,6,gent,gent,NOM:suj:femi:sg,N,N,C/V\,gent,"Coincy, II Mir 23, v. 53",</l>,
1804,298,1,ja,ja,ADV,Adv,Adv,C/V\,jà,"Coincy, II Mir 23, v. 54",,<l n=&quot;54&quot;>
1805,298,2,n,n,PRO:clit,Neg,Neg$$,C/\,ne,"Coincy, II Mir 23, v. 54",,
1806,298,3,i,i,PRO:clit,Prn,Prn$$,/V\,y,"Coincy, II Mir 23, v. 54",,
1807,298,4,ara,ara,VER:futu:3:sg,Vfin,Vfin,/V\.'C/V\,avoir,"Coincy, II Mir 23, v. 54",,
1808,298,5,de,de,PRE,Pre,Pre,C/(e)\,de,"Coincy, II Mir 23, v. 54",,
1809,298,6,mon,mon,DET:poss:obj:masc:sg,Det,Det,C/V\,mon,"Coincy, II Mir 23, v. 54",,
1810,298,7,argent,argent,NOM:obj:masc:sg,N,N,/V\.'C/V\,argent,"Coincy, II Mir 23, v. 54",</l>,
1811,299,1,une,une,DET:ndf:obj:femi:sg,QIs,QIs,'/V\.C/(e)\,un,"Coincy, II Mir 23, v. 55",,<l n=&quot;55&quot;>
1812,299,2,maaille,maaille,NOM:obj:femi:sg,N,N,C/(V)\.'/V\.C/(e)\,maille,"Coincy, II Mir 23, v. 55",,
1813,299,3,toute,toute,DET:ind:obj:femi:sg,QIs,QIs,'C/V\.C/(e)\,tout,"Coincy, II Mir 23, v. 55",,
1814,299,4,seule,seule,ADJ:obj:femi:sg,Adj,Adj,'C/V\.C/(e)\,seul,"Coincy, II Mir 23, v. 55",</l>,
1815,300,1,ma,ma,DET:poss:obj:femi:sg,Det,Det,C/V\,mon,"Coincy, II Mir 23, v. 56",,<l n=&quot;56&quot;>
1816,300,2,borse,borse,NOM:obj:femi:sg,N,N,'C/V\.C/(e)\,bourse,"Coincy, II Mir 23, v. 56",,
1817,300,3,tieng,tieng,VER:pres:1:sg,Vfin,Vfin,C/V\,tenir,"Coincy, II Mir 23, v. 56",,
1818,300,4,si,si,PROCON,Adv,Adv,C/V\,si,"Coincy, II Mir 23, v. 56",,
1819,300,5,par,par,PRE,Pre,Pre,C/V\,par,"Coincy, II Mir 23, v. 56",,
1820,300,6,la,la,DET:def:obj:femi:sg,Det,Det,C/V\,le,"Coincy, II Mir 23, v. 56",,
1821,300,7,gueule,gueule,NOM:obj:femi:sg,N,N,'C/V\.C/(e)\,gueule,"Coincy, II Mir 23, v. 56",</l>,
1822,301,1,que,que,PROCON,Sub,Sub,C/(e)\,que,"Coincy, II Mir 23, v. 57",,<l n=&quot;57&quot;>
1823,301,2,ja,ja,ADV,Adv,Adv,C/V\,jà,"Coincy, II Mir 23, v. 57",,
1824,301,3,deniers,deniers,NOM:obj:masc:pl,N,N,C/V\.C/<V>\.'/V\,denier,"Coincy, II Mir 23, v. 57",,
1825,301,4,fors,fors,ADV,PrA,PrA,C/V\,hors,"Coincy, II Mir 23, v. 57",,
1826,301,5,n,n,PRO:clit,Neg,Neg$$,C/\,ne,"Coincy, II Mir 23, v. 57",,
1827,301,6,en,en,PRO:clit,Prn,Prn$$,/V\,en,"Coincy, II Mir 23, v. 57",,
1828,301,7,saurra,saurra,VER:futu:3:sg,Vfin,Vfin,C/V\.'C/V\,savoir,"Coincy, II Mir 23, v. 57",</l>,
1829,302,1,mais,mais,CON:coord,Crd,Crd,C/V\,mais,"Coincy, II Mir 23, v. 58",,<l n=&quot;58&quot;>
1830,302,2,au,au,PREDET:a:obj:masc:sg,Pre+Det,Pre+Det,/V\,à.le,"Coincy, II Mir 23, v. 58",,
1831,302,3,moré,moré,NOM:obj:masc:sg,N,N,C/V\.'C/V\,moré,"Coincy, II Mir 23, v. 58",,
1832,302,4,qui,qui,PROCON,Qux,Qux,C/V\,qui,"Coincy, II Mir 23, v. 58",,
1833,302,5,mielz,mielz,ADV,Adv,Adv,C/V\,mieux,"Coincy, II Mir 23, v. 58",,
1834,302,6,vaurra,vaurra,VER:futu:3:sg,Vfin,Vfin,C/V\.'C/V\,valoir,"Coincy, II Mir 23, v. 58",</l>,
1835,303,1,ou,ou,PROCON,Crd,Crd,/V\,ou,"Coincy, II Mir 23, v. 59",,<l n=&quot;59&quot;>
1836,303,2,au,au,PREDET:a:obj:masc:sg,Pre+Det,Pre+Det,/V\,à.le,"Coincy, II Mir 23, v. 59",,
1837,303,3,bon,bon,ADJ:obj:masc:sg,Adj,Adj,C/V\,bon,"Coincy, II Mir 23, v. 59",,
1838,303,4,vin,vin,NOM:obj:masc:sg,N,N,C/V\,vin,"Coincy, II Mir 23, v. 59",,
1839,303,5,l',l',PRO:pers:obj:3:masc:sg:unb,Prn,Prn$$,C/\,le,"Coincy, II Mir 23, v. 59",,
1840,303,6,envoyerai,envoyerai,VER:futu:1:sg,Vfin,Vfin,/V\.C/V\.C/e\.'C/V\,envoyer,"Coincy, II Mir 23, v. 59",</l>,
1841,304,1,la,la,ADV,Adv,Adv,C/V\,là,"Coincy, II Mir 23, v. 60",,<l n=&quot;60&quot;>
1842,304,2,assez,assez,ADV,Adv,Adv,/V\.'C/V\,assez,"Coincy, II Mir 23, v. 60",,
1843,304,3,mielz,mielz,ADV,Adv,Adv,C/V\,mieux,"Coincy, II Mir 23, v. 60",,
1844,304,4,l',l',PRO:pers:obj:3:masc:sg:unb,Prn,Prn$$,C/\,le,"Coincy, II Mir 23, v. 60",,
1845,304,5,employerai,employerai,VER:futu:1:sg,Vfin,Vfin,/V\.C/V\.C/e\.'C/V\,employer,"Coincy, II Mir 23, v. 60",</l>,
1846,305,1,se,se,PROCON,Sub,Sub,C/(e)\,si,"Coincy, II Mir 23, v. 61",,<l n=&quot;61&quot;>
1847,305,2,ce,ce,PRO:invar,Prn,Prn,C/(e)\,ce,"Coincy, II Mir 23, v. 61",,
1848,305,3,fust,fust,VER:subi:3:sg,Vfin,Vfin,C/V\,être,"Coincy, II Mir 23, v. 61",,
1849,305,4,sollers,sollers,NOM:suj:masc:sg,N,N,C/V\.'C/V\,soulier,"Coincy, II Mir 23, v. 61",,
1850,305,5,nostre,nostre,DET:poss:obj:femi:sg,Det,Det,'C/V\.C/(e)\,notre,"Coincy, II Mir 23, v. 61",,
1851,305,6,dame,dame,NOM:obj:femi:sg,N,N,'C/V\.C/(e)\,dame,"Coincy, II Mir 23, v. 61",</l>,
1852,306,1,diex,diex,NOM:suj:masc:sg,N,N,C/V\,dieu,"Coincy, II Mir 23, v. 62",,<l n=&quot;62&quot;>
1853,306,2,ne,ne,PROCON,Crd,Crd,C/(e)\,ne,"Coincy, II Mir 23, v. 62",,
1854,306,3,dyables,dyables,NOM:suj:masc:sg,N,N,C/{V}\.'/V\.C/e\,diable,"Coincy, II Mir 23, v. 62",,
1855,306,4,hom,hom,NOM:suj:masc:sg,N,N,/V\,homme,"Coincy, II Mir 23, v. 62",,
1856,306,5,ne,ne,PROCON,Crd,Crd,C/(e)\,ne,"Coincy, II Mir 23, v. 62",,
1857,306,6,fame,fame,NOM:suj:femi:sg,N,N,'C/V\.C/(e)\,femme,"Coincy, II Mir 23, v. 62",</l>,
1858,307,1,si,si,PROCON,Adv,Adv,C/V\,si,"Coincy, II Mir 23, v. 63",,<l n=&quot;63&quot;>
1859,307,2,ne,ne,PROCON,Neg,Neg$$,C/(e)\,ne,"Coincy, II Mir 23, v. 63",,
1860,307,3,l',l',PRO:pers:obj:3:masc:sg,Prn,Prn$$,C/\,le,"Coincy, II Mir 23, v. 63",,
1861,307,4,gardast,gardast,VER:subi:3:sg,Vfin,Vfin,C/V\.'C/V\,garder,"Coincy, II Mir 23, v. 63",,
1862,307,5,en,en,PRO:clit,Pre,Pre,/V\,en,"Coincy, II Mir 23, v. 63",,
1863,307,6,fer,fer,NOM:obj:masc:sg,N,N,C/V\,fer,"Coincy, II Mir 23, v. 63",,
1864,307,7,n,n,PROCON,Neg,Neg$$,C/\,ne,"Coincy, II Mir 23, v. 63",,
1865,307,8,en,en,PRE,Pre,Pre,/V\,en,"Coincy, II Mir 23, v. 63",,
1866,307,9,fust,fust,NOM:obj:masc:sg,N,N,C/V\,fût,"Coincy, II Mir 23, v. 63",</l>,
1867,308,1,que,que,PROCON,Sub,Sub,C/(e)\,que,"Coincy, II Mir 23, v. 64",,<l n=&quot;64&quot;>
1868,308,2,mil,mil,ADJ:card,QIs,QIs,C/V\,un,"Coincy, II Mir 23, v. 64",,
1869,308,3,anz,anz,NOM:obj:masc:pl,N,N,/V\,an,"Coincy, II Mir 23, v. 64",,
1870,308,4,a,a,VER:pres:3:sg,Vfin,Vfin,/V\,avoir,"Coincy, II Mir 23, v. 64",,
1871,308,5,porris,porris,VER:pper:masc:pl,Vpp,Vpp,C/V\.'C/V\,pourrir,"Coincy, II Mir 23, v. 64",,
1872,308,6,ne,ne,PRO:clit,Neg,Neg$$,C/(e)\,ne,"Coincy, II Mir 23, v. 64",,
1873,308,7,fust,fust,VER:subi:3:sg,Vfin,Vfin,C/V\,être,"Coincy, II Mir 23, v. 64",</l>,
1874,309,1,par,par,PRE,Pre,Pre,C/V\,par,"Coincy, II Mir 23, v. 65",,<l n=&quot;65&quot;>
1875,309,2,le,le,DET:def:obj:masc:sg,Det,Det,C/(e)\,le,"Coincy, II Mir 23, v. 65",,
1876,309,3,foye,foye,NOM:obj:masc:sg,N,N,'C/V\./(e)\,foie,"Coincy, II Mir 23, v. 65",,
1877,309,4,sainte,sainte,ADJ:obj:femi:sg,Adj,Adj,'C/V\.C/(e)\,saint,"Coincy, II Mir 23, v. 65",,
1878,309,5,warie,warie,NPR:obj:femi:sg,N,N,C/V\.'C/V\./(e)\,Garie,"Coincy, II Mir 23, v. 65",</l>,
1879,310,1,li,li,DET:def:suj:masc:sg,Det,Det,C/V\,le,"Coincy, II Mir 23, v. 66",,<l n=&quot;66&quot;>
1880,310,2,dyables,dyables,NOM:suj:masc:sg,N,N,C/{V}\.'/V\.C/e\,diable,"Coincy, II Mir 23, v. 66",,
1881,310,3,bien,bien,ADV,Adv,Adv,C/V\,bien,"Coincy, II Mir 23, v. 66",,
1882,310,4,noz,noz,PRO:pers:1:pl,Prn,Prn$$,C/V\,nous,"Coincy, II Mir 23, v. 66",,
1883,310,5,tarye,tarye,VER:pres:3:sg,Vfin,Vfin,C/V\.'C/V\./(e)\,tarier,"Coincy, II Mir 23, v. 66",</l>,
1884,311,1,et,et,CON:coord,Crd,Crd,/V\,et,"Coincy, II Mir 23, v. 67",,<l n=&quot;67&quot;>
1885,311,2,bien,bien,ADV,Adv,Adv,C/V\,bien,"Coincy, II Mir 23, v. 67",,
1886,311,3,noz,noz,PRO:pers:1:pl,Prn,Prn$$,C/V\,nous,"Coincy, II Mir 23, v. 67",,
1887,311,4,deçoit,deçoit,VER:pres:3:sg,Vfin,Vfin,C/V\.'C/V\,décevoir,"Coincy, II Mir 23, v. 67",,
1888,311,5,et,et,CON:coord,Crd,Crd,/V\,et,"Coincy, II Mir 23, v. 67",,
1889,311,6,barate,barate,VER:pres:3:sg,Vfin,Vfin,C/V\.'C/V\.C/(e)\,baratter,"Coincy, II Mir 23, v. 67",</l>,
1890,312,1,quant,quant,ADV,Sub,Sub,C/V\,quand,"Coincy, II Mir 23, v. 68",,<pb n=&quot;204&quot;/><l n=&quot;68&quot;>
1891,312,2,noz,noz,PRO:pers:1:pl,Prn,Prn$,C/V\,nous,"Coincy, II Mir 23, v. 68",,
1892,312,3,baisonz,baisonz,VER:pres:1:pl,Vfin,Vfin,C/V\.'C/V\,baiser,"Coincy, II Mir 23, v. 68",,
1893,312,4,cele,cele,DET:demo:obj:femi:sg,Dem,Dem,'C/V\.C/(e)\,cil,"Coincy, II Mir 23, v. 68",,
1894,312,5,çavate,çavate,NOM:obj:femi:sg,N,N,C/V\.'C/V\.C/(e)\,savate,"Coincy, II Mir 23, v. 68",,
1895,312,6,»,»,PON:cit,Pnc,Pnc,,»,"Coincy, II Mir 23, v. 68",</l>,
1896,313,1,li,li,DET:def:suj:masc:sg,Det,Det,C/V\,le,"Coincy, II Mir 23, v. 69",,<l n=&quot;69&quot;>
1897,313,2,folz,folz,ADJ:suj:masc:sg,Adj,Adj,C/V\,fou,"Coincy, II Mir 23, v. 69",,
1898,313,3,bouviers,bouviers,NOM:suj:masc:sg,N,N,C/V\.'C/V\,bouvier,"Coincy, II Mir 23, v. 69",,
1899,313,4,li,li,DET:def:suj:masc:sg,Det,Det,C/V\,le,"Coincy, II Mir 23, v. 69",,
1900,313,5,folz,folz,ADJ:suj:masc:sg,Adj,Adj,C/V\,fou,"Coincy, II Mir 23, v. 69",,
1901,313,6,bobers,bobers,NOM:suj:masc:sg,N,N,C/V\.'C/V\,bober,"Coincy, II Mir 23, v. 69",</l>,
1902,314,1,li,li,DET:def:suj:masc:sg,Det,Det,C/V\,le,"Coincy, II Mir 23, v. 70",,<l n=&quot;70&quot;>
1903,314,2,folz,folz,ADJ:suj:masc:sg,Adj,Adj,C/V\,fou,"Coincy, II Mir 23, v. 70",,
1904,314,3,vilains,vilains,ADJ:suj:masc:sg,Adj,Adj,C/V\.'C/V\,vilain,"Coincy, II Mir 23, v. 70",,
1905,314,4,li,li,DET:def:suj:masc:sg,Det,Det,C/V\,le,"Coincy, II Mir 23, v. 70",,
1906,314,5,quoquebers,quoquebers,NOM:suj:masc:sg,N,N,C/V\.C/e\.'C/V\,coquebert,"Coincy, II Mir 23, v. 70",</l>,
1907,315,1,ainzqu,ainzqu,CON:subord,Sub,Sub,/V\,ainsque,"Coincy, II Mir 23, v. 71",,<l n=&quot;71&quot;>
1908,315,2,ait,ait,VER:subp:3:sg,Vfin,Vfin,/V\,avoir,"Coincy, II Mir 23, v. 71",,
1909,315,3,pardite,pardite,VER:pper:femi:sg,Vpp,Vpp,C/V\.'C/V\.C/(e)\,pardire,"Coincy, II Mir 23, v. 71",,
1910,315,4,la,la,DET:def:obj:femi:sg,Det,Det,C/V\,le,"Coincy, II Mir 23, v. 71",,
1911,315,5,merveille,merveille,NOM:obj:femi:sg,N,N,C/V\.'C/V\.C/(e)\,merveille,"Coincy, II Mir 23, v. 71",</l>,
1912,316,1,li,li,PRO:pers:suj:3:masc:sg:bet,Prn,Prn$$,C/V\,li,"Coincy, II Mir 23, v. 72",,<l n=&quot;72&quot;>
1913,316,2,tuert,tuert,VER:pres:3:sg,Vfin,Vfin,C/V\,tordre,"Coincy, II Mir 23, v. 72",,
1914,316,3,la,la,DET:def:suj:femi:sg,Det,Det,C/V\,le,"Coincy, II Mir 23, v. 72",,
1915,316,4,bouche,bouche,NOM:suj:femi:sg,N,N,'C/V\.C/(e)\,bouche,"Coincy, II Mir 23, v. 72",,
1916,316,5,seur,seur,PRE,PrA,PrA,C/V\,sur,"Coincy, II Mir 23, v. 72",,
1917,316,6,l',l',DET:def:obj:femi:sg,Det,Det,C/\,le,"Coincy, II Mir 23, v. 72",,
1918,316,7,oreille,oreille,NOM:obj:femi:sg,N,N,/V\.'C/V\.C/(e)\,oreille,"Coincy, II Mir 23, v. 72",</l>,
