wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,ref
228,36,4,enconträ,enconträ,36,PrA,PrA,encontre,/V\.'C/V\.C/(e)\,"Passion, v. 36"
229,36,5,xirent,xirent,36,Vfin,Vfin,issir,'C/V\.C/e\,"Passion, v. 36"
230,36,6,.,.,36,Pnc,Pnc,.,,"Passion, v. 36"
231,37,1,alquant,alquant,37,Prn,Prn,auquant,/V\.'C/V\,"Passion, v. 37"
232,37,2,dels,dels,37,Pre+Det,Pre+Det,de.le,C/V\,"Passion, v. 37"
233,37,3,palmes,palmes,37,N,N,palme,'C/V\.C/e\,"Passion, v. 37"
234,37,4,prendent,prendent,37,Vfin,Vfin,prendre,'C/V\.C/e\,"Passion, v. 37"
235,37,5,rames,rames,37,N,N,rame,'C/V\.C/e\,"Passion, v. 37"
236,37,6,",",",",37,Pnc,Pnc,",",,"Passion, v. 37"
237,38,1,dels,dels,38,Pre+Det,Pre+Det,de.le,C/V\,"Passion, v. 38"
238,38,2,olivers,olivers,38,N,N,olivier,/V\.C/V\.'C/V\,"Passion, v. 38"
239,38,3,alquant,alquant,38,Prn,Prn,auquant,/V\.'C/V\,"Passion, v. 38"
240,38,4,las,las,38,Det,Det,le,C/V\,"Passion, v. 38"
241,38,5,branches,branches,38,N,N,branche,'C/V\.C/e\,"Passion, v. 38"
242,38,6,;,;,38,Pnc,Pnc,;,,"Passion, v. 38"
243,39,1,encontr',encontr',39,PrA,PrA,encontre,/V\.'C/V\,"Passion, v. 39"
244,39,2,al,al,39,Pre+Det,Pre+Det,à.le,/V\,"Passion, v. 39"
245,39,3,rei,rei,39,N,N,roi,C/V\,"Passion, v. 39"
246,39,4,qui,qui,39,Qux,Qux,qui,C/V\,"Passion, v. 39"
247,39,5,fez,fez,39,Vfin,Vfin,faire,C/V\,"Passion, v. 39"
248,39,6,lo,lo,39,Det,Det,le,C/(e)\,"Passion, v. 39"
249,39,7,cel,cel,39,N,N,ciel,C/V\,"Passion, v. 39"
250,39,8,",",",",39,Pnc,Pnc,",",,"Passion, v. 39"
251,40,1,issid,issid,40,Vfin,Vfin,issir,/V\.'C/V\,"Passion, v. 40"
252,40,2,lo,lo,40,Det,Det,le,C/(e)\,"Passion, v. 40"
253,40,3,di,di,40,N,N,di,C/V\,"Passion, v. 40"
254,40,4,le,le,40,Det,Det,le,C/(e)\,"Passion, v. 40"
255,40,5,poples,poples,40,N,N,peuple,'C/V\.C/e\,"Passion, v. 40"
256,40,6,lez,lez,40,Adj,Adj,lié,C/V\,"Passion, v. 40"
257,40,7,.,.,40,Pnc,Pnc,.,,"Passion, v. 40"
258,41,1,canten,canten,41,Vfin,Vfin,chanter,'C/V\.C/e\,"Passion, v. 41"
259,41,2,li,li,41,Det,Det,le,C/V\,"Passion, v. 41"
260,41,3,gran,gran,41,Adj,Adj,grand,C/V\,"Passion, v. 41"
261,41,4,e,e,41,Crd,Crd,et,/V\,"Passion, v. 41"
262,41,5,li,li,41,Det,Det,le,C/V\,"Passion, v. 41"
263,41,6,petit,petit,41,Adj,Adj,petit,C/V\.'C/V\,"Passion, v. 41"
264,41,7,:,:,41,Pnc,Pnc,:,,"Passion, v. 41"
265,42,1,"""","""",42,Pnc,Pnc,"""",,"Passion, v. 42"
266,42,2,fili,fili,42,N,N,filius,C/V\.'C/V\,"Passion, v. 42"
267,42,3,davit,davit,42,N,N,David,C/V\.'C/V\,"Passion, v. 42"
268,42,4,",",",",42,Pnc,Pnc,",",,"Passion, v. 42"
269,42,5,fili,fili,42,N,N,filius,C/V\.'C/V\,"Passion, v. 42"
270,42,6,davít,davít,42,N,N,David,C/V\.'C/V\,"Passion, v. 42"
271,42,7,!,!,42,Pnc,Pnc,!,,"Passion, v. 42"
272,42,8,"""","""",42,Pnc,Pnc,"""",,"Passion, v. 42"
273,43,1,palis,palis,43,Adj,Adj,pâlif,C/V\.'C/V\,"Passion, v. 43"
274,43,2,",",",",43,Pnc,Pnc,",",,"Passion, v. 43"
275,43,3,vestit,vestit,43,N,N,vestit,C/V\.'C/V\,"Passion, v. 43"
276,43,4,",",",",43,Pnc,Pnc,",",,"Passion, v. 43"
277,43,5,palis,palis,43,Adj,Adj,pâlif,C/V\.'C/V\,"Passion, v. 43"
278,43,6,",",",",43,Pnc,Pnc,",",,"Passion, v. 43"
279,43,7,mantenls,mantenls,43,N,N,manteau,C/V\.'C/V\,"Passion, v. 43"
280,44,1,davant,davant,44,PrA,PrA,devant,C/V\.'C/V\,"Passion, v. 44"
281,44,2,extendent,extendent,44,Vfin,Vfin,étendre,/V\.'C/V\.C/e\,"Passion, v. 44"
282,44,3,a,a,44,Pre,Pre,à,/V\,"Passion, v. 44"
283,44,4,·ssos,·ssos,44,Det,Det,son,C/V\,"Passion, v. 44"
284,44,5,pez,pez,44,N,N,pied,C/V\,"Passion, v. 44"
285,44,6,.,.,44,Pnc,Pnc,.,,"Passion, v. 44"
286,45,1,gran,gran,45,Adj,Adj,grand,C/V\,"Passion, v. 45"
287,45,2,folcs,folcs,45,N,N,fouc,C/V\,"Passion, v. 45"
288,45,3,aredre,aredre,45,PrA,PrA,arrière,/V\.'C/V\.C/(e)\,"Passion, v. 45"
289,45,4,",",",",45,Pnc,Pnc,",",,"Passion, v. 45"
290,45,5,gran,gran,45,Adj,Adj,grand,C/V\,"Passion, v. 45"
291,45,6,davan,davan,45,PrA,PrA,devant,C/V\.'C/V\,"Passion, v. 45"
292,45,7,:,:,45,Pnc,Pnc,:,,"Passion, v. 45"
293,46,1,gran,gran,46,Adj,Adj,grand,C/V\,"Passion, v. 46"
294,46,2,e,e,46,Crd,Crd,et,/V\,"Passion, v. 46"
295,46,3,petit,petit,46,Adj,Adj,petit,C/V\.'C/V\,"Passion, v. 46"
296,46,4,deu,deu,46,N,N,dieu,C/V\,"Passion, v. 46"
297,46,5,van,van,46,Vfin,Vfin,aller,C/V\,"Passion, v. 46"
298,46,6,laudant,laudant,46,Vprs,Vprs,louer,C/V\.'C/V\,"Passion, v. 46"
299,46,7,.,.,46,Pnc,Pnc,.,,"Passion, v. 46"
300,47,1,ensobre,ensobre,47,PrA,PrA,ensur,/V\.'C/V\.C/(e)\,"Passion, v. 47"
301,47,2,tot,tot,47,QIs,QIs,tout,C/V\,"Passion, v. 47"
