wd_id,line_id,linewd,lex_id,word,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
2209,298,1,et,Et,298,Crd,Crd,et,/V\,CCONJ,et,10
2210,298,2,puis,puis,298,PrA,PrA,puis,C/V\,ADV,puis,10
2211,298,3,chanter,chanter,298,Vinf,Vinf,chanter,C/V\.'C/V\,VERB,chanter,10
2212,298,4,si,si,298,Adv,Adv,si4,C/V\,ADV,si,10
2213,298,5,tres,trés,298,Adv,Adv,très,C/V\,ADV,très,10
2214,298,6,joliement,joliement,298,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\,ADV,joliment,6
2215,298,7,",",",",298,Pnc,Pnc,,,PUNCT,",",9
2216,299,1,rire,Rire,299,Vinf,Vinf,rire,'C/V\.C/(e)\,VERB,rire,10
2217,299,2,et,et,299,Crd,Crd,et,/V\,CCONJ,et,10
2218,299,3,jouer,jouer,299,Vinf,Vinf,jouer,C/V\.'C/V\,VERB,jouer,10
2219,299,4,si,si,299,Det,Det,son4,C/V\,DET,son,10
2220,299,5,gracieusement,gracieusement,299,Adv,Adv,,C/V\.C/{V}\./V\.C/e\.'C/V\,ADV,gracieusement,9
2221,300,1,qu',Qu',300,Sub,Sub,que,C/\,SCONJ,que,10
2222,300,2,onques,onques,300,Adv,Adv,onques,'/V\.C/e\,ADV,onques,10
2223,300,3,encor,encor,300,Adv,Adv,encore,/V\.'C/V\,ADV,encore,10
2224,301,1,ne,Ne,301,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
2225,301,2,fu,fu,301,Vfin,Vfin,être,C/V\,VERB,être,10
2226,301,3,veüs,veüs,301,Vpp,Vpp,voir,C/(V)\.'/V\,VERB,voir,10
2227,301,4,plus,plus,301,Adv,Adv,plus,C/V\,ADV,plus,10
2228,301,5,gracieus,gracieus,301,Adj,Adj,,C/V\.C/{V}\.'/V\,ADJ,gracieux,9
2229,301,6,tresor,tresor,301,N,N,,C/V\.'C/V\,NOUN,trésor,8
2230,301,7,.,.,301,Pnc,Pnc,,,PUNCT,.,9
2231,302,1,car,Car,302,Crd,Crd,car,C/V\,CCONJ,car,10
2232,302,2,si,si,302,Det,Det,son4,C/V\,DET,son,10
2233,302,3,cheveus,cheveus,302,N,N,,C/V\.'C/V\,NOUN,cheveu,9
2234,302,4,ressambloient,ressambloient,302,Vfin,Vfin,,C/V\.C/V\.'C/V\./e\,VERB,ressembler,9
2235,302,5,fil,fil,302,N,N,,C/V\,NOUN,fils,3
2236,302,6,d',d',302,Pre,Pre,de,C/\,ADP,de,10
2237,302,7,or,or,302,N,N,,/V\,NOUN,or,8
2238,303,1,et,Et,303,Crd,Crd,et,/V\,CCONJ,et,10
2239,303,2,n',n',303,Neg,Neg$$,ne,C/\,ADV,ne,10
2240,303,3,estoient,estoient,303,Vfin,Vfin,être,/V\.'C/V\./e\,VERB,être,10
2241,303,4,ne,ne,303,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
2242,303,5,trop,trop,303,Adv,Adv,trop,C/V\,ADV,trop,10
2243,303,6,blont,blont,303,Vfin,Vfin,,C/V\,VERB,blond,-1
2244,303,7,ne,ne,303,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
2245,303,8,trop,trop,303,Adv,Adv,trop,C/V\,ADV,trop,10
2246,303,9,sor,sor,303,Adj,Adj,,C/V\,ADJ,sor,3
2247,303,10,.,.,303,Pnc,Pnc,,,PUNCT,.,9
2248,304,1,son,Son,304,Det,Det,son4,C/V\,DET,son,10
2249,304,2,front,front,304,N,N,,C/V\,NOUN,front,8
2250,304,3,estoit,estoit,304,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
2251,305,1,blanc,Blanc,305,Adj,Adj,blanc,C/V\,ADJ,blanc,10
2252,305,2,et,et,305,Crd,Crd,et,/V\,CCONJ,et,10
2253,305,3,poli,poli,305,Vpp,Vpp,,C/V\.'C/V\,VERB,polir,5
2254,305,4,",",",",305,Pnc,Pnc,,,PUNCT,",",9
2255,305,5,ne,ne,305,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
2256,305,6,fronce,fronce,305,N,N,,'C/V\.C/(e)\,NOUN,fronce,8
2257,305,7,n',n',305,Neg,Neg$$,ne,C/\,ADV,ne,10
2258,305,8,i,i,305,Prn,Prn$$,y2,/V\,PRON,y,10
2259,305,9,avoit,avoit,305,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
2260,305,10,",",",",305,Pnc,Pnc,,,PUNCT,",",9
2261,306,1,sans,Sans,306,Pre,Pre,sans,C/V\,ADP,sans,10
2262,306,2,vice,vice,306,N,N,,'C/V\.C/(e)\,NOUN,vice,8
2263,306,3,nul,nul,306,QIs,QIs,nul,C/V\,DET,nul,10
2264,306,4,compassé,compassé,306,Vpp,Vpp,,C/V\.C/V\.'C/V\,VERB,compasser,9
2265,306,5,si,si,306,Adv,Adv,si4,C/V\,ADV,si,10
2266,306,6,a,a,306,Pre,Pre,à,/V\,ADP,à,10
2267,306,7,droit,droit,306,Adj,Adj,droit2,C/V\,ADJ,droit,10
2268,307,1,que,Que,307,Sub,Sub,que,C/(e)\,SCONJ,que,10
2269,307,2,trop,trop,307,Adv,Adv,trop,C/V\,ADV,trop,10
2270,307,3,large,large,307,Adj,Adj,,'C/V\.C/(e)\,ADJ,large,8
2271,307,4,n',n',307,Neg,Neg$$,ne,C/\,ADV,ne,10
2272,307,5,estoit,estoit,307,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
2273,307,6,",",",",307,Pnc,Pnc,,,PUNCT,",",9
2274,307,7,ne,ne,307,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
2275,307,8,trop,trop,307,Adv,Adv,trop,C/V\,ADV,trop,10
2276,307,9,estroit,estroit,307,Adj,Adj,,/V\.'C/V\,ADJ,étroit,8
2277,307,10,;,;,307,Pnc,Pnc,,,PUNCT,;,9
2278,308,1,et,Et,308,Crd,Crd,et,/V\,CCONJ,et,10
2279,308,2,si,si,308,Det,Det,son4,C/V\,DET,son,10
2280,308,3,sorcil,sorcil,308,N,N,,C/V\.'C/V\,NOUN,sourcil,9
2281,308,4,",",",",308,Pnc,Pnc,,,PUNCT,",",9
2282,309,1,qui,Qui,309,Qux,Qux,qui,C/V\,PRON,qui,10
2283,309,2,estoient,estoient,309,Vfin,Vfin,être,/V\.'C/V\./e\,VERB,être,10
2284,309,3,de,de,309,Pre,Pre,de,C/(e)\,ADP,de,10
2285,309,4,taille,taille,309,Vfin,Vfin,,'C/V\.C/(e)\,VERB,tailler,8
2286,309,5,tres,trés,309,Adv,Adv,très,C/V\,ADV,très,10
2287,309,6,gentil,gentil,309,Adj,Adj,gentil,C/V\.'C/V\,ADJ,gentil,10
2288,309,7,",",",",309,Pnc,Pnc,,,PUNCT,",",9
2289,310,1,dessus,Dessus,310,PrA,PrA,dessus,C/V\.'C/V\,ADP,dessus,10
2290,310,2,le,le,310,Det,Det,le,C/(e)\,DET,le,10
2291,310,3,blanc,blanc,310,Adj,Adj,blanc,C/V\,ADJ,blanc,10
2292,310,4,sambloient,sambloient,310,Vfin,Vfin,sembler,C/V\.'C/V\./e\,VERB,sembler,10
2293,310,5,.i.,.i.,310,QIs,QIs,un,/V\,DET,un,10
2294,310,6,noir,noir,310,Adj,Adj,,C/V\,ADJ,noir,9
2295,310,7,fil,fil,310,N,N,,C/V\,NOUN,fils,3
2296,310,8,",",",",310,Pnc,Pnc,,,PUNCT,",",9
2297,311,1,dont,Dont,311,Qux,Qux,dont,C/V\,PRON,dont,10
2298,311,2,il,il,311,Prn,Prn$,il,/V\,PRON,il,10
2299,311,3,fussent,fussent,311,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10
2300,311,4,prisié,prisié,311,Vpp,Vpp,priser,C/V\.'C/V\,VERB,priser,10
2301,311,5,entre,entre,311,PrA,PrA,entre,'/V\.C/(e)\,ADP,entre,10
2302,311,6,cent,cent,311,QIs,QIs,cent,C/V\,NUM,cent,10
2303,311,7,mil,mil,311,QIs,QIs,mille,C/V\,NUM,mille,10
2304,311,8,.,.,311,Pnc,Pnc,,,PUNCT,.,9
2305,312,1,mais,Mais,312,Crd,Crd,mais,C/V\,CCONJ,mais,10
2306,312,2,si,si,312,Det,Det,son4,C/V\,DET,son,10
2307,312,3,.ij.,.ij.,312,QIs,QIs,deux,C/V\,NUM,deux,10
2308,312,4,oueil,oueil,312,N,N,,/V\,NOUN,oeil,9
2309,312,5,",",",",312,Pnc,Pnc,,,PUNCT,",",9
2310,313,1,qui,Qui,313,Qux,Qux,qui,C/V\,PRON,qui,10
2311,313,2,de,de,313,Pre,Pre,de,C/(e)\,ADP,de,10
2312,313,3,mon,mon,313,Det,Det,mon,C/V\,DET,mon,10
2313,313,4,cuer,cuer,313,N,N,,C/V\,NOUN,coeur,3
2314,313,5,vorrent,vorrent,313,Vfin,Vfin,vouloir,'C/V\.C/e\,VERB,vouloir,10
2315,313,6,passer,passer,313,Vinf,Vinf,passer,C/V\.'C/V\,VERB,passer,10
2316,313,7,le,le,313,Det,Det,le,C/(e)\,DET,le,10
2317,313,8,sueil,sueil,313,N,N,,C/V\,NOUN,seuil,3
2318,314,1,par,Par,314,Pre,Pre,par,C/V\,ADP,par,10
2319,314,2,leur,leur,314,Det,Det,leur2,C/V\,DET,leur,10
2320,314,3,rigour,rigour,314,N,N,,C/V\.'C/V\,NOUN,rigueur,9
2321,314,4,et,et,314,Crd,Crd,et,/V\,CCONJ,et,10
2322,314,5,par,par,314,Pre,Pre,par,C/V\,ADP,par,10
2323,314,6,leur,leur,314,Det,Det,leur2,C/V\,DET,leur,10
2324,314,7,bel,bel,314,Adj,Adj,beau,C/V\,ADJ,beau,10
2325,314,8,accueil,accueil,314,N,N,,/V\.'C/V\,NOUN,accueil,9
2326,314,9,",",",",314,Pnc,Pnc,,,PUNCT,",",9
2327,315,1,pour,Pour,315,Pre,Pre,pour,C/V\,ADP,pour,10
2328,315,2,moy,moy,315,Prn,Prn,moi,C/V\,PRON,moi,10
2329,315,3,donner,donner,315,Vinf,Vinf,donner,C/V\.'C/V\,VERB,donner,10
2330,315,4,le,le,315,Det,Det,le,C/(e)\,DET,le,10
2331,315,5,mal,mal,315,N,N,mal,C/V\,NOUN,mal,10
2332,315,6,dont,dont,315,Qux,Qux,dont,C/V\,PRON,dont,10
2333,315,7,je,je,315,Prn,Prn$,je,C/(e)\,PRON,je,10
2334,315,8,me,me,315,Prn,Prn$$,me,C/(e)\,PRON,me,10
2335,315,9,dueil,dueil,315,Vfin,Vfin,douloir,C/V\,VERB,douloir,10
2336,315,10,",",",",315,Pnc,Pnc,,,PUNCT,",",9
2337,316,1,furent,Furent,316,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10
2338,316,2,riant,riant,316,Vprs,Vprs,rire,C/V\.'C/V\,VERB,rire,10
2339,316,3,",",",",316,Pnc,Pnc,,,PUNCT,",",9
2340,317,1,nom,Nom,317,Neg,Neg,ne,C/V\,ADV,ne,10
2341,317,2,pas,pas,317,Neg,Neg,pas,C/V\,ADV,pas,10
2342,317,3,moult,moult,317,QIs,QIs,moult,C/V\,ADV,moult,10
2343,317,4,vair,vair,317,Adj,Adj,,C/V\,ADJ,vair,9
2344,317,5,",",",",317,Pnc,Pnc,,,PUNCT,",",9
2345,317,6,por,por,317,Pre,Pre,pour,C/V\,ADP,pour,10
2346,317,7,estre,estre,317,Vinf,Vinf,être,'/V\.C/(e)\,VERB,être,10
2347,317,8,plus,plus,317,Adv,Adv,plus,C/V\,ADV,plus,10
2348,317,9,poingnant,poingnant,317,Vprs,Vprs,,C/V\.'C/V\,VERB,poindre,8
2349,318,1,et,Et,318,Crd,Crd,et,/V\,CCONJ,et,10
2350,318,2,plus,plus,318,Adv,Adv,plus,C/V\,ADV,plus,10
2351,318,3,agu,agu,318,Adj,Adj,,/V\.'C/V\,ADJ,aigu,9
2352,318,4,",",",",318,Pnc,Pnc,,,PUNCT,",",9
2353,318,5,dous,dous,318,Adj,Adj,doux,C/V\,ADJ,doux,10
2354,318,6,",",",",318,Pnc,Pnc,,,PUNCT,",",9
2355,318,7,humble,humble,318,Adj,Adj,,'/V\.C/(e)\,ADJ,humble,9
2356,318,8,",",",",318,Pnc,Pnc,,,PUNCT,",",9
2357,318,9,et,et,318,Crd,Crd,et,/V\,CCONJ,et,10
2358,318,10,attraiant,attraiant,318,Vprs,Vprs,,/V\.C/V\.'C/V\,VERB,attraire,8
2359,318,11,",",",",318,Pnc,Pnc,,,PUNCT,",",9
2360,319,1,tous,Tous,319,QIs,QIs,tout,C/V\,ADV,tout,10
2361,319,2,pleins,pleins,319,Adj,Adj,plein,C/V\,ADJ,plein,10
2362,319,3,de,de,319,Pre,Pre,de,C/(e)\,ADP,de,10
2363,319,4,las,las,319,N,N,,C/V\,NOUN,lacs,3
2364,319,5,pour,pour,319,Pre,Pre,pour,C/V\,ADP,pour,10
2365,319,6,loier,loier,319,Vinf,Vinf,louer,C/V\.'C/V\,VERB,louer,10
2366,319,7,.i.,.i.,319,QIs,QIs,un,/V\,DET,un,10
2367,319,8,amant,amant,319,Vprs,Vprs,aimer,/V\.'C/V\,VERB,aimer,10
2368,320,1,en,En,320,Pre,Pre,en,/V\,ADP,en,10
2369,320,2,amour,amour,320,N,N,,/V\.'C/V\,NOUN,amour,8
2370,320,3,pure,pure,320,Adj,Adj,,'C/V\.C/(e)\,ADJ,pur,8
2371,320,4,;,;,320,Pnc,Pnc,,,PUNCT,;,9
2372,321,1,et,Et,321,Crd,Crd,et,/V\,CCONJ,et,10
2373,321,2,s',s',321,Adv,Adv,si4,C/\,ADV,si,10
2374,321,3,estoient,estoient,321,Vfin,Vfin,être,/V\.'C/V\./e\,VERB,être,10
2375,321,4,clungnetant,clungnetant,321,Vprs,Vprs,,C/V\.C/e\.'C/V\,VERB,cligneter,6
2376,321,5,par,par,321,Pre,Pre,par,C/V\,ADP,par,10
2377,321,6,mesure,mesure,321,N,N,,C/V\.'C/V\.C/(e)\,NOUN,mesure,8
2378,321,7,",",",",321,Pnc,Pnc,,,PUNCT,",",9
2379,322,1,fendus,Fendus,322,Vpp,Vpp,fendre,C/V\.'C/V\,VERB,fendre,10
2380,322,2,a,a,322,Pre,Pre,à,/V\,ADP,à,10
2381,322,3,point,point,322,N,N,,C/V\,NOUN,point,8
2382,322,4,",",",",322,Pnc,Pnc,,,PUNCT,",",9
2383,322,5,sans,sans,322,Pre,Pre,sans,C/V\,ADP,sans,10
2384,322,6,trop,trop,322,Adv,Adv,trop,C/V\,ADV,trop,10
2385,322,7,grant,grant,322,Adj,Adj,grand,C/V\,ADJ,grand,10
2386,322,8,ouverture,ouverture,322,N,N,,/V\.C/V\.'C/V\.C/(e)\,NOUN,ouverture,9
2387,322,9,",",",",322,Pnc,Pnc,,,PUNCT,",",9
2388,323,1,tout,Tout,323,QIs,QIs,tout,C/V\,ADV,tout,10
2389,323,2,acquerant,acquerant,323,Vprs,Vprs,,/V\.C/e\.'C/V\,VERB,acquérir,8
2390,323,3,par,par,323,Pre,Pre,par,C/V\,ADP,par,10
2391,323,4,leur,leur,323,Det,Det,leur2,C/V\,DET,leur,10
2392,323,5,douce,douce,323,Adj,Adj,doux,'C/V\.C/(e)\,ADJ,doux,10
2393,323,6,pointure,pointure,323,N,N,,C/V\.'C/V\.C/(e)\,NOUN,pointure,3
2394,323,7,;,;,323,Pnc,Pnc,,,PUNCT,;,9
2395,324,1,n',N',324,Crd,Crd,ne2,C/\,CCONJ,ne,10
2396,324,2,a,a,324,Pre,Pre,à,/V\,ADP,à,10
2397,324,3,l',l',324,Det,Det,le,C/\,DET,le,10
2398,324,4,entrouvrir,entrouvrir,324,Vinf,Vinf,,/V\.C/V\.'C/V\,VERB,entrouvrir,6
2399,325,1,ne,Ne,325,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
2400,325,2,se,se,325,Prn,Prn$$,se,C/(e)\,PRON,se,10
2401,325,3,peust,peüst,325,Vfin,Vfin,pouvoir2,C/(V)\.'/V\,VERB,pouvoir,10
2402,325,4,nuls,nuls,325,QIs,QIs,nul,C/V\,DET,nul,10
2403,325,5,home,home,325,N,N,,'/V\.C/(e)\,NOUN,homme,8
2404,325,6,qui,qui,325,Qux,Qux,qui,C/V\,PRON,qui,10
2405,325,7,soit,soit,325,Vfin,Vfin,être,C/V\,VERB,être,10
2406,325,8,couvrir,couvrir,325,Vinf,Vinf,,C/V\.'C/V\,VERB,couvrir,9
2407,326,1,qu',Qu',326,Sub,Sub,que,C/\,SCONJ,que,10
2408,326,2,en,en,326,Pre,Pre,en,/V\,ADP,en,10
2409,326,3,mi,mi,326,N,N,,C/V\,NOUN,mi,8
2410,326,4,le,le,326,Det,Det,le,C/(e)\,DET,le,10
2411,326,5,cuer,cuer,326,N,N,,C/V\,NOUN,coeur,3
2412,326,6,ne,ne,326,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
2413,326,7,l',l',326,Prn,Prn$$,le,C/\,PRON,le,10
2414,326,8,alassent,alassent,326,Vfin,Vfin,aller,/V\.'C/V\.C/e\,VERB,aller,10
2415,326,9,ferir,ferir,326,Vinf,Vinf,férir,C/V\.'C/V\,VERB,férir,10
2416,326,10,",",",",326,Pnc,Pnc,,,PUNCT,",",9
2417,327,1,s',S',327,Sub,Sub,si3,C/\,SCONJ,si,10
2418,327,2,il,il,327,Prn,Prn$,il,/V\,PRON,il,10
2419,327,3,leur,leur,327,Prn,Prn$$,leur,C/V\,PRON,leur,10
2420,327,4,pleust,pleüst,327,Vfin,Vfin,plaire,C/(V)\.'/V\,VERB,plaire,10
2421,327,5,",",",",327,Pnc,Pnc,,,PUNCT,",",9
2422,327,6,et,et,327,Crd,Crd,et,/V\,CCONJ,et,10
2423,327,7,pour,pour,327,Pre,Pre,pour,C/V\,ADP,pour,10
2424,327,8,euls,euls,327,Prn,Prn,eux,/V\,PRON,eux,10
2425,327,9,retenir,retenir,327,Vinf,Vinf,retenir,C/V\.C/e\.'C/V\,VERB,retenir,10
2426,327,10,.,.,327,Pnc,Pnc,,,PUNCT,.,9
2427,328,1,mais,Mais,328,Crd,Crd,mais,C/V\,CCONJ,mais,10
2428,328,2,leurs,leurs,328,Det,Det,leur2,C/V\,DET,leur,10
2429,328,3,regars,regars,328,N,N,,C/V\.'C/V\,NOUN,regard,8
2430,328,4,",",",",328,Pnc,Pnc,,,PUNCT,",",9
2431,329,1,merci,Merci,329,N,N,,C/V\.'C/V\,NOUN,merci,8
2432,329,2,donnant,donnant,329,Vprs,Vprs,donner,C/V\.'C/V\,VERB,donner,10
2433,329,3,par,par,329,Pre,Pre,par,C/V\,ADP,par,10
2434,329,4,samblant,samblant,329,N,N,,C/V\.'C/V\,PROPN|NOUN,semblant,8
2435,329,5,",",",",329,Pnc,Pnc,,,PUNCT,",",9
2436,329,6,aus,aus,329,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
2437,329,7,musars,musars,329,Adj,Adj,,C/V\.'C/V\,ADJ,musard,8
2438,330,1,n',N',330,Neg,Neg$$,ne,C/\,ADV,ne,10
2439,330,2,estoit,estoit,330,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
2440,330,3,mie,mie,330,Neg,Neg,mie3,'C/V\./(e)\,ADV,mie,10
2441,330,4,folettement,folettement,330,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\,ADV,follettement,9
2442,330,5,espars,espars,330,Vpp,Vpp,espardre,/V\.'C/V\,VERB,espardre,10
2443,330,6,;,;,330,Pnc,Pnc,,,PUNCT,;,9
2444,331,1,car,Car,331,Crd,Crd,car,C/V\,CCONJ,car,10
2445,331,2,quant,quant,331,Sub,Sub,quand,C/V\,SCONJ,quand,10
2446,331,3,lancier,lancier,331,Vinf,Vinf,,C/V\.'C/V\,VERB,lancer,8
2447,331,4,voloit,voloit,331,Vfin,Vfin,vouloir,C/V\.'C/V\,VERB,vouloir,10
2448,331,5,.i.,.i.,331,QIs,QIs,un,/V\,PRON,un,10
2449,331,6,de,de,331,Pre,Pre,de,C/(e)\,ADP,de,10
2450,331,7,ses,ses,331,Det,Det,son4,C/V\,DET,son,10
2451,331,8,dars,dars,331,N,N,,C/V\,NOUN,dard,8
2452,331,9,",",",",331,Pnc,Pnc,,,PUNCT,",",9
2453,332,1,si,Si,332,Adv,Adv,si4,C/V\,ADV,si,10
2454,332,2,sagement,sagement,332,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,sagement,9
2455,333,1,le,Le,333,Prn,Prn$$,le,C/(e)\,PRON,le,10
2456,333,2,savoit,savoit,333,Vfin,Vfin,savoir,C/V\.'C/V\,VERB,savoir,10
2457,333,3,faire,faire,333,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10
2458,333,4,et,et,333,Crd,Crd,et,/V\,CCONJ,et,10
2459,333,5,si,si,333,Adv,Adv,si4,C/V\,ADV,si,10
2460,333,6,soutivement,soutivement,333,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\,ADV,soutivement,9
2461,334,1,que,Que,334,Sub,Sub,que,C/(e)\,SCONJ,que,10
2462,334,2,nuls,nuls,334,QIs,QIs,nul,C/V\,PRON,nul,10
2463,334,3,savoir,savoir,334,Vinf,Vinf,savoir,C/V\.'C/V\,VERB,savoir,10
2464,334,4,nel,nel,334,Neg+Prn,Neg$$+Prn$$,ne.le,C/V\,ADV.PRON,ne.le,10
2465,334,5,peust,peüst,334,Vfin,Vfin,pouvoir2,C/(V)\.'/V\,VERB,pouvoir,10
2466,334,6,bonnement,bonnement,334,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,bonnement,9
2467,334,7,",",",",334,Pnc,Pnc,,,PUNCT,",",9
2468,335,1,fors,Fors,335,PrA,PrA,hors,C/V\,ADP,hors,10
2469,335,2,cils,cils,335,Dem,Dem,cil,C/V\,PRON,cil,10
2470,335,3,seur,seur,335,PrA,PrA,sur,C/V\,ADP,sur,10
2471,335,4,qui,qui,335,Qux,Qux,qui,C/V\,PRON,qui,10
2472,335,5,il,il,335,Prn,Prn$,il,/V\,PRON,il,10
2473,335,6,cheoit,chëoit,335,Vfin,Vfin,choir,C/(V)\.'/V\,VERB,choir,10
2474,335,7,proprement,proprement,335,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,proprement,9
2475,335,8,.,.,335,Pnc,Pnc,,,PUNCT,.,9
2476,336,1,nét,Net,336,Adj,Adj,,C/V\,ADJ,net,8
2477,336,2,",",",",336,Pnc,Pnc,,,PUNCT,",",9
2478,336,3,odorant,odorant,336,Adj,Adj,,/V\.C/V\.'C/V\,ADJ,odorant,8
2479,336,4,",",",",336,Pnc,Pnc,,,PUNCT,",",9
2480,337,1,lonc,Lonc,337,Adj,Adj,long,C/V\,ADJ,long,10
2481,337,2,et,et,337,Crd,Crd,et,/V\,CCONJ,et,10
2482,337,3,traitif,traitif,337,Adj,Adj,,C/V\.'C/V\,ADJ,traitif,9
2483,337,4,",",",",337,Pnc,Pnc,,,PUNCT,",",9
2484,337,5,de,de,337,Pre,Pre,de,C/(e)\,ADP,de,10
2485,337,6,taille,taille,337,N,N,,'C/V\.C/(e)\,NOUN,taille,3
2486,337,7,bien,bien,337,Adv,Adv,bien,C/V\,ADV,bien,10
2487,337,8,seant,seant,337,Vprs,Vprs,seoir,C/V\.'C/V\,VERB,seoir,10
2488,338,1,avoit,Avoit,338,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
2489,338,2,le,le,338,Det,Det,le,C/(e)\,DET,le,10
2490,338,3,nés,nés,338,N,N,,C/V\,NOUN,nef,3
2491,338,4,au,au,338,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
2492,338,5,viaire,viaire,338,N,N,,C/V\.'C/V\.C/(e)\,NOUN,viaire,3
2493,338,6,afferant,afferant,338,Vprs,Vprs,afférir,/V\.C/e\.'C/V\,VERB,afférir,10
2494,338,7,;,;,338,Pnc,Pnc,,,PUNCT,;,9
2495,339,1,car,Car,339,Crd,Crd,car,C/V\,CCONJ,car,10
2496,339,2,il,il,339,Prn,Prn$,il,/V\,PRON,il,10
2497,339,3,n',n',339,Neg,Neg$$,ne,C/\,ADV,ne,10
2498,339,4,estoit,estoit,339,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
2499,339,5,trop,trop,339,Adv,Adv,trop,C/V\,ADV,trop,10
2500,339,6,petit,petit,339,Adj,Adj,petit,C/V\.'C/V\,ADJ,petit,10
2501,339,7,",",",",339,Pnc,Pnc,,,PUNCT,",",9
2502,339,8,ne,ne,339,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
2503,339,9,trop,trop,339,Adv,Adv,trop,C/V\,ADV,trop,10
2504,339,10,grant,grant,339,Adj,Adj,grand,C/V\,ADJ,grand,10
2505,339,11,.,.,339,Pnc,Pnc,,,PUNCT,.,9
2506,340,1,mais,Mais,340,Crd,Crd,mais,C/V\,CCONJ,mais,10
2507,340,2,sa,sa,340,Det,Det,son4,C/V\,DET,son,10
2508,340,3,bouchette,bouchette,340,N,N,,C/V\.'C/V\.C/(e)\,NOUN,bouchette,9
2509,340,4,",",",",340,Pnc,Pnc,,,PUNCT,",",9
2510,341,1,petite,Petite,341,Adj,Adj,petit,C/V\.'C/V\.C/(e)\,ADJ,petit,10
2511,341,2,a,a,341,Pre,Pre,à,/V\,ADP,à,10
2512,341,3,droit,droit,341,Adj,Adj,droit2,C/V\,ADJ,droit,10
2513,341,4,",",",",341,Pnc,Pnc,,,PUNCT,",",9
2514,341,5,vermillette,vermillette,341,Adj,Adj,,C/V\.C/V\.'C/V\.C/(e)\,ADJ,vermeillet,6
2515,341,6,",",",",341,Pnc,Pnc,,,PUNCT,",",9
2516,341,7,grossette,grossette,341,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,grosset,9
2517,341,8,",",",",341,Pnc,Pnc,,,PUNCT,",",9
2518,342,1,toudis,Toudis,342,Adv,Adv,toudis,C/V\.'C/V\,ADV,toudis,10
2519,342,2,riant,riant,342,Vprs,Vprs,rire,C/V\.'C/V\,VERB,rire,10
2520,342,3,",",",",342,Pnc,Pnc,,,PUNCT,",",9
2521,342,4,savoreuse,savoreuse,342,Adj,Adj,,C/V\.C/V\.'C/V\.C/(e)\,ADJ,savoureux,9
2522,342,5,",",",",342,Pnc,Pnc,,,PUNCT,",",9
2523,342,6,doucette,doucette,342,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,doucet,8
2524,342,7,",",",",342,Pnc,Pnc,,,PUNCT,",",9
2525,343,1,me,Me,343,Prn,Prn$$,me,C/(e)\,PRON,me,10
2526,343,2,fait,fait,343,Vfin,Vfin,faire,C/V\,VERB,faire,10
2527,343,3,languir,languir,343,Vinf,Vinf,,C/V\.'C/V\,VERB,languir,9
2528,343,4,",",",",343,Pnc,Pnc,,,PUNCT,",",9
2529,343,5,quant,quant,343,Sub,Sub,quand,C/V\,SCONJ,quand,10
2530,343,6,mes,mes,343,Det,Det,mon,C/V\,DET,mon,10
2531,343,7,cuers,cuers,343,N,N,,C/V\,NOUN,coeur,3
2532,343,8,la,la,343,Prn,Prn$$,le,C/V\,PRON,le,10
2533,343,9,regrette,regrette,343,Vfin,Vfin,,C/V\.'C/V\.C/(e)\,VERB,regretter,9
2534,343,10,.,.,343,Pnc,Pnc,,,PUNCT,.,9
2535,344,1,car,Car,344,Crd,Crd,car,C/V\,CCONJ,car,10
2536,344,2,qui,qui,344,Qux,Qux,qui,C/V\,PRON,qui,10
2537,344,3,l',l',344,Prn,Prn$$,le,C/\,PRON,le,10
2538,344,4,oïst,oïst,344,Vfin,Vfin,ouïr,/V\.'C/V\,VERB,ouïr,10
