wd_id,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
1827,de,de,615,Pre,Pre,de,C/(e)\,ADP,de,10
1828,Kem,kem,615,N,N,,C/V\,PROPN,Keu,-10
1829,",",",",615,Pnc,Pnc,,,PUNCT,",",9
1830,il,il,615,Prn,Prn$,il,/V\,PRON,il,10
1831,mist,mist,615,Vfin,Vfin,mettre,C/V\,VERB,mettre,10
1832,si,si,615,Adv,Adv,si4,C/V\,ADV,si,10
1833,grant,grant,615,Adj,Adj,grand,C/V\,ADJ,grand,10
1834,discort,discort,615,N,N,,C/V\.'C/V\,NOUN,discord,9
1835,entre,entre,615,PrA,PrA,entre,'/V\.C/(e)\,ADP,entre,10
1836,le,le,615,Det,Det,le,C/(e)\,DET,le,10
1837,roy,roy,615,N,N,,C/V\,NOUN,roi,8
1838,et,et,615,Crd,Crd,et,/V\,CCONJ,et,10
1839,la,la,615,Det,Det,le,C/V\,DET,le,10
1840,roynne,roynne,615,N,N,,'C/V\.C/(e)\,NOUN,reine,9
1841,par,par,616,Pre,Pre,par,C/V\,ADP,par,10
1842,son,son,616,Det,Det,son4,C/V\,DET,son,10
1843,malisté,malisté,616,N,N,,C/V\.C/V\.'C/V\,NOUN,malisté,-10
1844,que,que,616,Sub,Sub,que,C/(e)\,SCONJ,que,10
1845,ly,ly,616,Det,Det,le,C/V\,DET,le,10
1846,roys,roys,616,N,N,,C/V\,NOUN,roi,8
1847,ne,ne,616,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1848,volloit,volloit,616,Vfin,Vfin,vouloir,C/V\.'C/V\,VERB,vouloir,10
1849,point,point,616,Neg,Neg,point2,C/V\,ADV,point,10
1850,veoir,veoir,616,Vinf,Vinf,voir,C/(V)\.'/V\,VERB,voir,10
1851,la,la,616,Det,Det,le,C/V\,DET,le,10
1852,roynne,roynne,616,N,N,,'C/V\.C/(e)\,NOUN,reine,9
1853,ne,ne,616,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
1854,venir,venir,617,Vinf,Vinf,venir,C/V\.'C/V\,VERB,venir,10
1855,où,où,617,Pre+Det,Pre+Det,en.le,/V\,ADP.DET,en.le,10
1856,lieu,lieu,617,N,N,,C/V\,NOUN,lieu,3
1857,où,où,617,Qux,Qux,où,/V\,PRON,où,10
1858,elle,elle,617,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
1859,fuist,fuist,617,Vfin,Vfin,être,C/V\.'C/V\,VERB,être,10
1860,.,.,617,Pnc,Pnc,,,PUNCT,.,9
1861,Et,et,617,Crd,Crd,et,/V\,CCONJ,et,10
1862,dura,dura,617,Vfin,Vfin,durer,C/V\.'C/V\,VERB,durer,10
1863,chils,chils,617,Dem,Dem,cil,C/V\,DET,cil,10
1864,discors,discors,617,N,N,,C/V\.'C/V\,NOUN,discord,3
1865,assés,assés,617,Adv,Adv,assez,/V\.'C/V\,ADV,assez,10
1866,longement,longement,617,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,longuement,8
1867,et,et,617,Crd,Crd,et,/V\,CCONJ,et,10
1868,fu,fu,617,Vfin,Vfin,être,C/V\,VERB,être,10
1869,qui,qui,618,Qux,Qux,qui,C/V\,PRON,qui,10
1870,dist,dist,618,Vfin,Vfin,dire,C/V\,VERB,dire,10
1871,à,à,618,Pre,Pre,à,/V\,ADP,à,10
1872,le,le,618,Det,Det,le,C/(e)\,DET,le,10
1873,roynne,roynne,618,N,N,,'C/V\.C/(e)\,NOUN,reine,9
1874,et,et,618,Crd,Crd,et,/V\,CCONJ,et,10
1875,au,au,618,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
1876,comte,comte,618,N,N,,'C/V\.C/(e)\,NOUN,comte,3
1877,de,de,618,Pre,Pre,de,C/(e)\,ADP,de,10
1878,Kem,kem,618,N,N,,C/V\,PROPN,Keu,-10
1879,tout,tout,618,QIs,QIs,tout,C/V\,ADV,tout,10
1880,secretement,secretement,618,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\,ADV,secrètement,9
1881,pour,pour,618,Pre,Pre,pour,C/V\,ADP,pour,10
1882,les,les,618,Det,Det,le,C/V\,DET,le,10
1883,perilx,perilx,619,N,N,,C/V\.'C/V\,NOUN,péril,9
1884,esloingnier,esloingnier,619,Vinf,Vinf,,/V\.C/V\.'C/V\,VERB,éloigner,9
1885,où,où,619,Qux,Qux,où,/V\,PRON,où,10
1886,il,il,619,Prn,Prn$,il,/V\,PRON,il,10
1887,estoient,estoient,619,Vfin,Vfin,être,/V\.'C/V\./e\,VERB,être,10
1888,_que_,que,619,Sub,Sub,que,C/(e)\,SCONJ,que,10
1889,il,il,619,Prn,Prn$,il,/V\,PRON,il,10
1890,leur,leur,619,Prn,Prn$$,leur,C/V\,PRON,leur,10
1891,en,en,619,Prn,Prn$$,en2,/V\,PRON,en,10
1892,poroit,poroit,619,Vfin,Vfin,pouvoir2,C/V\.'C/V\,VERB,pouvoir,10
1893,bien,bien,619,Adv,Adv,bien,C/V\,ADV,bien,10
1894,mesavenir,mesavenir,619,Vinf,Vinf,mésavenir,C/V\.C/V\.C/e\.'C/V\,VERB,mésavenir,10
1895,prochainnement,prochainnement,620,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\,ADV,prochainement,9
1896,car,car,620,Crd,Crd,car,C/V\,CCONJ,car,10
1897,li,li,620,Det,Det,le,C/V\,DET,le,10
1898,dis,dis,620,Vpp,Vpp,dire,C/V\,VERB,dire,10
1899,messires,messires,620,N,N,,C/V\.'C/V\.C/e\,NOUN,messire,5
1900,Hues,hues,620,N,N,,'C/V\./e\,PROPN,Hues,-10
1901,leur,leur,620,Prn,Prn$$,leur,C/V\,PRON,leur,10
1902,pourcachoit,pourcachoit,620,Vfin,Vfin,,C/V\.C/V\.'C/V\,VERB,pourchasser,9
1903,grant,grant,620,Adj,Adj,grand,C/V\,ADJ,grand,10
1904,destourbier,destourbier,621,N,N,,C/V\.C/V\.'C/V\,PROPN|NOUN,détourbier,8
1905,.,.,621,Pnc,Pnc,,,PUNCT,.,9
1906,Dont,dont,621,Adv,Adv,donc,C/V\,ADV,donc,10
1907,quant,quant,621,Sub,Sub,quand,C/V\,SCONJ,quand,10
1908,la,la,621,Det,Det,le,C/V\,DET,le,10
1909,roynne,roynne,621,N,N,,'C/V\.C/(e)\,NOUN,reine,9
1910,et,et,621,Crd,Crd,et,/V\,CCONJ,et,10
1911,li,li,621,Det,Det,le,C/V\,DET,le,10
1912,comtez,comtëz,621,N,N,,'C/V\.C/e\,NOUN,comté,3
1913,de,de,621,Pre,Pre,de,C/(e)\,ADP,de,10
1914,Cam,cam,621,N,N,,C/V\,PROPN,Cam,9
1915,oyrent,oyrent,621,Vfin,Vfin,ouïr,/V\.'C/V\.C/e\,VERB,ouïr,10
1916,ces,ces,621,Dem,Dem,cist,C/V\,DET,cist,10
1917,nouvellez,nouvellëz,622,N,N,,C/V\.'C/V\.C/e\,NOUN,nouvelle,3
1918,",",",",622,Pnc,Pnc,,,PUNCT,",",9
1919,si,si,622,Adv,Adv,si4,C/V\,ADV,si,10
1920,se,se,622,Prn,Prn$$,se,C/(e)\,PRON,se,10
1921,doubterent,doubterent,622,Vfin,Vfin,,C/V\.'C/V\.C/e\,VERB,douter,9
1922,car,car,622,Crd,Crd,car,C/V\,CCONJ,car,10
1923,il,il,622,Prn,Prn$,il,/V\,PRON,il,10
1924,sentoient,sentoient,622,Vfin,Vfin,sentir,C/V\.'C/V\./e\,VERB,sentir,10
1925,le,le,622,Det,Det,le,C/(e)\,DET,le,10
1926,roy,roy,622,N,N,,C/V\,NOUN,roi,8
1927,hastieu,hastieu,622,Adj,Adj,,C/V\.'C/V\,ADJ,hâtif,8
1928,et,et,622,Crd,Crd,et,/V\,CCONJ,et,10
1929,de,de,622,Pre,Pre,de,C/(e)\,ADP,de,10
1930,divierse,divierse,622,QIs,QIs,divers,C/V\.'C/V\.C/(e)\,ADJ,divers,10
1931,mannierre,mannierre,623,N,N,,C/V\.'C/V\.C/(e)\,NOUN,manierre,-10
1932,et,et,623,Crd,Crd,et,/V\,CCONJ,et,10
1933,leur,leur,623,Det,Det,leur2,C/V\,DET,leur,10
1934,ennemy,ennemy,623,N,N,,/V\.C/e\.'C/V\,NOUN,ennemi,9
1935,si,si,623,Adv,Adv,si4,C/V\,ADV,si,10
1936,bien,bien,623,Adv,Adv,bien,C/V\,ADV,bien,10
1937,de,de,623,Pre,Pre,de,C/(e)\,ADP,de,10
1938,li,li,623,Prn,Prn,li,C/V\,PRON,li,10
1939,comme,comme,623,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
1940,il,il,623,Prn,Prn$,il,/V\,PRON,il,10
1941,volloit,volloit,623,Vfin,Vfin,vouloir,C/V\.'C/V\,VERB,vouloir,10
1942,.,.,623,Pnc,Pnc,,,PUNCT,.,9
1943,Si,si,623,Adv,Adv,si4,C/V\,ADV,si,10
1944,s',s',623,Prn,Prn$$,se,C/\,PRON,se,10
1945,avisa,avisa,623,Vfin,Vfin,,/V\.C/V\.'C/V\,VERB,aviser,9
1946,la,la,623,Det,Det,le,C/V\,DET,le,10
1947,damme,damme,624,N,N,,'C/V\.C/(e)\,NOUN,dame,8
1948,que,que,624,Sub,Sub,que,C/(e)\,SCONJ,que,10
1949,elle,elle,624,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
1950,se,se,624,Prn,Prn$$,se,C/(e)\,PRON,se,10
1951,partiroit,partiroit,624,Vfin,Vfin,partir,C/V\.C/V\.'C/V\,VERB,partir,10
1952,tout,tout,624,QIs,QIs,tout,C/V\,ADV,tout,10
1953,coiement,coiement,624,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,coiement,9
1954,et,et,624,Crd,Crd,et,/V\,CCONJ,et,10
1955,vuideroit,vuideroit,624,Vfin,Vfin,,C/V\.C/e\.'C/V\,VERB,vider,9
1956,le,le,624,Det,Det,le,C/(e)\,DET,le,10
1957,royaumme,royaumme,624,N,N,,C/V\.'C/V\.C/(e)\,NOUN,royaume,9
1958,d',d',625,Pre,Pre,de,C/\,ADP,de,10
1959,Engleterre,engleterre,625,N,N,,/V\.C/e\.'C/V\.C/(e)\,PROPN,Angleterre,9
1960,et,et,625,Crd,Crd,et,/V\,CCONJ,et,10
1961,s',s',625,Prn,Prn$$,se,C/\,PRON,se,10
1962,en,en,625,Prn,Prn$$,en2,/V\,PRON,en,10
1963,venroit,venroit,625,Vfin,Vfin,venir,C/V\.'C/V\,VERB,venir,10
1964,en,en,625,Pre,Pre,en,/V\,ADP,en,10
1965,Franche,franche,625,N,N,,'C/V\.C/(e)\,PROPN,franc,2
1966,veoir,veoir,625,Vinf,Vinf,voir,C/(V)\.'/V\,VERB,voir,10
1967,le,le,625,Det,Det,le,C/(e)\,DET,le,10
1968,roy,roy,625,N,N,,C/V\,NOUN,roi,8
1969,Charlon,charlon,625,N,N,,C/V\.'C/V\,PROPN,Charlon,6
1970,sen,sen,625,Det,Det,son4,C/V\,DET,son,10
1971,frere,frere,625,N,N,,'C/V\.C/(e)\,NOUN,frère,8
1972,qui,qui,626,Qux,Qux,qui,C/V\,PRON,qui,10
1973,encorres,encorres,626,Adv,Adv,encore,/V\.'C/V\.C/e\,ADV,encore,10
1974,vivoit,vivoit,626,Vfin,Vfin,vivre,C/V\.'C/V\,VERB,vivre,10
1975,et,et,626,Crd,Crd,et,/V\,CCONJ,et,10
1976,li,li,626,Prn,Prn$$,li,C/V\,PRON,li,10
1977,conteroit,conteroit,626,Vfin,Vfin,conter,C/V\.C/e\.'C/V\,VERB,conter,10
1978,ces,ces,626,Dem,Dem,cist,C/V\,DET,cist,10
1979,mesteanches,mesteanches,626,N,N,,C/V\.C/V\.'C/V\.C/e\,NOUN,métance,-10
1980,.,.,626,Pnc,Pnc,,,PUNCT,.,9
1981,Et,et,626,Crd,Crd,et,/V\,CCONJ,et,10
1982,en,en,626,Prn,Prn$$,en2,/V\,PRON,en,10
1983,menroit,menroit,626,Vfin,Vfin,mener,C/V\.'C/V\,VERB,mener,10
1984,son,son,626,Det,Det,son4,C/V\,DET,son,10
1985,jone,jone,627,Adj,Adj,,'C/V\.C/(e)\,ADJ,jeune,3
1986,fil,fil,627,N,N,,C/V\,NOUN,fils,3
1987,Edouart,edouart,627,N,N,,/V\.C/V\.'C/V\,PROPN,Édouard,9
1988,avoecq,avoecq,627,PrA,PrA,avec,/V\.'C/V\,ADP,avec,10
1989,lui,lui,627,Prn,Prn,lui,C/V\,PRON,lui,10
1990,veoir,veoir,627,Vinf,Vinf,voir,C/(V)\.'/V\,VERB,voir,10
1991,le,le,627,Det,Det,le,C/(e)\,DET,le,10
1992,roy,roy,627,N,N,,C/V\,NOUN,roi,8
1993,son,son,627,Det,Det,son4,C/V\,DET,son,10
1994,oncle,oncle,627,N,N,,'/V\.C/(e)\,NOUN,oncle,8
1995,.,.,627,Pnc,Pnc,,,PUNCT,.,9
1996,Ensi,ensi,627,Adv,Adv,ainsi,/V\.'C/V\,ADV,ainsi,10
1997,la,la,627,Det,Det,le,C/V\,DET,le,10
1998,damme,damme,627,N,N,,'C/V\.C/(e)\,NOUN,dame,8
1999,se,se,627,Prn,Prn$$,se,C/(e)\,PRON,se,10
2000,pourvei,pourvei,628,Vfin,Vfin,pourvoir,C/V\.'C/V\,VERB,pourvoir,10
2001,sagement,sagement,628,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,sagement,9
2002,et,et,628,Crd,Crd,et,/V\,CCONJ,et,10
2003,bellement,bellement,628,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,bellement,9
2004,et,et,628,Crd,Crd,et,/V\,CCONJ,et,10
2005,prist,prist,628,Vfin,Vfin,prendre,C/V\,VERB,prendre,10
2006,voie,voie,628,N,N,,'C/V\./(e)\,NOUN,voie,8
2007,de,de,628,Pre,Pre,de,C/(e)\,ADP,de,10
2008,venir,venir,628,Vinf,Vinf,venir,C/V\.'C/V\,VERB,venir,10
2009,en,en,628,Pre,Pre,en,/V\,ADP,en,10
2010,pellerinaige,pellerinaige,628,N,N,,C/V\.C/e\.C/V\.'C/V\.C/(e)\,NOUN,pèlerinage,9
2011,à,à,629,Pre,Pre,à,/V\,ADP,à,10
2012,Saint,saint,629,Adj,Adj,saint,C/V\,ADJ,saint,10
2013,Thummas,thummas,629,N,N,,C/V\.'C/V\,PROPN,Thomas,0
2014,en,en,629,Pre,Pre,en,/V\,ADP,en,10
2015,Cantorbie,cantorbie,629,N,N,,C/V\.C/V\.'C/V\./(e)\,PROPN,Canterbie,-10
2016,.,.,629,Pnc,Pnc,,,PUNCT,.,9
2017,Et,et,629,Crd,Crd,et,/V\,CCONJ,et,10
2018,elle,elle,629,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
2019,s',s',629,Prn,Prn$$,se,C/\,PRON,se,10
2020,en,en,629,Prn,Prn$$,en2,/V\,PRON,en,10
2021,vint,vint,629,Vfin,Vfin,venir,C/V\,VERB,venir,10
2022,à,à,629,Pre,Pre,à,/V\,ADP,à,10
2023,Winnecesce,winnecesce,629,N,N,,C/V\.C/e\.'C/V\.C/(e)\,PROPN,Wincesse,-10
2024,et,et,629,Crd,Crd,et,/V\,CCONJ,et,10
2025,là,là,629,Adv,Adv,là,C/V\,ADV,là,10
2026,",",",",629,Pnc,Pnc,,,PUNCT,",",9
2027,de,de,630,Pre,Pre,de,C/(e)\,ADP,de,10
2028,nuit,nuit,630,N,N,,C/V\,NOUN,nuit,8
2029,",",",",630,Pnc,Pnc,,,PUNCT,",",9
2030,elle,elle,630,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
2031,entra,entra,630,Vfin,Vfin,entrer,/V\.'C/V\,VERB,entrer,10
2032,en,en,630,Pre,Pre,en,/V\,ADP,en,10
2033,une,une,630,QIs,QIs,un,'/V\.C/(e)\,DET,un,10
2034,nef,nef,630,N,N,,C/V\,NOUN,nef,8
2035,appareillie,appareillie,630,Vpp,Vpp,,/V\.C/V\.C/V\.'C/V\./(e)\,VERB,appareiller,9
2036,pour,pour,630,Pre,Pre,pour,C/V\,ADP,pour,10
2037,elle,elle,630,Prn,Prn,elle,'/V\.C/(e)\,PRON,elle,10
2038,et,et,630,Crd,Crd,et,/V\,CCONJ,et,10
2039,son,son,630,Det,Det,son4,C/V\,DET,son,10
2040,fil,fil,630,N,N,,C/V\,NOUN,fils,3
2041,et,et,630,Crd,Crd,et,/V\,CCONJ,et,10
2042,li,li,630,Det,Det,le,C/V\,DET,le,10
2043,comtes,comtes,630,N,N,,'C/V\.C/e\,NOUN,comte,3
2044,Aynmon,aynmon,631,N,N,,/V\.'C/V\,PROPN,Aimmon,-10
2045,de,de,631,Pre,Pre,de,C/(e)\,ADP,de,10
2046,Cam,cam,631,N,N,,C/V\,PROPN,Cam,9
2047,et,et,631,Crd,Crd,et,/V\,CCONJ,et,10
2048,messire,messire,631,N,N,,C/V\.'C/V\.C/(e)\,NOUN,messire,5
2049,Rogier,rogier,631,N,N,,C/V\.'C/V\,PROPN,Roger,9
2050,de,de,631,Pre,Pre,de,C/(e)\,ADP,de,10
2051,Mortemer,mortemer,631,N,N,,C/V\.C/e\.'C/V\,PROPN,Mortemer,9
2052,et,et,631,Crd,Crd,et,/V\,CCONJ,et,10
2053,en,en,631,Pre,Pre,en,/V\,ADP,en,10
2054,une,une,631,QIs,QIs,un,'/V\.C/(e)\,DET,un,10
2055,autre,autre,631,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10
2056,nef,nef,631,N,N,,C/V\,NOUN,nef,8
2057,misent,misent,632,Vfin,Vfin,mettre,'C/V\.C/e\,VERB,mettre,10
2058,leurs,leurs,632,Det,Det,leur2,C/V\,DET,leur,10
2059,pourveances,pourveances,632,N,N,,C/V\.C/(V)\.'/V\.C/e\,NOUN,pourvoyance,9
2060,.,.,632,Pnc,Pnc,,,PUNCT,.,9
2061,Et,et,632,Crd,Crd,et,/V\,CCONJ,et,10
2062,eurent,eurent,632,Vfin,Vfin,avoir,'/V\.C/e\,VERB,avoir,10
2063,vent,vent,632,N,N,,C/V\,NOUN,vent,8
2064,à,à,632,Pre,Pre,à,/V\,ADP,à,10
2065,souhet,souhét,632,N,N,,C/V\.'C/V\,NOUN,souhait,6
2066,et,et,632,Crd,Crd,et,/V\,CCONJ,et,10
2067,furent,furent,632,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10
2068,lendemain,lendemain,632,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,lendemain,-1
2069,devant,devant,633,PrA,PrA,devant,C/V\.'C/V\,ADP,devant,10
2070,prime,prime,633,N,N,,'C/V\.C/(e)\,NOUN,prime,8
2071,où,où,633,Pre+Det,Pre+Det,en.le,/V\,ADP.DET,en.le,10
2072,havene,havene,633,N,N,,C/V\.'C/V\.C/(e)\,NOUN,havre,6
2073,de,de,633,Pre,Pre,de,C/(e)\,ADP,de,10
2074,Bouloigne,bouloigne,633,N,N,,C/V\.'C/V\.C/(e)\,PROPN,Boulogne,9
2075,.,.,633,Pnc,Pnc,,,PUNCT,.,9
2076,Quant,quant,701,Sub,Sub,quand,C/V\,SCONJ,quand,10
2077,la,la,701,Det,Det,le,C/V\,DET,le,10
2078,roynne,roynne,701,N,N,,'C/V\.C/(e)\,NOUN,reine,9
2079,Ysabel,ysabel,701,N,N,,/V\.C/V\.'C/V\,PROPN,Isabelle,6
2080,fu,fu,701,Vfin,Vfin,être,C/V\,VERB,être,10
2081,arivee,arivee,701,Vpp,Vpp,arriver,/V\.C/V\.'C/V\./(e)\,VERB,arriver,10
2082,à,à,701,Pre,Pre,à,/V\,ADP,à,10
2083,Bouloigne,bouloigne,701,N,N,,C/V\.'C/V\.C/(e)\,PROPN,Boulogne,9
2084,ainssi,ainssi,701,Adv,Adv,ainsi,/V\.'C/V\,ADV,ainsi,10
2085,comme,comme,701,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
2086,vous,vous,701,Prn,Prn$,vous,C/V\,PRON,vous,10
2087,oés,oés,702,Vfin,Vfin,ouïr,/(V)\.'/V\,VERB,ouïr,10
2088,et,et,702,Crd,Crd,et,/V\,CCONJ,et,10
2089,ses,ses,702,Det,Det,son4,C/V\,DET,son,10
2090,filz,filz,702,N,N,,C/V\,NOUN,fils,3
2091,et,et,702,Crd,Crd,et,/V\,CCONJ,et,10
2092,li,li,702,Det,Det,le,C/V\,DET,le,10
2093,comtes,comtes,702,N,N,,'C/V\.C/e\,NOUN,comte,3
2094,de,de,702,Pre,Pre,de,C/(e)\,ADP,de,10
2095,Cam,cam,702,N,N,,C/V\,PROPN,Cam,9
2096,ses,ses,702,Det,Det,son4,C/V\,DET,son,10
2097,serourges,serourges,702,N,N,,C/V\.'C/V\.C/e\,NOUN,serorge,9
2098,",",",",702,Pnc,Pnc,,,PUNCT,",",9
2099,li,li,702,Det,Det,le,C/V\,DET,le,10
2100,cappitainne,cappitainne,702,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,capitaine,9
2101,de,de,702,Pre,Pre,de,C/(e)\,ADP,de,10
2102,la,la,702,Det,Det,le,C/V\,DET,le,10
2103,ville,ville,703,N,N,,'C/V\.C/(e)\,NOUN,ville,3
2104,et,et,703,Crd,Crd,et,/V\,CCONJ,et,10
2105,li,li,703,Det,Det,le,C/V\,DET,le,10
2106,bourgois,bourgois,703,N,N,,C/V\.'C/V\,NOUN,bourgeois,9
2107,et,et,703,Crd,Crd,et,/V\,CCONJ,et,10
2108,ossi,ossi,703,Adv,Adv,aussi,/V\.'C/V\,ADV,aussi,10
2109,li,li,703,Det,Det,le,C/V\,DET,le,10
2110,abbés,abbés,703,N,N,,/V\.'C/V\,NOUN,abbé,9
2111,vinrent,vinrent,703,Vfin,Vfin,venir,'C/V\.C/e\,VERB,venir,10
2112,contre,contre,703,PrA,PrA,contre3,'C/V\.C/(e)\,ADP,contre,10
2113,li,li,703,Prn,Prn,li,C/V\,PRON,li,10
2114,et,et,703,Crd,Crd,et,/V\,CCONJ,et,10
2115,le,le,703,Prn,Prn$$,le,C/(e)\,PRON,le,10
2116,requeillierent,requeillierent,703,Vfin,Vfin,requérir,C/V\.C/V\.'C/V\.C/e\,VERB,requérir,10
2117,mout,mout,704,QIs,QIs,moult,C/V\,ADV,moult,10
2118,liement,liement,704,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,liément,8
2119,et,et,704,Crd,Crd,et,/V\,CCONJ,et,10
2120,l',l',704,Det,Det,le,C/\,DET,le,10
2121,en,en,704,Prn,Prn$$,en2,/V\,PRON,on,11
2122,menerent,menerent,704,Vfin,Vfin,mener,C/V\.'C/V\.C/e\,VERB,mener,10
2123,en,en,704,Pre,Pre,en,/V\,ADP,en,10
2124,le,le,704,Det,Det,le,C/(e)\,DET,le,10
2125,ville,ville,704,N,N,,'C/V\.C/(e)\,NOUN,ville,3
2126,et,et,704,Crd,Crd,et,/V\,CCONJ,et,10
2127,le,le,704,Prn,Prn$$,le,C/(e)\,PRON,le,10
2128,logierent,logierent,704,Vfin,Vfin,,C/V\.'C/V\.C/e\,VERB,loger,9
2129,en,en,704,Pre,Pre,en,/V\,ADP,en,10
2130,l',l',704,Det,Det,le,C/\,DET,le,10
2131,abbeie,abbeie,704,N,N,,/V\.C/(V)\.'/V\./(e)\,NOUN,abbaye,9
2132,et,et,704,Crd,Crd,et,/V\,CCONJ,et,10
2133,toutte,toutte,705,QIs,QIs,tout,'C/V\.C/(e)\,DET,tout,10
2134,se,se,705,Det,Det,son4,C/(e)\,DET,son,10
2135,routte,routte,705,N,N,,'C/V\.C/(e)\,NOUN,route,8
2136,.,.,705,Pnc,Pnc,,,PUNCT,.,9
2137,Et,et,705,Crd,Crd,et,/V\,CCONJ,et,10
2138,y,y,705,Prn,Prn$$,y2,/V\,PRON,y,10
2139,fu,fu,705,Vfin,Vfin,être,C/V\,VERB,être,10
2140,.II.,.ii.,705,QIs,QIs,deux,C/V\,NUM,deux,10
2141,jours,jours,705,N,N,,C/V\,NOUN,jour,8
2142,.,.,705,Pnc,Pnc,,,PUNCT,.,9
2143,Au,au,705,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
2144,tiers,tiers,705,Adj,Adj,tiers,C/V\,ADJ,tiers,10
2145,jours,jours,705,N,N,,C/V\,NOUN,jour,8
2146,elle,elle,705,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
2147,s',s',705,Prn,Prn$$,se,C/\,PRON,se,10
2148,en,en,705,Prn,Prn$$,en2,/V\,PRON,en,10
2149,parti,parti,705,Vfin,Vfin,partir,C/V\.'C/V\,VERB,partir,10
2150,et,et,705,Crd,Crd,et,/V\,CCONJ,et,10
2151,se,se,705,Prn,Prn$$,se,C/(e)\,PRON,se,10
2152,mist,mist,706,Vfin,Vfin,mettre,C/V\,VERB,mettre,10
2153,à,à,706,Pre,Pre,à,/V\,ADP,à,10
2154,voie,voie,706,N,N,,'C/V\./(e)\,NOUN,voie,8
2155,et,et,706,Crd,Crd,et,/V\,CCONJ,et,10
2156,tant,tant,706,QIs,QIs,tant,C/V\,ADV,tant,10
2157,chemina,chemina,706,Vfin,Vfin,,C/V\.C/V\.'C/V\,VERB,cheminer,9
2158,par,par,706,Pre,Pre,par,C/V\,ADP,par,10
2159,ses,ses,706,Det,Det,son4,C/V\,DET,son,10
2160,journeez,journeëz,706,N,N,,C/V\.'C/V\./e\,NOUN,journée,9
2161,que,que,706,Sub,Sub,que,C/(e)\,SCONJ,que,10
2162,elle,elle,706,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
2163,s',s',706,Prn,Prn$$,se,C/\,PRON,se,10
2164,en,en,706,Prn,Prn$$,en2,/V\,PRON,en,10
2165,vint,vint,706,Vfin,Vfin,venir,C/V\,VERB,venir,10
2166,à,à,706,Pre,Pre,à,/V\,ADP,à,10
2167,Paris,paris,706,N,N,,C/V\.'C/V\,PROPN,Paris,3
2168,.,.,706,Pnc,Pnc,,,PUNCT,.,9
2169,Li,li,707,Det,Det,le,C/V\,DET,le,10
2170,roys,roys,707,N,N,,C/V\,NOUN,roi,8
2171,Carles,carles,707,N,N,,'C/V\.C/e\,PROPN,carreler,2
2172,ses,ses,707,Det,Det,son4,C/V\,DET,son,10
2173,frerez,frerëz,707,N,N,,'C/V\.C/e\,NOUN,frère,9
2174,qui,qui,707,Qux,Qux,qui,C/V\,PRON,qui,10
2175,estoit,estoit,707,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
2176,enfourmés,enfourmés,707,Vpp,Vpp,,/V\.C/V\.'C/V\,VERB,enformer,3
2177,de,de,707,Pre,Pre,de,C/(e)\,ADP,de,10
2178,sa,sa,707,Det,Det,son4,C/V\,DET,son,10
2179,venue,venue,707,N,N,,C/V\.'C/V\./(e)\,NOUN,venue,8
2180,envoia,envoia,707,Vfin,Vfin,envoyer,/V\.C/V\.'C/V\,VERB,envoyer,10
2181,contre,contre,708,PrA,PrA,contre3,'C/V\.C/(e)\,ADP,contre,10
2182,elle,elle,708,Prn,Prn,elle,'/V\.C/(e)\,PRON,elle,10
2183,des,des,708,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2184,plus,plus,708,Adv,Adv,plus,C/V\,ADV,plus,10
2185,grans,grans,708,Adj,Adj,grand,C/V\,ADJ,grand,10
2186,de,de,708,Pre,Pre,de,C/(e)\,ADP,de,10
2187,son,son,708,Det,Det,son4,C/V\,DET,son,10
2188,royaumme,royaumme,708,N,N,,C/V\.'C/V\.C/(e)\,NOUN,royaume,9
2189,qui,qui,708,Qux,Qux,qui,C/V\,PRON,qui,10
