wd_id,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
1297,",",",",104008,Pnc,Pnc,,,PUNCT,",",9
1298,laquelle,laquelle,104008,Qux,Qux,lequel,C/V\.'C/V\.C/(e)\,PRON,lequel,10
1299,seoit,seoit,104008,Vfin,Vfin,seoir,C/(V)\.'/V\,VERB,seoir,10
1300,vers,vers,104008,Pre,Pre,vers2,C/V\,ADP,vers,10
1301,les,les,104008,Det,Det,le,C/V\,DET,le,10
1302,parties,parties,104009,N,N,,C/V\.'C/V\./e\,NOUN,partie,8
1303,que,que,104009,Qux,Qux,que,C/(e)\,PRON,que,10
1304,on,on,104009,Prn,Prn$,on,/V\,PRON,on,10
1305,dit,dit,104009,Vfin,Vfin,dire,C/V\,VERB,dire,10
1306,Frige,frige,104009,N,N,,'C/V\.C/(e)\,NOUN,frige,-10
1307,",",",",104009,Pnc,Pnc,,,PUNCT,",",9
1308,et,et,104009,Crd,Crd,et,/V\,CCONJ,et,10
1309,pareille,pareille,104009,Adj,Adj,pareil,C/V\.'C/V\.C/(e)\,ADJ,pareil,10
1310,n',n',104009,Neg,Neg$$,ne,C/\,ADV,ne,10
1311,avoit,avoit,104009,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
1312,en,en,104009,Pre,Pre,en,/V\,ADP,en,10
1313,beauté,beauté,104009,N,N,,C/V\.'C/V\,NOUN,beauté,9
1314,",",",",104009,Pnc,Pnc,,,PUNCT,",",9
1315,noblece,noblece,104009,N,N,,C/V\.'C/V\.C/(e)\,NOUN,noblesse,9
1316,",",",",104009,Pnc,Pnc,,,PUNCT,",",9
1317,vaillance,vaillance,104010,N,N,,C/V\.'C/V\.C/(e)\,NOUN,vaillance,9
1318,et,et,104010,Crd,Crd,et,/V\,CCONJ,et,10
1319,hault,hault,104010,Adj,Adj,haut,C/V\,ADJ,haut,10
1320,renom,renom,104010,N,N,,C/V\.'C/V\,NOUN,renom,9
1321,en,en,104010,Pre,Pre,en,/V\,ADP,en,10
1322,tout,tout,104010,QIs,QIs,tout,C/V\,DET,tout,10
1323,l',l',104010,Det,Det,le,C/\,DET,le,10
1324,univers,univers,104010,N,N,,/V\.C/V\.'C/V\,NOUN,univers,2
1325,―,―,104010,Pnc,Pnc,,,PUNCT,―,-10
1326,",",",",104010,Pnc,Pnc,,,PUNCT,",",9
1327,adont,adont,104010,Adv,Adv,adonc,/V\.'C/V\,ADV,adonc,10
1328,par,par,104010,Pre,Pre,par,C/V\,ADP,par,10
1329,les,les,104010,Det,Det,le,C/V\,DET,le,10
1330,cris,cris,104010,N,N,,C/V\,NOUN,cri,3
1331,de,de,104010,Pre,Pre,de,C/(e)\,ADP,de,10
1332,Fama,fama,104011,N,N,,C/V\.'C/V\,NOUN,Fama,-10
1333,aprés,aprés,104011,PrA,PrA,après,/V\.'C/V\,ADP,après,10
1334,ce,ce,104011,Prn,Prn,ce,C/(e)\,PRON,ce,10
1335,que,que,104011,Sub,Sub,que,C/(e)\,SCONJ,que,10
1336,messaiges,messaiges,104011,N,N,,C/V\.'C/V\.C/e\,NOUN,message,9
1337,certains,certains,104011,Adj,Adj,certain,C/V\.'C/V\,ADJ,certain,10
1338,orent,orent,104011,Vfin,Vfin,avoir,'/V\.C/e\,VERB,avoir,10
1339,de,de,104011,Pre,Pre,de,C/(e)\,ADP,de,10
1340,ceste,ceste,104011,Dem,Dem,cist,'C/V\.C/(e)\,DET,cist,10
1341,chose,chose,104011,N,N,,'C/V\.C/(e)\,NOUN,chose,8
1342,certifiez,certifiez,104011,Vpp,Vpp,,C/V\.C/V\.C/V\.'C/V\,VERB,certifier,9
1343,",",",",104011,Pnc,Pnc,,,PUNCT,",",9
1344,ceulz,ceulz,104012,Dem,Dem,cil,C/V\,PRON,cil,10
1345,qui,qui,104012,Qux,Qux,qui,C/V\,PRON,qui,10
1346,m',m',104012,Prn,Prn$$,me,C/\,PRON,me,10
1347,avoient,avoient,104012,Vfin,Vfin,avoir,/V\.'C/V\./e\,VERB,avoir,10
1348,en,en,104012,Pre,Pre,en,/V\,ADP,en,10
1349,bail,bail,104012,N,N,,C/V\,NOUN,bail,8
1350,",",",",104012,Pnc,Pnc,,,PUNCT,",",9
1351,desirans,desirans,104012,Vprs,Vprs,désirer,C/V\.C/V\.'C/V\,VERB,désirer,10
1352,de,de,104012,Pre,Pre,de,C/(e)\,ADP,de,10
1353,tel,tel,104012,Adj,Adj,tel,C/V\,ADJ,tel,10
1354,princece,princece,104012,N,N,,C/V\.'C/V\.C/(e)\,NOUN,princesse,9
1355,servir,servir,104012,Vinf,Vinf,servir,C/V\.'C/V\,VERB,servir,10
1356,",",",",104012,Pnc,Pnc,,,PUNCT,",",9
1357,se,se,104012,Prn,Prn$$,se,C/(e)\,PRON,se,10
1358,partirent,partirent,104012,Vfin,Vfin,partir,C/V\.'C/V\.C/e\,VERB,partir,10
1359,de,de,104013,Pre,Pre,de,C/(e)\,ADP,de,10
1360,la,la,104013,Adv,Adv,là,C/V\,ADV,là,10
1361,.,.,104013,Pnc,Pnc,,,PUNCT,.,9
1362,Et,et,104013,Crd,Crd,et,/V\,CCONJ,et,10
1363,ainsi,ainsi,104013,Adv,Adv,ainsi,/V\.'C/V\,ADV,ainsi,10
1364,avec,avec,104013,PrA,PrA,avec,/V\.'C/V\,ADP,avec,10
1365,eulz,eulz,104013,Prn,Prn,eux,/V\,PRON,eux,10
1366,marchans,marchans,104013,Vprs,Vprs,,C/V\.'C/V\,VERB,marcher,5
1367,par,par,104013,Pre,Pre,par,C/V\,ADP,par,10
1368,sus,sus,104013,PrA,PrA,sus,C/V\,ADP,sus,10
1369,les,les,104013,Det,Det,le,C/V\,DET,le,10
1370,entrailles,entrailles,104013,N,N,,/V\.'C/V\.C/e\,NOUN,entrailles,9
1371,dudit,dudit,104013,Pre+Dem,Pre+Dem,de.ledit,C/V\.'C/V\,ADP.DET,de.ledit,10
1372,ymage,ymage,104014,N,N,,/V\.'C/V\.C/(e)\,NOUN,image,9
1373,",",",",104014,Pnc,Pnc,,,PUNCT,",",9
1374,traversant,traversant,104014,Vprs,Vprs,traverser,C/V\.C/V\.'C/V\,VERB,traverser,10
1375,estranges,estranges,104014,Adj,Adj,,/V\.'C/V\.C/e\,ADJ,étrange,9
1376,contrees,contrees,104014,N,N,,C/V\.'C/V\./e\,NOUN,contrée,9
1377,",",",",104014,Pnc,Pnc,,,PUNCT,",",9
1378,Alpes,alpes,104014,N,N,,'/V\.C/e\,PROPN,Alpes,5
1379,haultaines,haultaines,104014,Adj,Adj,,C/V\.'C/V\.C/e\,ADJ,hautain,9
1380,",",",",104014,Pnc,Pnc,,,PUNCT,",",9
1381,landes,landes,104014,N,N,,'C/V\.C/e\,NOUN,lande,8
1382,sauvaiges,sauvaiges,104014,Adj,Adj,,C/V\.'C/V\.C/e\,ADJ,sauvage,9
1383,",",",",104014,Pnc,Pnc,,,PUNCT,",",9
1384,forests,forests,104015,N,N,,C/V\.'C/V\,NOUN,forêt,9
1385,parfondes,parfondes,104015,Adj,Adj,,C/V\.'C/V\.C/e\,ADJ,parfond,8
1386,et,et,104015,Crd,Crd,et,/V\,CCONJ,et,10
1387,bruiant,bruiant,104015,Vprs,Vprs,,C/V\.'C/V\,VERB,bruire,3
1388,rivieres,rivieres,104015,N,N,,C/V\.'C/V\.C/e\,NOUN,rivière,9
1389,",",",",104015,Pnc,Pnc,,,PUNCT,",",9
1390,tant,tant,104015,QIs,QIs,tant,C/V\,ADV,tant,10
1391,cheminay,cheminay,104015,Vfin,Vfin,,C/V\.C/V\.'C/V\,VERB,cheminer,9
1392,par,par,104015,Pre,Pre,par,C/V\,ADP,par,10
1393,maintes,maintes,104016,QIs,QIs,maint,'C/V\.C/e\,DET,maint,10
1394,journees,journees,104016,N,N,,C/V\.'C/V\./e\,NOUN,journée,9
1395,que,que,104016,Sub,Sub,que,C/(e)\,SCONJ,que,10
1396,de,de,104016,Pre,Pre,de,C/(e)\,ADP,de,10
1397,loings,loings,104016,Adv,Adv,loin,C/V\,ADV,loin,10
1398,ja,ja,104016,Adv,Adv,jà,C/V\,ADV,jà,10
1399,m',m',104016,Prn,Prn$$,me,C/\,PRON,me,10
1400,apparu,apparu,104016,Vfin,Vfin,aparoir|apparaître,/V\.C/V\.'C/V\,VERB,aparoir|apparaître,10
1401,la,la,104016,Det,Det,le,C/V\,DET,le,10
1402,lueur,lueur,104016,N,N,,C/V\.'C/V\,NOUN,lueur,9
1403,de,de,104016,Pre,Pre,de,C/(e)\,ADP,de,10
1404,la,la,104016,Det,Det,le,C/V\,DET,le,10
1405,marche,marche,104016,N,N,,'C/V\.C/(e)\,NOUN,marche,3
1406,resplandissant,resplandissant,104017,Vprs,Vprs,,C/V\.C/V\.C/V\.'C/V\,VERB,resplendir,8
1407,en,en,104017,Pre,Pre,en,/V\,ADP,en,10
1408,honneurs,honneurs,104017,N,N,,/V\.'C/V\,NOUN,honneur,9
1409,ou,ou,104017,Qux,Qux,où,/V\,PRON,où,10
1410,je,je,104017,Prn,Prn$,je,C/(e)\,PRON,je,10
1411,tendoie,tendoie,104017,Vfin,Vfin,tendre,C/V\.'C/V\./(e)\,VERB,tendre,10
1412,.,.,104017,Pnc,Pnc,,,PUNCT,.,9
1413,Et,et,104017,Crd,Crd,et,/V\,CCONJ,et,10
1414,ainsi,ainsi,104017,Adv,Adv,ainsi,/V\.'C/V\,ADV,ainsi,10
1415,appercevant,appercevant,104017,Vprs,Vprs,apercevoir,/V\.C/V\.C/e\.'C/V\,VERB,apercevoir,10
1416,de,de,104017,Pre,Pre,de,C/(e)\,ADP,de,10
1417,mieulx,mieulx,104018,Adv,Adv,mieux,C/V\,ADV,mieux,10
1418,en,en,104018,Pre,Pre,en,/V\,ADP,en,10
1419,mieulx,mieulx,104018,Adv,Adv,mieux,C/V\,ADV,mieux,10
1420,sa,sa,104018,Det,Det,son4,C/V\,DET,son,10
1421,haultesce,haultesce,104018,N,N,,C/V\.'C/V\.C/(e)\,NOUN,hautesse,9
1422,com,com,104018,Sub,Sub,comme,C/V\,SCONJ,comme,10
1423,plus,plus,104018,Adv,Adv,plus,C/V\,ADV,plus,10
1424,en,en,104018,Prn,Prn,en2,/V\,PRON,en,10
1425,approchoie,approchoie,104018,Vfin,Vfin,,/V\.C/V\.'C/V\./(e)\,VERB,approcher,9
1426,",",",",104018,Pnc,Pnc,,,PUNCT,",",9
1427,parfinay,parfinay,104018,Vfin,Vfin,parfiner,C/V\.C/V\.'C/V\,VERB,parfiner,10
1428,ma,ma,104018,Det,Det,mon,C/V\,DET,mon,10
1429,longue,longue,104019,Adj,Adj,long,'C/V\.C/(e)\,ADJ,long,10
1430,voye,voye,104019,N,N,,'C/V\./(e)\,NOUN,voie,8
1431,jusques,jusques,104019,PrA,PrA,jusque,'C/V\.C/e\,ADP,jusque,10
1432,en,en,104019,Pre,Pre,en,/V\,ADP,en,10
1433,sa,sa,104019,Det,Det,son4,C/V\,DET,son,10
1434,maistre,maistre,104019,N,N,,'C/V\.C/(e)\,PROPN|NOUN,maître,8
1435,cité,cité,104019,N,N,,C/V\.'C/V\,NOUN,cité,8
1436,",",",",104019,Pnc,Pnc,,,PUNCT,",",9
1437,laquelle,laquelle,104019,Qux,Qux,lequel,C/V\.'C/V\.C/(e)\,PRON,lequel,10
1438,estoit,estoit,104019,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
1439,nommee,nommee,104019,Vpp,Vpp,,C/V\.'C/V\./(e)\,VERB,nommer,8
1440,la,la,104019,Det,Det,le,C/V\,DET,le,10
1441,seconde,seconde,104020,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,second,8
1442,Athenes,athenes,104020,N,N,,/V\.'C/V\.C/e\,PROPN,Athènes,6
1443,.,.,104020,Pnc,Pnc,,,PUNCT,.,9
1444,Adont,adont,104020,Adv,Adv,adonc,/V\.'C/V\,ADV,adonc,10
1445,acompli,acompli,104020,Vpp,Vpp,,/V\.C/V\.'C/V\,VERB,accomplir,9
1446,le,le,104020,Det,Det,le,C/(e)\,DET,le,10
1447,traveil,traveil,104020,N,N,,C/V\.'C/V\,NOUN,travail,9
1448,d',d',104020,Pre,Pre,de,C/\,ADP,de,10
1449,icellui,icellui,104020,Dem,Dem,cil,/V\.C/e\.'C/V\,DET,cil,10
1450,chemin,chemin,104020,N,N,,C/V\.'C/V\,NOUN,chemin,8
1451,",",",",104020,Pnc,Pnc,,,PUNCT,",",9
1452,reposant,reposant,104020,Vprs,Vprs,,C/V\.C/V\.'C/V\,VERB,reposer,9
1453,les,les,104021,Det,Det,le,C/V\,DET,le,10
1454,membres,membres,104021,N,N,,'C/V\.C/e\,NOUN,membre,8
1455,traveilliez,traveilliez,104021,Vpp,Vpp,,C/V\.C/V\.'C/V\,VERB,travailler,9
1456,",",",",104021,Pnc,Pnc,,,PUNCT,",",9
1457,pourpensoie,pourpensoie,104021,Vfin,Vfin,pourpenser,C/V\.C/V\.'C/V\./(e)\,VERB,pourpenser,10
1458,comment,comment,104021,Qux,Qux,comment,C/V\.'C/V\,ADV,comment,10
1459,et,et,104021,Crd,Crd,et,/V\,CCONJ,et,10
1460,par,par,104021,Pre,Pre,par,C/V\,ADP,par,10
1461,quel,quel,104021,Qux,Qux,quel,C/V\,DET,quel,10
1462,voye,voye,104021,N,N,,'C/V\./(e)\,NOUN,voie,8
1463,peusse,peusse,104022,Vfin,Vfin,pouvoir2,C/(V)\.'/V\.C/(e)\,VERB,pouvoir,10
1464,attaindre,attaindre,104022,Vinf,Vinf,atteindre,/V\.'C/V\.C/(e)\,VERB,atteindre,10
1465,a,a,104022,Pre,Pre,à,/V\,ADP,à,10
1466,l',l',104022,Det,Det,le,C/\,DET,le,10
1467,acointance,acointance,104022,N,N,,/V\.C/V\.'C/V\.C/(e)\,NOUN,accointance,9
1468,de,de,104022,Pre,Pre,de,C/(e)\,ADP,de,10
1469,ladicte,ladicte,104022,Dem,Dem,ledit,C/V\.'C/V\.C/(e)\,DET,ledit,10
1470,princesse,princesse,104022,N,N,,C/V\.'C/V\.C/(e)\,NOUN,princesse,9
1471,.,.,104022,Pnc,Pnc,,,PUNCT,.,9
1472,Mais,mais,104022,Crd,Crd,mais,C/V\,CCONJ,mais,10
1473,comme,comme,104022,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
1474,trop,trop,104023,Adv,Adv,trop,C/V\,ADV,trop,10
1475,joeune,joeune,104023,Adj,Adj,,'C/V\.C/(e)\,ADJ,jeune,9
1476,encore,encore,104023,Adv,Adv,encore,/V\.'C/V\.C/(e)\,ADV,encore,10
1477,fusse,fusse,104023,Vfin,Vfin,être,'C/V\.C/(e)\,VERB,être,10
1478,",",",",104023,Pnc,Pnc,,,PUNCT,",",9
1479,ne,ne,104023,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1480,me,me,104023,Prn,Prn$$,me,C/(e)\,PRON,me,10
1481,savoie,savoie,104023,Vfin,Vfin,savoir,C/V\.'C/V\./(e)\,VERB,savoir,10
1482,appliquer,appliquer,104023,Vinf,Vinf,,/V\.C/V\.'C/V\,VERB,appliquer,9
1483,ne,ne,104023,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
1484,mes,més,104023,Adv,Adv,mais,C/V\,ADV,mais,10
1485,a,a,104023,Pre,Pre,à,/V\,ADP,à,10
1486,apprendre,apprendre,104023,Vinf,Vinf,apprendre,/V\.'C/V\.C/(e)\,VERB,apprendre,10
1487,le,le,104024,Det,Det,le,C/(e)\,DET,le,10
1488,langaige,langaige,104024,N,N,,C/V\.'C/V\.C/(e)\,NOUN,langage,9
1489,different,different,104024,Adj,Adj,,C/V\.C/V\.'C/V\,ADJ,différent,5
1490,d',d',104024,Pre,Pre,de,C/\,ADP,de,10
1491,icellui,icellui,104024,Dem,Dem,cil,/V\.C/e\.'C/V\,PRON,cil,10
1492,de,de,104024,Pre,Pre,de,C/(e)\,ADP,de,10
1493,mes,mes,104024,Det,Det,mon,C/V\,DET,mon,10
1494,parens,parens,104024,N,N,,C/V\.'C/V\,NOUN,parent,8
1495,;,;,104024,Pnc,Pnc,,,PUNCT,;,9
1496,neantmoins,neantmoins,104024,Adv,Adv,néanmoins,C/(V)\./V\.'C/V\,ADV,néanmoins,10
1497,selon,selon,104024,PrA,PrA,selon,C/V\.'C/V\,ADP,selon,10
1498,la,la,104024,Det,Det,le,C/V\,DET,le,10
1499,simplece,simplece,104025,N,N,,C/V\.'C/V\.C/(e)\,NOUN,simplesse,9
1500,de,de,104025,Pre,Pre,de,C/(e)\,ADP,de,10
1501,mes,mes,104025,Det,Det,mon,C/V\,DET,mon,10
1502,sens,sens,104025,N,N,,C/V\,NOUN,sens,8
1503,non,non,104025,Neg,Neg,ne,C/V\,ADV,ne,10
1504,encore,encore,104025,Adv,Adv,encore,/V\.'C/V\.C/(e)\,ADV,encore,10
1505,du,du,104025,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
1506,tout,tout,104025,QIs,QIs,tout,C/V\,PRON,tout,10
1507,parcreuz,parcreuz,104025,Vpp,Vpp,parcroître,C/V\.C/(V)\.'/V\,VERB,parcroître,10
1508,",",",",104025,Pnc,Pnc,,,PUNCT,",",9
1509,m',m',104025,Prn,Prn$$,me,C/\,PRON,me,10
1510,informoie,informoie,104025,Vfin,Vfin,,/V\.C/V\.'C/V\./(e)\,VERB,informer,9
1511,adés,adés,104025,Adv,Adv,adès,/V\.'C/V\,ADV,adès,10
1512,des,des,104026,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
1513,coustumes,coustumes,104026,N,N,,C/V\.'C/V\.C/e\,NOUN,coutume,9
1514,",",",",104026,Pnc,Pnc,,,PUNCT,",",9
1515,manieres,manieres,104026,N,N,,C/V\.'C/V\.C/e\,NOUN,manière,8
1516,et,et,104026,Crd,Crd,et,/V\,CCONJ,et,10
1517,condicions,condicions,104026,N,N,,C/V\.C/V\.C/{V}\.'/V\,NOUN,condition,9
1518,de,de,104026,Pre,Pre,de,C/(e)\,ADP,de,10
1519,ladicte,ladicte,104026,Dem,Dem,ledit,C/V\.'C/V\.C/(e)\,DET,ledit,10
1520,dame,dame,104026,N,N,,'C/V\.C/(e)\,NOUN,dame,8
1521,.,.,104026,Pnc,Pnc,,,PUNCT,.,9
1522,Et,et,104026,Crd,Crd,et,/V\,CCONJ,et,10
1523,comme,comme,104026,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
1524,ainsi,ainsi,104027,Adv,Adv,ainsi,/V\.'C/V\,ADV,ainsi,10
1525,je,je,104027,Prn,Prn$,je,C/(e)\,PRON,je,10
1526,le,le,104027,Prn,Prn$$,le,C/(e)\,PRON,le,10
1527,continuasse,continuasse,104027,Vfin,Vfin,continuer,C/V\.C/V\.C/V\.'C/V\.C/(e)\,VERB,continuer,10
1528,par,par,104027,Pre,Pre,par,C/V\,ADP,par,10
1529,l',l',104027,Det,Det,le,C/\,DET,le,10
1530,espace,espace,104027,N,N,,/V\.'C/V\.C/(e)\,NOUN,espace,8
1531,de,de,104027,Pre,Pre,de,C/(e)\,ADP,de,10
1532,plusieurs,plusieurs,104027,QIs,QIs,plusieurs,C/V\.'C/V\,DET,plusieurs,10
1533,ans,ans,104027,N,N,,/V\,NOUN,an,9
1534,",",",",104027,Pnc,Pnc,,,PUNCT,",",9
1535,croiscent,croiscent,104027,Vfin,Vfin,croître,'C/V\.C/e\,VERB,croître,10
1536,ma,ma,104027,Det,Det,mon,C/V\,DET,mon,10
1537,retentive,retentive,104028,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,rétentive,8
1538,",",",",104028,Pnc,Pnc,,,PUNCT,",",9
1539,je,je,104028,Prn,Prn$,je,C/(e)\,PRON,je,10
1540,fus,fus,104028,Vfin,Vfin,être,C/V\,VERB,être,10
1541,informee,informee,104028,Vpp,Vpp,,/V\.C/V\.'C/V\./(e)\,VERB,informer,9
1542,de,de,104028,Pre,Pre,de,C/(e)\,ADP,de,10
1543,la,la,104028,Det,Det,le,C/V\,DET,le,10
1544,haute,haute,104028,Adj,Adj,haut,'C/V\.C/(e)\,ADJ,haut,10
1545,poissance,poissance,104028,N,N,,C/V\.'C/V\.C/(e)\,NOUN,puissance,9
1546,et,et,104028,Crd,Crd,et,/V\,CCONJ,et,10
1547,seignorie,seignorie,104028,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,seigneurie,8
1548,d',d',104028,Pre,Pre,de,C/\,ADP,de,10
1549,icelle,icelle,104028,Dem,Dem,cil,/V\.'C/V\.C/(e)\,PRON,cil,10
1550,;,;,104028,Pnc,Pnc,,,PUNCT,;,9
1551,de,de,104029,Pre,Pre,de,C/(e)\,ADP,de,10
1552,laquelle,laquelle,104029,Qux,Qux,lequel,C/V\.'C/V\.C/(e)\,DET,lequel,10
1553,",",",",104029,Pnc,Pnc,,,PUNCT,",",9
1554,pour,pour,104029,Pre,Pre,pour,C/V\,ADP,pour,10
1555,eschever,eschever,104029,Vinf,Vinf,esquiver,/V\.C/e\.'C/V\,VERB,esquiver,10
1556,prolixité,prolixité,104029,N,N,,C/V\.C/V\.C/V\.'C/V\,NOUN,prolixité,6
1557,",",",",104029,Pnc,Pnc,,,PUNCT,",",9
1558,en,en,104029,Pre,Pre,en,/V\,ADP,en,10
1559,brief,brief,104029,Adj,Adj,,C/V\,ADJ,bref,9
1560,je,je,104029,Prn,Prn$,je,C/(e)\,PRON,je,10
1561,tesmoingne,tesmoingne,104029,Vfin,Vfin,,C/V\.'C/V\.C/(e)\,VERB,témoigner,9
1562,pour,pour,104029,Pre,Pre,pour,C/V\,ADP,pour,10
1563,verité,verité,104030,N,N,,C/V\.C/V\.'C/V\,NOUN,vérité,9
1564,sans,sans,104030,Pre,Pre,sans,C/V\,ADP,sans,10
1565,adjoustement,adjoustement,104030,N,N,,/V\.C/V\.C/e\.'C/V\,NOUN,ajoutement,9
1566,de,de,104030,Pre,Pre,de,C/(e)\,ADP,de,10
1567,mençonge,mençonge,104030,N,N,,C/V\.'C/V\.C/(e)\,NOUN,mensonge,9
1568,que,que,104030,Sub,Sub,que,C/(e)\,SCONJ,que,10
1569,sa,sa,104030,Det,Det,son4,C/V\,DET,son,10
1570,contree,contree,104030,N,N,,C/V\.'C/V\./(e)\,NOUN,contrée,9
1571,m',m',104030,Prn,Prn$$,me,C/\,PRON,me,10
1572,apparu,apparu,104030,Vfin,Vfin,aparoir|apparaître,/V\.C/V\.'C/V\,VERB,aparoir|apparaître,10
1573,glorieuse,glorieuse,104030,Adj,Adj,,C/V\.C/{V}\.'/V\.C/(e)\,ADJ,glorieux,9
1574,de,de,104031,Pre,Pre,de,C/(e)\,ADP,de,10
1575,nom,nom,104031,N,N,,C/V\,NOUN,nom,8
1576,",",",",104031,Pnc,Pnc,,,PUNCT,",",9
1577,fertille,fertille,104031,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,fertile,5
1578,de,de,104031,Pre,Pre,de,C/(e)\,ADP,de,10
1579,fruis,fruis,104031,N,N,,C/V\,NOUN,fruit,8
1580,",",",",104031,Pnc,Pnc,,,PUNCT,",",9
1581,abondant,abondant,104031,Vprs,Vprs,,/V\.C/V\.'C/V\,VERB,abonder,8
1582,en,en,104031,Pre,Pre,en,/V\,ADP,en,10
1583,richesces,richesces,104031,N,N,,C/V\.'C/V\.C/e\,NOUN,richesse,9
1584,",",",",104031,Pnc,Pnc,,,PUNCT,",",9
1585,grande,grande,104031,Adj,Adj,grand,'C/V\.C/(e)\,ADJ,grand,10
1586,et,et,104031,Crd,Crd,et,/V\,CCONJ,et,10
1587,lee,lee,104031,Adj,Adj,lé,'C/V\./(e)\,ADJ,lé,10
1588,en,en,104032,Pre,Pre,en,/V\,ADP,en,10
1589,circuit,circuit,104032,N,N,,C/V\.'C/V\,NOUN,circuit,8
1590,",",",",104032,Pnc,Pnc,,,PUNCT,",",9
1591,edifiee,edifiee,104032,Vpp,Vpp,,/V\.C/V\.C/V\.'C/V\./(e)\,VERB,édifier,9
1592,notablement,notablement,104032,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\,ADV,notablement,9
1593,d',d',104032,Pre,Pre,de,C/\,ADP,de,10
1594,espesses,espesses,104032,Adj,Adj,,/V\.'C/V\.C/e\,ADJ,épais,8
1595,villes,villes,104032,N,N,,'C/V\.C/e\,NOUN,ville,8
1596,",",",",104032,Pnc,Pnc,,,PUNCT,",",9
1597,fors,fors,104032,Adj,Adj,fort,C/V\,ADJ,fort,10
1598,citez,citez,104032,N,N,,C/V\.'C/V\,NOUN,cité,8
1599,",",",",104032,Pnc,Pnc,,,PUNCT,",",9
1600,chastiaulx,chastiaulx,104032,N,N,,C/V\.'C/V\,NOUN,château,9
1601,",",",",104032,Pnc,Pnc,,,PUNCT,",",9
1602,bours,bours,104033,N,N,,C/V\,NOUN,bourg,3
1603,",",",",104033,Pnc,Pnc,,,PUNCT,",",9
1604,forteresses,forteresses,104033,N,N,,C/V\.C/e\.'C/V\.C/e\,NOUN,forteresse,3
1605,et,et,104033,Crd,Crd,et,/V\,CCONJ,et,10
1606,tres,tres,104033,Adv,Adv,très,C/V\,ADV,très,10
1607,nobles,nobles,104033,Adj,Adj,noble,'C/V\.C/e\,ADJ,noble,10
1608,manoirs,manoirs,104033,N,N,,C/V\.'C/V\,NOUN,manoir,9
1609,comme,comme,104033,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
1610,sans,sans,104033,Pre,Pre,sans,C/V\,ADP,sans,10
1611,nombre,nombre,104033,N,N,,'C/V\.C/(e)\,NOUN,nombre,8
1612,;,;,104033,Pnc,Pnc,,,PUNCT,;,9
1613,poissans,poissans,104034,Adj,Adj,,C/V\.'C/V\,ADJ,puissant,8
1614,seignouries,seignouries,104034,N,N,,C/V\.C/V\.'C/V\./e\,NOUN,seigneurie,9
1615,",",",",104034,Pnc,Pnc,,,PUNCT,",",9
1616,princes,princes,104034,N,N,,'C/V\.C/e\,NOUN,prince,8
1617,naturelz,naturelz,104034,Adj,Adj,,C/V\.C/V\.'C/V\,ADJ,naturel,9
1618,non,non,104034,Neg,Neg,ne,C/V\,ADV,ne,10
1619,crueulx,crueulx,104034,Adj,Adj,,C/V\.'C/V\,ADJ,crueux,9
1620,",",",",104034,Pnc,Pnc,,,PUNCT,",",9
1621,benignes,benignes,104034,Adj,Adj,,C/V\.'C/V\.C/e\,ADJ,bénin,9
1622,en,en,104034,Pre,Pre,en,/V\,ADP,en,10
1623,conversacion,conversacion,104035,N,N,,C/V\.C/V\.C/V\.C/{V}\.'/V\,NOUN,conversation,9
1624,",",",",104035,Pnc,Pnc,,,PUNCT,",",9
1625,catholiques,catholiques,104035,Adj,Adj,,C/V\.C/V\.'C/V\.C/e\,ADJ,catholique,9
1626,en,en,104035,Pre,Pre,en,/V\,ADP,en,10
1627,foy,foy,104035,N,N,,C/V\,NOUN,foi,3
1628,",",",",104035,Pnc,Pnc,,,PUNCT,",",9
1629,prudens,prudens,104035,Adj,Adj,,C/V\.'C/V\,ADJ,prudent,9
1630,en,en,104035,Pre,Pre,en,/V\,ADP,en,10
1631,gouvernement,gouvernement,104035,N,N,,C/V\.C/V\.C/e\.'C/V\,NOUN,gouvernement,9
1632,et,et,104035,Crd,Crd,et,/V\,CCONJ,et,10
1633,beaulx,beaulx,104036,Adj,Adj,beau,C/V\,ADJ,beau,10
1634,en,en,104036,Pre,Pre,en,/V\,ADP,en,10
1635,façon,façon,104036,N,N,,C/V\.'C/V\,NOUN,façon,8
1636,de,de,104036,Pre,Pre,de,C/(e)\,ADP,de,10
1637,fort,fort,104036,Adj,Adj,fort,C/V\,ADJ,fort,10
