wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
804,118,6,les,les,216,Prn,Prn%%,le,C/V\,PRON,le,10
805,118,7,ci,ci,216,Adv,Adv,ci,C/V\,ADV,ci,10
806,118,8,",",",",216,Pnc,Pnc,,,PUNCT,",",9
807,118,9,vez,vez,216,Vfin,Vfin,voir,C/V\,VERB,voir,10
808,118,10,!,!,216,Pnc,Pnc,,,PUNCT,!,9
809,119,1,ja,ja,217,Adv,Adv,jà,C/V\,ADV,jà,10
810,119,2,ne,ne,217,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
811,119,3,demorra,demorra,217,Vfin,Vfin,demeurer,C/V\.C/V\.'C/V\,VERB,demeurer,10
812,119,4,li,li,217,Det,Det,le,C/V\,DET,le,10
813,119,5,marchiez,marchiez,217,N,N,,C/V\.'C/V\,NOUN,marché,8
814,119,6,.,.,217,Pnc,Pnc,,,PUNCT,.,9
815,120,1,delivrez,delivrez,218,Vfin,Vfin,,C/V\.C/V\.'C/V\,VERB,délivrer,8
816,120,2,les,les,218,Prn,Prn%%,le,C/V\,PRON,le,10
817,120,3,au,au,218,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
818,120,4,marcheant,marcheant,218,N,N,,C/V\.C/(V)\.'/V\,NOUN,marchand,9
819,120,5,",",",",218,Pnc,Pnc,,,PUNCT,",",9
