wd_id,word,lex_id,pos_nca,para_id,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
299,onques,onques,ADV,22,Adv,Adv,onques,'/V\.C/e\,ADV,onques,10
300,jour,jour,NOM:obj:masc:sg,22,N,N,,C/V\,NOUN,jour,8
301,de,de,PRE,22,Pre,Pre,de,C/(e)\,ADP,de,10
302,ma,ma,DET:poss:obj:femi:sg,22,Det,Det,mon,C/V\,DET,mon,10
303,vie,vie,NOM:obj:femi:sg,22,N,N,,'C/V\./(e)\,NOUN,vie,3
304,je,je,PRO:pers:suj:1:sg:unb,22,Prn,Prn$,je,C/(e)\,PRON,je,10
305,ne,ne,PRO:clit,22,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
306,li,li,PRO:pers:suj:3:masc:sg:bet,22,Prn,Prn$$,li,C/V\,PRON,li,10
307,oy,oÿ,VER:simp:1:sg,22,Vfin,Vfin,ouïr,/V\.'C/V\,VERB,ouïr,10
308,deviser,deviser,VER:infi,22,Vinf,Vinf,,C/V\.C/V\.'C/V\,VERB,deviser,3
309,nulles,nulles,DET:ind:obj:femi:pl,22,QIs,QIs,nul,'C/V\.C/e\,DET,nul,10
310,viandes,viandes,NOM:obj:femi:pl,22,N,N,,C/V\.'C/V\.C/e\,NOUN,viande,8
311,",",",",PON,22,Pnc,Pnc,,,PUNCT,",",9
312,aussi,aussi,ADV,22,Adv,Adv,aussi,/V\.'C/V\,ADV,aussi,10
313,comme,comme,CON:subord,22,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
314,maint,maint,DET:ind:suj:masc:pl,22,QIs,QIs,maint,C/V\,DET,maint,10
315,richez,richëz,ADJ:suj:masc:pl,22,Adj,Adj,riche,'C/V\.C/e\,ADJ,riche,10
316,homes,homes,NOM:suj:masc:pl,22,N,N,,'/V\.C/e\,NOUN,homme,8
317,font,font,VER:pres:3:pl,22,Vfin,Vfin,faire,C/V\,VERB,faire,10
318,.,.,PON,22,Pnc,Pnc,,,PUNCT,.,9
319,aincois,aincois,ADV,22,Adv,Adv,ainçois,/V\.'C/V\,ADV,ainçois,10
320,manjoit,manjoit,VER:impf:3:sg,22,Vfin,Vfin,manger,C/V\.'C/V\,VERB,manger,10
321,pacientment,pacientment,ADV,22,Adv,Adv,,C/V\.C/V\.'C/V\,ADV,patientement,6
322,ce,ce,PRO:invar,22,Prn,Prn,ce,C/(e)\,PRON,ce,10
323,que,que,PROCON,22,Qux,Qux,que,C/(e)\,PRON,que,10
324,ses,ses,DET:poss:suj:masc:pl,22,Det,Det,son4,C/V\,DET,son,10
325,queus,queus,NOM:suj:masc:pl,22,N,N,,C/V\,NOUN,queux,0
326,li,li,PRO:pers:suj:3:masc:sg:bet,22,Prn,Prn$$,li,C/V\,PRON,li,10
327,appareilloient,appareilloient,VER:impf:3:pl,22,Vfin,Vfin,,/V\.C/V\.C/V\.'C/V\./e\,VERB,appareiller,9
328,devant,devant,PRE,22,PrA,PrA,devant,C/V\.'C/V\,ADP,devant,10
329,li,li,PRO:pers:obj:3:masc:sg:bet,22,Prn,Prn,li,C/V\,PRON,li,10
330,.,.,PON,22,Pnc,Pnc,,,PUNCT,.,9
331,en,en,PRE,22,Pre,Pre,en,/V\,ADP,en,10
332,ses,ses,DET:poss:obj:femi:pl,22,Det,Det,son4,C/V\,DET,son,10
333,paroles,paroles,NOM:obj:femi:pl,22,N,N,,C/V\.'C/V\.C/e\,NOUN,parole,8
334,fu,fu,VER:simp:3:sg,22,Vfin,Vfin,être,C/V\,VERB,être,10
335,il,il,PRO:pers:suj:3:masc:sg:unb,22,Prn,Prn%,il,/V\,PRON,il,10
336,attrempez,attrempez,VER:pper:masc:pl,22,Vpp,Vpp,,/V\.C/V\.'C/V\,VERB,attemprer,9
337,",",",",PON,22,Pnc,Pnc,,,PUNCT,",",9
338,car,car,CON:coord,22,Crd,Crd,car,C/V\,CCONJ,car,10
339,onques,onques,ADV,22,Adv,Adv,onques,'/V\.C/e\,ADV,onques,10
340,jour,jour,NOM:obj:masc:sg,22,N,N,,C/V\,NOUN,jour,8
341,de,de,PRE,22,Pre,Pre,de,C/(e)\,ADP,de,10
342,ma,ma,DET:poss:obj:femi:sg,22,Det,Det,mon,C/V\,DET,mon,10
343,vie,vie,NOM:obj:femi:sg,22,N,N,,'C/V\./(e)\,NOUN,vie,3
344,je,je,PRO:pers:suj:1:sg:unb,22,Prn,Prn$,je,C/(e)\,PRON,je,10
345,ne,ne,PRO:clit,22,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
346,li,li,PRO:pers:suj:3:masc:sg:bet,22,Prn,Prn$$,li,C/V\,PRON,li,10
347,oy,oÿ,VER:simp:1:sg,22,Vfin,Vfin,ouïr,/V\.'C/V\,VERB,ouïr,10
348,mal,mal,NOM:obj:masc:sg,22,N,N,mal,C/V\,NOUN,mal,10
349,dire,dire,VER:infi,22,Vinf,Vinf,dire,'C/V\.C/(e)\,VERB,dire,10
350,de,de,PRE,22,Pre,Pre,de,C/(e)\,ADP,de,10
351,nullui,nullui,PRO:invar,22,QIs,QIs,nului,C/V\.'C/V\,PRON,nului,10
352,",",",",PON,22,Pnc,Pnc,,,PUNCT,",",9
353,ne,ne,PROCON,22,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
354,onques,onques,ADV,22,Adv,Adv,onques,'/V\.C/e\,ADV,onques,10
355,ne,ne,PRO:clit,22,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
356,li,li,PRO:pers:suj:3:masc:sg:bet,22,Prn,Prn$$,li,C/V\,PRON,li,10
357,oy,oÿ,VER:simp:1:sg,22,Vfin,Vfin,ouïr,/V\.'C/V\,VERB,ouïr,10
358,nommer,nommer,VER:infi,22,Vinf,Vinf,,C/V\.'C/V\,VERB,nommer,9
359,le,le,DET:def:obj:masc:sg,22,Det,Det,le,C/(e)\,DET,le,10
360,dyable,dyable,NOM:obj:masc:sg,22,N,N,,C/{V}\.'/V\.C/(e)\,NOUN,diable,9
361,",",",",PON,22,Pnc,Pnc,,,PUNCT,",",9
362,le,le,DET:def:suj:masc:sg,22,Det,Det,le,C/(e)\,DET,le,10
363,quel,quel,ADJ:suj:masc:sg,22,Qux,Qux,quel,C/V\,DET,quel,10
364,nons,nons,NOM:suj:masc:sg,22,N,N,,C/V\,NOUN,nom,3
365,est,est,VER:pres:3:sg,22,Vfin,Vfin,être,/V\,VERB,être,10
366,bien,bien,ADV,22,Adv,Adv,bien,C/V\,ADV,bien,10
367,espandu,espandu,VER:pper:masc:sg,22,Vpp,Vpp,épandre,/V\.C/V\.'C/V\,VERB,épandre,10
368,par,par,PRE,22,Pre,Pre,par,C/V\,ADP,par,10
369,le,le,DET:def:obj:masc:sg,22,Det,Det,le,C/(e)\,DET,le,10
370,royaume,royaume,NOM:obj:masc:sg,22,N,N,,C/V\.'C/V\.C/(e)\,NOUN,royaume,9
371,",",",",PON,22,Pnc,Pnc,,,PUNCT,",",9
372,ce,ce,PRO:invar,22,Prn,Prn,ce,C/(e)\,PRON,ce,10
373,que,que,PROCON,22,Qux,Qux,que,C/(e)\,PRON,que,10
374,je,je,PRO:pers:suj:1:sg:unb,22,Prn,Prn$,je,C/(e)\,PRON,je,10
375,croy,croy,VER:pres:1:sg,22,Vfin,Vfin,croire,C/V\,VERB,croire,10
376,qui,qui,PROCON,22,Qux,Qux,qui,C/V\,PRON,qui,10
377,ne,ne,PRO:clit,22,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
378,plait,plait,VER:pres:3:sg,22,Vfin,Vfin,plaire,C/V\,VERB,plaire,10
379,mie,mie,ADV,22,Neg,Neg,mie3,'C/V\./(e)\,ADV,mie,10
380,a,a,PRE,22,Pre,Pre,à,/V\,ADP,à,10
381,dieu,dieu,NOM:obj:masc:sg,22,N,N,,C/V\,NOUN,dieu,3
382,.,.,PON,22,Pnc,Pnc,,,PUNCT,.,9
383,son,son,DET:poss:obj:masc:sg,23,Det,Det,son4,C/V\,DET,son,10
384,vin,vin,NOM:obj:masc:sg,23,N,N,,C/V\,NOUN,vin,8
385,trempoit,trempoit,VER:impf:3:sg,23,Vfin,Vfin,,C/V\.'C/V\,VERB,tremper,9
386,par,par,PRE,23,Pre,Pre,par,C/V\,ADP,par,10
387,mesure,mesure,NOM:obj:femi:sg,23,N,N,,C/V\.'C/V\.C/(e)\,NOUN,mesure,8
388,",",",",PON,23,Pnc,Pnc,,,PUNCT,",",9
389,selonc,selonc,PRE,23,PrA,PrA,selon,C/V\.'C/V\,ADP,selon,10
390,ce,ce,PRO:invar,23,Prn,Prn,ce,C/(e)\,PRON,ce,10
391,qu,qu,PROCON,23,Sub,Sub,que,C/\,SCONJ,que,10
392,il,il,PRO:pers:suj:3:masc:sg:unb,23,Prn,Prn$,il,/V\,PRON,il,10
393,veoit,veoit,VER:impf:3:sg,23,Vfin,Vfin,voir,C/(V)\.'/V\,VERB,voir,10
394,que,que,PROCON,23,Sub,Sub,que,C/(e)\,SCONJ,que,10
395,le,le,DET:def:suj:masc:sg,23,Det,Det,le,C/(e)\,DET,le,10
396,vin,vin,NOM:suj:masc:sg,23,N,N,,C/V\,NOUN,vin,8
397,le,le,PRO:pers:obj:3:masc:sg:unb,23,Prn,Prn$$,le,C/(e)\,PRON,le,10
398,pooit,pooit,VER:impf:3:sg,23,Vfin,Vfin,pouvoir2,C/V\.'C/V\,VERB,pouvoir,10
399,soufrir,soufrir,VER:infi,23,Vinf,Vinf,souffrir,C/V\.'C/V\,VERB,souffrir,10
400,.,.,PON,23,Pnc,Pnc,,,PUNCT,.,9
401,il,il,PRO:pers:suj:3:masc:sg:unb,23,Prn,Prn$,il,/V\,PRON,il,10
402,me,me,PRO:pers:obj:1:sg:unb,23,Prn,Prn$$,me,C/(e)\,PRON,me,10
403,demanda,demanda,VER:simp:3:sg,23,Vfin,Vfin,demander,C/V\.C/V\.'C/V\,VERB,demander,10
404,en,en,PRO:clit,23,Pre,Pre,en,/V\,ADP,en,10
405,cypre,cypre,NPR:obj:femi:sg,23,N,N,,'C/V\.C/(e)\,NOUN,cypre,8
406,pour,pour,PRE,23,Pre,Pre,pour,C/V\,ADP,pour,10
407,quoy,quoy,PRO:invar,23,Qux,Qux,que,C/V\,PRON,que,10
408,je,je,PRO:pers:suj:1:sg:unb,23,Prn,Prn$,je,C/(e)\,PRON,je,10
409,ne,ne,PRO:clit,23,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
410,metoie,metoie,VER:impf:1:sg,23,Vfin,Vfin,mettre,C/V\.'C/V\./(e)\,VERB,mettre,10
411,de,de,PRE,23,Pre,Pre,de,C/(e)\,ADP,de,10
412,l,l',DET:def:obj:femi:sg,23,Det,Det,le,C/\,DET,le,10
413,yaue,yaue,NOM:obj:femi:sg,23,N,N,,'/V\./(e)\,NOUN,eau,9
414,en,en,PRE,23,Pre,Pre,en,/V\,ADP,en,10
415,mon,mon,DET:poss:obj:masc:sg,23,Det,Det,mon,C/V\,DET,mon,10
416,vin,vin,NOM:obj:masc:sg,23,N,N,,C/V\,NOUN,vin,8
417,.,.,PON,23,Pnc,Pnc,,,PUNCT,.,9
418,et,et,CON:coord,23,Crd,Crd,et,/V\,CCONJ,et,10
419,je,je,PRO:pers:suj:1:sg:unb,23,Prn,Prn$,je,C/(e)\,PRON,je,10
420,li,li,PRO:pers:suj:3:masc:sg:bet,23,Prn,Prn$$,li,C/V\,PRON,li,10
421,diz,diz,VER:simp:1:sg,23,Vfin,Vfin,dire,C/V\,VERB,dire,10
422,que,que,PROCON,23,Sub,Sub,que,C/(e)\,SCONJ,que,10
423,ce,ce,PRO:invar,23,Prn,Prn,ce,C/(e)\,PRON,ce,10
424,me,me,PRO:pers:obj:1:sg:unb,23,Prn,Prn$$,me,C/(e)\,PRON,me,10
425,fesoient,fesoient,VER:impf:3:pl,23,Vfin,Vfin,faire,C/V\.'C/V\./e\,VERB,faire,10
426,les,les,DET:def:suj:masc:pl,23,Det,Det,le,C/V\,DET,le,10
427,phisiciens,phisiciens,NOM:suj:masc:pl,23,N,N,,C/V\.C/V\.C/{V}\.'/V\,NOUN,physicien,9
428,",",",",PON,23,Pnc,Pnc,,,PUNCT,",",9
429,qui,qui,PROCON,23,Qux,Qux,qui,C/V\,PRON,qui,10
430,me,me,PRO:pers:obj:1:sg:unb,23,Prn,Prn$$,me,C/(e)\,PRON,me,10
431,disoient,disoient,VER:impf:3:pl,23,Vfin,Vfin,dire,C/V\.'C/V\./e\,VERB,dire,10
432,que,que,PROCON,23,Sub,Sub,que,C/(e)\,SCONJ,que,10
433,j,j,PRO:pers:suj:1:sg:unb,23,Prn,Prn$,je,C/\,PRON,je,10
434,avoie,avoie,VER:impf:1:sg,23,Vfin,Vfin,avoir,/V\.'C/V\./(e)\,VERB,avoir,10
435,une,une,DET:ndf:obj:femi:sg,23,QIs,QIs,un,'/V\.C/(e)\,DET,un,10
436,grosse,grosse,ADJ:obj:femi:sg,23,Adj,Adj,,'C/V\.C/(e)\,ADJ,gros,3
437,teste,teste,NOM:obj:femi:sg,23,N,N,,'C/V\.C/(e)\,NOUN,tête,3
438,et,et,CON:coord,23,Crd,Crd,et,/V\,CCONJ,et,10
439,une,une,DET:ndf:obj:femi:sg,23,QIs,QIs,un,'/V\.C/(e)\,DET,un,10
440,froide,froide,ADJ:obj:femi:sg,23,Adj,Adj,froid,'C/V\.C/(e)\,ADJ,froid,10
441,fourcelle,fourcelle,NOM:obj:femi:sg,23,N,N,,C/V\.'C/V\.C/(e)\,NOUN,forcelle,6
442,",",",",PON,23,Pnc,Pnc,,,PUNCT,",",9
443,et,et,CON:coord,23,Crd,Crd,et,/V\,CCONJ,et,10
444,que,que,PROCON,23,Sub,Sub,que,C/(e)\,SCONJ,que,10
445,je,je,PRO:pers:suj:1:sg:unb,23,Prn,Prn$,je,C/(e)\,PRON,je,10
446,n,n,PRO:clit,23,Neg,Neg$$,ne,C/\,ADV,ne,10
447,en,en,PRO:clit,23,Prn,Prn$$,en2,/V\,PRON,en,10
448,avoie,avoie,VER:impf:1:sg,23,Vfin,Vfin,avoir,/V\.'C/V\./(e)\,VERB,avoir,10
449,pooir,pooir,VER:infi,23,N,N,pouvoir,C/V\.'C/V\,NOUN,pouvoir,10
450,de,de,PRE,23,Pre,Pre,de,C/(e)\,ADP,de,10
451,enyvrer,enyvrer,VER:infi,23,Vinf,Vinf,,/V\.C/V\.'C/V\,VERB,enivrer,9
452,.,.,PON,23,Pnc,Pnc,,,PUNCT,.,9
453,et,et,CON:coord,23,Crd,Crd,et,/V\,CCONJ,et,10
454,il,il,PRO:pers:suj:3:masc:sg:unb,23,Prn,Prn$,il,/V\,PRON,il,10
455,me,me,PRO:pers:obj:1:sg:unb,23,Prn,Prn$$,me,C/(e)\,PRON,me,10
456,dist,dist,VER:simp:3:sg,23,Vfin,Vfin,dire,C/V\,VERB,dire,10
457,que,que,PROCON,23,Sub,Sub,que,C/(e)\,SCONJ,que,10
458,il,il,PRO:pers:suj:3:masc:pl,23,Prn,Prn$,il,/V\,PRON,il,10
459,me,me,PRO:pers:obj:1:sg:unb,23,Prn,Prn$$,me,C/(e)\,PRON,me,10
460,decevoient,decevoient,VER:impf:3:pl,23,Vfin,Vfin,décevoir,C/V\.C/e\.'C/V\./e\,VERB,décevoir,10
461,",",",",PON,23,Pnc,Pnc,,,PUNCT,",",9
462,car,car,CON:coord,23,Crd,Crd,car,C/V\,CCONJ,car,10
463,se,se,PROCON,23,Sub,Sub,si3,C/(e)\,SCONJ,si,10
464,je,je,PRO:pers:suj:1:sg:unb,23,Prn,Prn$,je,C/(e)\,PRON,je,10
465,ne,ne,PRO:clit,23,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
466,l,l',PRO:pers:obj:3:masc:sg:unb,23,Prn,Prn$$,le,C/\,PRON,le,10
467,apprenoie,apprenoie,VER:impf:1:sg,23,Vfin,Vfin,apprendre,/V\.C/e\.'C/V\./(e)\,VERB,apprendre,10
468,a,a,PRE,23,Pre,Pre,à,/V\,ADP,à,10
469,tremprer,tremprer,VER:infi,23,Vinf,Vinf,,C/V\.'C/V\,VERB,tremper,0
470,en,en,PRE,23,Pre,Pre,en,/V\,ADP,en,10
471,ma,ma,DET:poss:obj:femi:sg,23,Det,Det,mon,C/V\,DET,mon,10
472,joenesce,joenesce,NOM:obj:femi:sg,23,N,N,,C/V\.'C/V\.C/(e)\,NOUN,jeunesse,9
473,",",",",PON,23,Pnc,Pnc,,,PUNCT,",",9
474,et,et,CON:coord,23,Crd,Crd,et,/V\,CCONJ,et,10
475,je,je,PRO:pers:suj:1:sg:unb,23,Prn,Prn$,je,C/(e)\,PRON,je,10
476,le,le,PRO:pers:obj:3:masc:sg:unb,23,Prn,Prn$$,le,C/(e)\,PRON,le,10
477,vouloie,vouloie,VER:impf:1:sg,23,Vfin,Vfin,vouloir,C/V\.'C/V\./(e)\,VERB,vouloir,10
478,tremprer,tremprer,VER:infi,23,Vinf,Vinf,,C/V\.'C/V\,VERB,tremper,0
479,en,en,PRE,23,Pre,Pre,en,/V\,ADP,en,10
480,ma,ma,DET:poss:obj:femi:sg,23,Det,Det,mon,C/V\,DET,mon,10
481,vieillesse,vieillesse,NOM:obj:femi:sg,23,N,N,,C/V\.'C/V\.C/(e)\,NOUN,vieillesse,9
482,",",",",PON,23,Pnc,Pnc,,,PUNCT,",",9
483,les,les,DET:def:suj:femi:pl,23,Det,Det,le,C/V\,DET,le,10
484,goutes,goutes,NOM:suj:femi:pl,23,N,N,,'C/V\.C/e\,NOUN,goutte,8
485,et,et,CON:coord,23,Crd,Crd,et,/V\,CCONJ,et,10
486,les,les,DET:def:suj:femi:pl,23,Det,Det,le,C/V\,DET,le,10
487,maladies,maladies,NOM:suj:femi:pl,23,N,N,,C/V\.C/V\.'C/V\./e\,NOUN,maladie,8
488,de,de,PRE,23,Pre,Pre,de,C/(e)\,ADP,de,10
489,fourcelle,fourcelle,NOM:obj:femi:sg,23,N,N,,C/V\.'C/V\.C/(e)\,NOUN,forcelle,6
490,me,me,PRO:pers:obj:1:sg:unb,23,Prn,Prn$$,me,C/(e)\,PRON,me,10
491,prendroient,prendroient,VER:cond:3:pl,23,Vfin,Vfin,prendre,C/V\.'C/V\./e\,VERB,prendre,10
492,",",",",PON,23,Pnc,Pnc,,,PUNCT,",",9
493,que,que,PROCON,23,Crd,Crd,que,C/(e)\,CCONJ,que,10
494,jamez,jamez,ADV,23,Adv,Adv,jamais,C/V\.'C/V\,ADV,jamais,10
495,n,n,PRO:clit,23,Neg,Neg$$,ne,C/\,ADV,ne,10
496,auroie,auroie,VER:cond:1:sg,23,Vfin,Vfin,avoir,/V\.'C/V\./(e)\,VERB,avoir,10
497,sante,santé,NOM:obj:femi:sg,23,N,N,,C/V\.'C/V\,NOUN,sente,3
498,.,.,PON,23,Pnc,Pnc,,,PUNCT,.,9
499,et,et,CON:coord,23,Crd,Crd,et,/V\,CCONJ,et,10
500,se,se,PROCON,23,Sub,Sub,si3,C/(e)\,SCONJ,si,10
501,je,je,PRO:pers:suj:1:sg:unb,23,Prn,Prn$,je,C/(e)\,PRON,je,10
502,bevoie,bevoie,VER:impf:1:sg,23,Vfin,Vfin,boire,C/V\.'C/V\./(e)\,VERB,boire,10
503,le,le,DET:def:obj:masc:sg,23,Det,Det,le,C/(e)\,DET,le,10
504,vin,vin,NOM:obj:masc:sg,23,N,N,,C/V\,NOUN,vin,8
505,tout,tout,PRO:ind:obj:masc:sg,23,QIs,QIs,tout,C/V\,ADV,tout,10
506,pur,pur,ADJ:obj:masc:sg,23,Adj,Adj,,C/V\,ADJ,pur,8
507,en,en,PRE,23,Pre,Pre,en,/V\,ADP,en,10
508,ma,ma,DET:poss:obj:femi:sg,23,Det,Det,mon,C/V\,DET,mon,10
509,vieillesse,vieillesse,NOM:obj:femi:sg,23,N,N,,C/V\.'C/V\.C/(e)\,NOUN,vieillesse,9
510,",",",",PON,23,Pnc,Pnc,,,PUNCT,",",9
511,je,je,PRO:pers:suj:1:sg:unb,23,Prn,Prn$,je,C/(e)\,PRON,je,10
512,m,m',PRO:pers:obj:1:sg:unb,23,Prn,Prn$$,me,C/\,PRON,me,10
513,enyvreroie,enyvreroie,VER:cond:1:sg,23,Vfin,Vfin,,/V\.C/V\.C/e\.'C/V\./(e)\,VERB,enivrer,0
514,touz,touz,DET:ind:obj:masc:pl,23,QIs,QIs,tout,C/V\,DET,tout,10
515,les,les,DET:def:obj:masc:pl,23,Det,Det,le,C/V\,DET,le,10
516,soirs,soirs,NOM:obj:masc:pl,23,N,N,,C/V\,NOUN,soir,9
517,.,.,PON,23,Pnc,Pnc,,,PUNCT,.,9
518,et,et,CON:coord,23,Crd,Crd,et,/V\,CCONJ,et,10
519,ce,ce,PRO:invar,23,Prn,Prn,ce,C/(e)\,PRON,ce,10
520,estoit,estoit,VER:impf:3:sg,23,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
521,trop,trop,ADV,23,Adv,Adv,trop,C/V\,ADV,trop,10
522,laide,laide,ADJ:suj:femi:sg,23,Adj,Adj,laid,'C/V\.C/(e)\,ADJ,laid,10
523,chose,chose,NOM:suj:femi:sg,23,N,N,,'C/V\.C/(e)\,NOUN,chose,8
524,de,de,PRE,23,Pre,Pre,de,C/(e)\,ADP,de,10
525,vaillant,vaillant,ADJ:obj:masc:sg,23,Vprs,Vprs,valoir,C/V\.'C/V\,VERB,valoir,10
526,home,home,NOM:obj:masc:sg,23,N,N,,'/V\.C/(e)\,NOUN,homme,8
527,de,de,PRE,23,Pre,Pre,de,C/(e)\,ADP,de,10
528,soy,soy,PRO:pers:obj:3:masc:sg:bet,23,Prn,Prn$,soi,C/V\,PRON,soi,10
529,enyvrer,enyvrer,VER:infi,23,Vinf,Vinf,,/V\.C/V\.'C/V\,VERB,enivrer,9
530,.,.,PON,23,Pnc,Pnc,,,PUNCT,.,9
531,il,il,PRO:pers:suj:3:masc:sg:unb,24,Prn,Prn$,il,/V\,PRON,il,10
532,me,me,PRO:pers:obj:1:sg:unb,24,Prn,Prn$$,me,C/(e)\,PRON,me,10
533,demanda,demanda,VER:simp:3:sg,24,Vfin,Vfin,demander,C/V\.C/V\.'C/V\,VERB,demander,10
534,se,se,PROCON,24,Sub,Sub,si3,C/(e)\,SCONJ,si,10
535,je,je,PRO:pers:suj:1:sg:unb,24,Prn,Prn$,je,C/(e)\,PRON,je,10
536,vouloie,vouloie,VER:impf:1:sg,24,Vfin,Vfin,vouloir,C/V\.'C/V\./(e)\,VERB,vouloir,10
537,estre,estre,VER:infi,24,Vinf,Vinf,être,'/V\.C/(e)\,VERB,être,10
538,honorez,honorez,VER:pper:masc:pl,24,Vpp,Vpp,honorer,/V\.C/V\.'C/V\,VERB,honorer,10
539,en,en,PRE,24,Pre,Pre,en,/V\,ADP,en,10
540,ce,ce,DET:demo:obj:masc:sg,24,Dem,Dem,cist,C/(e)\,DET,cist,10
541,siecle,siecle,NOM:obj:masc:sg,24,N,N,,'C/V\.C/(e)\,NOUN,siècle,8
542,et,et,CON:coord,24,Crd,Crd,et,/V\,CCONJ,et,10
543,avoir,avoir,VER:infi,24,Vinf,Vinf,avoir,/V\.'C/V\,VERB,avoir,10
544,paradis,paradis,NOM:obj:masc:sg,24,N,N,,C/V\.C/V\.'C/V\,NOUN,paradis,8
545,a,a,PRE,24,Pre,Pre,à,/V\,ADP,à,10
546,la,la,DET:def:obj:femi:sg,24,Det,Det,le,C/V\,DET,le,10
547,mort,mort,NOM:obj:femi:sg,24,N,N,,C/V\,NOUN,mort,3
548,.,.,PON,24,Pnc,Pnc,,,PUNCT,.,9
549,et,et,CON:coord,24,Crd,Crd,et,/V\,CCONJ,et,10
550,je,je,PRO:pers:suj:1:sg:unb,24,Prn,Prn$,je,C/(e)\,PRON,je,10
551,li,li,PRO:pers:suj:3:masc:sg:bet,24,Prn,Prn$$,li,C/V\,PRON,li,10
552,diz,diz,VER:simp:1:sg,24,Vfin,Vfin,dire,C/V\,VERB,dire,10
553,:,:,PON,24,Pnc,Pnc,,,PUNCT,:,9
554,oyl,oÿl,ADV,24,NVP,NVP,oui,/V\.'C/V\,ADV,oui,10
555,.,.,PON,24,Pnc,Pnc,,,PUNCT,.,9
556,et,et,CON:coord,24,Crd,Crd,et,/V\,CCONJ,et,10
557,il,il,PRO:pers:suj:3:masc:sg:unb,24,Prn,Prn$,il,/V\,PRON,il,10
558,me,me,PRO:pers:obj:1:sg:unb,24,Prn,Prn$$,me,C/(e)\,PRON,me,10
559,dit,dit,VER:simp:3:sg,24,Vfin,Vfin,dire,C/V\,VERB,dire,10
560,:,:,PON,24,Pnc,Pnc,,,PUNCT,:,9
561,',',PON:cit,24,Pnc,Pnc,,,PUNCT,',9
562,donques,donques,ADV,24,Adv,Adv,donc,'C/V\.C/e\,ADV,donc,10
563,vous,vous,PRO:pers:2:pl,24,Prn,Prn$$,vous,C/V\,PRON,vous,10
564,gardez,gardez,VER:impe:2:pl,24,Vfin,Vfin,garder,C/V\.'C/V\,VERB,garder,10
565,que,que,PROCON,24,Sub,Sub,que,C/(e)\,SCONJ,que,10
566,vous,vous,PRO:pers:2:pl,24,Prn,Prn$,vous,C/V\,PRON,vous,10
567,ne,ne,PRO:clit,24,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
568,faites,faites,VER:pres:2:pl,24,Vfin,Vfin,faire,'C/V\.C/e\,VERB,faire,10
569,ne,ne,PRO:clit,24,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
570,ne,ne,PRO:clit,24,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
571,dites,dites,VER:pres:2:pl,24,Vfin,Vfin,dire,'C/V\.C/e\,VERB,dire,10
572,a,a,PRE,24,Pre,Pre,à,/V\,ADP,à,10
573,vostre,vostre,DET:poss:obj:masc:sg,24,Det,Det,votre,'C/V\.C/(e)\,DET,votre,10
574,escient,escient,NOM:obj:masc:sg,24,N,N,,/V\.C/V\.'C/V\,NOUN,escient,9
575,nulle,nulle,DET:ind:obj:femi:sg,24,QIs,QIs,nul,'C/V\.C/(e)\,DET,nul,10
576,riens,riens,ADV,24,N,N,rien,C/V\,NOUN,rien,10
577,",",",",PON,24,Pnc,Pnc,,,PUNCT,",",9
578,que,que,PROCON,24,Qux,Qux,que,C/(e)\,ADJ|ADV|DET|PRON,que,10
579,se,se,PROCON,24,Sub,Sub,si3,C/(e)\,SCONJ,si,10
580,tout,tout,DET:ind:suj:masc:sg,24,QIs,QIs,tout,C/V\,DET,tout,10
581,le,le,DET:def:suj:masc:sg,24,Det,Det,le,C/(e)\,DET,le,10
582,monde,monde,NOM:suj:masc:sg,24,N,N,,'C/V\.C/(e)\,NOUN,monde,8
583,le,le,PRO:pers:obj:3:masc:sg:unb,24,Prn,Prn$$,le,C/(e)\,PRON,le,10
584,savoit,savoit,VER:impf:3:sg,24,Vfin,Vfin,savoir,C/V\.'C/V\,VERB,savoir,10
585,",",",",PON,24,Pnc,Pnc,,,PUNCT,",",9
586,que,que,PROCON,24,Sub,Sub,que,C/(e)\,SCONJ,que,10
587,vous,vous,PRO:pers:2:pl,24,Prn,Prn$,vous,C/V\,PRON,vous,10
588,ne,ne,PRO:clit,24,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
589,peussiez,peussiez,VER:subi:2:pl,24,Vfin,Vfin,pouvoir2,C/(V)\./V\.C/<V>\.'/V\,VERB,pouvoir,10
590,congnoistre,congnoistre,VER:infi,24,Vinf,Vinf,connaître,C/V\.'C/V\.C/(e)\,VERB,connaître,10
591,:,:,PON,24,Pnc,Pnc,,,PUNCT,:,9
592,je,je,PRO:pers:suj:1:sg:unb,24,Prn,Prn$,je,C/(e)\,PRON,je,10
