wd_id,line_id,linewd,word,lex_id,textlineid,pos_nca,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
1006,165,1,du,du,165,PREDET:de:obj:masc:sg,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
1007,165,2,haut,haut,165,ADJ:obj:masc:sg,Adj,Adj,haut,C/V\,ADJ,haut,10
1008,165,3,leu,leu,165,NOM:obj:masc:sg,N,N,,C/V\,NOUN,lieu,3
1009,165,4,et,et,165,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1010,165,5,du,du,165,PREDET:de:obj:masc:sg,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
1011,165,6,haut,haut,165,ADJ:obj:masc:sg,Adj,Adj,haut,C/V\,ADJ,haut,10
1012,165,7,lignaige,lignaige,165,NOM:obj:masc:sg,N,N,,C/V\.'C/V\.C/(e)\,NOUN,lignage,9
1013,165,8,",",",",165,PON,Pnc,Pnc,,,PUNCT,",",9
1014,166,1,puisqu,puisqu,166,CON:subord,Sub,Sub,puisque,C/V\,SCONJ,puisque,10
1015,166,2,il,il,166,PRO:pers:suj:3:masc:pl,Prn,Prn$,il,/V\,PRON,il,10
1016,166,3,se,se,166,PROCON,Prn,Prn$$,se,C/(e)\,PRON,se,10
1017,166,4,mantienent,mantienent,166,VER:pres:3:pl,Vfin,Vfin,maintenir,C/V\.'C/V\.C/e\,VERB,maintenir,10
1018,166,5,con,con,166,CON:subord,Sub,Sub,comme,C/V\,SCONJ,comme,10
1019,166,6,saige,saige,166,ADJ:suj:masc:pl,Adj,Adj,sage,'C/V\.C/(e)\,ADJ,sage,10
1020,167,1,et,et,167,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1021,167,2,mantienent,mantienent,167,VER:pres:3:pl,Vfin,Vfin,maintenir,C/V\.'C/V\.C/e\,VERB,maintenir,10
1022,167,3,lor,lor,167,DET:poss:obj:femi:sg,Det,Det,leur2,C/V\,DET,leur,10
1023,167,4,nation,nation,167,NOM:obj:femi:sg,N,N,,C/V\.C/{V}\.'/V\,NOUN,nation,9
1024,167,5,",",",",167,PON,Pnc,Pnc,,,PUNCT,",",9
1025,168,1,que,que,168,PROCON,Sub,Sub,que,C/(e)\,SCONJ,que,10
1026,168,2,cex,cex,168,PRO:demo:obj:masc:pl,Dem,Dem,cil,C/V\,PRON,cil,10
1027,168,3,qui,qui,168,PROCON,Qux,Qux,qui,C/V\,PRON,qui,10
1028,168,4,en,en,168,PRE,Pre,Pre,en,/V\,ADP,en,10
1029,168,5,subjection,subjection,168,NOM:obj:femi:sg,N,N,,C/V\.C/V\.C/{V}\.'/V\,NOUN,sujétion,9
1030,169,1,sont,sont,169,VER:pres:3:pl,Vfin,Vfin,être,C/V\,VERB,être,10
1031,169,2,et,et,169,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1032,169,3,saront,saront,169,VER:futu:3:pl,Vfin,Vfin,être,C/V\.'C/V\,VERB,être,10
1033,169,4,et,et,169,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1034,169,5,per,per,169,PRE,Pre,Pre,par,C/V\,ADP,par,10
1035,169,6,nature,nature,169,NOM:obj:femi:sg,N,N,,C/V\.'C/V\.C/(e)\,NOUN,nature,8
1036,169,7,;,;,169,PON,Pnc,Pnc,,,PUNCT,;,9
1037,170,1,don,don,170,PRO:invar,Qux,Qux,dont,C/V\,PRON,dont,10
1038,170,2,il,il,170,PRO:pers:suj:3:masc:sg:unb,Prn,Prn$,il,/V\,PRON,il,10
1039,170,3,est,est,170,VER:pres:3:sg,Vfin,Vfin,être,/V\,VERB,être,10
1040,170,4,raisons,raisons,170,NOM:suj:femi:sg,N,N,,C/V\.'C/V\,NOUN,raison,9
1041,170,5,et,et,170,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1042,170,6,droiture,droiture,170,NOM:suj:femi:sg,N,N,,C/V\.'C/V\.C/(e)\,NOUN,droiture,8
1043,171,1,qu,qu,171,PROCON,Sub,Sub,que,C/\,SCONJ,que,10
1044,171,2,il,il,171,PRO:pers:suj:3:masc:pl,Prn,Prn$,il,/V\,PRON,il,10
1045,171,3,saichent,saichent,171,VER:subp:3:pl,Vfin,Vfin,savoir,'C/V\.C/e\,VERB,savoir,10
1046,171,4,plus,plus,171,ADV,Adv,Adv,plus,C/V\,ADV,plus,10
1047,171,5,tost,tost,171,ADV,Adv,Adv,tôt,C/V\,ADV,tôt,10
1048,171,6,las,las,171,DET:def:obj:femi:pl,Det,Det,le,C/V\,DET,le,10
1049,171,7,granz,granz,171,ADJ:obj:femi:pl,Adj,Adj,grand,C/V\,ADJ,grand,10
1050,171,8,choses,choses,171,NOM:obj:femi:pl,N,N,,'C/V\.C/e\,NOUN,chose,8
1051,171,9,",",",",171,PON,Pnc,Pnc,,,PUNCT,",",9
1052,172,1,car,car,172,CON:coord,Crd,Crd,car,C/V\,CCONJ,car,10
1053,172,2,ales,ales,172,PRO:pers:suj:3:femi:pl,Prn,Prn$,elle,'/V\.C/e\,PRON,elle,10
1054,172,3,sont,sont,172,VER:pres:3:pl,Vfin,Vfin,être,C/V\,VERB,être,10
1055,172,4,plus,plus,172,ADV,Adv,Adv,plus,C/V\,ADV,plus,10
1056,172,5,profitoses,profitoses,172,ADJ:suj:femi:pl,Adj,Adj,,C/V\.C/V\.'C/V\.C/e\,ADJ,profiteux,0
1057,173,1,a,a,173,PRE,Pre,Pre,à,/V\,ADP,à,10
1058,173,2,lour,lour,173,PRO:pers:acc:3:masc:pl:bet,Det,Det,leur2,C/V\,DET,leur,10
1059,173,3,savoir,savoir,173,VER:infi,N,N,savoir,C/V\.'C/V\,PROPN|NOUN,savoir,10
1060,173,4,qu,qu,173,PROCON,Sub,Sub,que,C/\,SCONJ,que,10
1061,173,5,as,as,173,PREDET:a:obj:femi:pl,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
1062,173,6,genz,genz,173,NOM:obj:femi:pl,N,N,,C/V\,NOUN,gent,3
1063,173,7,petites,petites,173,ADJ:obj:femi:pl,Adj,Adj,petit,C/V\.'C/V\.C/e\,ADJ,petit,10
1064,174,1,ne,ne,174,PROCON,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
1065,174,2,as,as,174,PREDET:a:obj:masc:pl,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
1066,174,3,mainnez,mainnez,174,NOM:obj:masc:pl,N,N,,C/V\.'C/V\,PROPN|NOUN,maigne,-1
1067,174,4,n,n,174,PROCON,Crd,Crd,ne2,C/\,CCONJ,ne,10
1068,174,5,as,as,174,PREDET:a:obj:femi:pl,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
1069,174,6,genz,genz,174,NOM:obj:femi:pl,N,N,,C/V\,NOUN,gent,3
1070,174,7,subgites,subgites,174,ADJ:obj:femi:pl,Adj,Adj,,C/V\.'C/V\.C/e\,ADJ,sujet,5
1071,174,8,.,.,174,PON,Pnc,Pnc,,,PUNCT,.,9
1072,175,1,et,et,175,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1073,175,2,augustus,augustus,175,NPR:suj:masc:sg,N,N,,/V\.C/V\.'C/V\,PROPN|NOUN,Auguste,8
1074,175,3,octoviens,octoviens,175,NPR:suj:masc:sg,N,N,,/V\.C/V\.C/{V}\.'/V\,NOUN,octovien,0
1075,176,1,li,li,176,DET:def:suj:masc:pl,Det,Det,le,C/V\,DET,le,10
1076,176,2,vaillant,vaillant,176,ADJ:suj:masc:pl,Adj,Adj,,C/V\.'C/V\,ADJ,vaillant,8
1077,176,3,prince,prince,176,NOM:suj:masc:pl,N,N,,'C/V\.C/(e)\,NOUN,prince,8
1078,176,4,anciens,anciens,176,ADJ:suj:masc:pl,Adj,Adj,,/V\.C/{V}\.'/V\,ADJ,ancien,8
1079,177,1,ainsi,ainsi,177,ADV,Adv,Adv,ainsi,/V\.'C/V\,ADV,ainsi,10
1080,177,2,longuemant,longuemant,177,ADV,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,longuement,8
1081,177,3,le,le,177,PRO:pers:obj:3:masc:sg:unb,Prn,Prn$$,le,C/(e)\,PRON,le,10
1082,177,4,mantindrent,mantindrent,177,VER:simp:3:pl,Vfin,Vfin,maintenir,C/V\.'C/V\.C/e\,VERB,maintenir,10
1083,178,1,et,et,178,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1084,178,2,avec,avec,178,PRE,PrA,PrA,avec,/V\.'C/V\,ADP,avec,10
1085,178,3,lor,lor,178,PRO:pers:acc:3:masc:pl:bet,Prn,Prn,leur,C/V\,PRON,leur,10
1086,178,4,icex,icex,178,PRO:demo:obj:masc:pl,Dem,Dem,cil,/V\.'C/V\,PRON,cil,10
1087,178,5,retindrent,retindrent,178,VER:simp:3:pl,Vfin,Vfin,retenir,C/V\.'C/V\.C/e\,VERB,retenir,10
1088,179,1,et,et,179,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1089,179,2,las,las,179,PRO:pers:acc:3:masc:pl,Prn,Prn$$,le,C/V\,PRON,le,10
1090,179,3,prisarent,prisarent,179,VER:simp:3:pl,Vfin,Vfin,priser,C/V\.'C/V\.C/e\,VERB,priser,10
1091,179,4,et,et,179,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1092,179,5,amarent,amarent,179,VER:simp:3:pl,Vfin,Vfin,aimer,/V\.'C/V\.C/e\,VERB,aimer,10
1093,180,1,et,et,180,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1094,180,2,du,du,180,PREDET:de:obj:masc:sg,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
1095,180,3,lour,lour,180,PRO:poss:obj:masc:sg,Prn,Prn,leur,C/V\,PRON,leur,10
1096,180,4,assez,assez,180,ADV,Adv,Adv,assez,/V\.'C/V\,ADV,assez,10
1097,180,5,lor,lor,180,PRO:pers:dat:3:pl,Prn,Prn$$,leur,C/V\,PRON,leur,10
1098,180,6,donarent,donarent,180,VER:simp:3:pl,Vfin,Vfin,donner,C/V\.'C/V\.C/e\,VERB,donner,10
1099,180,7,.,.,180,PON,Pnc,Pnc,,,PUNCT,.,9
1100,181,1,qui,qui,181,PROCON,Qux,Qux,qui,C/V\,PRON,qui,10
1101,181,2,per,per,181,PRE,Pre,Pre,par,C/V\,ADP,par,10
1102,181,3,sant,sant,181,NOM:obj:masc:sg,N,N,,C/V\,NOUN,sentir,2
1103,181,4,et,et,181,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1104,181,5,per,per,181,PRE,Pre,Pre,par,C/V\,ADP,par,10
1105,181,6,lor,lor,181,DET:poss:obj:femi:sg,Det,Det,leur2,C/V\,DET,leur,10
1106,181,7,estude,estude,181,NOM:obj:femi:sg,N,N,,/V\.'C/V\.C/(e)\,NOUN,étude,8
1107,182,1,avoient,avoient,182,VER:impf:3:pl,Vfin,Vfin,avoir,/V\.'C/V\./e\,VERB,avoir,10
1108,182,2,fait,fait,182,VER:pper:masc:sg,Vpp,Vpp,faire,C/V\,VERB,faire,10
1109,182,3,de,de,182,PRE,Pre,Pre,de,C/(e)\,ADP,de,10
1110,182,4,l',l',182,DET:def:obj:femi:sg,Det,Det,le,C/\,DET,le,10
1111,182,5,uevre,uevre,182,NOM:obj:femi:sg,N,N,,'/V\.C/(e)\,NOUN,oeuvre,8
1112,182,6,rude,rude,182,ADJ:obj:femi:sg,Adj,Adj,,'C/V\.C/(e)\,ADJ,rude,9
1113,183,1,huevre,huevre,183,NOM:obj:femi:sg,N,N,,'/V\.C/(e)\,NOUN,oeuvre,0
1114,183,2,clere,clere,183,ADJ:obj:femi:sg,Adj,Adj,clair,'C/V\.C/(e)\,ADJ,clair,10
1115,183,3,et,et,183,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1116,183,4,bien,bien,183,ADV,Adv,Adv,bien,C/V\,ADV,bien,10
1117,183,5,entandauble,entandauble,183,ADJ:obj:femi:sg,Adj,Adj,,/V\.C/V\.'C/V\.C/(e)\,ADJ,entendable,0
1118,184,1,et,et,184,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1119,184,2,a,a,184,PRE,Pre,Pre,à,/V\,ADP,à,10
1120,184,3,touz,touz,184,DET:ind:obj:masc:pl,QIs,QIs,tout,C/V\,DET,tout,10
1121,184,4,princes,princes,184,NOM:obj:masc:pl,N,N,,'C/V\.C/e\,NOUN,prince,8
1122,184,5,profitauble,profitauble,184,ADJ:obj:femi:sg,Adj,Adj,,C/V\.C/V\.'C/V\.C/(e)\,ADJ,profitable,9
1123,184,6,;,;,184,PON,Pnc,Pnc,,,PUNCT,;,9
1124,185,1,et,et,185,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1125,185,2,per,per,185,PRE,Pre,Pre,par,C/V\,ADP,par,10
1126,185,3,le,le,185,DET:def:obj:masc:sg,Det,Det,le,C/(e)\,DET,le,10
1127,185,4,lox,lox,185,NOM:obj:masc:sg,N,N,,C/V\,NOUN,los,0
1128,185,5,que,que,185,PROCON,Qux,Qux,que,C/(e)\,PRON,que,10
1129,185,6,cil,cil,185,PRO:demo:suj:masc:pl,Dem,Dem,cil,C/V\,PRON,cil,10
1130,185,7,an,an,185,PRO:clit,Prn,Prn$$,en2,/V\,PRON,en,10
1131,185,8,orent,orent,185,VER:simp:3:pl,Vfin,Vfin,avoir,'/V\.C/e\,VERB,avoir,10
1132,186,1,a,a,186,PRE,Pre,Pre,à,/V\,ADP,à,10
1133,186,2,meuz,meuz,186,ADV,Adv,Adv,mieux,C/V\,ADV,mieux,10
1134,186,3,faire,faire,186,VER:infi,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10
1135,186,4,s,s,186,PROCON,Prn,Prn$$,se,C/\,PRON,se,10
1136,186,5,estudiarent,estudiarent,186,VER:simp:3:pl,Vfin,Vfin,,/V\.C/V\.C/V\.'C/V\.C/e\,VERB,étudier,9
1137,186,6,.,.,186,PON,Pnc,Pnc,,,PUNCT,.,9
1138,187,1,por,por,187,PRE,Pre,Pre,pour,C/V\,ADP,pour,10
1139,187,2,ce,ce,187,PRO:invar,Prn,Prn,ce,C/(e)\,PRON,ce,10
1140,187,3,ne,ne,187,PRO:clit,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1141,187,4,m',m',187,PRO:pers:obj:1:sg:unb,Prn,Prn$$,me,C/\,PRON,me,10
1142,187,5,an,an,187,PRO:clit,Prn,Prn$$,en2,/V\,PRON,en,10
1143,187,6,vuel,vuel,187,VER:pres:1:sg,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10
1144,187,7,detriier,detriier,187,VER:infi,Vinf,Vinf,,C/V\.C/V\.'C/V\,VERB,détrier,9
1145,187,8,",",",",187,PON,Pnc,Pnc,,,PUNCT,",",9
1146,188,1,mas,mas,188,CON:subord,Crd,Crd,mais,C/V\,CCONJ,mais,10
1147,188,2,vuel,vuel,188,VER:pres:1:sg,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10
1148,188,3,un,un,188,DET:ndf:obj:masc:sg,QIs,QIs,un,/V\,DET,un,10
1149,188,4,pol,pol,188,ADV,N,N,peu,C/V\,NOUN,peu,10
1150,188,5,estudiier,estudiier,188,VER:infi,Vinf,Vinf,,/V\.C/V\.C/V\.'C/V\,VERB,étudier,9
1151,188,6,",",",",188,PON,Pnc,Pnc,,,PUNCT,",",9
1152,189,1,si,si,189,PROCON,Adv,Adv,si4,C/V\,ADV,si,10
1153,189,2,con,con,189,CON:subord,Sub,Sub,comme,C/V\,SCONJ,comme,10
1154,189,3,firent,firent,189,VER:simp:3:pl,Vfin,Vfin,faire,'C/V\.C/e\,VERB,faire,10
1155,189,4,li,li,189,DET:def:suj:masc:pl,Det,Det,le,C/V\,DET,le,10
1156,189,5,ancien,ancien,189,ADJ:suj:masc:pl,Adj,Adj,,/V\.C/{V}\.'/V\,ADJ,ancien,9
1157,190,1,qu,qu,190,PROCON,Qux,Qux,que,C/\,PRON,que,10
1158,190,2,estoient,estoient,190,VER:impf:3:pl,Vfin,Vfin,être,/V\.'C/V\./e\,VERB,être,10
1159,190,3,au,au,190,PREDET:a:obj:masc:sg,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
1160,190,4,tans,tans,190,NOM:obj:masc:sg,N,N,,C/V\,NOUN,temps,3
1161,190,5,octovien,octovien,190,NPR:obj:masc:sg,N,N,,/V\.C/V\.C/{V}\.'/V\,PROPN|NOUN,Octovien,8
1162,190,6,",",",",190,PON,Pnc,Pnc,,,PUNCT,",",9
1163,191,1,a,a,191,PRE,Pre,Pre,à,/V\,ADP,à,10
1164,191,2,rimer,rimer,191,VER:infi,Vinf,Vinf,,C/V\.'C/V\,VERB,rimer,9
1165,191,3,de,de,191,PRE,Pre,Pre,de,C/(e)\,ADP,de,10
1166,191,4,ma,ma,191,DET:poss:obj:femi:sg,Det,Det,mon,C/V\,DET,mon,10
1167,191,5,povre,povre,191,ADJ:obj:femi:sg,Adj,Adj,pauvre,'C/V\.C/(e)\,ADJ,pauvre,10
1168,191,6,escole,escole,191,NOM:obj:femi:sg,N,N,,/V\.'C/V\.C/(e)\,NOUN,école,8
1169,192,1,cest,cest,192,DET:demo:obj:masc:sg,Dem,Dem,cist,C/V\,DET,cist,10
1170,192,2,livre,livre,192,NOM:obj:masc:sg,N,N,,'C/V\.C/(e)\,NOUN,livre,3
1171,192,3,qu,qu,192,PROCON,Qux,Qux,que,C/\,PRON,que,10
1172,192,4,estoit,estoit,192,VER:impf:3:sg,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
1173,192,5,en,en,192,PRO:clit,Prn,Prn$$,en2,/V\,PRON,en,10
1174,192,6,parole,parole,192,NOM:obj:femi:sg,N,N,,C/V\.'C/V\.C/(e)\,NOUN,parole,8
1175,192,7,",",",",192,PON,Pnc,Pnc,,,PUNCT,",",9
1176,193,1,si,si,193,PROCON,Adv,Adv,si4,C/V\,ADV,si,10
1177,193,2,que,que,193,PROCON,Sub,Sub,que,C/(e)\,SCONJ,que,10
1178,193,3,meuz,meuz,193,ADV,Adv,Adv,mieux,C/V\,ADV,mieux,10
1179,193,4,le,le,193,PRO:pers:obj:3:masc:sg:unb,Prn,Prn$$,le,C/(e)\,PRON,le,10
1180,193,5,porront,porront,193,VER:futu:3:pl,Vfin,Vfin,pouvoir2,C/V\.'C/V\,VERB,pouvoir,10
1181,193,6,entandre,entandre,193,VER:infi,Vinf,Vinf,entendre,/V\.'C/V\.C/(e)\,VERB,entendre,10
1182,194,1,cil,cil,194,PRO:demo:suj:masc:pl,Dem,Dem,cil,C/V\,PRON,cil,10
1183,194,2,qui,qui,194,PROCON,Qux,Qux,qui,C/V\,PRON,qui,10
1184,194,3,vuellent,vuellent,194,VER:pres:3:pl,Vfin,Vfin,vouloir,'C/V\.C/e\,VERB,vouloir,10
1185,194,4,d',d',194,PRE,Pre,Pre,de,C/\,ADP,de,10
1186,194,5,armes,armes,194,NOM:obj:femi:pl,N,N,,'/V\.C/e\,NOUN,arme,3
1187,194,6,aprandre,aprandre,194,VER:infi,Vinf,Vinf,apprendre,/V\.'C/V\.C/(e)\,VERB,apprendre,10
1188,194,7,.,.,194,PON,Pnc,Pnc,,,PUNCT,.,9
1189,195,1,lon,lon,195,PRO:invar,Prn,Prn$$,on,C/V\,PRON,on,10
1190,195,2,doit,doit,195,VER:pres:3:sg,Vfin,Vfin,devoir2,C/V\,VERB,devoir,10
1191,195,3,moult,moult,195,ADV,QIs,QIs,moult,C/V\,ADV,moult,10
1192,195,4,bien,bien,195,ADV,Adv,Adv,bien,C/V\,ADV,bien,10
1193,195,5,metre,metre,195,VER:infi,Vinf,Vinf,mettre,'C/V\.C/(e)\,VERB,mettre,10
1194,195,6,s,s,195,DET:poss:obj:femi:sg,Det,Det,son4,C/\,DET,son,10
1195,195,7,entante,entante,195,NOM:obj:femi:sg,N,N,,/V\.'C/V\.C/(e)\,NOUN,entente,9
1196,196,1,faire,faire,196,VER:infi,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10
1197,196,2,ce,ce,196,PRO:invar,Prn,Prn,ce,C/(e)\,PRON,ce,10
1198,196,3,qu,qu,196,PROCON,Qux,Qux,que,C/\,PRON,que,10
1199,196,4,as,as,196,PREDET:a:obj:masc:pl,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
1200,196,5,bons,bons,196,ADJ:obj:masc:pl,Adj,Adj,bon,C/V\,ADJ,bon,10
1201,196,6,atalante,atalante,196,VER:pres:3:sg,Vfin,Vfin,,/V\.C/V\.'C/V\.C/(e)\,VERB,atalenter,8
1202,196,7,",",",",196,PON,Pnc,Pnc,,,PUNCT,",",9
1203,197,1,car,car,197,CON:coord,Crd,Crd,car,C/V\,CCONJ,car,10
1204,197,2,per,per,197,PRE,Pre,Pre,par,C/V\,ADP,par,10
1205,197,3,maintes,maintes,197,DET:ind:obj:femi:pl,QIs,QIs,maint,'C/V\.C/e\,DET,maint,10
1206,197,4,foiz,foiz,197,NOM:obj:femi:pl,N,N,,C/V\,NOUN,fois,3
1207,197,5,dit,dit,197,VER:pper:masc:sg,Vfin,Vfin,dire,C/V\,VERB,dire,10
1208,197,6,ai,ai,197,VER:pres:3:sg,Vfin,Vfin,avoir,/V\,VERB,avoir,10
1209,197,7,on,on,197,PRO:invar,Prn,Prn%,on,/V\,PRON,on,10
1210,197,8,:,:,197,PON,Pnc,Pnc,,,PUNCT,:,9
1211,198,1,"""","""",198,PON,Pnc,Pnc,,,PUNCT,"""",9
1212,198,2,qui,qui,198,PROCON,Qux,Qux,qui,C/V\,PRON,qui,10
1213,198,3,sert,sert,198,VER:pres:3:sg,Vfin,Vfin,servir,C/V\,VERB,servir,10
1214,198,4,baron,baron,198,NOM:obj:masc:sg,N,N,,C/V\.'C/V\,NOUN,baron,8
1215,198,5,",",",",198,PON,Pnc,Pnc,,,PUNCT,",",9
1216,198,6,si,si,198,PROCON,Adv,Adv,si4,C/V\,ADV,si,10
1217,198,7,rout,rout,198,VER:pres:3:sg,Vfin,Vfin,ravoir,C/V\,VERB,ravoir,10
1218,198,8,braon,braon,198,NOM:obj:masc:sg,N,N,,C/V\.'C/V\,NOUN,braon,9
1219,198,9,;,;,198,PON,Pnc,Pnc,,,PUNCT,;,9
1220,198,10,"""","""",198,PON:cit,Pnc,Pnc,,,PUNCT,"""",9
1221,199,1,por,por,199,PRE,Pre,Pre,pour,C/V\,ADP,pour,10
1222,199,2,ce,ce,199,PRO:invar,Prn,Prn,ce,C/(e)\,PRON,ce,10
1223,199,3,vuel,vuel,199,VER:pres:1:sg,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10
1224,199,4,en,en,199,PRO:clit,Pre,Pre,en,/V\,ADP,en,10
1225,199,5,servant,servant,199,VER:ppre,Vprs,Vprs,servir,C/V\.'C/V\,VERB,servir,10
1226,199,6,perfaire,perfaire,199,VER:infi,Vinf,Vinf,parfaire,C/V\.'C/V\.C/(e)\,VERB,parfaire,10
1227,200,1,cest,cest,200,DET:demo:obj:masc:sg,Dem,Dem,cist,C/V\,DET,cist,10
1228,200,2,livre,livre,200,NOM:obj:masc:sg,N,N,,'C/V\.C/(e)\,NOUN,livre,3
1229,200,3,et,et,200,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1230,200,4,dire,dire,200,VER:infi,Vinf,Vinf,dire,'C/V\.C/(e)\,VERB,dire,10
1231,200,5,et,et,200,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1232,200,6,retraire,retraire,200,VER:infi,Vinf,Vinf,retraire,C/V\.'C/V\.C/(e)\,VERB,retraire,10
1233,201,1,de,de,201,PRE,Pre,Pre,de,C/(e)\,ADP,de,10
1234,201,2,parole,parole,201,NOM:obj:femi:sg,N,N,,C/V\.'C/V\.C/(e)\,NOUN,parole,8
1235,201,3,en,en,201,PRE,Pre,Pre,en,/V\,ADP,en,10
1236,201,4,rime,rime,201,NOM:obj:femi:sg,N,N,,'C/V\.C/(e)\,NOUN,rime,3
1237,201,5,bale,bale,201,ADJ:obj:femi:sg,Adj,Adj,beau,'C/V\.C/(e)\,ADJ,beau,10
1238,201,6,;,;,201,PON,Pnc,Pnc,,,PUNCT,;,9
1239,202,1,a,a,202,PRE,Pre,Pre,à,/V\,ADP,à,10
1240,202,2,ce,ce,202,PRO:invar,Prn,Prn,ce,C/(e)\,PRON,ce,10
1241,202,3,ai,ai,202,VER:pres:1:sg,Vfin,Vfin,avoir,/V\,VERB,avoir,10
1242,202,4,muey,muey,202,VER:pper:masc:sg,Vpp,Vpp,muer,C/V\.'C/V\,VERB,muer,10
1243,202,5,ma,ma,202,DET:poss:obj:femi:sg,Det,Det,mon,C/V\,DET,mon,10
1244,202,6,cervale,cervale,202,NOM:obj:femi:sg,N,N,,C/V\.'C/V\.C/(e)\,NOUN,cervale,-10
1245,202,7,",",",",202,PON,Pnc,Pnc,,,PUNCT,",",9
1246,203,1,et,et,203,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1247,203,2,la,la,203,DET:def:suj:femi:sg,Det,Det,le,C/V\,DET,le,10
1248,203,3,matiere,matiere,203,NOM:suj:femi:sg,N,N,,C/V\.'C/V\.C/(e)\,NOUN,matière,8
1249,203,4,m',m',203,PRO:pers:obj:1:sg:unb,Prn,Prn$$,me,C/\,PRON,me,10
1250,203,5,atalante,atalante,203,VER:pres:3:sg,Vfin,Vfin,,/V\.C/V\.'C/V\.C/(e)\,VERB,atalenter,8
1251,203,6,",",",",203,PON,Pnc,Pnc,,,PUNCT,",",9
1252,204,1,qui,qui,204,PROCON,Qux,Qux,qui,C/V\,PRON,qui,10
1253,204,2,est,est,204,VER:pres:3:sg,Vfin,Vfin,être,/V\,VERB,être,10
1254,204,3,riche,riche,204,ADJ:suj:femi:sg,Adj,Adj,riche,'C/V\.C/(e)\,ADJ,riche,10
1255,204,4,et,et,204,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1256,204,5,bale,bale,204,ADJ:suj:femi:sg,Adj,Adj,beau,'C/V\.C/(e)\,ADJ,beau,10
1257,204,6,et,et,204,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1258,204,7,jante,jante,204,ADJ:suj:femi:sg,Adj,Adj,gent2,'C/V\.C/(e)\,ADJ,gent,10
1259,205,1,d',d',205,PRE,Pre,Pre,de,C/\,ADP,de,10
1260,205,2,ohir,ohir,205,VER:infi,Vinf,Vinf,ouïr,/V\.'C/V\,VERB,ouïr,10
1261,205,3,a,a,205,PRE,Pre,Pre,à,/V\,ADP,à,10
1262,205,4,roi,roi,205,NOM:obj:masc:sg,N,N,,C/V\,NOUN,roi,8
1263,205,5,",",",",205,PON,Pnc,Pnc,,,PUNCT,",",9
1264,205,6,a,a,205,PRE,Pre,Pre,à,/V\,ADP,à,10
1265,205,7,duc,duc,205,NOM:obj:masc:sg,N,N,,C/V\,NOUN,duc,8
1266,205,8,",",",",205,PON,Pnc,Pnc,,,PUNCT,",",9
1267,205,9,a,a,205,PRE,Pre,Pre,à,/V\,ADP,à,10
1268,205,10,conte,conte,205,NOM:obj:masc:sg,N,N,,'C/V\.C/(e)\,NOUN,comte,3
1269,206,1,et,et,206,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
1270,206,2,a,a,206,PRE,Pre,Pre,à,/V\,ADP,à,10
1271,206,3,toz,toz,206,DET:ind:obj:masc:pl,QIs,QIs,tout,C/V\,DET,tout,10
1272,206,4,cex,cex,206,PRO:demo:obj:masc:pl,Dem,Dem,cil,C/V\,PRON,cil,10
1273,206,5,qui,qui,206,PROCON,Qux,Qux,qui,C/V\,PRON,qui,10
