wd_id,line_id,linewd,word,lex_id,pos_nca,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
1,1,1,oiiés,oiiés,VER:impe:2:pl,1,Vfin,Vfin,ouïr,/V\.'C/V\,VERB,ouïr,10
2,1,2,oiiés,oiiés,VER:impe:2:pl,1,Vfin,Vfin,ouïr,/V\.'C/V\,VERB,ouïr,10
3,1,3,seigneur,seigneur,NOM:suj:masc:pl,1,N,N,,C/V\.'C/V\,NOUN,seigneur,8
4,1,4,et,et,CON:coord,1,Crd,Crd,et,/V\,CCONJ,et,10
5,1,5,dames,dames,NOM:suj:femi:pl,1,N,N,,'C/V\.C/e\,NOUN,dame,3
6,2,1,que,que,PROCON,2,Sub,Sub,que,C/(e)\,SCONJ,que,10
7,2,2,dieus,dieus,NOM:suj:masc:sg,2,N,N,,C/V\,PROPN,Dieu,0
8,2,3,vous,vous,PRO:pers:2:pl,2,Prn,Prn$$,vous,C/V\,PRON,vous,10
9,2,4,soit,soit,VER:subp:3:sg,2,Vfin,Vfin,être,C/V\,VERB,être,10
10,2,5,garans,garans,NOM:suj:masc:sg,2,N,N,,C/V\.'C/V\,NOUN,garant,9
11,2,6,as,as,PREDET:a:obj:femi:pl,2,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
12,2,7,ames,ames,NOM:obj:femi:pl,2,N,N,,'/V\.C/e\,NOUN,âme,8
13,3,1,de,de,PRE,3,Pre,Pre,de,C/(e)\,ADP,de,10
14,3,2,vostre,vostre,DET:poss:obj:masc:sg,3,Det,Det,votre,'C/V\.C/(e)\,DET,votre,10
15,3,3,preu,preu,NOM:obj:masc:sg,3,N,N,preu,C/V\,NOUN,preu,10
16,3,4,ne,ne,PRO:clit,3,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
17,3,5,vous,vous,PRO:pers:2:pl,3,Prn,Prn$$,vous,C/V\,PRON,vous,10
18,3,6,anuit,anuit,VER:subp:3:sg,3,Vfin,Vfin,ennuyer,/V\.'C/V\,VERB,ennuyer,10
19,4,1,nous,nous,PRO:pers:1:pl,4,Prn,Prn$,nous,C/V\,PRON,nous,10
20,4,2,volommes,volommes,VER:pres:1:pl,4,Vfin,Vfin,vouloir,C/V\.'C/V\.C/e\,VERB,vouloir,10
21,4,3,parler,parler,VER:infi,4,Vinf,Vinf,parler,C/V\.'C/V\,VERB,parler,10
22,4,4,anuit,anuit,ADV,4,Adv,Adv,anuit,/V\.'C/V\,ADV,anuit,10
23,5,1,de,de,PRE,5,Pre,Pre,de,C/(e)\,ADP,de,10
24,5,2,saint,saint,ADJ:obj:masc:sg,5,Adj,Adj,saint,C/V\,ADJ,saint,10
25,5,3,nicolai,nicolai,NPR:obj:masc:sg,5,N,N,,C/V\.C/V\.'C/V\,NOUN,Nicolas,2
26,5,4,le,le,DET:def:obj:masc:sg,5,Det,Det,le,C/(e)\,DET,le,10
27,5,5,confés,confés,NOM:obj:masc:sg,5,N,N,,C/V\.'C/V\,NOUN,confès,3
28,6,1,qui,qui,PROCON,6,Qux,Qux,qui,C/V\,PRON,qui,10
29,6,2,tant,tant,ADV,6,QIs,QIs,tant,C/V\,ADV,tant,10
30,6,3,biaus,biaus,ADJ:obj:masc:pl,6,Adj,Adj,beau,C/V\,ADJ,beau,10
31,6,4,miracles,miracles,NOM:obj:masc:pl,6,N,N,,C/V\.'C/V\.C/e\,NOUN,miracle,8
32,6,5,a,a,VER:pres:3:sg,6,Vfin,Vfin,avoir,/V\,VERB,avoir,10
33,6,6,fais,fais,VER:pper:masc:pl,6,Vpp,Vpp,faire,C/V\,VERB,faire,10
34,7,1,che,che,PRO:invar,7,Prn,Prn,ce,C/(e)\,PRON,ce,10
35,7,2,nous,nous,PRO:pers:1:pl,7,Prn,Prn$$,nous,C/V\,PRON,nous,10
36,7,3,content,content,VER:pres:3:pl,7,Vfin,Vfin,conter,C/V\.'C/V\,VERB,conter,10
37,7,4,li,li,DET:def:suj:masc:pl,7,Det,Det,le,C/V\,DET,le,10
38,7,5,voir,voir,ADJ:obj:masc:sg,7,N,N,voir2,C/V\,NOUN,voir,10
39,7,6,disant,disant,VER:ppre,7,Vprs,Vprs,dire,C/V\.'C/V\,VERB,dire,10
40,8,1,qu,qu,PROCON,8,Sub,Sub,que,C/\,SCONJ,que,10
41,8,2,en,en,PRE,8,Pre,Pre,en,/V\,ADP,en,10
42,8,3,sa,sa,DET:poss:obj:femi:sg,8,Det,Det,son4,C/V\,DET,son,10
43,8,4,vie,vie,NOM:obj:femi:sg,8,N,N,,'C/V\./(e)\,NOUN,vie,3
44,8,5,trouvons,trouvons,VER:pres:1:pl,8,Vfin,Vfin,trouver,C/V\.'C/V\,VERB,trouver,10
45,8,6,lisant,lisant,VER:ppre,8,Vprs,Vprs,lire,C/V\.'C/V\,VERB,lire,10
46,9,1,que,que,PROCON,9,Sub,Sub,que,C/(e)\,SCONJ,que,10
47,9,2,jadis,jadis,ADV,9,Adv,Adv,jadis,C/V\.'C/V\,ADV,jadis,10
48,9,3,fu,fu,VER:simp:3:sg,9,Vfin,Vfin,être,C/V\,VERB,être,10
49,9,4,uns,uns,DET:ndf:suj:masc:sg,9,QIs,QIs,un,/V\,DET,un,10
50,9,5,rois,rois,NOM:suj:masc:sg,9,N,N,,C/V\,NOUN,roi,3
51,9,6,paiiens,paiiens,NOM:suj:masc:sg,9,N,N,,C/V\.'C/V\,PROPN|NOUN,païen,8
52,10,1,qui,qui,PROCON,10,Qux,Qux,qui,C/V\,PRON,qui,10
53,10,2,marchissoit,marchissoit,VER:impf:3:sg,10,Vfin,Vfin,,C/V\.C/V\.'C/V\,VERB,marchir,9
54,10,3,as,as,PREDET:a:obj:masc:pl,10,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
55,10,4,crestiens,crestiens,NOM:obj:masc:pl,10,Adj,Adj,,C/V\.C/{V}\.'/V\,ADJ,chrétien,8
56,11,1,chascun,chascun,DET:ind:obj:masc:sg,11,QIs,QIs,chacun,C/V\.'C/V\,DET,chacun,10
57,11,2,jour,jour,NOM:obj:masc:sg,11,N,N,,C/V\,NOUN,jour,8
58,11,3,ert,ert,VER:impf:3:sg,11,Vfin,Vfin,être,/V\,VERB,être,10
59,11,4,entr,entr,PRE,11,PrA,PrA,entre,/V\,ADP,entre,10
60,11,5,eus,eus,PRO:pers:acc:3:masc:pl:bet,11,Prn,Prn,eux,/V\,PRON,eux,10
61,11,6,la,la,DET:def:suj:femi:sg,11,Det,Det,le,C/V\,DET,le,10
62,11,7,guerre,guerre,NOM:suj:femi:sg,11,N,N,,'C/V\.C/(e)\,NOUN,guerre,8
63,12,1,un,un,DET:ndf:obj:masc:sg,12,QIs,QIs,un,/V\,DET,un,10
64,12,2,jour,jour,NOM:obj:masc:sg,12,N,N,,C/V\,NOUN,jour,8
65,12,3,fist,fist,VER:simp:3:sg,12,Vfin,Vfin,faire,C/V\,VERB,faire,10
66,12,4,li,li,DET:def:suj:masc:sg,12,Det,Det,le,C/V\,DET,le,10
67,12,5,paiens,paiens,NOM:suj:masc:sg,12,N,N,,C/V\.'C/V\,NOUN,païen,8
68,12,6,requerre,requerre,VER:infi,12,Vinf,Vinf,requérir,C/V\.'C/V\.C/(e)\,VERB,requérir,10
69,13,1,les,les,DET:def:obj:masc:pl,13,Det,Det,le,C/V\,DET,le,10
70,13,2,crestiens,crestiens,NOM:obj:masc:pl,13,Adj,Adj,,C/V\.C/{V}\.'/V\,ADJ,chrétien,8
71,13,3,en,en,PRE,13,Pre,Pre,en,/V\,ADP,en,10
72,13,4,itel,itel,ADJ:obj:masc:sg,13,Adj,Adj,tel,/V\.'C/V\,ADJ,tel,10
73,13,5,point,point,NOM:obj:masc:sg,13,N,N,,C/V\,NOUN,point,8
74,14,1,que,que,PROCON,14,Sub,Sub,que,C/(e)\,SCONJ,que,10
75,14,2,il,il,PRO:pers:suj:3:masc:pl,14,Prn,Prn$,il,/V\,PRON,il,10
76,14,3,ne,ne,PRO:clit,14,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
77,14,4,se,se,PROCON,14,Prn,Prn$$,se,C/(e)\,PRON,se,10
78,14,5,gaitoient,gaitoient,VER:impf:3:pl,14,Vfin,Vfin,,C/V\.'C/V\./e\,VERB,guetter,9
79,14,6,point,point,NOM:obj:masc:sg,14,Neg,Neg,point2,C/V\,ADV,point,10
80,15,1,decheu,decheu,VER:pper:masc:sg,15,Vpp,Vpp,déchoir,C/V\.C/(V)\.'/V\,VERB,déchoir,10
81,15,2,furent,furent,VER:simp:3:pl,15,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10
82,15,3,et,et,CON:coord,15,Crd,Crd,et,/V\,CCONJ,et,10
83,15,4,souspris,souspris,VER:pper:masc:sg,15,Vpp,Vpp,sousprendre,C/V\.'C/V\,VERB,sousprendre,10
84,16,1,mout,mout,ADV,16,QIs,QIs,moult,C/V\,ADV,moult,10
85,16,2,en,en,PRO:clit,16,Prn,Prn$$,en2,/V\,PRON,en,10
86,16,3,i,i,PRO:clit,16,Prn,Prn$$,y2,/V\,PRON,y,10
87,16,4,ot,ot,VER:simp:3:sg,16,Vfin,Vfin,avoir,/V\,VERB,avoir,10
88,16,5,et,et,CON:coord,16,Crd,Crd,et,/V\,CCONJ,et,10
89,16,6,mors,mors,VER:pper:masc:pl,16,Vpp,Vpp,mourir,C/V\,VERB,mourir,10
90,16,7,et,et,CON:coord,16,Crd,Crd,et,/V\,CCONJ,et,10
91,16,8,pris,pris,VER:pper:masc:sg,16,Vpp,Vpp,prendre,C/V\,VERB,prendre,10
92,17,1,legierement,legierement,ADV,17,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\,ADV,légèrement,9
93,17,2,les,les,PRO:pers:acc:3:masc:pl,17,Prn,Prn$$,le,C/V\,PRON,le,10
94,17,3,desconfirent,desconfirent,VER:simp:3:pl,17,Vfin,Vfin,déconfire,C/V\.C/V\.'C/V\.C/e\,VERB,déconfire,10
95,18,1,tantqu,tantqu,CON:subord,18,Sub,Sub,tantque,C/V\,SCONJ,tantque,10
96,18,2,en,en,PRE,18,Pre,Pre,en,/V\,ADP,en,10
97,18,3,une,une,DET:ndf:obj:femi:sg,18,QIs,QIs,un,'/V\.C/(e)\,DET,un,10
98,18,4,manoque,manoque,NOM:obj:femi:sg,18,N,N,,C/V\.'C/V\.C/(e)\,NOUN,manoque,9
99,18,5,virent,virent,VER:simp:3:pl,18,Vfin,Vfin,voir,'C/V\.C/e\,VERB,voir,10
100,19,1,ourer,ourer,VER:infi,19,Vinf,Vinf,,/V\.'C/V\,VERB,orer,9
101,19,2,un,un,DET:ndf:obj:masc:sg,19,QIs,QIs,un,/V\,DET,un,10
102,19,3,preudomme,preudomme,NOM:obj:masc:sg,19,N,N,,C/V\.'C/V\.C/(e)\,NOUN,prudhomme,9
103,19,4,d',d',PRE,19,Pre,Pre,de,C/\,ADP,de,10
104,19,5,eage,eage,NOM:obj:masc:sg,19,N,N,,/(V)\.'/V\.C/(e)\,NOUN,âge,8
105,20,1,a,a,PRE,20,Pre,Pre,à,/V\,ADP,à,10
106,20,2,genous,genous,NOM:obj:masc:pl,20,N,N,,C/V\.'C/V\,NOUN,genou,9
107,20,3,devant,devant,PRE,20,PrA,PrA,devant,C/V\.'C/V\,ADP,devant,10
108,20,4,une,une,DET:ndf:obj:femi:sg,20,QIs,QIs,un,'/V\.C/(e)\,DET,un,10
109,20,5,ymage,ymage,NOM:obj:femi:sg,20,N,N,,/V\.'C/V\.C/(e)\,NOUN,image,8
110,21,1,de,de,PRE,21,Pre,Pre,de,C/(e)\,ADP,de,10
111,21,2,saint,saint,ADJ:obj:masc:sg,21,Adj,Adj,saint,C/V\,ADJ,saint,10
112,21,3,nicolai,nicolai,NPR:obj:masc:sg,21,N,N,,C/V\.C/V\.'C/V\,NOUN,Nicolas,2
113,21,4,le,le,DET:def:obj:masc:sg,21,Det,Det,le,C/(e)\,DET,le,10
114,21,5,baron,baron,NOM:obj:masc:sg,21,N,N,,C/V\.'C/V\,NOUN,baron,8
115,22,1,la,la,ADV,22,Adv,Adv,là,C/V\,ADV,là,10
116,22,2,vinrent,vinrent,VER:simp:3:pl,22,Vfin,Vfin,venir,'C/V\.C/e\,VERB,venir,10
117,22,3,li,li,DET:def:suj:masc:pl,22,Det,Det,le,C/V\,DET,le,10
118,22,4,cuivert,cuivert,NOM:suj:masc:pl,22,N,N,,C/V\.'C/V\,PROPN|NOUN,culvert,8
119,22,5,felon,felon,NOM:suj:masc:pl,22,Adj,Adj,félon,C/V\.'C/V\,ADJ,félon,10
120,23,1,mout,mout,ADV,23,QIs,QIs,moult,C/V\,ADV,moult,10
121,23,2,li,li,PRO:pers:suj:3:masc:sg:bet,23,Prn,Prn$$,li,C/V\,PRON,li,10
122,23,3,firent,firent,VER:simp:3:pl,23,Vfin,Vfin,faire,'C/V\.C/e\,VERB,faire,10
123,23,4,honte,honte,NOM:obj:femi:sg,23,N,N,,'C/V\.C/(e)\,NOUN,honte,8
124,23,5,et,et,CON:coord,23,Crd,Crd,et,/V\,CCONJ,et,10
125,23,6,anui,anui,NOM:obj:masc:sg,23,N,N,,/V\.'C/V\,NOUN,ennui,8
126,24,1,puis,puis,ADV,24,PrA,PrA,puis,C/V\,ADV,puis,10
127,24,2,prisent,prisent,VER:simp:3:pl,24,Vfin,Vfin,prendre,'C/V\.C/e\,VERB,prendre,10
128,24,3,et,et,CON:coord,24,Crd,Crd,et,/V\,CCONJ,et,10
129,24,4,l',l',DET:def:obj:femi:sg,24,Det,Det,le,C/\,DET,le,10
130,24,5,image,image,NOM:obj:femi:sg,24,N,N,,/V\.'C/V\.C/(e)\,NOUN,image,9
131,24,6,et,et,CON:coord,24,Crd,Crd,et,/V\,CCONJ,et,10
132,24,7,lui,lui,PRO:pers:obj:3:masc:sg:bet,24,Prn,Prn,lui,C/V\,PRON,lui,10
133,25,1,mout,mout,ADV,25,QIs,QIs,moult,C/V\,ADV,moult,10
134,25,2,ferm,ferm,ADJ:obj:masc:sg,25,Adj,Adj,,C/V\,ADJ,ferme,9
135,25,3,l',l',PRO:pers:obj:3:masc:sg:unb,25,Prn,Prn$$,le,C/\,PRON,le,10
136,25,4,adestrerent,adestrerent,VER:simp:3:pl,25,Vfin,Vfin,,/V\.C/V\.'C/V\.C/e\,VERB,adextrer,9
137,25,5,et,et,CON:coord,25,Crd,Crd,et,/V\,CCONJ,et,10
138,25,6,tinrent,tinrent,VER:simp:3:pl,25,Vfin,Vfin,tenir,'C/V\.C/e\,VERB,tenir,10
139,26,1,tantque,tantque,CON:subord,26,Sub,Sub,tantque,'C/V\.C/(e)\,SCONJ,tantque,10
140,26,2,il,il,PRO:pers:suj:3:masc:pl,26,Prn,Prn,il,/V\,PRON,il,10
141,26,3,devant,devant,PRE,26,PrA,PrA,devant,C/V\.'C/V\,ADP,devant,10
142,26,4,le,le,DET:def:obj:masc:sg,26,Det,Det,le,C/(e)\,DET,le,10
143,26,5,roy,roy,NOM:obj:masc:sg,26,N,N,,C/V\,NOUN,roi,8
144,26,6,vinrent,vinrent,VER:simp:3:pl,26,Vfin,Vfin,venir,'C/V\.C/e\,VERB,venir,10
145,27,1,qui,qui,PROCON,27,Qux,Qux,qui,C/V\,PRON,qui,10
146,27,2,mout,mout,ADV,27,QIs,QIs,moult,C/V\,ADV,moult,10
147,27,3,fu,fu,VER:simp:3:sg,27,Vfin,Vfin,être,C/V\,VERB,être,10
148,27,4,liés,liés,ADJ:suj:masc:sg,27,Adj,Adj,lié,C/V\,ADJ,lié,10
149,27,5,de,de,PRE,27,Pre,Pre,de,C/(e)\,ADP,de,10
150,27,6,le,le,DET:def:obj:femi:sg,27,Det,Det,le,C/(e)\,DET,le,10
151,27,7,victoire,victoire,NOM:obj:femi:sg,27,N,N,,C/V\.'C/V\.C/(e)\,NOUN,victoire,8
152,28,1,e,e,CON:coord,28,Crd,Crd,et,/V\,CCONJ,et,10
153,28,2,chil,chil,PRO:demo:suj:masc:pl,28,Dem,Dem,cil,C/V\,PRON,cil,10
154,28,3,li,li,PRO:pers:suj:3:masc:sg:bet,28,Prn,Prn$$,li,C/V\,PRON,li,10
155,28,4,conterent,conterent,VER:simp:3:pl,28,Vfin,Vfin,conter,C/V\.'C/V\.C/e\,VERB,conter,10
156,28,5,l',l',DET:def:obj:femi:sg,28,Det,Det,le,C/\,DET,le,10
157,28,6,estoire,estoire,NOM:obj:femi:sg,28,N,N,,/V\.'C/V\.C/(e)\,NOUN,histoire,9
158,29,1,del,del,PREDET:de:obj:masc:sg,29,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
159,29,2,crestien,crestien,NOM:obj:masc:sg,29,Adj,Adj,,C/V\.C/{V}\.'/V\,ADJ,chrétien,8
160,29,3,che,che,PRO:invar,29,Prn,Prn,ce,C/(e)\,PRON,ce,10
161,29,4,fu,fu,VER:simp:3:sg,29,Vfin,Vfin,être,C/V\,VERB,être,10
162,29,5,la,la,DET:def:suj:femi:sg,29,Det,Det,le,C/V\,DET,le,10
163,29,6,somme,somme,NOM:suj:femi:sg,29,N,N,,'C/V\.C/(e)\,NOUN,somme,8
164,30,1,vilains,vilains,ADJ:suj:masc:sg,30,Adj,Adj,vilain,C/V\.'C/V\,ADJ,vilain,10
165,30,2,dist,dist,VER:simp:3:sg,30,Vfin,Vfin,dire,C/V\,VERB,dire,10
166,30,3,li,li,DET:def:suj:masc:sg,30,Det,Det,le,C/V\,DET,le,10
167,30,4,rois,rois,NOM:suj:masc:sg,30,N,N,,C/V\,NOUN,roi,3
168,30,5,au,au,PREDET:a:obj:masc:sg,30,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
169,30,6,preudome,preudome,NOM:obj:masc:sg,30,N,N,,C/V\.'C/V\.C/(e)\,NOUN,prudhomme,8
170,31,1,en,en,PRE,31,Pre,Pre,en,/V\,ADP,en,10
171,31,2,chel,chel,DET:demo:obj:masc:sg,31,Dem,Dem,cil,C/V\,DET,cil,10
172,31,3,fust,fust,NOM:obj:masc:sg,31,N,N,,C/V\,NOUN,fût,8
173,31,4,as,as,VER:pres:2:sg,31,Vfin,Vfin,avoir,/V\,VERB,avoir,10
174,31,5,i,i,PRO:clit,31,Prn,Prn%%,y2,/V\,PRON,y,10
175,31,6,tu,tu,PRO:pers:suj:2:sg:unb,31,Prn,Prn%,tu,C/V\,PRON,tu,10
176,31,7,creanche,creanche,NOM:obj:femi:sg,31,N,N,,C/(V)\.'/V\.C/(e)\,NOUN,créance,0
177,32,1,sire,sire,NOM:suj:masc:sg,32,N,N,,'C/V\.C/(e)\,NOUN,sire,11
178,32,2,ains,ains,ADV,32,Crd,Crd,ains,/V\,CCONJ,ains,10
179,32,3,est,est,VER:pres:3:sg,32,Vfin,Vfin,être,/V\,VERB,être,10
180,32,4,fais,fais,VER:pper:masc:pl,32,Vpp,Vpp,faire,C/V\,VERB,faire,10
181,32,5,en,en,PRE,32,Pre,Pre,en,/V\,ADP,en,10
182,32,6,le,le,DET:def:obj:femi:sg,32,Det,Det,le,C/(e)\,DET,le,10
183,32,7,sanlanche,sanlanche,NOM:obj:femi:sg,32,N,N,,C/V\.'C/V\.C/(e)\,NOUN,senlance,-10
184,33,1,saint,saint,ADJ:obj:masc:sg,33,Adj,Adj,saint,C/V\,ADJ,saint,10
185,33,2,nicolai,nicolai,NPR:obj:masc:sg,33,N,N,,C/V\.C/V\.'C/V\,NOUN,Nicolas,2
186,33,3,que,que,PROCON,33,Qux,Qux,que,C/(e)\,PRON,que,10
187,33,4,je,je,PRO:pers:suj:1:sg:unb,33,Prn,Prn,je,C/(e)\,PRON,je,10
188,33,5,mout,mout,ADV,33,QIs,QIs,moult,C/V\,ADV,moult,10
189,33,6,aim,aim,VER:pres:1:sg,33,Vfin,Vfin,aimer,/V\,VERB,aimer,10
190,34,1,pour,pour,PRE,34,Pre,Pre,pour,C/V\,ADP,pour,10
191,34,2,che,che,PRO:invar,34,Prn,Prn,ce,C/(e)\,PRON,ce,10
192,34,3,l',l',PRO:pers:obj:3:masc:sg:unb,34,Prn,Prn$$,le,C/\,PRON,le,10
193,34,4,aour,aour,VER:pres:1:sg,34,Vfin,Vfin,aorer,/(V)\.'/V\,VERB,aorer,10
194,34,5,je,je,PRO:pers:suj:1:sg:unb,34,Prn,Prn%,je,C/(e)\,PRON,je,10
195,34,6,et,et,CON:coord,34,Crd,Crd,et,/V\,CCONJ,et,10
196,34,7,reclaim,reclaim,VER:pres:1:sg,34,Vfin,Vfin,reclamer,C/V\.'C/V\,VERB,reclamer,10
197,35,1,que,que,PROCON,35,Sub,Sub,que,C/(e)\,SCONJ,que,10
198,35,2,nus,nus,DET:ind:suj:masc:sg,35,QIs,QIs,nul,C/V\,DET,nul,10
199,35,3,hom,hom,NOM:suj:masc:sg,35,N,N,,/V\,NOUN,homme,8
200,35,4,qui,qui,PROCON,35,Qux,Qux,qui,C/V\,PRON,qui,10
201,35,5,l',l',PRO:pers:obj:3:masc:sg:unb,35,Prn,Prn$$,le,C/\,PRON,le,10
202,35,6,apiaut,apiaut,VER:subp:3:sg,35,Vfin,Vfin,appeler,/V\.'C/V\,VERB,appeler,10
203,35,7,de,de,PRE,35,Pre,Pre,de,C/(e)\,ADP,de,10
204,35,8,cuer,cuer,NOM:obj:masc:sg,35,N,N,,C/V\,NOUN,coeur,3
205,36,1,n,n,PRO:clit,36,Neg,Neg$$,ne,C/\,ADV,ne,10
206,36,2,iert,iert,VER:futu:3:sg,36,Vfin,Vfin,être,/V\,VERB,être,10
207,36,3,ja,ja,ADV,36,Adv,Adv,jà,C/V\,ADV,jà,10
208,36,4,esgarés,esgarés,VER:pper:masc:pl,36,Vpp,Vpp,,/V\.C/V\.'C/V\,VERB,égarer,9
209,36,5,a,a,PRE,36,Pre,Pre,à,/V\,ADP,à,10
210,36,6,nul,nul,DET:ind:obj:masc:sg,36,QIs,QIs,nul,C/V\,DET,nul,10
211,36,7,fuer,fuer,NOM:obj:masc:sg,36,N,N,,C/V\,NOUN,fuer,8
212,37,1,et,et,CON:coord,37,Crd,Crd,et,/V\,CCONJ,et,10
213,37,2,s,s,PROCON,37,Adv,Adv,si4,C/\,ADV,si,10
214,37,3,est,est,VER:pres:3:sg,37,Vfin,Vfin,être,/V\,VERB,être,10
215,37,4,si,si,PROCON,37,Adv,Adv,si4,C/V\,ADV,si,10
216,37,5,bonne,bonne,ADJ:suj:femi:sg,37,Adj,Adj,bon,'C/V\.C/(e)\,ADJ,bon,10
217,37,6,garde,garde,NOM:suj:femi:sg,37,N,N,,'C/V\.C/(e)\,NOUN,garde,8
218,37,7,eslite,eslite,VER:pper:femi:sg,37,Vpp,Vpp,élire,/V\.'C/V\.C/(e)\,VERB,élire,10
219,38,1,que,que,PROCON,38,Sub,Sub,que,C/(e)\,SCONJ,que,10
220,38,2,il,il,PRO:pers:suj:3:masc:sg:unb,38,Prn,Prn$,il,/V\,PRON,il,10
221,38,3,monteploie,monteploie,VER:pres:3:sg,38,Vfin,Vfin,,C/V\.C/e\.'C/V\./(e)\,VERB,moulteplier,0
222,38,4,et,et,CON:coord,38,Crd,Crd,et,/V\,CCONJ,et,10
223,38,5,pourfite,pourfite,VER:pres:3:sg,38,Vfin,Vfin,,C/V\.'C/V\.C/(e)\,VERB,profiter,9
224,39,1,canque,canque,PRO:invar,39,Qux,Qux,quanque,'C/V\.C/(e)\,ADJ|ADV|DET|PRON,quanque,10
225,39,2,on,on,PRO:invar,39,Prn,Prn$,on,/V\,PRON,on,10
226,39,3,li,li,PRO:pers:suj:3:masc:sg:bet,39,Prn,Prn$$,li,C/V\,PRON,li,10
227,39,4,commande,commande,VER:pres:3:sg,39,Vfin,Vfin,commander,C/V\.'C/V\.C/(e)\,VERB,commander,10
228,39,5,a,a,PRE,39,Pre,Pre,à,/V\,ADP,à,10
229,39,6,garder,garder,VER:infi,39,Vinf,Vinf,garder,C/V\.'C/V\,VERB,garder,10
230,40,1,vilains,vilains,ADJ:suj:masc:sg,40,Adj,Adj,vilain,C/V\.'C/V\,ADJ,vilain,10
231,40,2,je,je,PRO:pers:suj:1:sg:unb,40,Prn,Prn$,je,C/(e)\,PRON,je,10
232,40,3,te,te,PRO:pers:obj:2:sg:unb,40,Prn,Prn$$,te,C/(e)\,PRON,te,10
233,40,4,ferai,ferai,VER:futu:1:sg,40,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10
234,40,5,larder,larder,VER:infi,40,Vinf,Vinf,,C/V\.'C/V\,VERB,larder,9
235,41,1,s,s,PROCON,41,Sub,Sub,si3,C/\,SCONJ,si,10
236,41,2,il,il,PRO:pers:suj:3:masc:sg:unb,41,Prn,Prn$,il,/V\,PRON,il,10
237,41,3,ne,ne,PRO:clit,41,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
238,41,4,monteploie,monteploie,VER:pres:3:sg,41,Vfin,Vfin,,C/V\.C/e\.'C/V\./(e)\,VERB,moulteplier,0
239,41,5,et,et,CON:coord,41,Crd,Crd,et,/V\,CCONJ,et,10
240,41,6,pourgarde,pourgarde,VER:pres:3:sg,41,Vfin,Vfin,,C/V\.'C/V\.C/(e)\,VERB,pourgarder,0
241,42,1,mon,mon,DET:poss:obj:masc:sg,42,Det,Det,mon,C/V\,DET,mon,10
242,42,2,tresor,tresor,NOM:obj:masc:sg,42,N,N,,C/V\.'C/V\,NOUN,trésor,8
243,42,3,je,je,PRO:pers:suj:1:sg:unb,42,Prn,Prn$,je,C/(e)\,PRON,je,10
244,42,4,li,li,PRO:pers:suj:3:masc:sg:bet,42,Prn,Prn$$,li,C/V\,PRON,li,10
245,42,5,met,met,VER:pres:1:sg,42,Vfin,Vfin,mettre,C/V\,VERB,mettre,10
246,42,6,en,en,PRE,42,Pre,Pre,en,/V\,ADP,en,10
247,42,7,garde,garde,NOM:obj:femi:sg,42,N,N,,'C/V\.C/(e)\,NOUN,garde,8
248,43,1,pour,pour,PRE,43,Pre,Pre,pour,C/V\,ADP,pour,10
249,43,2,ti,ti,PRO:pers:obj:2:sg:bet,43,Prn,Prn$,toi,C/V\,PRON,toi,10
250,43,3,sousprendre,sousprendre,VER:infi,43,Vinf,Vinf,sousprendre,C/V\.'C/V\.C/(e)\,VERB,sousprendre,10
251,43,4,a,a,PRE,43,Pre,Pre,à,/V\,ADP,à,10
252,43,5,occoison,occoison,NOM:obj:femi:sg,43,N,N,,/V\.C/V\.'C/V\,NOUN,ochaison,3
253,44,1,atant,atant,ADV,44,Adv,Adv,atant,/V\.'C/V\,ADV,atant,10
254,44,2,le,le,PRO:pers:obj:3:masc:sg:unb,44,Prn,Prn$$,le,C/(e)\,PRON,le,10
255,44,3,fait,fait,VER:pres:3:sg,44,Vfin,Vfin,faire,C/V\,VERB,faire,10
256,44,4,metre,metre,VER:infi,44,Vinf,Vinf,mettre,'C/V\.C/(e)\,VERB,mettre,10
257,44,5,en,en,PRE,44,Pre,Pre,en,/V\,ADP,en,10
258,44,6,prison,prison,NOM:obj:femi:sg,44,N,N,,C/V\.'C/V\,NOUN,prison,8
259,45,1,et,et,CON:coord,45,Crd,Crd,et,/V\,CCONJ,et,10
260,45,2,un,un,DET:ndf:obj:masc:sg,45,QIs,QIs,un,/V\,DET,un,10
261,45,3,carquan,carquan,NOM:obj:masc:sg,45,N,N,,C/V\.'C/V\,NOUN,carcan,6
262,45,4,ou,ou,PREDET:en:obj:masc:sg,45,Pre+Det,Pre+Det,en.le,/V\,ADP.DET,en.le,10
263,45,5,col,col,NOM:obj:masc:sg,45,N,N,,C/V\,NOUN,cou,3
264,45,6,fremer,fremer,VER:infi,45,Vinf,Vinf,fermer,C/V\.'C/V\,VERB,fermer,10
