wd_id,word,lex_id,pos_nca,chapter_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
2612,guillot,guillot,NPR:suj:masc:sg,7,217,N,N,,C/V\.'C/V\,NOUN,Guillot,2
2613,en,en,PRE,7,217,Pre,Pre,en,/V\,ADP,en,10
2614,tel,tel,ADJ:obj:masc:sg,7,217,Adj,Adj,tel,C/V\,ADJ,tel,10
2615,estat,estat,NOM:obj:masc:sg,7,217,N,N,,/V\.'C/V\,NOUN,état,8
2616,jusques,jusques,ADV,7,217,PrA,PrA,jusque,'C/V\.C/e\,ADP,jusque,10
2617,a,a,PRE,7,217,Pre,Pre,à,/V\,ADP,à,10
2618,tant,tant,ADV,7,217,QIs,QIs,tant,C/V\,ADV,tant,10
2619,que,que,PROCON,7,217,Sub,Sub,que,C/(e)\,SCONJ,que,10
2620,les,les,DET:def:suj:masc:pl,7,217,Det,Det,le,C/V\,DET,le,10
2621,os,os,NOM:suj:masc:pl,7,217,N,N,,/V\,NOUN,os,3
2622,du,du,PREDET:de:obj:masc:sg,7,217,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2623,benoiet,benoiet,ADJ:obj:masc:sg,7,217,Adj,Adj,,C/V\.C/V\.'C/V\,ADJ,UNKNOWN,-10
2624,saint,saint,ADJ:obj:masc:sg,7,217,Adj,Adj,saint,C/V\,ADJ,saint,10
2625,loys,loys,NPR:obj:masc:sg,7,217,N,N,,C/V\,NOUN,loi,3
2626,furent,furent,VER:simp:3:pl,7,217,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10
2627,aportez,aportez,VER:pper:masc:pl,7,217,Vpp,Vpp,apporter,/V\.C/V\.'C/V\,VERB,apporter,10
2628,en,en,PRO:clit,7,217,Pre,Pre,en,/V\,ADP,en,10
2629,france,france,NPR:obj:femi:sg,7,217,N,N,,'C/V\.C/(e)\,NOUN,France,5
2630,.,.,PON,7,217,Pnc,Pnc,,,PUNCT,.,9
2631,et,et,CON:coord,7,218,Crd,Crd,et,/V\,CCONJ,et,10
2632,comme,comme,CON:subord,7,218,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
2633,les,les,DET:def:suj:masc:pl,7,218,Det,Det,le,C/V\,DET,le,10
2634,os,os,NOM:suj:masc:pl,7,218,N,N,,/V\,NOUN,os,3
2635,devant,devant,PRE,7,218,PrA,PrA,devant,C/V\.'C/V\,ADV,devant,10
2636,diz,diz,VER:pper:masc:pl,7,218,Vpp,Vpp,dire,C/V\,VERB,dire,10
2637,fussent,fussent,VER:subi:3:pl,7,218,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10
2638,aportez,aportez,VER:pper:masc:pl,7,218,Vpp,Vpp,apporter,/V\.C/V\.'C/V\,VERB,apporter,10
2639,a,a,PRE,7,218,Pre,Pre,à,/V\,ADP,à,10
2640,paris,paris,NPR:obj:masc:sg,7,218,N,N,,C/V\.'C/V\,NOUN,Paris,5
2641,et,et,CON:coord,7,218,Crd,Crd,et,/V\,CCONJ,et,10
2642,fussent,fussent,VER:subi:3:pl,7,218,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10
2643,en,en,PRO:clit,7,218,Pre,Pre,en,/V\,ADP,en,10
2644,la,la,DET:def:obj:femi:sg,7,218,Det,Det,le,C/V\,DET,le,10
2645,chapele,chapele,NOM:obj:femi:sg,7,218,N,N,,C/V\.'C/V\.C/(e)\,NOUN,chapelle,8
2646,le,le,DET:def:obj:masc:sg,7,218,Det,Det,le,C/(e)\,DET,le,10
2647,roi,roi,NOM:obj:masc:sg,7,218,N,N,,C/V\,NOUN,roi,8
2648,",",",",PON,7,218,Pnc,Pnc,,,PUNCT,",",9
2649,et,et,CON:coord,7,218,Crd,Crd,et,/V\,CCONJ,et,10
2650,guillot,guillot,NPR:suj:masc:sg,7,218,N,N,,C/V\.'C/V\,PROPN|NOUN,Guillot,8
2651,oy,oÿ,VER:simp:3:sg,7,218,Vfin,Vfin,ouïr,/V\.'C/V\,VERB,ouïr,10
2652,que,que,PROCON,7,218,Sub,Sub,que,C/(e)\,SCONJ,que,10
2653,nostre,nostre,DET:poss:suj:masc:sg,7,218,Det,Det,notre,'C/V\.C/(e)\,DET,notre,10
2654,seigneur,seigneur,NOM:suj:masc:sg,7,218,N,N,,C/V\.'C/V\,NOUN,seigneur,8
2655,fesoit,fesoit,VER:impf:3:sg,7,218,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10
2656,miracles,miracles,NOM:obj:masc:pl,7,218,N,N,,C/V\.'C/V\.C/e\,NOUN,miracle,8
2657,pour,pour,PRE,7,218,Pre,Pre,pour,C/V\,ADP,pour,10
2658,le,le,DET:def:obj:masc:sg,7,218,Det,Det,le,C/(e)\,DET,le,10
2659,benoiet,benoiet,ADJ:obj:masc:sg,7,218,Adj,Adj,,C/V\.C/V\.'C/V\,ADJ,UNKNOWN,-10
2660,saint,saint,ADJ:obj:masc:sg,7,218,Adj,Adj,saint,C/V\,ADJ,saint,10
2661,loys,loys,NPR:obj:masc:sg,7,218,N,N,,C/V\,NOUN,loi,3
2662,",",",",PON,7,218,Pnc,Pnc,,,PUNCT,",",9
2663,il,il,PRO:pers:suj:3:masc:sg:unb,7,218,Prn,Prn$,il,/V\,PRON,il,10
2664,ot,ot,VER:simp:3:sg,7,218,Vfin,Vfin,avoir,/V\,VERB,avoir,10
2665,fiance,fiance,NOM:obj:femi:sg,7,218,N,N,,C/V\.'C/V\.C/(e)\,NOUN,fiance,3
2666,que,que,PROCON,7,218,Sub,Sub,que,C/(e)\,SCONJ,que,10
2667,tout,tout,PRO:ind:obj:masc:sg,7,218,QIs,QIs,tout,C/V\,ADV,tout,10
2668,ausi,ausi,ADV,7,218,Adv,Adv,aussi,/V\.'C/V\,ADV,aussi,10
2669,com,com,CON:subord,7,218,Sub,Sub,comme,C/V\,SCONJ,comme,10
2670,il,il,PRO:pers:suj:3:masc:sg:unb,7,218,Prn,Prn$,il,/V\,PRON,il,10
2671,fesoit,fesoit,VER:impf:3:sg,7,218,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10
2672,miracles,miracles,NOM:obj:masc:pl,7,218,N,N,,C/V\.'C/V\.C/e\,NOUN,miracle,8
2673,pour,pour,PRE,7,218,Pre,Pre,pour,C/V\,ADP,pour,10
2674,autres,autres,ADJ:obj:masc:pl,7,218,Adj,Adj,autre,'/V\.C/e\,ADJ,autre,10
2675,et,et,CON:coord,7,218,Crd,Crd,et,/V\,CCONJ,et,10
2676,vertuz,vertuz,NOM:obj:femi:pl,7,218,N,N,,C/V\.'C/V\,NOUN,vertu,8
2677,",",",",PON,7,218,Pnc,Pnc,,,PUNCT,",",9
2678,que,que,PROCON,7,218,Sub,Sub,que,C/(e)\,SCONJ,que,10
2679,il,il,PRO:pers:suj:3:masc:sg:unb,7,218,Prn,Prn$,il,/V\,PRON,il,10
2680,les,les,PRO:pers:acc:3:masc:pl,7,218,Prn,Prn$$,le,C/V\,PRON,le,10
2681,feroit,feroit,VER:cond:3:sg,7,218,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10
2682,ausi,ausi,ADV,7,218,Adv,Adv,aussi,/V\.'C/V\,ADV,aussi,10
2683,pour,pour,PRE,7,218,Pre,Pre,pour,C/V\,ADP,pour,10
2684,lui,lui,PRO:pers:obj:3:masc:sg:bet,7,218,Prn,Prn,lui,C/V\,PRON,lui,10
2685,.,.,PON,7,218,Pnc,Pnc,,,PUNCT,.,9
2686,et,et,CON:coord,7,219,Crd,Crd,et,/V\,CCONJ,et,10
2687,donques,donques,ADV,7,219,Adv,Adv,donc,'C/V\.C/e\,ADV,donc,10
2688,il,il,PRO:pers:suj:3:masc:sg:unb,7,219,Prn,Prn$,il,/V\,PRON,il,10
2689,ala,ala,VER:simp:3:sg,7,219,Vfin,Vfin,aller,/V\.'C/V\,VERB,aller,10
2690,a,a,PRE,7,219,Pre,Pre,à,/V\,ADP,à,10
2691,la,la,DET:def:obj:femi:sg,7,219,Det,Det,le,C/V\,DET,le,10
2692,chapele,chapele,NOM:obj:femi:sg,7,219,N,N,,C/V\.'C/V\.C/(e)\,NOUN,chapelle,8
2693,le,le,DET:def:obj:masc:sg,7,219,Det,Det,le,C/(e)\,DET,le,10
2694,roi,roi,NOM:obj:masc:sg,7,219,N,N,,C/V\,NOUN,roi,8
2695,et,et,CON:coord,7,219,Crd,Crd,et,/V\,CCONJ,et,10
2696,il,il,PRO:pers:suj:3:masc:sg:unb,7,219,Prn,Prn$,il,/V\,PRON,il,10
2697,volt,volt,VER:simp:3:sg,7,219,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10
2698,entrer,entrer,VER:infi,7,219,Vinf,Vinf,entrer,/V\.'C/V\,VERB,entrer,10
2699,pour,pour,PRE,7,219,Pre,Pre,pour,C/V\,ADP,pour,10
2700,ce,ce,PRO:invar,7,219,Prn,Prn,ce,C/(e)\,PRON,ce,10
2701,que,que,PROCON,7,219,Sub,Sub,que,C/(e)\,SCONJ,que,10
2702,il,il,PRO:pers:suj:3:masc:sg:unb,7,219,Prn,Prn$,il,/V\,PRON,il,10
2703,alast,alast,VER:subi:3:sg,7,219,Vfin,Vfin,aller,/V\.'C/V\,VERB,aller,10
2704,as,as,PREDET:a:obj:masc:pl,7,219,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
2705,os,os,NOM:obj:masc:pl,7,219,N,N,,/V\,NOUN,os,3
2706,du,du,PREDET:de:obj:masc:sg,7,219,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2707,benoiet,benoiet,ADJ:obj:masc:sg,7,219,Adj,Adj,,C/V\.C/V\.'C/V\,ADJ,UNKNOWN,-10
2708,saint,saint,ADJ:obj:masc:sg,7,219,Adj,Adj,saint,C/V\,ADJ,saint,10
2709,.,.,PON,7,219,Pnc,Pnc,,,PUNCT,.,9
2710,mes,mes,CON:subord,7,220,Crd,Crd,mais,C/V\,CCONJ,mais,10
2711,il,il,PRO:pers:suj:3:masc:sg:unb,7,220,Prn,Prn$,il,/V\,PRON,il,10
2712,n,n,PRO:clit,7,220,Neg,Neg$$,ne,C/\,ADV,ne,10
2713,i,i,PRO:clit,7,220,Prn,Prn$$,y2,/V\,PRON,y,10
2714,pot,pot,VER:simp:3:sg,7,220,Vfin,Vfin,pouvoir2,C/V\,VERB,pouvoir,10
2715,entrer,entrer,VER:infi,7,220,Vinf,Vinf,entrer,/V\.'C/V\,VERB,entrer,10
2716,",",",",PON,7,220,Pnc,Pnc,,,PUNCT,",",9
2717,et,et,CON:coord,7,220,Crd,Crd,et,/V\,CCONJ,et,10
2718,jut,jut,VER:simp:3:sg,7,220,Vfin,Vfin,gésir,C/V\,VERB,gésir,10
2719,cele,cele,DET:demo:obj:femi:sg,7,220,Dem,Dem,cil,'C/V\.C/(e)\,DET,cil,10
2720,nuit,nuit,NOM:obj:femi:sg,7,220,N,N,,C/V\,NOUN,nuit,8
2721,delez,delez,PRE,7,220,PrA,PrA,delez,C/V\.'C/V\,ADP,delez,10
2722,la,la,DET:def:obj:femi:sg,7,220,Det,Det,le,C/V\,DET,le,10
2723,porte,porte,NOM:obj:femi:sg,7,220,N,N,,'C/V\.C/(e)\,NOUN,porte,8
2724,du,du,PREDET:de:obj:masc:sg,7,220,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2725,palais,palais,NOM:obj:masc:sg,7,220,N,N,,C/V\.'C/V\,NOUN,palais,3
2726,.,.,PON,7,220,Pnc,Pnc,,,PUNCT,.,9
2727,et,et,CON:coord,7,221,Crd,Crd,et,/V\,CCONJ,et,10
2728,en,en,PRE,7,221,Pre,Pre,en,/V\,ADP,en,10
2729,apres,aprés,PRE,7,221,PrA,PrA,après,/V\.'C/V\,ADV,après,10
2730,",",",",PON,7,221,Pnc,Pnc,,,PUNCT,",",9
2731,comme,comme,CON:subord,7,221,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
2732,les,les,DET:def:suj:masc:pl,7,221,Det,Det,le,C/V\,DET,le,10
2733,os,os,NOM:suj:masc:pl,7,221,N,N,,/V\,NOUN,os,3
2734,du,du,PREDET:de:obj:masc:sg,7,221,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2735,benoiet,benoiet,ADJ:obj:masc:sg,7,221,Adj,Adj,,C/V\.C/V\.'C/V\,ADJ,UNKNOWN,-10
2736,saint,saint,ADJ:obj:masc:sg,7,221,Adj,Adj,saint,C/V\,ADJ,saint,10
2737,fussent,fussent,VER:subi:3:pl,7,221,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10
2738,portez,portez,VER:pper:masc:pl,7,221,Vpp,Vpp,porter,C/V\.'C/V\,VERB,porter,10
2739,a,a,PRE,7,221,Pre,Pre,à,/V\,ADP,à,10
2740,saint,saint,ADJ:obj:masc:sg,7,221,Adj,Adj,saint,C/V\,ADJ,saint,10
2741,denis,denis,NPR:obj:masc:sg,7,221,N,N,,C/V\.'C/V\,NOUN,Denis,2
2742,et,et,CON:coord,7,221,Crd,Crd,et,/V\,CCONJ,et,10
2743,ilecques,ilecques,ADV,7,221,Adv,Adv,illuec,/V\.'C/V\.C/e\,ADV,illuec,10
2744,enseveliz,enseveliz,VER:pper:masc:pl,7,221,Vpp,Vpp,,/V\.C/e\.C/e\.'C/V\,VERB,ensevelir,9
2745,",",",",PON,7,221,Pnc,Pnc,,,PUNCT,",",9
2746,le,le,DET:def:suj:masc:sg,7,221,Det,Det,le,C/(e)\,DET,le,10
2747,dit,dit,VER:pper:masc:sg,7,221,Vpp,Vpp,dire,C/V\,VERB,dire,10
2748,guillot,guillot,NPR:suj:masc:sg,7,221,N,N,,C/V\.'C/V\,NOUN,Guillot,2
2749,vint,vint,VER:simp:3:sg,7,221,Vfin,Vfin,venir,C/V\,VERB,venir,10
2750,a,a,PRE,7,221,Pre,Pre,à,/V\,ADP,à,10
2751,potences,potences,NOM:obj:femi:pl,7,221,N,N,,C/V\.'C/V\.C/e\,NOUN,potence,8
2752,au,au,PREDET:a:obj:masc:sg,7,221,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
2753,tombel,tombel,NOM:obj:masc:sg,7,221,N,N,,C/V\.'C/V\,NOUN,tombel,3
2754,du,du,PREDET:de:obj:masc:sg,7,221,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2755,benoiet,benoiet,ADJ:obj:masc:sg,7,221,Adj,Adj,,C/V\.C/V\.'C/V\,ADJ,UNKNOWN,-10
2756,saint,saint,ADJ:obj:masc:sg,7,221,Adj,Adj,saint,C/V\,ADJ,saint,10
2757,loys,loys,NPR:obj:masc:sg,7,221,N,N,,C/V\,NOUN,loi,3
2758,.,.,PON,7,221,Pnc,Pnc,,,PUNCT,.,9
2759,et,et,CON:coord,7,222,Crd,Crd,et,/V\,CCONJ,et,10
2760,en,en,PRE,7,222,Pre,Pre,en,/V\,ADP,en,10
2761,ce,ce,DET:demo:obj:masc:sg,7,222,Dem,Dem,cist,C/(e)\,DET,cist,10
2762,meesme,meesme,ADJ:obj:masc:sg,7,222,Adj,Adj,même,C/(V)\.'/V\.C/(e)\,ADJ,même,10
2763,jour,jour,NOM:obj:masc:sg,7,222,N,N,,C/V\,NOUN,jour,8
2764,com,com,CON:subord,7,222,Sub,Sub,comme,C/V\,SCONJ,comme,10
2765,il,il,PRO:pers:suj:3:masc:sg:unb,7,222,Prn,Prn$,il,/V\,PRON,il,10
2766,revenoit,revenoit,VER:impf:3:sg,7,222,Vfin,Vfin,revenir,C/V\.C/e\.'C/V\,VERB,revenir,10
2767,a,a,PRE,7,222,Pre,Pre,à,/V\,ADP,à,10
2768,potence,potence,NOM:obj:femi:sg,7,222,N,N,,C/V\.'C/V\.C/(e)\,NOUN,potence,8
2769,a,a,PRE,7,222,Pre,Pre,à,/V\,ADP,à,10
2770,paris,paris,NPR:obj:masc:sg,7,222,N,N,,C/V\.'C/V\,NOUN,Paris,5
2771,",",",",PON,7,222,Pnc,Pnc,,,PUNCT,",",9
2772,il,il,PRO:pers:suj:3:masc:sg:unb,7,222,Prn,Prn$,il,/V\,PRON,il,10
2773,se,se,PROCON,7,222,Prn,Prn$$,se,C/(e)\,PRON,se,10
2774,senti,senti,VER:simp:3:sg,7,222,Vfin,Vfin,sentir,C/V\.'C/V\,VERB,sentir,10
2775,si,si,PROCON,7,222,Adv,Adv,si4,C/V\,ADV,si,10
2776,alegié,alegié,VER:pper:masc:sg,7,222,Vpp,Vpp,,/V\.C/V\.'C/V\,VERB,alléger,9
2777,que,que,PROCON,7,222,Sub,Sub,que,C/(e)\,SCONJ,que,10
2778,sanz,sanz,PRE,7,222,Pre,Pre,sans,C/V\,ADP,sans,10
2779,potences,potences,NOM:obj:femi:pl,7,222,N,N,,C/V\.'C/V\.C/e\,NOUN,potence,8
2780,et,et,CON:coord,7,222,Crd,Crd,et,/V\,CCONJ,et,10
2781,sanz,sanz,PRE,7,222,Pre,Pre,sans,C/V\,ADP,sans,10
2782,baston,baston,NOM:obj:masc:sg,7,222,N,N,,C/V\.'C/V\,NOUN,bâton,9
2783,",",",",PON,7,222,Pnc,Pnc,,,PUNCT,",",9
2784,la,la,DET:def:obj:femi:sg,7,222,Det,Det,le,C/V\,DET,le,10
2785,quele,quele,ADJ:obj:femi:sg,7,222,Qux,Qux,quel,'C/V\.C/(e)\,DET,quel,10
2786,chose,chose,NOM:obj:femi:sg,7,222,N,N,,'C/V\.C/(e)\,NOUN,chose,8
2787,il,il,PRO:pers:suj:3:masc:sg:unb,7,222,Prn,Prn$,il,/V\,PRON,il,10
2788,n,n,PRO:clit,7,222,Neg,Neg$$,ne,C/\,ADV,ne,10
2789,avoit,avoit,VER:impf:3:sg,7,222,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
2790,fet,fet,VER:pper:masc:sg,7,222,Vpp,Vpp,faire,C/V\,VERB,faire,10
2791,de,de,PRE,7,222,Pre,Pre,de,C/(e)\,ADP,de,10
2792,dis,dis,ADJ:card,7,222,QIs,QIs,dix,C/V\,NUM,dix,10
2793,anz,anz,NOM:obj:masc:pl,7,222,N,N,,/V\,NOUN,an,8
2794,continuelment,continuelment,ADV,7,222,Adv,Adv,,C/V\.C/V\.C/V\.C/V\.'C/V\,ADV,continuellement,9
2795,devant,devant,PRE,7,222,PrA,PrA,devant,C/V\.'C/V\,ADV,devant,10
2796,trespassez,trespassez,VER:pper:masc:pl,7,222,Vpp,Vpp,trépasser,C/V\.C/V\.'C/V\,VERB,trépasser,10
2797,.,.,PON,7,222,Pnc,Pnc,,,PUNCT,.,9
2798,et,et,CON:coord,7,223,Crd,Crd,et,/V\,CCONJ,et,10
2799,adonques,adonques,ADV,7,223,Adv,Adv,adonc,/V\.'C/V\.C/e\,ADV,adonc,10
2800,le,le,DET:def:suj:masc:sg,7,223,Det,Det,le,C/(e)\,DET,le,10
2801,dit,dit,VER:pper:masc:sg,7,223,Vpp,Vpp,dire,C/V\,VERB,dire,10
2802,robert,robert,NPR:suj:masc:sg,7,223,N,N,,C/V\.'C/V\,PROPN|NOUN,Robert,8
2803,reboule,reboule,NPR:suj:masc:sg,7,223,N,N,,C/V\.'C/V\.C/(e)\,NOUN,reboule,8
2804,dist,dist,VER:simp:3:sg,7,223,Vfin,Vfin,dire,C/V\,VERB,dire,10
2805,au,au,PREDET:a:obj:masc:sg,7,223,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
2806,dit,dit,VER:pper:masc:sg,7,223,Vpp,Vpp,dire,C/V\,VERB,dire,10
2807,guillot,guillot,NPR:obj:masc:sg,7,223,N,N,,C/V\.'C/V\,NOUN,Guillot,2
2808,:,:,PON,7,223,Pnc,Pnc,,,PUNCT,:,9
2809,"""","""",PON:cit,7,223,Pnc,Pnc,,,PUNCT,"""",9
2810,va,va,VER:impe:2:sg,7,223,Vfin,Vfin,aller,C/V\,VERB,aller,10
2811,et,et,CON:coord,7,223,Crd,Crd,et,/V\,CCONJ,et,10
2812,si,si,PROCON,7,223,Adv,Adv,si4,C/V\,ADV,si,10
2813,te,te,PRO:pers:obj:2:sg:unb,7,223,Prn,Prn$$,te,C/(e)\,PRON,te,10
2814,confesse,confesse,VER:impe:2:sg,7,223,Vfin,Vfin,,C/V\.'C/V\.C/(e)\,VERB,confesser,8
2815,bien,bien,ADV,7,223,Adv,Adv,bien,C/V\,ADV,bien,10
2816,de,de,PRE,7,223,Pre,Pre,de,C/(e)\,ADP,de,10
2817,tes,tes,DET:poss:obj:masc:pl,7,223,Det,Det,ton2,C/V\,DET,ton,10
2818,pechiez,pechiez,NOM:obj:masc:pl,7,223,N,N,,C/V\.'C/V\,NOUN,péché,8
2819,",",",",PON,7,223,Pnc,Pnc,,,PUNCT,",",9
2820,et,et,CON:coord,7,223,Crd,Crd,et,/V\,CCONJ,et,10
2821,va,va,VER:impe:2:sg,7,223,Vfin,Vfin,aller,C/V\,VERB,aller,10
2822,arriere,arriere,ADV,7,223,PrA,PrA,arrière,/V\.'C/V\.C/(e)\,ADV,arrière,10
2823,au,au,PREDET:a:obj:masc:sg,7,223,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
2824,dit,dit,VER:pper:masc:sg,7,223,Vpp,Vpp,dire,C/V\,VERB,dire,10
2825,tombel,tombel,NOM:obj:masc:sg,7,223,N,N,,C/V\.'C/V\,NOUN,tombel,3
2826,a,a,PRE,7,223,Pre,Pre,à,/V\,ADP,à,10
2827,grant,grant,ADJ:obj:femi:sg,7,223,Adj,Adj,grand,C/V\,ADJ,grand,10
2828,devocion,devocion,NOM:obj:femi:sg,7,223,N,N,,C/V\.C/V\.C/{V}\.'/V\,NOUN,dévotion,9
2829,et,et,CON:coord,7,223,Crd,Crd,et,/V\,CCONJ,et,10
2830,prie,prie,VER:impe:2:sg,7,223,Vfin,Vfin,prier,'C/V\./(e)\,VERB,prier,10
2831,que,que,PROCON,7,223,Sub,Sub,que,C/(e)\,SCONJ,que,10
2832,dieu,dieu,NOM:suj:masc:sg,7,223,N,N,,C/V\,PROPN,Dieu,3
2833,te,te,PRO:pers:obj:2:sg:unb,7,223,Prn,Prn$$,te,C/(e)\,PRON,te,10
2834,voille,voille,VER:subp:3:sg,7,223,Vfin,Vfin,vouloir,'C/V\.C/(e)\,VERB,vouloir,10
2835,delivrer,delivrer,VER:infi,7,223,Vinf,Vinf,,C/V\.C/V\.'C/V\,VERB,délivrer,9
2836,par,par,PRE,7,223,Pre,Pre,par,C/V\,ADP,par,10
2837,les,les,DET:def:obj:masc:pl,7,223,Det,Det,le,C/V\,DET,le,10
2838,merites,merites,NOM:obj:masc:pl,7,223,N,N,,C/V\.'C/V\.C/e\,NOUN,mérite,8
2839,du,du,PREDET:de:obj:masc:sg,7,223,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2840,benoiet,benoiet,ADJ:obj:masc:sg,7,223,Adj,Adj,,C/V\.C/V\.'C/V\,ADJ,UNKNOWN,-10
2841,saint,saint,ADJ:obj:masc:sg,7,223,Adj,Adj,saint,C/V\,ADJ,saint,10
2842,loys,loys,NPR:obj:masc:sg,7,223,N,N,,C/V\,NOUN,loi,3
2843,.,.,PON,7,223,Pnc,Pnc,,,PUNCT,.,9
2844,"""","""",PON:cit,7,224,Pnc,Pnc,,,PUNCT,"""",9
2845,et,et,CON:coord,7,224,Crd,Crd,et,/V\,CCONJ,et,10
2846,le,le,DET:def:suj:masc:sg,7,224,Det,Det,le,C/(e)\,DET,le,10
2847,dit,dit,VER:pper:masc:sg,7,224,Vpp,Vpp,dire,C/V\,VERB,dire,10
2848,guillot,guillot,NPR:suj:masc:sg,7,224,N,N,,C/V\.'C/V\,NOUN,Guillot,2
2849,confes,confés,NOM:suj:masc:sg,7,224,Adj,Adj,,C/V\.'C/V\,ADJ,confès,8
2850,vint,vint,VER:simp:3:sg,7,224,Vfin,Vfin,venir,C/V\,VERB,venir,10
2851,en,en,PRO:clit,7,224,Pre,Pre,en,/V\,ADP,en,10
2852,apres,aprés,PRE,7,224,PrA,PrA,après,/V\.'C/V\,ADV,après,10
2853,a,a,PRE,7,224,Pre,Pre,à,/V\,ADP,à,10
2854,potences,potences,NOM:obj:femi:pl,7,224,N,N,,C/V\.'C/V\.C/e\,NOUN,potence,8
2855,au,au,PREDET:a:obj:masc:sg,7,224,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
2856,dit,dit,VER:pper:masc:sg,7,224,Vpp,Vpp,dire,C/V\,VERB,dire,10
2857,tombel,tombel,NOM:obj:masc:sg,7,224,N,N,,C/V\.'C/V\,NOUN,tombel,3
2858,",",",",PON,7,224,Pnc,Pnc,,,PUNCT,",",9
2859,et,et,CON:coord,7,224,Crd,Crd,et,/V\,CCONJ,et,10
2860,fu,fu,VER:simp:3:sg,7,224,Vfin,Vfin,être,C/V\,VERB,être,10
2861,ilecques,ilecques,ADV,7,224,Adv,Adv,illuec,/V\.'C/V\.C/e\,ADV,illuec,10
2862,par,par,PRE,7,224,Pre,Pre,par,C/V\,ADP,par,10
2863,nuef,nuef,ADJ:card,7,224,QIs,QIs,neuf,C/V\,NUM,neuf,10
2864,jours,jours,NOM:obj:masc:pl,7,224,N,N,,C/V\,NOUN,jour,8
2865,continuez,continuez,VER:pper:masc:pl,7,224,Vpp,Vpp,continuer,C/V\.C/V\.C/V\.'C/V\,VERB,continuer,10
2866,delez,delez,PRE,7,224,PrA,PrA,delez,C/V\.'C/V\,ADP,delez,10
2867,le,le,DET:def:obj:masc:sg,7,224,Det,Det,le,C/(e)\,DET,le,10
2868,dit,dit,VER:pper:masc:sg,7,224,Vpp,Vpp,dire,C/V\,VERB,dire,10
2869,tombel,tombel,NOM:obj:masc:sg,7,224,N,N,,C/V\.'C/V\,NOUN,tombel,3
2870,et,et,CON:coord,7,224,Crd,Crd,et,/V\,CCONJ,et,10
2871,apeloit,apeloit,VER:impf:3:sg,7,224,Vfin,Vfin,appeler,/V\.C/e\.'C/V\,VERB,appeler,10
2872,le,le,DET:def:obj:masc:sg,7,224,Det,Det,le,C/(e)\,DET,le,10
2873,benoiet,benoiet,ADJ:obj:masc:sg,7,224,Adj,Adj,,C/V\.C/V\.'C/V\,ADJ,UNKNOWN,-10
2874,saint,saint,ADJ:obj:masc:sg,7,224,Adj,Adj,saint,C/V\,ADJ,saint,10
2875,loys,loys,NPR:obj:masc:sg,7,224,N,N,,C/V\,NOUN,loi,3
2876,a,a,PRE,7,224,Pre,Pre,à,/V\,ADP,à,10
2877,sa,sa,DET:poss:obj:femi:sg,7,224,Det,Det,son4,C/V\,DET,son,10
2878,delivrance,delivrance,NOM:obj:femi:sg,7,224,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,délivrance,9
2879,.,.,PON,7,224,Pnc,Pnc,,,PUNCT,.,9
2880,et,et,CON:coord,7,225,Crd,Crd,et,/V\,CCONJ,et,10
2881,eu,eu,PREDET:en:obj:masc:sg,7,225,Pre+Det,Pre+Det,en.le,/(V)\.'/V\,ADP.DET,en.le,10
2882,septieme,septieme,ADJ:ord:obj:masc:sg,7,225,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,septième,4
2883,jour,jour,NOM:obj:masc:sg,7,225,N,N,,C/V\,NOUN,jour,8
2884,ou,ou,PROCON,7,225,Crd,Crd,ou,/V\,CCONJ,ou,10
2885,en,en,PRE,7,225,Pre,Pre,en,/V\,ADP,en,10
2886,l,l',DET:def:obj:masc:sg,7,225,Det,Det,le,C/\,DET,le,10
2887,uitieme,uitieme,ADJ:ord:obj:masc:sg,7,225,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,huitième,-1
