wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
1392,199,6,autre,autre,701,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10
1393,199,7,comandé,comandé,701,Vpp,Vpp,commander,C/V\.C/V\.'C/V\,VERB,commander,10
1394,200,1,molt,molt,702,QIs,QIs,moult,C/V\,ADV,moult,10
1395,200,2,deboneiremant,deboneiremant,702,Adv,Adv,,C/V\.C/V\.C/V\.C/e\.'C/V\,ADV,débonnairement,9
1396,200,3,a,a,702,Pre,Pre,à,/V\,ADP,à,10
1397,200,4,Dé,dé,702,N,N,,C/V\,PROPN,Dieu,8
1398,200,5,.,.,702,Pnc,Pnc,,,PUNCT,.,9
1399,201,1,Et,et,703,Crd,Crd,et,/V\,CCONJ,et,10
1400,201,2,",",",",703,Pnc,Pnc,,,PUNCT,",",9
1401,201,3,quant,quant,703,Sub,Sub,quand,C/V\,SCONJ,quand,10
1402,201,4,ele,ele,703,Prn,Prn,elle,'/V\.C/(e)\,PRON,elle,10
1403,201,5,aler,aler,703,Vinf,Vinf,aller,/V\.'C/V\,VERB,aller,10
1404,201,6,les,les,703,Prn,Prn$$,le,C/V\,PRON,le,10
1405,201,7,an,an,703,Prn,Prn$$,en2,/V\,PRON,en,10
1406,201,8,voit,voit,703,Vfin,Vfin,voir,C/V\,VERB,voir,10
1407,201,9,",",",",703,Pnc,Pnc,,,PUNCT,",",9
1408,202,1,si,si,704,Adv,Adv,si4,C/V\,ADV,si,10
1409,202,2,dit,dit,704,Vfin,Vfin,dire,C/V\,VERB,dire,10
1410,202,3,:,:,704,Pnc,Pnc,,,PUNCT,:,9
1411,202,4,"""","""",704,Pnc,Pnc,,,PUNCT,"""",9
1412,202,5,Chascuns,chascuns,704,QIs,QIs,chacun,C/V\.'C/V\,PRON,chacun,10
1413,202,6,de,de,704,Pre,Pre,de,C/(e)\,ADP,de,10
1414,202,7,vos,vos,704,Prn,Prn,vous,C/V\,PRON,vous,10
1415,202,8,me,me,704,Prn,Prn$$,me,C/(e)\,PRON,me,10
1416,202,9,doit,doit,704,Vfin,Vfin,devoir2,C/V\,VERB,devoir,10
1417,203,1,un,un,705,QIs,QIs,un,/V\,DET,un,10
1418,203,2,guerredon,guerredon,705,N,N,,C/V\.C/e\.'C/V\,NOUN,guerdon,8
1419,203,3,a,a,705,Pre,Pre,à,/V\,ADP,à,10
1420,203,4,mon,mon,705,Det,Det,mon,C/V\,DET,mon,10
1421,203,5,gré,gré,705,N,N,,C/V\,NOUN,gré,5
1422,203,6,randre,randre,705,Vinf,Vinf,rendre,'C/V\.C/(e)\,VERB,rendre,10
1423,203,7,",",",",705,Pnc,Pnc,,,PUNCT,",",9
1424,204,1,quele,quele,706,Qux,Qux,quel,'C/V\.C/(e)\,DET,quel,10
1425,204,2,ore,ore,706,N,N,,'/V\.C/(e)\,NOUN,heure,3
1426,204,3,que,que,706,Sub,Sub,que,C/(e)\,SCONJ,que,10
1427,204,4,jel,jel,706,Prn+Prn,Prn$+Prn$$,je.le,C/V\,PRON.PRON,je.le,10
1428,204,5,voldrai,voldrai,706,Vfin,Vfin,vouloir,C/V\.'C/V\,VERB,vouloir,10
1429,204,6,prandre,prandre,706,Vinf,Vinf,prendre,'C/V\.C/(e)\,VERB,prendre,10
1430,204,7,;,;,706,Pnc,Pnc,,,PUNCT,;,9
1431,205,1,gardez,gardez,707,Vfin,Vfin,garder,C/V\.'C/V\,VERB,garder,10
1432,205,2,",",",",707,Pnc,Pnc,,,PUNCT,",",9
1433,205,3,ne,ne,707,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1434,205,4,l',l',707,Prn,Prn$$,le,C/\,PRON,le,10
1435,205,5,obliez,obliez,707,Vfin,Vfin,,/V\.C/V\.'C/V\,VERB,oublier,9
1436,205,6,vos,vos,707,Prn,Prn%,vous,C/V\,PRON,vous,10
1437,205,7,mie,mie,707,Neg,Neg,mie3,'C/V\./(e)\,ADV,mie,10
1438,205,8,.,.,707,Pnc,Pnc,,,PUNCT,.,9
