wd_id,line_id,linewd,word,lex_id,pos_nca,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,Vorschlag_IR,Erklärung_IR
2435,394,3,vie,vie,NOM:obj:femi:sg,4422,N,N,,'C/V\./(e)\,NOUN,vie,3,,
2436,394,4,espoir,espoir,NOM:obj:masc:sg,4422,Adv,Adv,espoir2,/V\.'C/V\,ADV,espoir,10,,
2437,394,5,i,i,PRO:clit,4422,Prn,Prn$$,y2,/V\,PRON,y,10,,
2438,394,6,fenist,fenist,VER:pres:3:sg,4422,Vfin,Vfin,finir,C/V\.'C/V\,VERB,finir,10,,
2439,395,1,qu,qu,PROCON,4423,Sub,Sub,que,C/\,SCONJ,que,10,,
2440,395,2,il,il,PRO:pers:suj:3:masc:sg:unb,4423,Prn,Prn$,il,/V\,PRON,il,10,,
2441,395,3,ne,ne,PRO:clit,4423,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
2442,395,4,s,s,PROCON,4423,Prn,Prn$$,se,C/\,PRON,se,10,,
2443,395,5,en,en,PRO:clit,4423,Prn,Prn$$,en2,/V\,PRON,en,10,,
2444,395,6,ose,ose,VER:pres:3:sg,4423,Vfin,Vfin,oser,'/V\.C/(e)\,VERB,oser,10,,
2445,395,7,revenir,revenir,VER:infi,4423,Vinf,Vinf,revenir,C/V\.C/e\.'C/V\,VERB,revenir,10,,
2446,396,1,pour,pour,PRE,4424,Pre,Pre,pour,C/V\,ADP,pour,10,,
2447,396,2,honte,honte,NOM:obj:femi:sg,4424,N,N,,'C/V\.C/(e)\,NOUN,honte,8,,
2448,396,3,qui,qui,PROCON,4424,Qux,Qux,qui,C/V\,PRON,qui,10,,
2449,396,4,l,l,PRO:pers:obj:3:masc:sg:unb,4424,Prn,Prn$$,le,C/\,PRON,le,10,,
2450,396,5,i,i,PRO:clit,4424,Prn,Prn$$,y2,/V\,PRON,y,10,,
2451,396,6,fet,fet,VER:pres:3:sg,4424,Vfin,Vfin,faire,C/V\,VERB,faire,10,,
2452,396,7,tenir,tenir,VER:infi,4424,Vinf,Vinf,tenir,C/V\.'C/V\,VERB,tenir,10,,
2453,397,1,et,et,CON:coord,4425,Crd,Crd,et,/V\,CCONJ,et,10,,
2454,397,2,contre,contre,PRE,4425,PrA,PrA,contre3,'C/V\.C/(e)\,ADP,contre,10,,
2455,397,3,son,son,DET:poss:obj:masc:sg,4425,Det,Det,son4,C/V\,DET,son,10,,
2456,397,4,queur,queur,NOM:obj:masc:sg,4425,N,N,,C/V\,NOUN,courir,2,,
2457,397,5,i,i,PRO:clit,4425,Prn,Prn$$,y2,/V\,PRON,y,10,,
2458,397,6,demeure,demeure,VER:pres:3:sg,4425,Vfin,Vfin,demeurer,C/V\.'C/V\.C/(e)\,VERB,demeurer,10,,
2459,398,1,la,la,ADV,4426,Adv,Adv,là,C/V\,ADV,là,10,,
2460,398,2,vit,vit,VER:pres:3:sg,4426,Vfin,Vfin,voir,C/V\,VERB,voir,10,,
2461,398,3,a,a,PRE,4426,Pre,Pre,à,/V\,ADP,à,10,,
2462,398,4,grant,grant,ADJ:obj:femi:sg,4426,Adj,Adj,grand,C/V\,ADJ,grand,10,,
2463,398,5,mesese,mesese,NOM:obj:femi:sg,4426,N,N,,C/V\.'C/V\.C/(e)\,NOUN,mésaise,8,,
2464,398,6,et,et,CON:coord,4426,Crd,Crd,et,/V\,CCONJ,et,10,,
2465,398,7,pleure,pleure,VER:pres:3:sg,4426,Vfin,Vfin,pleurer,'C/V\.C/(e)\,VERB,pleurer,10,,
