wd_id,word,lex_id,chapter_id,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,Vorschlag_IR
2367,que,que,1.6,Qux,Qux,que,C/(e)\,PRON,que,10,
2368,luy,luy,1.6,Prn,Prn$$,lui,C/V\,PRON,lui,10,
2369,avoit,avoit,1.6,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,
2370,presté,presté,1.6,Vpp,Vpp,,C/V\.'C/V\,VERB,prêter,9,
2371,le,le,1.6,Det,Det,le,C/(e)\,DET,le,10,
2372,conte,conte,1.6,N,N,,'C/V\.C/(e)\,NOUN,comte,3,
2373,pallatin,pallatin,1.6,Adj,Adj,,C/V\.C/V\.'C/V\,ADJ,palatin,4,
2374,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2375,gens,gens,1.6,N,N,,C/V\,NOUN,gent,11,
2376,fort,fort,1.6,Adv,Adv,fort,C/V\,ADV,fort,10,
2377,bien,bien,1.6,Adv,Adv,bien,C/V\,ADV,bien,10,
2378,montéz,montez,1.6,Vpp,Vpp,monter,C/V\.'C/V\,VERB,monter,10,
2379,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2380,qui,qui,1.6,Qux,Qux,qui,C/V\,PRON,qui,10,
2381,sembloient,sembloient,1.6,Vfin,Vfin,sembler,C/V\.'C/V\./e\,VERB,sembler,10,
2382,bien,bien,1.6,Adv,Adv,bien,C/V\,ADV,bien,10,
2383,gens,gens,1.6,N,N,,C/V\,NOUN,gent,11,
2384,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
2385,guerre,guerre,1.6,N,N,,'C/V\.C/(e)\,NOUN,guerre,8,
2386,;,;,1.6,Pnc,Pnc,,,PUNCT,;,9,
2387,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
2388,avoit,avoit,1.6,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,
2389,cinq,cinq,1.6,QIs,QIs,cinq,C/V\,NUM,cinq,10,
2390,cens,cens,1.6,QIs,QIs,cent,C/V\,NUM,cent,10,
2391,Suysses,suysses,1.6,N,N,,'C/V\.C/e\,PROPN,suisse,4,
2392,à,a,1.6,Pre,Pre,à,/V\,ADP,à,10,
2393,pied,pied,1.6,N,N,,C/V\,NOUN,pied,9,
2394,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2395,qui,qui,1.6,Qux,Qux,qui,C/V\,PRON,qui,10,
2396,furent,furent,1.6,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10,
2397,les,les,1.6,Det,Det,le,C/V\,DET,le,10,
2398,premiers,premiers,1.6,Adj,Adj,premier,C/V\.C/<V>\.'/V\,ADJ,premier,10,
2399,que,que,1.6,Qux,Qux,que,C/(e)\,PRON,que,10,
2400,on,on,1.6,Prn,Prn$,on,/V\,PRON,on,10,
2401,veist,veist,1.6,Vfin,Vfin,voir,C/(V)\.'/V\,VERB,voir,10,
2402,en,en,1.6,Pre,Pre,en,/V\,ADP,en,10,
2403,ce,ce,1.6,Dem,Dem,cist,C/(e)\,DET,cist,10,
2404,royaulme,royaulme,1.6,N,N,,C/V\.'C/V\.C/(e)\,NOUN,royaume,8,
2405,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
2406,ont,ont,1.6,Vfin,Vfin,avoir,/V\,VERB,avoir,10,
2407,esté,esté,1.6,Vpp,Vpp,être,/V\.'C/V\,VERB,être,10,
2408,ceulx,ceulx,1.6,Dem,Dem,cil,C/V\,PRON,cil,10,
2409,qui,qui,1.6,Qux,Qux,qui,C/V\,PRON,qui,10,
2410,ont,ont,1.6,Vfin,Vfin,avoir,/V\,VERB,avoir,10,
2411,donné,donné,1.6,Vpp,Vpp,donner,C/V\.'C/V\,VERB,donner,10,
2412,le,le,1.6,Det,Det,le,C/(e)\,DET,le,10,
2413,bruyt,bruyt,1.6,N,N,,C/V\,NOUN,bruit,8,
2414,aux,aux,1.6,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10,
2415,aultres,aultres,1.6,Adj,Adj,autre,'/V\.C/e\,ADJ,autre,10,
2416,qui,qui,1.6,Qux,Qux,qui,C/V\,PRON,qui,10,
2417,sont,sont,1.6,Vfin,Vfin,être,C/V\,VERB,être,10,
2418,venuz,venuz,1.6,Vpp,Vpp,venir,C/V\.'C/V\,VERB,venir,10,
2419,depuis,depuis,1.6,PrA,PrA,depuis,C/V\.'C/V\,ADV,depuis,10,
2420,:,:,1.6,Pnc,Pnc,,,PUNCT,:,9,
2421,car,car,1.6,Crd,Crd,car,C/V\,CCONJ,car,10,
2422,ilz,ilz,1.6,Prn,Prn$,il,/V\,PRON,il,10,
2423,se,se,1.6,Prn,Prn$$,se,C/(e)\,PRON,se,10,
2424,gouvernèrent,gouvernerent,1.6,Vfin,Vfin,,C/V\.C/V\.'C/V\.C/e\,VERB,gouverner,9,
2425,très,tres,1.6,Adv,Adv,très,C/V\,ADV,très,10,
2426,vaillamment,vaillamment,1.6,Adv,Adv,,C/V\.C/V\.'C/V\,ADV,vaillamment,9,
2427,en,en,1.6,Pre,Pre,en,/V\,ADP,en,10,
2428,tous,tous,1.6,QIs,QIs,tout,C/V\,DET,tout,10,
2429,les,les,1.6,Det,Det,le,C/V\,DET,le,10,
2430,lieux,lieux,1.6,N,N,,C/V\,NOUN,lieu,3,
2431,où,ou,1.6,Qux,Qux,où,/V\,PRON,où,10,
2432,ilz,ilz,1.6,Prn,Prn$,il,/V\,PRON,il,10,
2433,se,se,1.6,Prn,Prn$$,se,C/(e)\,PRON,se,10,
2434,trouvèrent,trouverent,1.6,Vfin,Vfin,trouver,C/V\.'C/V\.C/e\,VERB,trouver,10,
2435,.,.,1.6,Pnc,Pnc,,,PUNCT,.,9,
2436,Ceste,ceste,1.6,Dem,Dem,cist,'C/V\.C/(e)\,DET,cist,10,
2437,compaignie,compaignie,1.6,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,compagnie,8,
2438,que,que,1.6,Qux,Qux,que,C/(e)\,PRON,que,10,
2439,je,je,1.6,Prn,Prn$,je,C/(e)\,PRON,je,10,
2440,vous,vous,1.6,Prn,Prn$$,vous,C/V\,PRON,vous,10,
2441,diz,diz,1.6,Vfin,Vfin,dire,C/V\,VERB,dire,10,
2442,s',s',1.6,Prn,Prn$$,se,C/\,PRON,se,10,
2443,approcha,approcha,1.6,Vfin,Vfin,,/V\.C/V\.'C/V\,VERB,approcher,9,
2444,le,le,1.6,Det,Det,le,C/(e)\,DET,le,10,
2445,matin,matin,1.6,N,N,,C/V\.'C/V\,NOUN,matin,3,
2446,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
2447,passa,passa,1.6,Vfin,Vfin,passer,C/V\.'C/V\,VERB,passer,10,
2448,ce,ce,1.6,Dem,Dem,cist,C/(e)\,DET,cist,10,
2449,jour,jour,1.6,N,N,,C/V\,NOUN,jour,8,
2450,par,par,1.6,Pre,Pre,par,C/V\,ADP,par,10,
2451,dessus,dessus,1.6,PrA,PrA,dessus,C/V\.'C/V\,ADP,dessus,10,
2452,nostre,nostre,1.6,Det,Det,notre,'C/V\.C/(e)\,DET,notre,10,
2453,pont,pont,1.6,N,N,,C/V\,NOUN,pont,8,
2454,;,;,1.6,Pnc,Pnc,,,PUNCT,;,9,
2455,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
2456,aussi,aussi,1.6,Adv,Adv,aussi,/V\.'C/V\,ADV,aussi,10,
2457,se,se,1.6,Prn,Prn$$,se,C/(e)\,PRON,se,10,
2458,peult,peult,1.6,Vfin,Vfin,pouvoir2,C/V\,VERB,pouvoir,10,
2459,dire,dire,1.6,Vinf,Vinf,dire,'C/V\.C/(e)\,VERB,dire,10,
2460,que,que,1.6,Sub,Sub,que,C/(e)\,SCONJ,que,10,
2461,toute,toute,1.6,QIs,QIs,tout,'C/V\.C/(e)\,DET,tout,10,
2462,la,la,1.6,Det,Det,le,C/V\,DET,le,10,
2463,puissance,puissance,1.6,N,N,,C/V\.'C/V\.C/(e)\,NOUN,puissance,8,
2464,du,du,1.6,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,
2465,royaulme,royaulme,1.6,N,N,,C/V\.'C/V\.C/(e)\,NOUN,royaume,8,
2466,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
2467,France,france,1.6,N,N,,'C/V\.C/(e)\,PROPN,France,8,
2468,s',s',1.6,Prn,Prn$$,se,C/\,PRON,se,10,
2469,estoit,estoit,1.6,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10,
2470,veue,veue,1.6,Vpp,Vpp,voir,C/(V)\.'/V\./(e)\,VERB,voir,10,
2471,passer,passer,1.6,Vinf,Vinf,passer,C/V\.'C/V\,VERB,passer,10,
2472,par,par,1.6,Pre,Pre,par,C/V\,ADP,par,10,
2473,dessus,dessus,1.6,PrA,PrA,dessus,C/V\.'C/V\,ADP,dessus,10,
2474,ce,ce,1.6,Dem,Dem,cist,C/(e)\,DET,cist,10,
2475,pont,pont,1.6,N,N,,C/V\,NOUN,pont,8,
2476,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2477,sauf,sauf,1.6,Pre,Pre,sauf,C/V\,ADP,sauf,10,
2478,ceulx,ceulx,1.6,Dem,Dem,cil,C/V\,PRON,cil,10,
2479,qui,qui,1.6,Qux,Qux,qui,C/V\,PRON,qui,10,
2480,estoient,estoient,1.6,Vfin,Vfin,être,/V\.'C/V\./e\,VERB,être,10,
2481,avecques,avecques,1.6,PrA,PrA,avec,/V\.'C/V\.C/e\,ADP,avec,10,
2482,le,le,1.6,Det,Det,le,C/(e)\,DET,le,10,
2483,roy,roy,1.6,N,N,,C/V\,NOUN,roi,8,
2484,.,.,1.6,Pnc,Pnc,,,PUNCT,.,9,
2485,Et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
2486,vous,vous,1.6,Prn,Prn$$,vous,C/V\,PRON,vous,10,
2487,asseure,asseure,1.6,Vfin,Vfin,assurer,/V\.C/(V)\.'/V\.C/(e)\,VERB,assurer,10,
2488,que,que,1.6,Sub,Sub,que,C/(e)\,SCONJ,que,10,
2489,c',c',1.6,Prn,Prn,ce,C/\,PRON,ce,10,
2490,estoit,estoit,1.6,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10,
2491,une,une,1.6,QIs,QIs,un,'/V\.C/(e)\,DET,un,10,
2492,belle,belle,1.6,Adj,Adj,beau,'C/V\.C/(e)\,ADJ,beau,10,
2493,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
2494,grande,grande,1.6,Adj,Adj,grand,'C/V\.C/(e)\,ADJ,grand,10,
2495,compaignye,compaignye,1.6,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,compagnie,9,
2496,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
2497,grant,grant,1.6,Adj,Adj,grand,C/V\,ADJ,grand,10,
2498,nombre,nombre,1.6,N,N,,'C/V\.C/(e)\,NOUN,nombre,8,
2499,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
2500,gens,gens,1.6,N,N,,C/V\,NOUN,gent,11,
2501,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
2502,bien,bien,1.6,N,N,bien,C/V\,NOUN,bien,10,
2503,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
2504,bien,bien,1.6,Adv,Adv,bien,C/V\,ADV,bien,10,
2505,empoint,empoint,1.6,Adj,Adj,,/V\.'C/V\,ADJ,empoint,8,
2506,.,.,1.6,Pnc,Pnc,,,PUNCT,.,9,
2507,Et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
2508,devroit,devroit,1.6,Vfin,Vfin,devoir2,C/V\.'C/V\,VERB,devoir,10,
2509,-,-,1.6,Pnc,Pnc,,,PUNCT,-,9,
2510,on,on,1.6,Prn,Prn,on,/V\,PRON,on,10,
2511,vouloir,vouloir,1.6,Vinf,Vinf,vouloir,C/V\.'C/V\,VERB,vouloir,10,
2512,que,que,1.6,Sub,Sub,que,C/(e)\,SCONJ,que,10,
2513,les,les,1.6,Det,Det,le,C/V\,DET,le,10,
2514,amys,amys,1.6,N,N,,/V\.'C/V\,NOUN,ami,3,
2515,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
2516,bienvueillans,bienvueillans,1.6,N,N,,C/V\.C/V\.'C/V\,NOUN,bienveillant,4,
2517,du,du,1.6,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,
2518,royaulme,royaulme,1.6,N,N,,C/V\.'C/V\.C/(e)\,NOUN,royaume,8,
2519,l',l',1.6,Prn,Prn$$,le,C/\,PRON,le,10,
2520,eussent,eussent,1.6,Vfin,Vfin,avoir,/(V)\.'/V\.C/e\,VERB,avoir,10,
2521,veu,veu,1.6,Vpp,Vpp,voir,C/V\,VERB,voir,10,
2522,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
2523,qu',qu',1.6,Sub,Sub,que,C/\,SCONJ,que,10,
2524,ilz,ilz,1.6,Prn,Prn$,il,/V\,PRON,il,10,
2525,en,en,1.6,Prn,Prn$$,en2,/V\,PRON,en,10,
2526,eussent,eussent,1.6,Vfin,Vfin,avoir,/(V)\.'/V\.C/e\,VERB,avoir,10,
2527,eu,eu,1.6,Vpp,Vpp,avoir,/(V)\.'/V\,VERB,avoir,10,
2528,l',l',1.6,Det,Det,le,C/\,DET,le,10,
2529,estimation,estimation,1.6,N,N,,/V\.C/V\.C/V\.C/{V}\.'/V\,NOUN,estimation,9,
2530,telle,telle,1.6,Adj,Adj,tel,'C/V\.C/(e)\,ADJ,tel,10,
2531,qu',qu',1.6,Sub,Sub,que,C/\,SCONJ,que,10,
2532,il,il,1.6,Prn,Prn$,il,/V\,PRON,il,10,
2533,appartient,appartient,1.6,Vfin,Vfin,appartenir,/V\.C/V\.'C/V\,VERB,appartenir,10,
2534,;,;,1.6,Pnc,Pnc,,,PUNCT,;,9,
2535,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
2536,semblablement,semblablement,1.6,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\,ADV,semblablement,9,
2537,les,les,1.6,Det,Det,le,C/V\,DET,le,10,
2538,ennemys,ennemys,1.6,N,N,,/V\.C/e\.'C/V\,NOUN,ennemi,9,
2539,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2540,car,car,1.6,Crd,Crd,car,C/V\,CCONJ,car,10,
2541,il,il,1.6,Prn,Prn$,il,/V\,PRON,il,10,
2542,n',n',1.6,Neg,Neg$$,ne,C/\,ADV,ne,10,
2543,eust,eust,1.6,Vfin,Vfin,avoir,/(V)\.'/V\,VERB,avoir,10,
2544,esté,esté,1.6,Vpp,Vpp,être,/V\.'C/V\,VERB,être,10,
2545,jamais,jamais,1.6,Adv,Adv,jamais,C/V\.'C/V\,ADV,jamais,10,
2546,heure,heure,1.6,N,N,,'/V\.C/(e)\,NOUN,heure,3,
2547,qu',qu',1.6,Sub,Sub,que,C/\,SCONJ,que,10,
2548,ilz,ilz,1.6,Prn,Prn$,il,/V\,PRON,il,10,
2549,n',n',1.6,Neg,Neg$$,ne,C/\,ADV,ne,10,
2550,en,en,1.6,Prn,Prn$$,en2,/V\,PRON,en,10,
2551,eussent,eussent,1.6,Vfin,Vfin,avoir,/(V)\.'/V\.C/e\,VERB,avoir,10,
2552,plus,plus,1.6,Adv,Adv,plus,C/V\,ADV,plus,10,
2553,crainct,crainct,1.6,Vpp,Vpp,craindre,C/V\,VERB,craindre,10,
2554,le,le,1.6,Det,Det,le,C/(e)\,DET,le,10,
2555,roy,roy,1.6,N,N,,C/V\,NOUN,roi,8,
2556,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
2557,ledit,ledit,1.6,Dem,Dem,ledit,C/e\.'C/V\,DET,ledit,10,
2558,royaulme,royaulme,1.6,N,N,,C/V\.'C/V\.C/(e)\,NOUN,royaume,8,
2559,.,.,1.6,Pnc,Pnc,,,PUNCT,.,9,
2560,Le,le,1.6,Det,Det,le,C/(e)\,DET,le,10,
2561,chief,chief,1.6,N,N,,C/V\,NOUN,chef,8,
2562,des,des,1.6,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,
2563,Bourguygnons,bourguygnons,1.6,N,N,,C/V\.C/V\.'C/V\,PROPN,bourguignon,4,
2564,estoit,estoit,1.6,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10,
2565,monsr,monsr,1.6,N,N,,C/V\.'C/V\,NOUN,monsieur,6,
2566,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
2567,Neufchastel,neufchastel,1.6,N,N,,C/V\.C/V\.'C/V\,PROPN,Neufchâtel,-10,Neufchâtel
2568,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2569,mareschal,mareschal,1.6,N,N,,C/V\.C/V\.'C/V\,NOUN,maréchal,9,
2570,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
2571,Bourgongne,bourgongne,1.6,N,N,,C/V\.'C/V\.C/(e)\,PROPN,Bourgogne,9,
2572,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2573,joinct,joinct,1.6,Vpp,Vpp,joindre,C/V\,VERB,joindre,10,
2574,avec,avec,1.6,PrA,PrA,avec,/V\.'C/V\,ADP,avec,10,
2575,luy,luy,1.6,Prn,Prn,lui,C/V\,PRON,lui,10,
2576,son,son,1.6,Det,Det,son4,C/V\,DET,son,10,
2577,frère,frere,1.6,N,N,,'C/V\.C/(e)\,NOUN,frère,9,
2578,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2579,le,le,1.6,Det,Det,le,C/(e)\,DET,le,10,
2580,seigneur,seigneur,1.6,N,N,,C/V\.'C/V\,NOUN,seigneur,8,
2581,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
2582,Montagu,montagu,1.6,N,N,,C/V\.C/V\.'C/V\,PROPN,Montaigu,9,
2583,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2584,le,le,1.6,Det,Det,le,C/(e)\,DET,le,10,
2585,marquis,marquis,1.6,N,N,,C/V\.'C/V\,NOUN,marquis,9,
2586,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
2587,Rothelin,rothelin,1.6,N,N,,C/V\.C/e\.'C/V\,PROPN,Rothelin,-10,Rotelin
2588,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
2589,grant,grant,1.6,Adj,Adj,grand,C/V\,ADJ,grand,10,
2590,nombre,nombre,1.6,N,N,,'C/V\.C/(e)\,NOUN,nombre,8,
2591,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
2592,chevaliers,chevaliers,1.6,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,8,
2593,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
2594,escuyers,escuyers,1.6,N,N,,/V\.C/V\.'C/V\,NOUN,écuyer,9,
2595,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2596,dont,dont,1.6,Qux,Qux,dont,C/V\,PRON,dont,10,
2597,les,les,1.6,Det,Det,le,C/V\,DET,le,10,
2598,aucuns,aucuns,1.6,QIs,QIs,aucun,/V\.'C/V\,PRON,aucun,10,
2599,avoyent,avoyent,1.6,Vfin,Vfin,avoir,/V\.'C/V\./e\,VERB,avoir,10,
2600,esté,esté,1.6,Vpp,Vpp,être,/V\.'C/V\,VERB,être,10,
2601,en,en,1.6,Pre,Pre,en,/V\,ADP,en,10,
2602,Bourbonnoys,bourbonnoys,1.6,N,N,,C/V\.C/V\.'C/V\,PROPN,bourbonnais,2,
2603,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2604,comme,comme,1.6,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10,
2605,j',j',1.6,Prn,Prn$,je,C/\,PRON,je,10,
2606,ay,ay,1.6,Vfin,Vfin,avoir,/V\,VERB,avoir,10,
2607,dit,dit,1.6,Vpp,Vpp,dire,C/V\,VERB,dire,10,
2608,au,au,1.6,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10,
2609,commencement,commencement,1.6,N,N,,C/V\.C/V\.C/e\.'C/V\,NOUN,commencement,8,
2610,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
2611,ce,ce,1.6,Dem,Dem,cist,C/(e)\,DET,cist,10,
2612,propoz,propoz,1.6,N,N,,C/V\.'C/V\,NOUN,propos,9,
2613,.,.,1.6,Pnc,Pnc,,,PUNCT,.,9,
2614,Le,le,1.6,Det,Det,le,C/(e)\,DET,le,10,
2615,tout,tout,1.6,QIs,QIs,tout,C/V\,PRON,tout,10,
2616,ensemble,ensemble,1.6,Adv,Adv,ensemble,/V\.'C/V\.C/(e)\,ADV,ensemble,10,
2617,s',s',1.6,Prn,Prn$$,se,C/\,PRON,se,10,
2618,estoit,estoit,1.6,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10,
2619,joinct,joinct,1.6,Vpp,Vpp,joindre,C/V\,VERB,joindre,10,
2620,pour,pour,1.6,Pre,Pre,pour,C/V\,ADP,pour,10,
2621,venir,venir,1.6,Vinf,Vinf,venir,C/V\.'C/V\,VERB,venir,10,
2622,plus,plus,1.6,Adv,Adv,plus,C/V\,ADV,plus,10,
2623,seurement,seurement,1.6,Adv,Adv,,C/(V)\./V\.C/e\.'C/V\,ADV,sûrement,9,
2624,avecques,avecques,1.6,PrA,PrA,avec,/V\.'C/V\.C/e\,ADP,avec,10,
2625,mondict,mondict,1.6,Dem,Dem,mondit,C/V\.'C/V\,DET,mondit,10,
2626,seigneur,seigneur,1.6,N,N,,C/V\.'C/V\,NOUN,seigneur,8,
2627,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
2628,Calabre,calabre,1.6,N,N,,C/V\.'C/V\.C/(e)\,PROPN,Calabre,8,
2629,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2630,comme,comme,1.6,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10,
2631,j',j',1.6,Prn,Prn$,je,C/\,PRON,je,10,
2632,ay,ay,1.6,Vfin,Vfin,avoir,/V\,VERB,avoir,10,
2633,dit,dit,1.6,Vpp,Vpp,dire,C/V\,VERB,dire,10,
2634,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2635,lequel,lequel,1.6,Qux,Qux,lequel,C/V\.'C/V\,PRON,lequel,10,
2636,sembloit,sembloit,1.6,Vfin,Vfin,sembler,C/V\.'C/V\,VERB,sembler,10,
2637,aussi,aussi,1.6,Adv,Adv,aussi,/V\.'C/V\,ADV,aussi,10,
2638,bien,bien,1.6,Adv,Adv,bien,C/V\,ADV,bien,10,
2639,prince,prince,1.6,N,N,,'C/V\.C/(e)\,NOUN,prince,8,
2640,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
2641,grant,grant,1.6,Adj,Adj,grand,C/V\,ADJ,grand,10,
2642,chef,chef,1.6,N,N,,C/V\,NOUN,chef,8,
2643,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
2644,guerre,guerre,1.6,N,N,,'C/V\.C/(e)\,NOUN,guerre,8,
2645,que,que,1.6,Sub,Sub,que,C/(e)\,SCONJ,que,10,
2646,nul,nul,1.6,QIs,QIs,nul,C/V\,DET,nul,10,
2647,autre,autre,1.6,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10,
2648,que,que,1.6,Qux,Qux,que,C/(e)\,ADJ|ADV|DET|PRON,que,10,
2649,je,je,1.6,Prn,Prn$,je,C/(e)\,PRON,je,10,
2650,veisse,veisse,1.6,Vfin,Vfin,voir,C/(V)\.'/V\.C/(e)\,VERB,voir,10,
2651,en,en,1.6,Pre,Pre,en,/V\,ADP,en,10,
2652,la,la,1.6,Det,Det,le,C/V\,DET,le,10,
2653,compaignie,compaignie,1.6,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,compagnie,8,
2654,.,.,1.6,Pnc,Pnc,,,PUNCT,.,9,
2655,Et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
2656,se,se,1.6,Prn,Prn$$,se,C/(e)\,PRON,se,10,
2657,engendra,engendra,1.6,Vfin,Vfin,,/V\.C/V\.'C/V\,VERB,engendrer,9,
2658,grand,grand,1.6,Adj,Adj,grand,C/V\,ADJ,grand,10,
2659,amitié,amitié,1.6,N,N,,/V\.C/V\.'C/V\,NOUN,amitié,9,
2660,entre,entre,1.6,PrA,PrA,entre,'/V\.C/(e)\,ADP,entre,10,
2661,luy,luy,1.6,Prn,Prn,lui,C/V\,PRON,lui,10,
2662,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
2663,le,le,1.6,Det,Det,le,C/(e)\,DET,le,10,
2664,conte,conte,1.6,N,N,,'C/V\.C/(e)\,NOUN,comte,3,
2665,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
2666,Charroloys,charroloys,1.6,N,N,,C/V\.C/V\.'C/V\,PROPN,Charolais,-10,Charolais
2667,.,.,1.6,Pnc,Pnc,,,PUNCT,.,9,
2668,_2,_2,1.6,QIs,QIs,deux,C/V\,NUM,deux,10,
2669,.,.,1.6,Pnc,Pnc,,,PUNCT,.,9,
2670,Comment,comment,1.6,Qux,Qux,comment,C/V\.'C/V\,ADV,comment,10,
2671,les,les,1.6,Det,Det,le,C/V\,DET,le,10,
2672,seigneurs,seigneurs,1.6,N,N,,C/V\.'C/V\,NOUN,seigneur,8,
2673,meisrent,meisrent,1.6,Vfin,Vfin,mettre,'C/V\.C/e\,VERB,mettre,10,
2674,le,le,1.6,Det,Det,le,C/(e)\,DET,le,10,
2675,siège,siege,1.6,N,N,,'C/V\.C/(e)\,NOUN,siège,9,
2676,devant,devant,1.6,PrA,PrA,devant,C/V\.'C/V\,ADP,devant,10,
2677,Paris,paris,1.6,N,N,,C/V\.'C/V\,PROPN,Paris,3,
2678,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2679,pour,pour,1.6,Pre,Pre,pour,C/V\,ADP,pour,10,
2680,l',l',1.6,Det,Det,le,C/\,DET,le,10,
2681,entreprinse,entreprinse,1.6,N,N,,/V\.C/e\.'C/V\.C/(e)\,NOUN,entreprise,8,
2682,qu',qu',1.6,Qux,Qux,que,C/\,PRON,que,10,
2683,ilz,ilz,1.6,Prn,Prn$,il,/V\,PRON,il,10,
2684,appelloient,appelloient,1.6,Vfin,Vfin,appeler,/V\.C/e\.'C/V\./e\,VERB,appeler,10,
2685,le,le,1.6,Det,Det,le,C/(e)\,DET,le,10,
2686,Bien,bien,1.6,N,N,bien,C/V\,NOUN,bien,10,
2687,publicque,publicque,1.6,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,public,9,
2688,.,.,1.6,Pnc,Pnc,,,PUNCT,.,9,
2689,-,-,1.6,Pnc,Pnc,,,PUNCT,-,9,
2690,Quant,quant,1.6,Sub,Sub,quand,C/V\,SCONJ,quand,10,
2691,toute,toute,1.6,QIs,QIs,tout,'C/V\.C/(e)\,DET,tout,10,
2692,ceste,ceste,1.6,Dem,Dem,cist,'C/V\.C/(e)\,DET,cist,10,
2693,compaignie,compaignie,1.6,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,compagnie,8,
2694,fut,fut,1.6,Vfin,Vfin,être,C/V\,VERB,être,10,
2695,passée,passee,1.6,Vpp,Vpp,passer,C/V\.'C/V\./(e)\,VERB,passer,10,
2696,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2697,que,que,1.6,Qux,Qux,que,C/(e)\,PRON,que,10,
2698,l',l',1.6,Det,Det,le,C/\,DET,le,10,
