wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,Vorschlag_IR
1189,173,3,avoir,avoir,223,N,N,avoir2,/V\.'C/V\,PROPN|NOUN,avoir,10,
1190,173,4,",",",",223,Pnc,Pnc,,,PUNCT,",",9,
1191,173,5,que,que,223,Qux,Qux,que,C/(e)\,PRON,que,10,
1192,173,6,j,j,223,Prn,Prn$,je,C/\,PRON,je,10,
1193,173,7,ay,ay,223,Vfin,Vfin,avoir,/V\,VERB,avoir,10,
1194,173,8,si,si,223,Adv,Adv,si4,C/V\,ADV,si,10,
1195,173,9,compté,compté,223,Vpp,Vpp,conter,C/V\.'C/V\,VERB,conter,10,
1196,173,10,",",",",223,Pnc,Pnc,,,PUNCT,",",9,
1197,174,1,Qui,qui,224,Qux,Qux,qui,C/V\,PRON,qui,10,
1198,174,2,trop,trop,224,Adv,Adv,trop,C/V\,ADV,trop,10,
1199,174,3,mieulx,mieulx,224,Adv,Adv,mieux,C/V\,ADV,mieux,10,
1200,174,4,vault,vault,224,Vfin,Vfin,valoir,C/V\,VERB,valoir,10,
1201,174,5,q,q,224,Sub,Sub,que,C/\,SCONJ,que,10,
1202,174,6,une,une,224,QIs,QIs,un,'/V\.C/(e)\,DET,un,10,
1203,174,7,conté,conté,224,N,N,,C/V\.'C/V\,NOUN,comté,8,
1204,174,8,",",",",224,Pnc,Pnc,,,PUNCT,",",9,
1205,175,1,Y,y,225,Prn,Prn$$,y2,/V\,PRON,y,10,
1206,175,2,gaigna,gaigna,225,Vfin,Vfin,gagner,C/V\.'C/V\,VERB,gagner,10,
1207,175,3,et,et,225,Crd,Crd,et,/V\,CCONJ,et,10,
1208,175,4,des,des,225,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,
1209,175,5,biens,biens,225,N,N,bien,C/V\,NOUN,bien,10,
1210,175,6,assez,assez,225,Adv,Adv,assez,/V\.'C/V\,ADV,assez,10,
1211,175,7,",",",",225,Pnc,Pnc,,,PUNCT,",",9,
1212,176,1,Qui,qui,226,Qux,Qux,qui,C/V\,PRON,qui,10,
1213,176,2,sont,sont,226,Vfin,Vfin,être,C/V\,VERB,être,10,
1214,176,3,la,la,226,Adv,Adv,là,C/V\,ADV,là,10,
1215,176,4,a,a,226,Pre,Pre,à,/V\,ADP,à,10,
1216,176,5,tas,tas,226,N,N,,C/V\,NOUN,tas,9,
1217,176,6,amassez,amassez,226,Vpp,Vpp,,/V\.C/V\.'C/V\,VERB,amasser,3,
1218,176,7,.,.,226,Pnc,Pnc,,,PUNCT,.,9,
1219,177,1,Et,et,227,Crd,Crd,et,/V\,CCONJ,et,10,
1220,177,2,",",",",227,Pnc,Pnc,,,PUNCT,",",9,
1221,177,3,entre,entre,227,PrA,PrA,entre,'/V\.C/(e)\,ADP,entre,10,
1222,177,4,les,les,227,Det,Det,le,C/V\,DET,le,10,
1223,177,5,riches,riches,227,Adj,Adj,riche,'C/V\.C/e\,ADJ,riche,10,
1224,177,6,tresors,tresors,227,N,N,,C/V\.'C/V\,NOUN,trésor,9,
1225,177,7,",",",",227,Pnc,Pnc,,,PUNCT,",",9,
1226,178,1,Que,que,228,Qux,Qux,que,C/(e)\,PRON,que,10,
1227,178,2,mon,mon,228,Det,Det,mon,C/V\,DET,mon,10,
1228,178,3,pere,pere,228,N,N,,'C/V\.C/(e)\,NOUN,père,3,
1229,178,4,ot,ot,228,Vfin,Vfin,avoir,/V\,VERB,avoir,10,
1230,178,5,",",",",228,Pnc,Pnc,,,PUNCT,",",9,
1231,178,6,en,en,228,Pre,Pre,en,/V\,ADP,en,10,
1232,178,7,ses,ses,228,Det,Det,son4,C/V\,DET,son,10,
1233,178,8,tresors,tresors,228,N,N,,C/V\.'C/V\,NOUN,trésor,9,
1234,179,1,Y,y,229,Prn,Prn$$,y2,/V\,PRON,y,10,
1235,179,2,ot,ot,229,Vfin,Vfin,avoir,/V\,VERB,avoir,10,
1236,179,3,.II.,.ii.,229,QIs,QIs,deux,C/V\,NUM,deux,10,
1237,179,4,pierres,pierres,229,N,N,,'C/V\.C/e\,NOUN,pierre,8,
1238,179,5,de,de,229,Pre,Pre,de,C/(e)\,ADP,de,10,
1239,179,6,grant,grant,229,Adj,Adj,grand,C/V\,ADJ,grand,10,
1240,179,7,pris,pris,229,N,N,,C/V\,NOUN,prix,3,
1241,180,1,Precieuses,precieuses,230,Adj,Adj,,C/V\.C/{V}\.'/V\.C/e\,ADJ,précieux,9,
1242,180,2,",",",",230,Pnc,Pnc,,,PUNCT,",",9,
1243,180,3,que,que,230,Qux,Qux,que,C/(e)\,PRON,que,10,
1244,180,4,je,je,230,Prn,Prn$,je,C/(e)\,PRON,je,10,
1245,180,5,moult,moult,230,QIs,QIs,moult,C/V\,ADV,moult,10,
1246,180,6,pris,pris,230,Vfin,Vfin,prier,C/V\,VERB,prier,10,
1247,180,7,;,;,230,Pnc,Pnc,,,PUNCT,;,9,
1248,181,1,Il,il,231,Prn,Prn$,il,/V\,PRON,il,10,
1249,181,2,n,n,231,Neg,Neg$$,ne,C/\,ADV,ne,10,
1250,181,3,est,est,231,Vfin,Vfin,être,/V\,VERB,être,10,
1251,181,4,escharboucle,escharboucle,231,N,N,,/V\.C/V\.'C/V\.C/(e)\,NOUN,escarboucle,9,
1252,181,5,",",",",231,Pnc,Pnc,,,PUNCT,",",9,
1253,181,6,sanz,sanz,231,Pre,Pre,sans,C/V\,ADP,sans,10,
1254,181,7,faille,faille,231,N,N,,'C/V\.C/(e)\,NOUN,faille,8,
1255,181,8,",",",",231,Pnc,Pnc,,,PUNCT,",",9,
1256,182,1,Ne,ne,232,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10,
1257,182,2,riche,riche,232,Adj,Adj,riche,'C/V\.C/(e)\,ADJ,riche,10,
1258,182,3,rubis,rubis,232,N,N,,C/V\.'C/V\,NOUN,rubis,9,
1259,182,4,qui,qui,232,Qux,Qux,qui,C/V\,PRON,qui,10,
1260,182,5,les,les,232,Prn,Prn$$,le,C/V\,PRON,le,10,
1261,182,6,vaille,vaille,232,Vfin,Vfin,valoir,'C/V\.C/(e)\,VERB,valoir,10,
1262,182,7,;,;,232,Pnc,Pnc,,,PUNCT,;,9,
1263,183,1,En,en,233,Pre,Pre,en,/V\,ADP,en,10,
1264,183,2,l,l,233,Det,Det,le,C/\,DET,le,10,
1265,183,3,une,une,233,QIs,QIs,un,'/V\.C/(e)\,PRON,un,10,
1266,183,4,avoit,avoit,233,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,
1267,183,5,tant,tant,233,QIs,QIs,tant,C/V\,ADV,tant,10,
1268,183,6,de,de,233,Pre,Pre,de,C/(e)\,ADP,de,10,
1269,183,7,vertus,vertus,233,N,N,,C/V\.'C/V\,NOUN,vertu,8,
1270,184,1,Que,que,234,Sub,Sub,que,C/(e)\,SCONJ,que,10,
1271,184,2,",",",",234,Pnc,Pnc,,,PUNCT,",",9,
1272,184,3,puis,puis,234,PrA,PrA,puis,C/V\,ADP,puis,10,
1273,184,4,le,le,234,Det,Det,le,C/(e)\,DET,le,10,
1274,184,5,temps,temps,234,N,N,,C/V\,NOUN,temps,8,
1275,184,6,le,le,234,Det,Det,le,C/(e)\,DET,le,10,
1276,184,7,roy,roy,234,N,N,,C/V\,NOUN,roi,8,
1277,184,8,Artus,artus,234,N,N,,/V\.'C/V\,PROPN,Arthur,8,
1278,184,9,",",",",234,Pnc,Pnc,,,PUNCT,",",9,
1279,185,1,N,n,235,Neg,Neg$$,ne,C/\,ADV,ne,10,
1280,185,2,ot,ot,235,Vfin,Vfin,avoir,/V\,VERB,avoir,10,
1281,185,3,plus,plus,235,Adv,Adv,plus,C/V\,ADV,plus,10,
1282,185,4,riche,riche,235,Adj,Adj,riche,'C/V\.C/(e)\,ADJ,riche,10,
1283,185,5,roy,roy,235,N,N,,C/V\,NOUN,roi,8,
1284,185,6,",",",",235,Pnc,Pnc,,,PUNCT,",",9,
1285,185,7,n,n,235,Crd,Crd,ne2,C/\,CCONJ,ne,10,
1286,185,8,emperiere,emperiere,235,N,N,,/V\.C/e\.'C/V\.C/(e)\,NOUN,empereur,3,
1287,185,9,;,;,235,Pnc,Pnc,,,PUNCT,;,9,
1288,186,1,Resplendissant,resplendissant,236,Vprs,Vprs,,C/V\.C/V\.C/V\.'C/V\,VERB,resplendir,8,
1289,186,2,de,de,236,Pre,Pre,de,C/(e)\,ADP,de,10,
1290,186,3,grant,grant,236,Adj,Adj,grand,C/V\,ADJ,grand,10,
1291,186,4,maniere,maniere,236,N,N,,C/V\.'C/V\.C/(e)\,NOUN,manière,8,
1292,187,1,Fu,fu,237,Vfin,Vfin,être,C/V\,VERB,être,10,
1293,187,2,et,et,237,Crd,Crd,et,/V\,CCONJ,et,10,
1294,187,3,plus,plus,237,Adv,Adv,plus,C/V\,ADV,plus,10,
1295,187,4,luisant,luisant,237,Vprs,Vprs,luire,C/V\.'C/V\,VERB,luire,10,
1296,187,5,que,que,237,Sub,Sub,que,C/(e)\,SCONJ,que,10,
1297,187,6,chandoile,chandoile,237,N,N,,C/V\.'C/V\.C/(e)\,NOUN,chandelle,9,
1298,187,7,",",",",237,Pnc,Pnc,,,PUNCT,",",9,
1299,188,1,Et,et,238,Crd,Crd,et,/V\,CCONJ,et,10,
1300,188,2,de,de,238,Pre,Pre,de,C/(e)\,ADP,de,10,
1301,188,3,couleur,couleur,238,N,N,,C/V\.'C/V\,NOUN,couleur,9,
1302,188,4,sembla,sembla,238,Vfin,Vfin,sembler,C/V\.'C/V\,VERB,sembler,10,
1303,188,5,estoile,estoile,238,N,N,,/V\.'C/V\.C/(e)\,NOUN,étoile,3,
1304,188,6,;,;,238,Pnc,Pnc,,,PUNCT,;,9,
1305,189,1,Belle,belle,239,Adj,Adj,beau,'C/V\.C/(e)\,ADJ,beau,10,
1306,189,2,fu,fu,239,Vfin,Vfin,être,C/V\,VERB,être,10,
1307,189,3,et,et,239,Crd,Crd,et,/V\,CCONJ,et,10,
1308,189,4,tres,tres,239,Adv,Adv,très,C/V\,ADV,très,10,
1309,189,5,gracieuse,gracieuse,239,Adj,Adj,,C/V\.C/V\.'C/V\.C/(e)\,ADJ,gracieux,9,
1310,190,1,Et,et,240,Crd,Crd,et,/V\,CCONJ,et,10,
1311,190,2,ancore,ancore,240,Adv,Adv,encore,/V\.'C/V\.C/(e)\,ADV,encore,10,
1312,190,3,plus,plus,240,Adv,Adv,plus,C/V\,ADV,plus,10,
1313,190,4,precieuse,precieuse,240,Adj,Adj,,C/V\.C/{V}\.'/V\.C/(e)\,ADJ,précieux,8,
1314,190,5,",",",",240,Pnc,Pnc,,,PUNCT,",",9,
1315,191,1,Mais,mais,241,Crd,Crd,mais,C/V\,CCONJ,mais,10,
1316,191,2,moult,moult,241,QIs,QIs,moult,C/V\,ADV,moult,10,
1317,191,3,fu,fu,241,Vfin,Vfin,être,C/V\,VERB,être,10,
1318,191,4,penible,penible,241,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,pénible,6,
1319,191,5,a,a,241,Pre,Pre,à,/V\,ADP,à,10,
1320,191,6,trouver,trouver,241,Vinf,Vinf,trouver,C/V\.'C/V\,VERB,trouver,10,
1321,191,7,.,.,241,Pnc,Pnc,,,PUNCT,.,9,
1322,192,1,A,a,242,Pre,Pre,à,/V\,ADP,à,10,
1323,192,2,peine,peine,242,N,N,,'C/V\.C/(e)\,NOUN,peine,8,
1324,192,3,en,en,242,Prn,Prn$$,en2,/V\,PRON,en,10,
1325,192,4,peut,peut,242,Vfin,Vfin,pouvoir2,C/V\,VERB,pouvoir,10,
1326,192,5,on,on,242,Prn,Prn%,on,/V\,PRON,on,10,
1327,192,6,recouvrer,recouvrer,242,Vinf,Vinf,recouvrer,C/V\.C/V\.'C/V\,VERB,recouvrer,10,
1328,192,7,",",",",242,Pnc,Pnc,,,PUNCT,",",9,
1329,193,1,Mais,mais,243,Crd,Crd,mais,C/V\,CCONJ,mais,10,
1330,193,2,",",",",243,Pnc,Pnc,,,PUNCT,",",9,
1331,193,3,qui,qui,243,Qux,Qux,qui,C/V\,PRON,qui,10,
1332,193,4,bien,bien,243,Adv,Adv,bien,C/V\,ADV,bien,10,
1333,193,5,la,la,243,Prn,Prn$$,le,C/V\,PRON,le,10,
1334,193,6,quiert,quiert,243,Vfin,Vfin,quérir,C/V\,VERB,quérir,10,
1335,193,7,a,a,243,Pre,Pre,à,/V\,ADP,à,10,
1336,193,8,grant,grant,243,Adj,Adj,grand,C/V\,ADJ,grand,10,
1337,193,9,peine,peine,243,N,N,,'C/V\.C/(e)\,NOUN,peine,8,
1338,193,10,",",",",243,Pnc,Pnc,,,PUNCT,",",9,
1339,194,1,En,en,244,Pre,Pre,en,/V\,ADP,en,10,
1340,194,2,la,la,244,Det,Det,le,C/V\,DET,le,10,
1341,194,3,dessus,dessus,244,PrA,PrA,dessus,C/V\.'C/V\,ADV,dessus,10,
1342,194,4,dicte,dicte,244,Vpp,Vpp,dire,'C/V\.C/(e)\,VERB,dire,10,
1343,194,5,fonteine,fonteine,244,N,N,,C/V\.'C/V\.C/(e)\,NOUN,fontaine,9,
1344,194,6,",",",",244,Pnc,Pnc,,,PUNCT,",",9,
1345,195,1,L,l,245,Det,Det,le,C/\,DET,le,10,
1346,195,2,une,une,245,QIs,QIs,un,'/V\.C/(e)\,PRON,un,10,
1347,195,3,des,des,245,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,
1348,195,4,Muses,muses,245,N,N,,'C/V\.C/e\,PROPN,Muses,-10,muse
1349,195,5,telle,telle,245,Adj,Adj,tel,'C/V\.C/(e)\,ADJ,tel,10,
1350,195,6,enseigne,enseigne,245,N,N,,/V\.'C/V\.C/(e)\,NOUN,enseigne,8,
1351,196,1,Lui,lui,246,Prn,Prn$$,lui,C/V\,PRON,lui,10,
1352,196,2,en,en,246,Prn,Prn$$,en2,/V\,PRON,en,10,
1353,196,3,dit,dit,246,Vfin,Vfin,dire,C/V\,VERB,dire,10,
1354,196,4,qu,qu,246,Qux,Qux,que,C/\,ADJ|ADV|DET|PRON,que,10,
1355,196,5,elle,elle,246,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10,
1356,196,6,lui,lui,246,Prn,Prn$$,lui,C/V\,PRON,lui,10,
1357,196,7,enseigne,enseigne,246,Vfin,Vfin,,/V\.'C/V\.C/(e)\,VERB,enseigner,8,
1358,196,8,",",",",246,Pnc,Pnc,,,PUNCT,",",9,
1359,197,1,Qui,qui,247,Qux,Qux,qui,C/V\,PRON,qui,10,
1360,197,2,moult,moult,247,QIs,QIs,moult,C/V\,ADV,moult,10,
1361,197,3,grant,grant,247,Adj,Adj,grand,C/V\,ADJ,grand,10,
1362,197,4,louange,louange,247,N,N,,C/V\.'C/V\.C/(e)\,NOUN,louange,8,
1363,197,5,en,en,247,Prn,Prn$$,en2,/V\,PRON,en,10,
1364,197,6,dessert,dessert,247,Vfin,Vfin,desservir,C/V\.'C/V\,VERB,desservir,10,
1365,197,7,;,;,247,Pnc,Pnc,,,PUNCT,;,9,
1366,198,1,Et,et,248,Crd,Crd,et,/V\,CCONJ,et,10,
1367,198,2,sçavez,sçavez,248,Vfin,Vfin,savoir,C/V\.'C/V\,VERB,savoir,10,
1368,198,3,de,de,248,Pre,Pre,de,C/(e)\,ADP,de,10,
1369,198,4,quoy,quoy,248,Qux,Qux,que,C/V\,PRON,que,10,
1370,198,5,elle,elle,248,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10,
1371,198,6,sert,sert,248,Vfin,Vfin,servir,C/V\,VERB,servir,10,
1372,199,1,Celle,celle,249,Dem,Dem,cil,'C/V\.C/(e)\,DET,cil,10,
1373,199,2,pierre,pierre,249,N,N,,'C/V\.C/(e)\,NOUN,pierre,3,
1374,199,3,?,?,249,Pnc,Pnc,,,PUNCT,?,9,
1375,199,4,(,(,249,Pnc,Pnc,,,PUNCT,(,9,
1376,199,5,qui,qui,249,Qux,Qux,qui,C/V\,PRON,qui,10,
1377,199,6,bien,bien,249,Adv,Adv,bien,C/V\,ADV,bien,10,
1378,199,7,l,l,249,Prn,Prn$$,le,C/\,PRON,le,10,
1379,199,8,a,a,249,Vfin,Vfin,avoir,/V\,VERB,avoir,10,
1380,199,9,garde,garde,249,N,N,,'C/V\.C/(e)\,PROPN|NOUN,Garde|garde,-1,garder
1381,200,1,Chierement,chierement,250,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,chèrement,9,
1382,200,2,",",",",250,Pnc,Pnc,,,PUNCT,",",9,
1383,200,3,si,si,250,Adv,Adv,si4,C/V\,ADV,si,10,
1384,200,4,qu,qu,250,Sub,Sub,que,C/\,SCONJ,que,10,
1385,200,5,il,il,250,Prn,Prn$,il,/V\,PRON,il,10,
1386,200,6,ne,ne,250,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,
1387,200,7,la,la,250,Prn,Prn$$,le,C/V\,PRON,le,10,
1388,200,8,perde,perde,250,Vfin,Vfin,perdre,'C/V\.C/(e)\,VERB,perdre,10,
1389,200,9,),),250,Pnc,Pnc,,,PUNCT,),9,
1390,200,10,",",",",250,Pnc,Pnc,,,PUNCT,",",9,
1391,201,1,Cellui,cellui,251,Dem,Dem,cil,C/V\.'C/V\,PRON,cil,10,
1392,201,2,qui,qui,251,Qux,Qux,qui,C/V\,PRON,qui,10,
1393,201,3,dessus,dessus,251,PrA,PrA,dessus,C/V\.'C/V\,ADP,dessus,10,
1394,201,4,soy,soy,251,Prn,Prn,soi,C/V\,PRON,soi,10,
1395,201,5,la,la,251,Prn,Prn$$,le,C/V\,PRON,le,10,
1396,201,6,porte,porte,251,Vfin,Vfin,porter,'C/V\.C/(e)\,VERB,porter,10,
1397,202,1,A,a,252,Pre,Pre,à,/V\,ADP,à,10,
1398,202,2,tel,tel,252,Adj,Adj,tel,C/V\,ADJ,tel,10,
1399,202,3,savoir,savoir,252,N,N,savoir,C/V\.'C/V\,PROPN|NOUN,savoir,10,
1400,202,4,que,que,252,Sub,Sub,que,C/(e)\,SCONJ,que,10,
1401,202,5,il,il,252,Prn,Prn$,il,/V\,PRON,il,10,
1402,202,6,rapporte,rapporte,252,Vfin,Vfin,rapporter,C/V\.'C/V\.C/(e)\,VERB,rapporter,10,
1403,203,1,Les,les,253,Det,Det,le,C/V\,DET,le,10,
1404,203,2,choses,choses,253,N,N,,'C/V\.C/e\,NOUN,chose,8,
1405,203,3,qui,qui,253,Qux,Qux,qui,C/V\,PRON,qui,10,
1406,203,4,sont,sont,253,Vfin,Vfin,être,C/V\,VERB,être,10,
1407,203,5,a,a,253,Pre,Pre,à,/V\,ADP,à,10,
1408,203,6,venir,venir,253,Vinf,Vinf,venir,C/V\.'C/V\,VERB,venir,10,
1409,203,7,;,;,253,Pnc,Pnc,,,PUNCT,;,9,
1410,204,1,Celestial,celestial,254,Adj,Adj,,C/V\.C/V\.C/V\.'C/V\,ADJ,célestiel,6,
1411,204,2,fait,fait,254,Vfin,Vfin,faire,C/V\,VERB,faire,10,
1412,204,3,devenir,devenir,254,Vinf,Vinf,devenir,C/V\.C/e\.'C/V\,VERB,devenir,10,
1413,205,1,Cellui,cellui,255,Dem,Dem,cil,C/V\.'C/V\,PRON,cil,10,
1414,205,2,",",",",255,Pnc,Pnc,,,PUNCT,",",9,
1415,205,3,qui,qui,255,Qux,Qux,qui,C/V\,PRON,qui,10,
1416,205,4,a,a,255,Pre,Pre,à,/V\,ADP,à,10,
1417,205,5,droit,droit,255,Adj,Adj,droit2,C/V\,ADJ,droit,10,
1418,205,6,l,l,255,Prn,Prn$$,le,C/\,PRON,le,10,
1419,205,7,a,a,255,Vfin,Vfin,avoir,/V\,VERB,avoir,10,
1420,205,8,trouvee,trouvee,255,Vpp,Vpp,trouver,C/V\.'C/V\./(e)\,VERB,trouver,10,
1421,205,9,",",",",255,Pnc,Pnc,,,PUNCT,",",9,
1422,206,1,Ce,ce,256,Prn,Prn,ce,C/(e)\,PRON,ce,10,
1423,206,2,n,n,256,Neg,Neg$$,ne,C/\,ADV,ne,10,
1424,206,3,est,est,256,Vfin,Vfin,être,/V\,VERB,être,10,
1425,206,4,pas,pas,256,Neg,Neg,pas,C/V\,ADV,pas,10,
1426,206,5,chose,chose,256,N,N,,'C/V\.C/(e)\,NOUN,chose,8,
1427,206,6,controuvee,controuvee,256,Vpp,Vpp,,C/V\.C/V\.'C/V\./(e)\,VERB,controuver,9,
1428,206,7,",",",",256,Pnc,Pnc,,,PUNCT,",",9,
1429,207,1,Et,et,257,Crd,Crd,et,/V\,CCONJ,et,10,
1430,207,2,monter,monter,257,Vinf,Vinf,monter,C/V\.'C/V\,VERB,monter,10,
1431,207,3,jusques,jusques,257,PrA,PrA,jusque,'C/V\.C/e\,ADP,jusque,10,
1432,207,4,aux,aux,257,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10,
1433,207,5,esperes,esperes,257,N,N,,/V\.'C/V\.C/e\,NOUN,espère,8,
1434,208,1,Et,et,258,Crd,Crd,et,/V\,CCONJ,et,10,
1435,208,2,aux,aux,258,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10,
1436,208,3,celestiaulx,celestiaulx,258,Adj,Adj,,C/V\.C/V\.C/V\.'C/V\,ADJ,célestiel,6,
1437,208,4,repaires,repaires,258,N,N,,C/V\.'C/V\.C/e\,NOUN,repaire,9,
1438,208,5,.,.,258,Pnc,Pnc,,,PUNCT,.,9,
1439,209,1,Ceste,ceste,259,Dem,Dem,cist,'C/V\.C/(e)\,DET,cist,10,
1440,209,2,pierre,pierre,259,N,N,,'C/V\.C/(e)\,NOUN,pierre,3,
1441,209,3,cy,cy,259,Adv,Adv,ci,C/V\,ADV,ci,10,
1442,209,4,ot,ot,259,Vfin,Vfin,avoir,/V\,VERB,avoir,10,
1443,209,5,sanz,sanz,259,Pre,Pre,sans,C/V\,ADP,sans,10,
1444,209,6,doubte,doubte,259,N,N,,'C/V\.C/(e)\,NOUN,doute,8,
1445,210,1,Mon,mon,260,Det,Det,mon,C/V\,DET,mon,10,
1446,210,2,pere,pere,260,N,N,,'C/V\.C/(e)\,NOUN,père,3,
1447,210,3,",",",",260,Pnc,Pnc,,,PUNCT,",",9,
1448,210,4,qui,qui,260,Qux,Qux,qui,C/V\,PRON,qui,10,
1449,210,5,la,la,260,Det,Det,le,C/V\,DET,le,10,
1450,210,6,vertu,vertu,260,N,N,,C/V\.'C/V\,NOUN,vertu,8,
1451,210,7,toute,toute,260,QIs,QIs,tout,'C/V\.C/(e)\,ADV,tout,10,
1452,211,1,En,en,261,Prn,Prn$$,en2,/V\,PRON,en,10,
1453,211,2,sçot,sçot,261,Vfin,Vfin,savoir,C/V\,VERB,savoir,10,
1454,211,3,et,et,261,Crd,Crd,et,/V\,CCONJ,et,10,
1455,211,4,si,si,261,Adv,Adv,si4,C/V\,ADV,si,10,
1456,211,5,bien,bien,261,Adv,Adv,bien,C/V\,ADV,bien,10,
1457,211,6,en,en,261,Prn,Prn$$,en2,/V\,PRON,en,10,
1458,211,7,usoit,usoit,261,Vfin,Vfin,user,/V\.'C/V\,VERB,user,10,
1459,212,1,Que,que,262,Sub,Sub,que,C/(e)\,SCONJ,que,10,
1460,212,2,",",",",262,Pnc,Pnc,,,PUNCT,",",9,
1461,212,3,souventes,souventes,262,Adj,Adj,souvent,C/V\.'C/V\.C/e\,ADJ,souvent,10,
1462,212,4,foix,foix,262,N,N,,C/V\,NOUN,fois,8,
1463,212,5,",",",",262,Pnc,Pnc,,,PUNCT,",",9,
1464,212,6,avisoit,avisoit,262,Vfin,Vfin,,/V\.C/V\.'C/V\,VERB,aviser,9,
1465,213,1,Les,les,263,Det,Det,le,C/V\,DET,le,10,
1466,213,2,princes,princes,263,N,N,,'C/V\.C/e\,NOUN,prince,8,
1467,213,3,",",",",263,Pnc,Pnc,,,PUNCT,",",9,
1468,213,4,qui,qui,263,Qux,Qux,qui,C/V\,PRON,qui,10,
1469,213,5,regnent,regnent,263,Vfin,Vfin,,'C/V\.C/e\,VERB,régner,9,
1470,213,6,sur,sur,263,PrA,PrA,sur,C/V\,ADP,sur,10,
1471,213,7,terre,terre,263,N,N,,'C/V\.C/(e)\,NOUN,terre,8,
1472,213,8,",",",",263,Pnc,Pnc,,,PUNCT,",",9,
1473,214,1,Ou,ou,264,Crd,Crd,ou,/V\,CCONJ,ou,10,
1474,214,2,de,de,264,Pre,Pre,de,C/(e)\,ADP,de,10,
1475,214,3,grant,grant,264,Adj,Adj,grand,C/V\,ADJ,grand,10,
1476,214,4,paix,paix,264,N,N,,C/V\,NOUN,paix,8,
1477,214,5,",",",",264,Pnc,Pnc,,,PUNCT,",",9,
1478,214,6,ou,ou,264,Crd,Crd,ou,/V\,CCONJ,ou,10,
1479,214,7,de,de,264,Pre,Pre,de,C/(e)\,ADP,de,10,
1480,214,8,grant,grant,264,Adj,Adj,grand,C/V\,ADJ,grand,10,
1481,214,9,guerre,guerre,264,N,N,,'C/V\.C/(e)\,NOUN,guerre,8,
1482,214,10,",",",",264,Pnc,Pnc,,,PUNCT,",",9,
1483,215,1,De,de,265,Pre,Pre,de,C/(e)\,ADP,de,10,
1484,215,2,vens,vens,265,N,N,,C/V\,NOUN,vent,3,
1485,215,3,",",",",265,Pnc,Pnc,,,PUNCT,",",9,
1486,215,4,ou,ou,265,Crd,Crd,ou,/V\,CCONJ,ou,10,
1487,215,5,d,d,265,Pre,Pre,de,C/\,ADP,de,10,
1488,215,6,eaue,eaue,265,N,N,,/<V>\.'/V\./(e)\,NOUN,eau,8,
1489,215,7,grant,grant,265,Adj,Adj,grand,C/V\,ADJ,grand,10,
1490,215,8,ravine,ravine,265,N,N,,C/V\.'C/V\.C/(e)\,NOUN,ravine,9,
1491,215,9,",",",",265,Pnc,Pnc,,,PUNCT,",",9,
1492,216,1,De,de,266,Pre,Pre,de,C/(e)\,ADP,de,10,
1493,216,2,mortalitez,mortalitez,266,N,N,,C/V\.C/V\.C/V\.'C/V\,NOUN,mortalité,9,
1494,216,3,",",",",266,Pnc,Pnc,,,PUNCT,",",9,
1495,216,4,de,de,266,Pre,Pre,de,C/(e)\,ADP,de,10,
1496,216,5,famine,famine,266,N,N,,C/V\.'C/V\.C/(e)\,NOUN,famine,9,
1497,216,6,",",",",266,Pnc,Pnc,,,PUNCT,",",9,
1498,217,1,Qui,qui,267,Qux,Qux,qui,C/V\,PRON,qui,10,
1499,217,2,estoient,estoient,267,Vfin,Vfin,être,/V\.'C/V\./e\,VERB,être,10,
1500,217,3,a,a,267,Pre,Pre,à,/V\,ADP,à,10,
1501,217,4,avenir,avenir,267,Vinf,Vinf,avenir,/V\.C/e\.'C/V\,VERB,avenir,10,
1502,217,5,",",",",267,Pnc,Pnc,,,PUNCT,",",9,
1503,218,1,Ou,ou,268,Pre+Det,Pre+Det,en.le,/V\,ADP.DET,en.le,10,
1504,218,2,le,le,268,Det,Det,le,C/(e)\,DET,le,10,
1505,218,3,temps,temps,268,N,N,,C/V\,NOUN,temps,8,
1506,218,4,qui,qui,268,Qux,Qux,qui,C/V\,PRON,qui,10,
1507,218,5,devoit,devoit,268,Vfin,Vfin,devoir2,C/V\.'C/V\,VERB,devoir,10,
1508,218,6,venir,venir,268,Vinf,Vinf,venir,C/V\.'C/V\,VERB,venir,10,
1509,218,7,",",",",268,Pnc,Pnc,,,PUNCT,",",9,
1510,219,1,Selon,selon,269,PrA,PrA,selon,C/V\.'C/V\,ADP,selon,10,
1511,219,2,ce,ce,269,Prn,Prn,ce,C/(e)\,PRON,ce,10,
1512,219,3,qu,qu,269,Qux,Qux,que,C/\,PRON,que,10,
