wd_id,word,lex_id,para_id,ch_id,verse_id,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,Vorschlag_IR,Erklärung_IR
1906,fiz,fiz,7,2,22,N,N,,C/V\,NOUN,fils,8,,
1907,se,se,7,2,22,Prn,Prn$$,se,C/(e)\,PRON,se,10,,
1908,cunteneient,cunteneient,7,2,22,Vfin,Vfin,contenir,C/V\.C/e\.'C/V\./e\,VERB,contenir,10,,
1909,.,.,7,2,22,Pnc,Pnc,,,PUNCT,.,9,,
1910,É,e,7,2,23,Crd,Crd,et,/V\,CCONJ,et,10,,
1911,alcune,alcune,7,2,23,QIs,QIs,aucun,/V\.'C/V\.C/(e)\,DET,aucun,10,,
1912,feiz,feiz,7,2,23,N,N,,C/V\,NOUN,fois,8,,
1913,lur,lur,7,2,23,Prn,Prn$$,leur,C/V\,PRON,leur,10,,
1914,dist,dist,7,2,23,Vfin,Vfin,dire,C/V\,VERB,dire,10,,
1915,:,:,7,2,23,Pnc,Pnc,,,PUNCT,:,9,,
1916,‘,‘,7,2,23,Pnc,Pnc,,,PUNCT,‘,9,,
1917,Purquei,purquei,7,2,23,Qux,Qux,pourquoi,C/V\.'C/V\,ADV,pourquoi,10,,
1918,faites,faites,7,2,23,Vfin,Vfin,faire,'C/V\.C/e\,VERB,faire,10,,
1919,tel,tel,7,2,23,Adj,Adj,tel,C/V\,ADJ,tel,10,,
1920,ovre,ovre,7,2,23,N,N,,'/V\.C/(e)\,NOUN,oeuvre,8,,
1921,dunt,dunt,7,2,23,Qux,Qux,dont,C/V\,PRON,dont,10,,
1922,la,la,7,2,23,Det,Det,le,C/V\,DET,le,10,,
1923,plainte,plainte,7,2,23,N,N,,'C/V\.C/(e)\,NOUN,plainte,8,,
1924,me,me,7,2,23,Prn,Prn$$,me,C/(e)\,PRON,me,10,,
1925,vient,vient,7,2,23,Vfin,Vfin,venir,C/V\,VERB,venir,10,,
1926,?,?,7,2,23,Pnc,Pnc,,,PUNCT,?,9,,
1927,Vostre,vostre,7,2,24,Det,Det,votre,'C/V\.C/(e)\,DET,votre,10,,
1928,fame,fame,7,2,24,N,N,,'C/V\.C/(e)\,NOUN,femme,3,,
1929,nen,nen,7,2,24,Neg,Neg$$,ne,C/V\,ADV,ne,10,,
1930,est,est,7,2,24,Vfin,Vfin,être,/V\,VERB,être,10,,
1931,mie,mie,7,2,24,Neg,Neg,mie3,'C/V\./(e)\,ADV,mie,10,,
1932,seine,seine,7,2,24,Adj,Adj,,'C/V\.C/(e)\,ADJ,sain,0,,
1933,",",",",7,2,24,Pnc,Pnc,,,PUNCT,",",9,,
1934,kar,kar,7,2,24,Crd,Crd,car,C/V\,CCONJ,car,10,,
1935,á,a,7,2,24,Pre,Pre,à,/V\,ADP,à,10,,
1936,mal,mal,7,2,24,N,N,mal,C/V\,NOUN,mal,10,,
1937,le,le,7,2,24,Det,Det,le,C/(e)\,DET,le,10,,
1938,pople,pople,7,2,24,N,N,,'C/V\.C/(e)\,NOUN,peuple,8,,
1939,meine,meine,7,2,24,Vfin,Vfin,mener,'C/V\.C/(e)\,VERB,mener,10,,
1940,.,.,7,2,24,Pnc,Pnc,,,PUNCT,.,9,,
1941,Ne,ne,7,2,24,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
1942,faites,faites,7,2,24,Vfin,Vfin,faire,'C/V\.C/e\,VERB,faire,10,,
1943,mais,mais,7,2,24,Adv,Adv,mais,C/V\,ADV,mais,10,,
1944,tel,tel,7,2,24,Adj,Adj,tel,C/V\,ADJ,tel,10,,
1945,uverainne,uverainne,7,2,24,N,N,,/V\.C/e\.'C/V\.C/(e)\,NOUN,ouveraine,-10,ouvraigne,DMF
1946,dunt,dunt,7,2,24,Qux,Qux,dont,C/V\,PRON,dont,10,,
1947,le,le,7,2,24,Det,Det,le,C/(e)\,DET,le,10,,
1948,sacrefise,sacrefise,7,2,24,N,N,,C/V\.C/e\.'C/V\.C/(e)\,NOUN,sacrifice,9,,
1949,remaigne,remaigne,7,2,24,Vfin,Vfin,remanoir,C/V\.'C/V\.C/(e)\,VERB,remanoir,10,,
1950,.,.,7,2,24,Pnc,Pnc,,,PUNCT,.,9,,
1951,Si,si,7,2,25,Sub,Sub,si3,C/V\,SCONJ,si,10,,
1952,hom,hom,7,2,25,N,N,,/V\,PROPN|NOUN,homme,8,,
1953,peche,peche,7,2,25,Vfin,Vfin,,'C/V\.C/(e)\,VERB,pécher,8,,
1954,vers,vers,7,2,25,Pre,Pre,vers2,C/V\,ADP,vers,10,,
1955,altre,altre,7,2,25,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10,,
1956,",",",",7,2,25,Pnc,Pnc,,,PUNCT,",",9,,
1957,á,a,7,2,25,Pre,Pre,à,/V\,ADP,à,10,,
1958,Deu,deu,7,2,25,N,N,,C/V\,PROPN,Dieu,3,,
1959,se,se,7,2,25,Prn,Prn$$,se,C/(e)\,PRON,se,10,,
1960,purrad,purrad,7,2,25,Vfin,Vfin,pouvoir2,C/V\.'C/V\,VERB,pouvoir,10,,
1961,acorder,acorder,7,2,25,Vinf,Vinf,,/V\.C/V\.'C/V\,VERB,accorder,9,,
1962,",",",",7,2,25,Pnc,Pnc,,,PUNCT,",",9,,
1963,é,e,7,2,25,Crd,Crd,et,/V\,CCONJ,et,10,,
1964,s',s',7,2,25,Sub,Sub,si3,C/\,SCONJ,si,10,,
1965,il,il,7,2,25,Prn,Prn$,il,/V\,PRON,il,10,,
1966,peche,peche,7,2,25,Vfin,Vfin,,'C/V\.C/(e)\,VERB,pécher,8,,
1967,vers,vers,7,2,25,Pre,Pre,vers2,C/V\,ADP,vers,10,,
1968,Deu,deu,7,2,25,N,N,,C/V\,PROPN,Dieu,3,,
1969,",",",",7,2,25,Pnc,Pnc,,,PUNCT,",",9,,
1970,ki,ki,7,2,25,Qux,Qux,qui,C/V\,PRON,qui,10,,
1971,purrad,purrad,7,2,25,Vfin,Vfin,pouvoir2,C/V\.'C/V\,VERB,pouvoir,10,,
1972,pur,pur,7,2,25,Pre,Pre,pour,C/V\,ADP,pour,10,,
1973,lui,lui,7,2,25,Prn,Prn,lui,C/V\,PRON,lui,10,,
1974,preier,preier,7,2,25,Vinf,Vinf,prier,C/{V}\./V\.'C/V\,VERB,prier,10,,
1975,?,?,7,2,25,Pnc,Pnc,,,PUNCT,?,9,,
1976,’,’,7,2,25,Pnc,Pnc,,,PUNCT,’,9,,
1977,Tant,tant,7,2,25,QIs,QIs,tant,C/V\,ADV,tant,10,,
1978,tendrement,tendrement,7,2,25,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,tendrement,9,,
1979,les,les,7,2,25,Det,Det,le,C/V\,DET,le,10,,
1980,fols,fols,7,2,25,Adj,Adj,fou,C/V\,ADJ,fou,10,,
1981,ama,ama,7,2,25,Vfin,Vfin,aimer,/V\.'C/V\,VERB,aimer,10,,
1982,que,que,7,2,25,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
1983,reddement,reddement,7,2,25,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,radement,6,,
1984,nes,nes,7,2,25,Neg+Prn,Neg$$+Prn$$,ne.le,C/e\,ADV.PRON,ne.le,10,,
1985,chastia,chastia,7,2,25,Vfin,Vfin,,C/V\.C/V\.'C/V\,VERB,châtier,9,,
1986,.,.,7,2,25,Pnc,Pnc,,,PUNCT,.,9,,
1987,Par,par,7,2,25,Pre,Pre,par,C/V\,ADP,par,10,,
1988,bel,bel,7,2,25,Adj,Adj,beau,C/V\,ADJ,beau,10,,
1989,les,les,7,2,25,Prn,Prn$$,le,C/V\,PRON,le,10,,
1990,reprist,reprist,7,2,25,Vfin,Vfin,reprendre,C/V\.'C/V\,VERB,reprendre,10,,
1991,é,e,7,2,25,Crd,Crd,et,/V\,CCONJ,et,10,,
1992,par,par,7,2,25,Pre,Pre,par,C/V\,ADP,par,10,,
1993,amur,amur,7,2,25,N,N,,/V\.'C/V\,NOUN,amour,8,,
1994,",",",",7,2,25,Pnc,Pnc,,,PUNCT,",",9,,
1995,nient,nient,7,2,25,Prn,Prn,nïent,C/{V}\.'/V\,PRON,nïent,10,,
1996,par,par,7,2,25,Pre,Pre,par,C/V\,ADP,par,10,,
1997,destresce,destresce,7,2,25,N,N,,C/V\.'C/V\.C/(e)\,NOUN,détresse,9,,
1998,ne,ne,7,2,25,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10,,
1999,par,par,7,2,25,Pre,Pre,par,C/V\,ADP,par,10,,
2000,reddur,reddur,7,2,25,N,N,,C/V\.'C/V\,NOUN,redeur,0,,
2001,",",",",7,2,25,Pnc,Pnc,,,PUNCT,",",9,,
2002,cume,cume,7,2,25,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10,,
2003,apent,apent,7,2,25,Vfin,Vfin,,/V\.'C/V\,VERB,appendre,9,,
2004,á,a,7,2,25,Pre,Pre,à,/V\,ADP,à,10,,
2005,maistre,maistre,7,2,25,N,N,,'C/V\.C/(e)\,NOUN,maître,8,,
2006,e,e,7,2,25,Crd,Crd,et,/V\,CCONJ,et,10,,
2007,á,a,7,2,25,Pre,Pre,à,/V\,ADP,à,10,,
2008,pastur,pastur,7,2,25,N,N,,C/V\.'C/V\,NOUN,pasteur,0,,
2009,.,.,7,2,25,Pnc,Pnc,,,PUNCT,.,9,,
2010,Li,li,7,2,25,Det,Det,le,C/V\,DET,le,10,,
2011,fol,fol,7,2,25,Adj,Adj,fou,C/V\,ADJ,fou,10,,
2012,pruveire,pruveire,7,2,25,N,N,,C/V\.'C/V\.C/(e)\,NOUN,provoire,0,,
2013,ne,ne,7,2,25,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
2014,receurent,receurent,7,2,25,Vfin,Vfin,recevoir,C/V\.'C/V\.C/e\,VERB,recevoir,10,,
2015,le,le,7,2,25,Det,Det,le,C/(e)\,DET,le,10,,
2016,chastiement,chastiement,7,2,25,N,N,,C/V\.C/V\.C/e\.'C/V\,NOUN,châtiment,9,,
2017,",",",",7,2,25,Pnc,Pnc,,,PUNCT,",",9,,
2018,kar,kar,7,2,25,Crd,Crd,car,C/V\,CCONJ,car,10,,
2019,Deus,deus,7,2,25,N,N,,C/V\,PROPN,Dieu,3,,
2020,les,les,7,2,25,Prn,Prn$$,le,C/V\,PRON,le,10,,
2021,volt,volt,7,2,25,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10,,
2022,ocire,ocire,7,2,25,Vinf,Vinf,occire,/V\.'C/V\.C/(e)\,VERB,occire,10,,
2023,é,e,7,2,25,Crd,Crd,et,/V\,CCONJ,et,10,,
2024,faire,faire,7,2,25,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10,,
2025,vengement,vengement,7,2,25,N,N,,C/V\.C/e\.'C/V\,NOUN,vengement,9,,
2026,.,.,7,2,25,Pnc,Pnc,,,PUNCT,.,9,,
2027,Li,li,7,2,26,Det,Det,le,C/V\,DET,le,10,,
2028,emfes,emfes,7,2,26,N,N,,'/V\.C/e\,NOUN,enfant,0,,
2029,Samuel,samuel,7,2,26,N,N,,C/V\.C/V\.'C/V\,PROPN,Samuel,8,,
2030,amendout,amendout,7,2,26,Vfin,Vfin,,/V\.C/V\.'C/V\,VERB,amender,0,,
2031,é,e,7,2,26,Crd,Crd,et,/V\,CCONJ,et,10,,
2032,creísseit,creisseit,7,2,26,Vfin,Vfin,croître,C/V\.'C/V\,VERB,croître,10,,
2033,é,e,7,2,26,Crd,Crd,et,/V\,CCONJ,et,10,,
2034,plout,plout,7,2,26,Vfin,Vfin,plaire,C/V\,VERB,plaire,10,,
2035,á,a,7,2,26,Pre,Pre,à,/V\,ADP,à,10,,
2036,Deu,deu,7,2,26,N,N,,C/V\,PROPN,Dieu,3,,
2037,é,e,7,2,26,Crd,Crd,et,/V\,CCONJ,et,10,,
2038,a,a,7,2,26,Pre,Pre,à,/V\,ADP,à,10,,
2039,sa,sa,7,2,26,Det,Det,son4,C/V\,DET,son,10,,
2040,gent,gent,7,2,26,N,N,,C/V\,NOUN,gent,8,,
2041,.,.,7,2,26,Pnc,Pnc,,,PUNCT,.,9,,
2042,Uns,uns,8,2,27,QIs,QIs,un,/V\,DET,un,10,,
2043,messages,messages,8,2,27,N,N,,C/V\.'C/V\.C/e\,NOUN,message,8,,
2044,Deu,deu,8,2,27,N,N,,C/V\,PROPN,Dieu,3,,
2045,pur,pur,8,2,27,Pre,Pre,pour,C/V\,ADP,pour,10,,
2046,cest,cest,8,2,27,Dem,Dem,cist,C/V\,DET,cist,10,,
2047,pechie,pechié,8,2,27,N,N,,C/V\.'C/V\,NOUN,péché,9,,
2048,vint,vint,8,2,27,Vfin,Vfin,venir,C/V\,VERB,venir,10,,
2049,a,a,8,2,27,Pre,Pre,à,/V\,ADP,à,10,,
2050,l',l',8,2,27,Det,Det,le,C/\,DET,le,10,,
2051,evesche,evesche,8,2,27,N,N,,/V\.'C/V\.C/(e)\,NOUN,évêche,3,,
2052,Hely,hely,8,2,27,N,N,,/V\.'C/V\,PROPN,Hely,5,,
2053,",",",",8,2,27,Pnc,Pnc,,,PUNCT,",",9,,
2054,si,si,8,2,27,Adv,Adv,si4,C/V\,ADV,si,10,,
2055,li,li,8,2,27,Prn,Prn$$,li,C/V\,PRON,li,10,,
2056,dist,dist,8,2,27,Vfin,Vfin,dire,C/V\,VERB,dire,10,,
2057,:,:,8,2,27,Pnc,Pnc,,,PUNCT,:,9,,
2058,‘,‘,8,2,27,Pnc,Pnc,,,PUNCT,‘,9,,
2059,Deus,deus,8,2,27,N,N,,C/V\,PROPN,Dieu,3,,
2060,te,te,8,2,27,Prn,Prn$$,te,C/(e)\,PRON,te,10,,
2061,mande,mande,8,2,27,Vfin,Vfin,mander,'C/V\.C/(e)\,VERB,mander,10,,
2062,ces,ces,8,2,27,Dem,Dem,cist,C/V\,DET,cist,10,,
2063,paroles,paroles,8,2,27,N,N,,C/V\.'C/V\.C/e\,NOUN,parole,8,,
2064,par,par,8,2,27,Pre,Pre,par,C/V\,ADP,par,10,,
2065,mei,mei,8,2,27,Prn,Prn,moi,C/V\,PRON,moi,10,,
2066,:,:,8,2,27,Pnc,Pnc,,,PUNCT,:,9,,
2067,«,«,8,2,27,Pnc,Pnc,,,PUNCT,«,9,,
2068,Dun,dun,8,2,27,Adv,Adv,donc,C/V\,ADV,donc,10,,
2069,ne,ne,8,2,27,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
2070,me,me,8,2,27,Prn,Prn$$,me,C/(e)\,PRON,me,10,,
2071,revelái,revelai,8,2,27,Vfin,Vfin,,C/V\.C/e\.'C/V\,VERB,revelir,-10,révéler,DMF
2072,",",",",8,2,27,Pnc,Pnc,,,PUNCT,",",9,,
2073,é,e,8,2,27,Crd,Crd,et,/V\,CCONJ,et,10,,
2074,apertement,apertement,8,2,27,Adv,Adv,,/V\.C/V\.C/e\.'C/V\,ADV,apertement,3,,
2075,mustrai,mustrai,8,2,27,Vfin,Vfin,montrer,C/V\.'C/V\,VERB,montrer,10,,
2076,a,a,8,2,27,Pre,Pre,à,/V\,ADP,à,10,,
2077,tun,tun,8,2,27,Det,Det,ton2,C/V\,DET,ton,10,,
2078,pere,pere,8,2,27,N,N,,'C/V\.C/(e)\,NOUN,père,3,,
2079,Ááron,aaron,8,2,27,N,N,,/V\.'C/V\,PROPN,<unk>,-10,Aaron,Aaron - Wikipedia 
2080,é,e,8,2,27,Crd,Crd,et,/V\,CCONJ,et,10,,
2081,á,a,8,2,27,Pre,Pre,à,/V\,ADP,à,10,,
2082,sa,sa,8,2,27,Det,Det,son4,C/V\,DET,son,10,,
2083,maignéé,maignee,8,2,27,N,N,,C/V\.'C/V\./(e)\,NOUN,maignée,-10,maisnie,DMF
2084,",",",",8,2,27,Pnc,Pnc,,,PUNCT,",",9,,
2085,tant,tant,8,2,27,QIs,QIs,tant,C/V\,ADV,tant,10,,
2086,cume,cume,8,2,27,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10,,
2087,il,il,8,2,27,Prn,Prn$,il,/V\,PRON,il,10,,
2088,fud,fud,8,2,27,Vfin,Vfin,être,C/V\,VERB,être,10,,
2089,en,en,8,2,27,Pre,Pre,en,/V\,ADP,en,10,,
2090,Egypte,egypte,8,2,27,N,N,,/V\.'C/V\.C/(e)\,PROPN,Égypte,9,,
2091,en,en,8,2,27,Pre,Pre,en,/V\,ADP,en,10,,
2092,la,la,8,2,27,Det,Det,le,C/V\,DET,le,10,,
2093,poeste,poesté,8,2,27,N,N,,C/V\.C/(V)\.'/V\,NOUN,poeste,3,,
2094,le,le,8,2,27,Det,Det,le,C/(e)\,DET,le,10,,
2095,rei,rei,8,2,27,N,N,,C/V\,NOUN,roi,8,,
2096,Pharaün,pharaun,8,2,27,N,N,,C/V\.C/V\.'C/V\,PROPN,Pharaon,0,,
2097,?,?,8,2,27,Pnc,Pnc,,,PUNCT,?,9,,
2098,É,e,8,2,28,Crd,Crd,et,/V\,CCONJ,et,10,,
2099,de,de,8,2,28,Pre,Pre,de,C/(e)\,ADP,de,10,,
2100,tutes,tutes,8,2,28,QIs,QIs,tout,'C/V\.C/e\,DET,tout,10,,
2101,les,les,8,2,28,Det,Det,le,C/V\,DET,le,10,,
2102,lignéés,lignees,8,2,28,N,N,,C/V\.'C/V\./e\,NOUN,lignée,0,,
2103,de,de,8,2,28,Pre,Pre,de,C/(e)\,ADP,de,10,,
2104,Israel,israel,8,2,28,N,N,,/V\.C/V\.'C/V\,PROPN,Israël,8,,
2105,le,le,8,2,28,Prn,Prn$$,le,C/(e)\,PRON,le,10,,
2106,eslis,eslis,8,2,28,Vfin,Vfin,élire,/V\.'C/V\,VERB,élire,10,,
2107,que,que,8,2,28,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
2108,fust,fust,8,2,28,Vfin,Vfin,être,C/V\,VERB,être,10,,
2109,mis,mis,8,2,28,Det,Det,mon,C/V\,DET,mon,10,,
2110,prestres,prestres,8,2,28,N,N,,'C/V\.C/e\,NOUN,prêtre,9,,
2111,é,e,8,2,28,Crd,Crd,et,/V\,CCONJ,et,10,,
2112,a,a,8,2,28,Pre,Pre,à,/V\,ADP,à,10,,
2113,mun,mun,8,2,28,Det,Det,mon,C/V\,DET,mon,10,,
2114,altel,altel,8,2,28,N,N,,/V\.'C/V\,NOUN,autel,4,,
2115,muntast,muntast,8,2,28,Vfin,Vfin,monter,C/V\.'C/V\,VERB,monter,10,,
2116,é,e,8,2,28,Crd,Crd,et,/V\,CCONJ,et,10,,
2117,encens,encens,8,2,28,N,N,,/V\.'C/V\,NOUN,encens,9,,
2118,í,i,8,2,28,Prn,Prn$$,y2,/V\,PRON,y,10,,
2119,portast,portast,8,2,28,Vfin,Vfin,porter,C/V\.'C/V\,VERB,porter,10,,
2120,.,.,8,2,28,Pnc,Pnc,,,PUNCT,.,9,,
2121,É,e,8,2,28,Crd,Crd,et,/V\,CCONJ,et,10,,
2122,dunai,dunai,8,2,28,Vfin,Vfin,donner,C/V\.'C/V\,VERB,donner,10,,
2123,li,li,8,2,28,Prn,Prn%%,li,C/V\,PRON,li,10,,
2124,tutes,tutes,8,2,28,QIs,QIs,tout,'C/V\.C/e\,DET,tout,10,,
2125,les,les,8,2,28,Det,Det,le,C/V\,DET,le,10,,
2126,choses,choses,8,2,28,N,N,,'C/V\.C/e\,NOUN,chose,8,,
2127,ki,ki,8,2,28,Qux,Qux,qui,C/V\,PRON,qui,10,,
2128,alíevent,alievent,8,2,28,Vfin,Vfin,alever,/V\.'C/V\.C/e\,VERB,alever,10,,
2129,des,des,8,2,28,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,
2130,sacrefises,sacrefises,8,2,28,N,N,,C/V\.C/e\.'C/V\.C/e\,NOUN,sacrifice,0,,
2131,as,as,8,2,28,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10,,
2132,fiz,fiz,8,2,28,N,N,,C/V\,NOUN,fils,8,,
2133,Israel,israel,8,2,28,N,N,,/V\.C/V\.'C/V\,PROPN,Israël,8,,
2134,.,.,8,2,28,Pnc,Pnc,,,PUNCT,.,9,,
2135,É,e,8,2,29,Crd,Crd,et,/V\,CCONJ,et,10,,
2136,purquei,purquei,8,2,29,Qux,Qux,pourquoi,C/V\.'C/V\,ADV,pourquoi,10,,
2137,as,as,8,2,29,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
2138,buted,butéd,8,2,29,Vpp,Vpp,,C/V\.'C/V\,VERB,bouter,0,,
2139,en,en,8,2,29,Pre,Pre,en,/V\,ADP,en,10,,
2140,veie,veie,8,2,29,N,N,,'C/V\./(e)\,NOUN,voie,8,,
2141,del,del,8,2,29,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,
2142,talun,talun,8,2,29,N,N,,C/V\.'C/V\,NOUN,talun,6,,
2143,mes,mes,8,2,29,Det,Det,mon,C/V\,DET,mon,10,,
2144,sacrefises,sacrefises,8,2,29,N,N,,C/V\.C/e\.'C/V\.C/e\,NOUN,sacrifice,0,,
2145,é,e,8,2,29,Crd,Crd,et,/V\,CCONJ,et,10,,
2146,mes,mes,8,2,29,Det,Det,mon,C/V\,DET,mon,10,,
2147,duns,duns,8,2,29,N,N,,C/V\,NOUN,don,8,,
2148,que,que,8,2,29,Qux,Qux,que,C/(e)\,PRON,que,10,,
2149,jo,jo,8,2,29,Prn,Prn$,je,C/V\,PRON,je,10,,
2150,cumandai,cumandai,8,2,29,Vfin,Vfin,commander,C/V\.C/V\.'C/V\,VERB,commander,10,,
2151,que,que,8,2,29,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
2152,fussent,fussent,8,2,29,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10,,
2153,offerz,offerz,8,2,29,Vpp,Vpp,offrir,/V\.'C/V\,VERB,offrir,10,,
2154,en,en,8,2,29,Pre,Pre,en,/V\,ADP,en,10,,
2155,mun,mun,8,2,29,Det,Det,mon,C/V\,DET,mon,10,,
2156,temple,temple,8,2,29,N,N,,'C/V\.C/(e)\,NOUN,temple,3,,
2157,",",",",8,2,29,Pnc,Pnc,,,PUNCT,",",9,,
2158,e,e,8,2,29,Crd,Crd,et,/V\,CCONJ,et,10,,
2159,plus,plus,8,2,29,Adv,Adv,plus,C/V\,ADV,plus,10,,
2160,honúres,honures,8,2,29,Vfin,Vfin,honorer,/V\.'C/V\.C/e\,VERB,honorer,10,,
2161,tes,tes,8,2,29,Det,Det,ton2,C/V\,DET,ton,10,,
2162,fiz,fiz,8,2,29,N,N,,C/V\,NOUN,fils,8,,
2163,que,que,8,2,29,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
2164,mei,mei,8,2,29,Prn,Prn,moi,C/V\,PRON,moi,10,,
2165,pur,pur,8,2,29,Pre,Pre,pour,C/V\,ADP,pour,10,,
2166,prendre,prendre,8,2,29,Vinf,Vinf,prendre,'C/V\.C/(e)\,VERB,prendre,10,,
2167,é,e,8,2,29,Crd,Crd,et,/V\,CCONJ,et,10,,
2168,despendre,despendre,8,2,29,Vinf,Vinf,dépendre,C/V\.'C/V\.C/(e)\,VERB,dépendre,10,,
2169,del,del,8,2,29,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,
2170,sacrefise,sacrefise,8,2,29,N,N,,C/V\.C/e\.'C/V\.C/(e)\,NOUN,sacrifice,9,,
2171,le,le,8,2,29,Det,Det,le,C/(e)\,DET,le,10,,
2172,mielz,mielz,8,2,29,Adv,Adv,mieux,C/V\,ADV,mieux,10,,
2173,",",",",8,2,29,Pnc,Pnc,,,PUNCT,",",9,,
2174,avant,avant,8,2,29,PrA,PrA,avant,/V\.'C/V\,ADV,avant,10,,
2175,de,de,8,2,29,Pre,Pre,de,C/(e)\,ADP,de,10,,
2176,çó,ço,8,2,29,Prn,Prn,ce,C/V\,PRON,ce,10,,
2177,que,que,8,2,29,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
2178,jó,jo,8,2,29,Prn,Prn$,je,C/V\,PRON,je,10,,
2179,t',t',8,2,29,Prn,Prn$$,te,C/\,PRON,te,10,,
2180,ai,ai,8,2,29,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
2181,otried,otriéd,8,2,29,Vpp,Vpp,octroyer,/V\.C/V\.'C/V\,VERB,octroyer,10,,
2182,?,?,8,2,29,Pnc,Pnc,,,PUNCT,?,9,,
2183,Pur,pur,8,2,30,Pre,Pre,pour,C/V\,ADP,pour,10,,
2184,çó,ço,8,2,30,Prn,Prn,ce,C/V\,PRON,ce,10,,
2185,te,te,8,2,30,Prn,Prn$$,te,C/(e)\,PRON,te,10,,
2186,di,di,8,2,30,Vfin,Vfin,dire,C/V\,VERB,dire,10,,
2187,:,:,8,2,30,Pnc,Pnc,,,PUNCT,:,9,,
2188,Parole,parole,8,2,30,N,N,,C/V\.'C/V\.C/(e)\,NOUN,parole,8,,
2189,fud,fud,8,2,30,Vfin,Vfin,être,C/V\,VERB,être,10,,
2190,que,que,8,2,30,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
2191,tu,tu,8,2,30,Prn,Prn,tu,C/V\,PRON,tu,10,,
2192,é,e,8,2,30,Crd,Crd,et,/V\,CCONJ,et,10,,
2193,li,li,8,2,30,Det,Det,le,C/V\,DET,le,10,,
2194,tuens,tuens,8,2,30,Adj,Adj,ton2,C/V\,ADJ,ton,10,,
2195,lignages,lignages,8,2,30,N,N,,C/V\.'C/V\.C/e\,NOUN,lignage,9,,
2196,servireit,servireit,8,2,30,Vfin,Vfin,servir,C/V\.C/V\.'C/V\,VERB,servir,10,,
2197,devant,devant,8,2,30,PrA,PrA,devant,C/V\.'C/V\,ADP,devant,10,,
2198,mei,mei,8,2,30,Prn,Prn,moi,C/V\,PRON,moi,10,,
2199,en,en,8,2,30,Pre,Pre,en,/V\,ADP,en,10,,
2200,mun,mun,8,2,30,Det,Det,mon,C/V\,DET,mon,10,,
2201,saintuarie,saintuarie,8,2,30,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,saintuaire,0,,
2202,finablement,finablement,8,2,30,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\,ADV,finablement,3,,
2203,.,.,8,2,30,Pnc,Pnc,,,PUNCT,.,9,,
2204,Mais,mais,8,2,30,Crd,Crd,mais,C/V\,CCONJ,mais,10,,
2205,ore,ore,8,2,30,Adv,Adv,or2,'/V\.C/(e)\,ADV,or,10,,
2206,di,di,8,2,30,Vfin,Vfin,dire,C/V\,VERB,dire,10,,
2207,el,él,8,2,30,Prn,Prn,el,/V\,PRON,el,10,,
2208,",",",",8,2,30,Pnc,Pnc,,,PUNCT,",",9,,
2209,que,que,8,2,30,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
2210,si,si,8,2,30,Adv,Adv,si4,C/V\,ADV,si,10,,
2211,nen,nen,8,2,30,Neg,Neg$$,ne,C/V\,ADV,ne,10,,
2212,iert,iert,8,2,30,Vfin,Vfin,être,/V\,VERB,être,10,,
2213,.,.,8,2,30,Pnc,Pnc,,,PUNCT,.,9,,
2214,Mais,mais,8,2,30,Crd,Crd,mais,C/V\,CCONJ,mais,10,,
2215,ki,ki,8,2,30,Qux,Qux,qui,C/V\,PRON,qui,10,,
2216,mei,mei,8,2,30,Prn,Prn$$,moi,C/V\,PRON,moi,10,,
2217,honured,honured,8,2,30,Vfin,Vfin,honorer,/V\.'C/V\.C/e\,VERB,honorer,10,,
2218,",",",",8,2,30,Pnc,Pnc,,,PUNCT,",",9,,
2219,jol,jol,8,2,30,Prn+Prn,Prn$+Prn$$,je.le,C/V\,PRON.PRON,je.le,10,,
