wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,Vorschlag_IR,Erklärung_IR
179,28,5,prier,prier,28,Vinf,Vinf,prier,C/V\.'C/V\,VERB,prier,10,,
180,28,6,.,.,28,Pnc,Pnc,,,PUNCT,.,9,,
181,29,1,ez,ez,29,NVP,NVP,es2,/V\,ADV,es,10,,
182,29,2,vous,vous,29,Prn,Prn,vous,C/V\,PRON,vous,10,,
183,29,3,le,le,29,Det,Det,le,C/(e)\,DET,le,10,,
184,29,4,moine,moine,29,N,N,,'C/V\.C/(e)\,NOUN,moine,8,,
185,29,5,qui,qui,29,Qux,Qux,qui,C/V\,PRON,qui,10,,
186,29,6,gardoit,gardoit,29,Vfin,Vfin,garder,C/V\.'C/V\,VERB,garder,10,,
187,30,1,le,le,30,Det,Det,le,C/(e)\,DET,le,10,,
188,30,2,moustier,moustier,30,N,N,,C/V\.'C/V\,NOUN,moutier,9,,
189,30,3,et,et,30,Crd,Crd,et,/V\,CCONJ,et,10,,
190,30,4,si,si,30,Adv,Adv,si4,C/V\,ADV,si,10,,
191,30,5,esgardoit,esgardoit,30,Vfin,Vfin,égarder,/V\.C/V\.'C/V\,VERB,égarder,10,,
192,31,1,que,que,31,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
193,31,2,riens,riens,31,N,N,rien,C/V\,PROPN|NOUN,rien,10,,
194,31,3,se,se,31,Sub,Sub,si3,C/(e)\,SCONJ,si,10,,
195,31,4,bien,bien,31,Adv,Adv,bien,C/V\,ADV,bien,10,,
196,31,5,non,non,31,Neg,Neg,ne,C/V\,ADV,ne,10,,
197,31,6,n',n',31,Neg,Neg$$,ne,C/\,ADV,ne,10,,
198,31,7,i,i,31,Prn,Prn$$,y2,/V\,PRON,y,10,,
199,31,8,eust,eust,31,Vfin,Vfin,avoir,/(V)\.'/V\,VERB,avoir,10,,
200,32,1,que,que,32,Qux,Qux,que,C/(e)\,PRON,que,10,,
201,32,2,au,au,32,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10,,
202,32,3,moustier,moustier,32,N,N,,C/V\.'C/V\,NOUN,moutier,9,,
203,32,4,nuire,nuire,32,Vinf,Vinf,nuire,'C/V\.C/(e)\,VERB,nuire,10,,
204,32,5,deust,deust,32,Vfin,Vfin,devoir2,C/(V)\.'/V\,VERB,devoir,10,,
205,32,6,",",",",32,Pnc,Pnc,,,PUNCT,",",9,,
206,33,1,car,car,33,Crd,Crd,car,C/V\,CCONJ,car,10,,
207,33,2,il,il,33,Prn,Prn$,il,/V\,PRON,il,10,,
208,33,3,en,en,33,Prn,Prn$$,en2,/V\,PRON,en,10,,
209,33,4,estoit,estoit,33,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10,,
210,33,5,soucretain,soucretain,33,N,N,,C/V\.C/e\.'C/V\,NOUN,soucretain,-10,sacristain,DMF
211,33,6,.,.,33,Pnc,Pnc,,,PUNCT,.,9,,
212,34,1,la,la,34,Det,Det,le,C/V\,DET,le,10,,
213,34,2,dame,dame,34,N,N,,'C/V\.C/(e)\,NOUN,dame,8,,
214,34,3,a,a,34,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
215,34,4,prise,prise,34,Vpp,Vpp,prendre,'C/V\.C/(e)\,VERB,prendre,10,,
216,34,5,par,par,34,Pre,Pre,par,C/V\,ADP,par,10,,
217,34,6,la,la,34,Det,Det,le,C/V\,DET,le,10,,
218,34,7,main,main,34,N,N,,C/V\,NOUN,main,8,,
219,34,8,",",",",34,Pnc,Pnc,,,PUNCT,",",9,,
220,35,1,qui,qui,35,Qux,Qux,qui,C/V\,PRON,qui,10,,
221,35,2,delez,delez,35,PrA,PrA,delez,C/V\.'C/V\,ADP,delez,10,,
222,35,3,un,un,35,QIs,QIs,un,/V\,DET,un,10,,
223,35,4,piler,piler,35,N,N,,C/V\.'C/V\,NOUN,pilier,8,,
224,35,5,estut,estut,35,Vfin,Vfin,estovoir,/V\.'C/V\,VERB,estovoir,10,,
225,35,6,:,:,35,Pnc,Pnc,,,PUNCT,:,9,,
226,36,1,"""","""",36,Pnc,Pnc,,,PUNCT,"""",9,,
227,36,2,dame,dame,36,N,N,,'C/V\.C/(e)\,NOUN,dame,8,,
228,36,3,",",",",36,Pnc,Pnc,,,PUNCT,",",9,,
229,36,4,dist,dist,36,Vfin,Vfin,dire,C/V\,VERB,dire,10,,
230,36,5,il,il,36,Prn,Prn,il,/V\,PRON,il,10,,
231,36,6,",",",",36,Pnc,Pnc,,,PUNCT,",",9,,
232,36,7,deus,deus,36,N,N,,C/V\,PROPN,Dieu,3,,
233,36,8,vous,vous,36,Prn,Prn$$,vous,C/V\,PRON,vous,10,,
234,36,9,salut,salut,36,N,N,,C/V\.'C/V\,PROPN|NOUN,salut,8,,
235,36,10,",",",",36,Pnc,Pnc,,,PUNCT,",",9,,
236,37,1,et,et,37,Crd,Crd,et,/V\,CCONJ,et,10,,
237,37,2,il,il,37,Prn,Prn$,il,/V\,PRON,il,10,,
238,37,3,me,me,37,Prn,Prn$$,me,C/(e)\,PRON,me,10,,
239,37,4,doint,doint,37,Vfin,Vfin,donner,C/V\,VERB,donner,10,,
240,37,5,la,la,37,Det,Det,le,C/V\,DET,le,10,,
241,37,6,vostre,vostre,37,Adj,Adj,votre,'C/V\.C/(e)\,ADJ,votre,10,,
242,37,7,amour,amour,37,N,N,,/V\.'C/V\,NOUN,amour,8,,
243,37,8,",",",",37,Pnc,Pnc,,,PUNCT,",",9,,
244,38,1,car,car,38,Crd,Crd,car,C/V\,CCONJ,car,10,,
245,38,2,il,il,38,Prn,Prn$,il,/V\,PRON,il,10,,
246,38,3,a,a,38,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
247,38,4,ja,ja,38,Adv,Adv,jà,C/V\,ADV,jà,10,,
248,38,5,passé,passé,38,Vpp,Vpp,passer,C/V\.'C/V\,VERB,passer,10,,
249,38,6,maint,maint,38,QIs,QIs,maint,C/V\,DET,maint,10,,
250,38,7,jour,jour,38,N,N,,C/V\,NOUN,jour,8,,
251,39,1,que,que,39,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
252,39,2,vous,vous,39,Prn,Prn$$,vous,C/V\,PRON,vous,10,,
253,39,3,amai,amai,39,Vfin,Vfin,aimer,/V\.'C/V\,VERB,aimer,10,,
254,39,4,chiez,chiez,39,Pre,Pre,chez,C/V\,ADP,chez,10,,
255,39,5,vostre,vostre,39,Det,Det,votre,'C/V\.C/(e)\,DET,votre,10,,
256,39,6,pere,pere,39,N,N,,'C/V\.C/(e)\,NOUN,père,3,,
257,39,7,.,.,39,Pnc,Pnc,,,PUNCT,.,9,,
258,40,1,petiz,petiz,40,Adj,Adj,petit,C/V\.'C/V\,ADJ,petit,10,,
259,40,2,clerçons,clerçons,40,N,N,,C/V\.'C/V\,NOUN,clerceon,-10,clergeon,DMF
260,40,3,et,et,40,Crd,Crd,et,/V\,CCONJ,et,10,,
261,40,4,emfes,emfes,40,N,N,,'/V\.C/e\,NOUN,enfant,0,,
262,40,5,ere,ere,40,Vfin,Vfin,être,'/V\.C/(e)\,VERB,être,10,,
263,41,1,et,et,41,Crd,Crd,et,/V\,CCONJ,et,10,,
264,41,2,mout,mout,41,QIs,QIs,moult,C/V\,ADV,moult,10,,
265,41,3,avoie,avoie,41,Vfin,Vfin,avoir,/V\.'C/V\./(e)\,VERB,avoir,10,,
266,41,4,petit,petit,41,Adj,Adj,petit,C/V\.'C/V\,ADJ,petit,10,,
267,41,5,sans,sans,41,N,N,,C/V\,NOUN,sang,3,,
268,41,6,",",",",41,Pnc,Pnc,,,PUNCT,",",9,,
269,42,1,mais,mais,42,Crd,Crd,mais,C/V\,CCONJ,mais,10,,
270,42,2,or,or,42,Adv,Adv,or2,/V\,ADV,or,10,,
271,42,3,en,en,42,Prn,Prn$$,en2,/V\,PRON,en,10,,
272,42,4,est,est,42,Vfin,Vfin,être,/V\,VERB,être,10,,
273,42,5,venus,venus,42,Vpp,Vpp,venir,C/V\.'C/V\,VERB,venir,10,,
274,42,6,li,li,42,Det,Det,le,C/V\,DET,le,10,,
275,42,7,tans,tans,42,N,N,,C/V\,NOUN,temps,3,,
276,43,1,que,que,43,Qux,Qux,que,C/(e)\,ADJ|ADV|DET|PRON,que,10,,
277,43,2,je,je,43,Prn,Prn$,je,C/(e)\,PRON,je,10,,
278,43,3,puis,puis,43,Vfin,Vfin,pouvoir2,C/V\,VERB,pouvoir,10,,
279,43,4,bien,bien,43,Adv,Adv,bien,C/V\,ADV,bien,10,,
280,43,5,parler,parler,43,Vinf,Vinf,parler,C/V\.'C/V\,VERB,parler,10,,
281,43,6,de,de,43,Pre,Pre,de,C/(e)\,ADP,de,10,,
282,43,7,sans,sans,43,N,N,,C/V\,NOUN,sang,3,,
283,43,8,!,!,43,Pnc,Pnc,,,PUNCT,!,9,,
284,44,1,se,se,44,Sub,Sub,si3,C/(e)\,SCONJ,si,10,,
285,44,2,vous,vous,44,Prn,Prn$,vous,C/V\,PRON,vous,10,,
286,44,3,volez,volez,44,Vfin,Vfin,vouloir,C/V\.'C/V\,VERB,vouloir,10,,
287,44,4,faire,faire,44,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10,,
288,44,5,mes,mes,44,Det,Det,mon,C/V\,DET,mon,10,,
289,44,6,bons,bons,44,Adj,Adj,bon,C/V\,ADJ,bon,10,,
290,44,7,",",",",44,Pnc,Pnc,,,PUNCT,",",9,,
291,45,1,je,je,45,Prn,Prn$,je,C/(e)\,PRON,je,10,,
292,45,2,sui,sui,45,Vfin,Vfin,être,C/V\,VERB,être,10,,
293,45,3,touz,touz,45,QIs,QIs,tout,C/V\,DET,tout,10,,
294,45,4,sires,sires,45,N,N,,'C/V\.C/e\,NOUN,sire,8,,
295,45,5,du,du,45,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,
296,45,6,tresor,tresor,45,N,N,,C/V\.'C/V\,NOUN,trésor,8,,
297,45,7,:,:,45,Pnc,Pnc,,,PUNCT,:,9,,
298,46,1,vous,vous,46,Prn,Prn$,vous,C/V\,PRON,vous,10,,
299,46,2,avriez,avriez,46,Vfin,Vfin,avoir,/V\.C/<V>\.'/V\,VERB,avoir,10,,
300,46,3,argent,argent,46,N,N,,/V\.'C/V\,NOUN,argent,8,,
301,46,4,et,et,46,Crd,Crd,et,/V\,CCONJ,et,10,,
302,46,5,or,or,46,N,N,,/V\,NOUN,or,8,,
303,47,1,de,de,47,Pre,Pre,de,C/(e)\,ADP,de,10,,
304,47,2,grant,grant,47,Adj,Adj,grand,C/V\,ADJ,grand,10,,
305,47,3,planté,planté,47,N,N,,C/V\.'C/V\,NOUN,plenté,8,,
306,47,4,",",",",47,Pnc,Pnc,,,PUNCT,",",9,,
307,47,5,joiaus,joiaus,47,N,N,,C/V\.'C/V\,NOUN,joyau,9,,
308,47,6,et,et,47,Crd,Crd,et,/V\,CCONJ,et,10,,
309,47,7,roubes,roubes,47,N,N,,'C/V\.C/e\,NOUN,robe,8,,
310,47,8,.,.,47,Pnc,Pnc,,,PUNCT,.,9,,
311,48,1,-,-,48,Pnc,Pnc,,,PUNCT,-,9,,
312,48,2,da,da,48,Exc,Exc,,C/V\,INTJ,dia,6,,
313,48,3,",",",",48,Pnc,Pnc,,,PUNCT,",",9,,
314,48,4,soucretains,soucretains,48,N,N,,C/V\.C/e\.'C/V\,NOUN,soucretain,-10,sacristain,DMF
315,48,5,",",",",48,Pnc,Pnc,,,PUNCT,",",9,,
316,48,6,ce,ce,48,Prn,Prn$,ce,C/(e)\,PRON,ce,10,,
317,48,7,sont,sont,48,Vfin,Vfin,être,C/V\,VERB,être,10,,
