id,text,versetype,subtype,lex_id,textlineid,pos_rnn,lemma_rnn,syntag,syntag2,lemma
11022,conon,10s,---,parole,1006,NOMcom,parole,N,N,
11023,conon,10s,---,mains,1006,DETind,maint,QIs,QIs,maint
11024,conon,10s,---,dis,1006,NOMcom,di,N,N,
11025,conon,10s,---,;,1006,PONfbl,;,Pnc,Pnc,
11026,conon,10s,---,ore,1007,ADVgen,or,Adv,Adv,or2
11027,conon,10s,---,est,1007,VERcjg,être,Vfin,Vfin,être1|ester
11028,conon,10s,---,l',1007,DETdef,le,Det,Det,le
11029,conon,10s,---,amors,1007,NOMcom,amour,N,N,
11030,conon,10s,---,coneue,1007,VERppe,connaître,Vpp,Vpp,connaître
11031,conon,10s,---,et,1007,CONcoo,et,Crd,Crd,et
11032,conon,10s,---,provee,1007,VERppe,prouver,Vpp,Vpp,prouver
11033,conon,10s,---,.,1007,PONfrt,.,Pnc,Pnc,
11034,conon,10s,---,des,1008,PRE,dès,Pre,Pre,dès
11035,conon,10s,---,or,1008,ADVgen,or,Adv,Adv,or2
11036,conon,10s,---,mais,1008,ADVgen,mais,Adv,Adv,mais
11037,conon,10s,---,sui,1008,VERcjg,être,Vfin,Vfin,être1|ester
11038,conon,10s,---,tot,1008,ADVgen,tout,QIs,QIs,tout
11039,conon,10s,---,a,1008,PRE,à,Pre,Pre,à
11040,conon,10s,---,vostre,1008,DETpos,votre,Det,Det,votre
11041,conon,10s,---,devis,1008,NOMcom,devis,N,N,
11042,conon,10s,---,.,1008,PONfrt,.,Pnc,Pnc,
11043,conon,10s,---,»,1008,PONpdr,»,Pnc,Pnc,
11044,conon,10s,---,li,1009,DETdef,le,Det,Det,le
11045,conon,10s,---,chevalliers,1009,NOMcom,chevalier,N,N,
11046,conon,10s,---,le,1009,PROper,le,Prn,Prn$$,3p
11047,conon,10s,---,regarda,1009,VERcjg,regarder,Vfin,Vfin,regarder
11048,conon,10s,---,el,1009,PRE.DETdef,en.le,Pre+Det,Pre+Det,en1+le
11049,conon,10s,---,vis,1009,NOMcom,vis,N,N,
11050,conon,10s,---,",",1009,PONfbl,",",Pnc,Pnc,
11051,conon,10s,---,si,1010,ADVgen,si,Adv,Adv,si4
11052,conon,10s,---,la,1010,PROper,il,Prn,Prn$$,3p
11053,conon,10s,---,vit,1010,VERcjg,voir,Vfin,Vfin,voir
11054,conon,10s,---,mout,1010,ADVgen,moult,QIs,QIs,moult
11055,conon,10s,---,pale,1010,ADJqua,pâle,Adj,Adj,
11056,conon,10s,---,et,1010,CONcoo,et,Crd,Crd,et
11057,conon,10s,---,descoulouree,1010,VERppe,décolorer,Vpp,Vpp,décolorer
11058,conon,10s,---,.,1010,PONfrt,.,Pnc,Pnc,
11059,conon,10s,---,«,1011,PONpga,«,Pnc,Pnc,
11060,conon,10s,---,dame,1011,NOMcom,dame,N,N,
11061,conon,10s,---,»,1011,PONpdr,»,Pnc,Pnc,
11062,conon,10s,---,",",1011,PONfbl,",",Pnc,Pnc,
11063,conon,10s,---,fait,1011,VERcjg,faire,Vfin,Vfin,faire
11064,conon,10s,---,il,1011,PROper,il,Prn,Prn%,3p
11065,conon,10s,---,",",1011,PONfbl,",",Pnc,Pnc,
11066,conon,10s,---,«,1011,PONpga,«,Pnc,Pnc,
11067,conon,10s,---,certes,1011,ADVgen,certes,Adv,Adv,certes
11068,conon,10s,---,mal,1011,ADVgen,mal,Adv,Adv,mal3
11069,conon,10s,---,sui,1011,VERcjg,être,Vfin,Vfin,être1|ester
11070,conon,10s,---,baillis,1011,VERppe,baillir,Vpp,Vpp,baillir
11071,conon,10s,---,ke,1012,CONsub,que,Sub,Sub,que
11072,conon,10s,---,n',1012,ADVneg,ne,Neg,Neg,ne1
11073,conon,10s,---,eustes,1012,VERcjg,avoir,Vfin,Vfin,avoir1
11074,conon,10s,---,piech',1012,ADVgen,piéça,N,N,
11075,conon,10s,---,a,1012,PRE,à,Vfin,Vfin,avoir1
11076,conon,10s,---,ceste,1012,DETdem,cist,Dem,Dem,cist
11077,conon,10s,---,pensee,1012,NOMcom,pensée,N,N,
11078,conon,10s,---,.,1012,PONfrt,.,Pnc,Pnc,
11079,conon,10s,---,vostres,1013,DETpos,votre,Det,Det,votre
11080,conon,10s,---,cler,1013,ADJqua,clair,Adj,Adj,clair1
11081,conon,10s,---,vis,1013,NOMcom,vis,N,N,
11082,conon,10s,---,",",1013,PONfbl,",",Pnc,Pnc,
11083,conon,10s,---,ki,1013,PROrel,qui,Qux,Qux,qui
11084,conon,10s,---,sambloit,1013,VERcjg,sembler,Vfin,Vfin,sembler
11085,conon,10s,---,flors,1013,NOMcom,fleur,N,N,
11086,conon,10s,---,de,1013,PRE,de,Pre,Pre,de
11087,conon,10s,---,lis,1013,NOMcom,lis,N,N,
11088,conon,10s,---,",",1013,PONfbl,",",Pnc,Pnc,
11089,conon,10s,---,est,1014,VERcjg,être,Vfin,Vfin,être1|ester
11090,conon,10s,---,si,1014,ADVgen,si,Adv,Adv,si4
11091,conon,10s,---,alés,1014,VERppe,aller,Vpp,Vpp,aller
11092,conon,10s,---,",",1014,PONfbl,",",Pnc,Pnc,
11093,conon,10s,---,dame,1014,NOMcom,dame,N,N,
11094,conon,10s,---,",",1014,PONfbl,",",Pnc,Pnc,
11095,conon,10s,---,de,1014,PRE,de,Pre,Pre,de
11096,conon,10s,---,mal,1014,NOMcom,mal,N,N,mal1
11097,conon,10s,---,em,1014,PRE,en,Pre,Pre,en1
11098,conon,10s,---,pis,1014,ADVgen,pis,Adv,Adv,pis2
11099,conon,10s,---,k',1015,CONsub,que,Sub,Sub,que
11100,conon,10s,---,il,1015,PROimp,il,Prn,Prn$,3p
11101,conon,10s,---,m',1015,PROper,je,Prn,Prn$$,1ps
11102,conon,10s,---,est,1015,VERcjg,être,Vfin,Vfin,être1|ester
11103,conon,10s,---,a,1015,PRE,à,Pre,Pre,à
11104,conon,10s,---,vis,1015,NOMcom,vis,N,N,
11105,conon,10s,---,ke,1015,CONsub,que,Sub,Sub,que
11106,conon,10s,---,me,1015,PROper,je,Prn,Prn$$,1ps
11107,conon,10s,---,soiés,1015,VERcjg,être,Vfin,Vfin,être1|ester
11108,conon,10s,---,emblee,1015,VERppe,embler,Vpp,Vpp,embler
11109,conon,10s,---,.,1015,PONfrt,.,Pnc,Pnc,
11110,conon,10s,---,a,1016,PRE,à,Pre,Pre,à
11111,conon,10s,---,tart,1016,ADVgen,tard,Adv,Adv,tard
11112,conon,10s,---,avés,1016,VERcjg,avoir,Vfin,Vfin,avoir1
11113,conon,10s,---,",",1016,PONfbl,",",Pnc,Pnc,
11114,conon,10s,---,dame,1016,NOMcom,dame,N,N,
11115,conon,10s,---,",",1016,PONfbl,",",Pnc,Pnc,
11116,conon,10s,---,cest,1016,DETdem,cist,Dem,Dem,cist
11117,conon,10s,---,consell,1016,NOMcom,conseil,N,N,
11118,conon,10s,---,pris,1016,VERppe,prendre,Vpp,Vpp,prendre
11119,conon,10s,---,.,1016,PONfrt,.,Pnc,Pnc,
11120,conon,10s,---,»,1016,PONpdr,»,Pnc,Pnc,
11121,conon,10s,---,quant,1017,CONsub,quand,Sub,Sub,quand
11122,conon,10s,---,la,1017,DETdef,le,Det,Det,le
11123,conon,10s,---,dame,1017,NOMcom,dame,N,N,
11124,conon,10s,---,s',1017,PROper,se,Prn,Prn$$,soi
11125,conon,10s,---,oï,1017,VERcjg,ouïr,Vfin,Vfin,ouïr
11126,conon,10s,---,si,1017,ADVgen,si,Adv,Adv,si4
11127,conon,10s,---,ramprosner,1017,VERinf,ramprosner,Vinf,Vinf,ramprosner
11128,conon,10s,---,",",1017,PONfbl,",",Pnc,Pnc,
11129,conon,10s,---,grant,1018,ADJqua,grand,Adj,Adj,grand
11130,conon,10s,---,honte,1018,NOMcom,honte,N,N,
11131,conon,10s,---,en,1018,PROadv,en,Prn,Prn$$,en2
11132,conon,10s,---,ot,1018,VERcjg,avoir,Vfin,Vfin,avoir1
11133,conon,10s,---,",",1018,PONfbl,",",Pnc,Pnc,
11134,conon,10s,---,si,1018,ADVgen,si,Adv,Adv,si4
11135,conon,10s,---,dist,1018,VERcjg,dire,Vfin,Vfin,dire
11136,conon,10s,---,par,1018,PRE,par,Pre,Pre,par1
11137,conon,10s,---,sa,1018,DETpos,son,Det,Det,son4
11138,conon,10s,---,folie,1018,NOMcom,folie,N,N,
11139,conon,10s,---,:,1018,PONfbl,:,Pnc,Pnc,
11140,conon,10s,---,«,1019,PONpga,«,Pnc,Pnc,
11141,conon,10s,---,par,1019,PRE,par,Pre,Pre,par1
11142,conon,10s,---,dieu,1019,NOMcom,dieu,N,N,
11143,conon,10s,---,",",1019,PONfbl,",",Pnc,Pnc,
11144,conon,10s,---,vassal,1019,NOMcom,vassal,N,N,
11145,conon,10s,---,",",1019,PONfbl,",",Pnc,Pnc,
11146,conon,10s,---,jel,1019,PROper.PROper,je.il,Prn+Prn,Prn$+Prn$$,1ps+3p
11147,conon,10s,---,dis,1019,VERcjg,dire,Vfin,Vfin,dire
11148,conon,10s,---,por,1019,PRE,pour,Pre,Pre,pour
11149,conon,10s,---,vos,1019,PROper,vous,Prn,Prn,2pp
11150,conon,10s,---,gaber,1019,VERinf,gaber,Vinf,Vinf,gaber
11151,conon,10s,---,.,1019,PONfrt,.,Pnc,Pnc,
11152,conon,10s,---,quidiés,1020,VERcjg,cuider,Vfin,Vfin,cuider
11153,conon,10s,---,vos,1020,PROper,vous,Prn,Prn%,2pp
11154,conon,10s,---,dont,1020,ADVgen,donc,Adv,Adv,donc
11155,conon,10s,---,k',1020,CONsub,que,Sub,Sub,que
11156,conon,10s,---,a,1020,PRE,à,Pre,Pre,à
11157,conon,10s,---,chertes,1020,ADVgen,certes,Adv,Adv,certes
11158,conon,10s,---,le,1020,PROper,le,Prn,Prn$$,3p
11159,conon,10s,---,vos,1020,PROper,vous,Prn,Prn$$,2pp
11160,conon,10s,---,die,1020,VERcjg,dire,Vfin,Vfin,dire
11161,conon,10s,---,?,1020,PONfrt,?,Pnc,Pnc,
11162,conon,10s,---,onques,1021,ADVgen,onques,Adv,Adv,onques
11163,conon,10s,---,nul,1021,DETind,nul,QIs,QIs,nul
11164,conon,10s,---,jor,1021,NOMcom,jour,N,N,
11165,conon,10s,---,ne,1021,ADVneg,ne,Neg,Neg,ne1
11166,conon,10s,---,me,1021,PROper,je,Prn,Prn$$,1ps
11167,conon,10s,---,vint,1021,VERcjg,venir,Vfin,Vfin,venir
11168,conon,10s,---,em,1021,PRE,en,Pre,Pre,en1
11169,conon,10s,---,penser,1021,VERinf,penser,Vinf,Vinf,penser
11170,conon,10s,---,.,1021,PONfrt,.,Pnc,Pnc,
11171,conon,10s,---,sariés,1022,VERcjg,savoir,Vfin,Vfin,être1|ester
11172,conon,10s,---,vos,1022,PROper,vous,Prn,Prn%,2pp
11173,conon,10s,---,dont,1022,ADVgen,donc,Qux,Qux,dont
11174,conon,10s,---,dame,1022,NOMcom,dame,N,N,
11175,conon,10s,---,de,1022,PRE,de,Pre,Pre,de
11176,conon,10s,---,pris,1022,NOMcom,prix,N,N,
11177,conon,10s,---,amer,1022,VERinf,aimer,Vinf,Vinf,aimer
11178,conon,10s,---,?,1022,PONfrt,?,Pnc,Pnc,
11179,conon,10s,---,nenil,1023,ADVneg,nenni,NVP,NVP,nenni
11180,conon,10s,---,",",1023,PONfbl,",",Pnc,Pnc,
11181,conon,10s,---,par,1023,PRE,par,Pre,Pre,par1
11182,conon,10s,---,dieu,1023,NOMcom,dieu,N,N,
11183,conon,10s,---,!,1023,PONfrt,!,Pnc,Pnc,
11184,conon,10s,---,ains,1023,ADVgen,ains,Crd,Crd,ains
11185,conon,10s,---,vos,1023,PROper,vous,Prn,Prn$$,2pp
11186,conon,10s,---,prendroit,1023,VERcjg,prendre,Vfin,Vfin,prendre
11187,conon,10s,---,envie,1023,NOMcom,envie,N,N,
11188,conon,10s,---,d',1024,PRE,de,Pre,Pre,de
11189,conon,10s,---,un,1024,DETndf,un,QIs,QIs,un
11190,conon,10s,---,bel,1024,ADJqua,beau,Adj,Adj,beau
11191,conon,10s,---,vallet,1024,NOMcom,valet,N,N,
11192,conon,10s,---,baisier,1024,VERinf,baiser,Vinf,Vinf,baiser
11193,conon,10s,---,et,1024,CONcoo,et,Crd,Crd,et
11194,conon,10s,---,acoler,1024,VERinf,accoler,Vinf,Vinf,accoler
11195,conon,10s,---,.,1024,PONfrt,.,Pnc,Pnc,
11196,conon,10s,---,»,1024,PONpdr,»,Pnc,Pnc,
11197,conon,10s,---,—,1025,PONpga,—,Pnc,Pnc,
11198,conon,10s,---,«,1025,PONpga,«,Pnc,Pnc,
11199,conon,10s,---,dame,1025,NOMcom,dame,N,N,
11200,conon,10s,---,»,1025,PONpdr,»,Pnc,Pnc,
11201,conon,10s,---,",",1025,PONfbl,",",Pnc,Pnc,
11202,conon,10s,---,fait,1025,VERcjg,faire,Vfin,Vfin,faire
11203,conon,10s,---,il,1025,PROper,il,Prn,Prn%,3p
11204,conon,10s,---,",",1025,PONfbl,",",Pnc,Pnc,
11205,conon,10s,---,«,1025,PONpga,«,Pnc,Pnc,
11206,conon,10s,---,j',1025,PROper,je,Prn,Prn$,1ps
11207,conon,10s,---,ai,1025,VERcjg,avoir,Vfin,Vfin,avoir1
11208,conon,10s,---,bien,1025,ADVgen,bien,Adv,Adv,bien
11209,conon,10s,---,oï,1025,VERppe,ouïr,Vpp,Vpp,ouïr
11210,conon,10s,---,parler,1025,VERinf,parler,Vinf,Vinf,parler
11211,conon,10s,---,de,1026,PRE,de,Pre,Pre,de
11212,conon,10s,---,vostre,1026,DETpos,votre,Det,Det,votre
11213,conon,10s,---,pris,1026,NOMcom,prix,N,N,
11214,conon,10s,---,",",1026,PONfbl,",",Pnc,Pnc,
11215,conon,10s,---,mais,1026,CONcoo,mais,Crd,Crd,mais1
11216,conon,10s,---,ce,1026,PROdem,ce,Prn,Prn$,ce1
11217,conon,10s,---,n',1026,ADVneg,ne,Neg,Neg,ne1
11218,conon,10s,---,est,1026,VERcjg,être,Vfin,Vfin,être1|ester
11219,conon,10s,---,ore,1026,ADVgen,or,Adv,Adv,or2
11220,conon,10s,---,mie,1026,ADVneg,mie,Neg,Neg,mie3
11221,conon,10s,---,;,1026,PONfbl,;,Pnc,Pnc,
11222,conon,10s,---,et,1027,CONcoo,et,Crd,Crd,et
11223,conon,10s,---,de,1027,PRE,de,Pre,Pre,de
11224,conon,10s,---,troie,1027,ADJqua,troi,N,N,
11225,conon,10s,---,rai,1027,NOMcom,rai,Vfin,Vfin,ravoir
11226,conon,10s,---,jou,1027,PROper,je,Prn,Prn%,1ps
11227,conon,10s,---,oï,1027,VERcjg,ouïr,Vpp,Vpp,ouïr
11228,conon,10s,---,conter,1027,VERinf,conter,Vinf,Vinf,conter
11229,conon,10s,---,k',1028,CONsub,que,Sub,Sub,que
11230,conon,10s,---,ele,1028,PROper,elle,Prn,Prn$,3p
11231,conon,10s,---,fu,1028,VERcjg,être,Vfin,Vfin,être1|ester
11232,conon,10s,---,ja,1028,ADVgen,jà,Adv,Adv,jà
11233,conon,10s,---,de,1028,PRE,de,Pre,Pre,de
11234,conon,10s,---,mout,1028,ADVgen,moult,QIs,QIs,moult
11235,conon,10s,---,grant,1028,ADJqua,grand,Adj,Adj,grand
11236,conon,10s,---,signorie,1028,NOMcom,seigneurie,N,N,
11237,conon,10s,---,;,1028,PONfbl,;,Pnc,Pnc,
11238,conon,10s,---,or,1029,ADVgen,or,Adv,Adv,or2
11239,conon,10s,---,n',1029,ADVneg,ne,Neg,Neg,ne1
11240,conon,10s,---,i,1029,PROadv,y,Prn,Prn$$,y
11241,conon,10s,---,puet,1029,VERcjg,pouvoir,Vfin,Vfin,pouvoir
11242,conon,10s,---,on,1029,PROind,on,Prn,Prn%,on
11243,conon,10s,---,fors,1029,PRE,fors,PrA,PrA,hors
11244,conon,10s,---,les,1029,DETdef,le,Det,Det,le
11245,conon,10s,---,plaices,1029,NOMcom,plaide,N,N,
11246,conon,10s,---,trover,1029,VERinf,trouver,Vinf,Vinf,trouver
11247,conon,10s,---,.,1029,PONfrt,.,Pnc,Pnc,
11248,conon,10s,---,et,1030,CONcoo,et,Crd,Crd,et
11249,conon,10s,---,si,1030,ADVgen,si,Adv,Adv,si4
11250,conon,10s,---,vous,1030,PROper,vous,Prn,Prn$$,2pp
11251,conon,10s,---,lo,1030,VERcjg,louer,Vfin,Vfin,louer
11252,conon,10s,---,ensi,1030,ADVgen,ainsi,Adv,Adv,ainsi
11253,conon,10s,---,a,1030,PRE,à,Pre,Pre,à
11254,conon,10s,---,escuser,1030,VERinf,excuser,Vinf,Vinf,excuser
11255,conon,10s,---,ke,1031,CONsub,que,Sub,Sub,que
11256,conon,10s,---,cil,1031,PROdem,cil,Dem,Dem,cil
11257,conon,10s,---,soient,1031,VERcjg,être,Vfin,Vfin,être1|ester
11258,conon,10s,---,reté,1031,VERppe,reter,Vpp,Vpp,reter
11259,conon,10s,---,de,1031,PRE,de,Pre,Pre,de
11260,conon,10s,---,l',1031,DETdef,le,Det,Det,le
11261,conon,10s,---,iresie,1031,NOMcom,irésie,N,N,
11262,conon,10s,---,qui,1032,PROrel,qui,Qux,Qux,qui
11263,conon,10s,---,des,1032,PRE,dès,Pre,Pre,dès
11264,conon,10s,---,or,1032,ADVgen,or,Adv,Adv,or2
11265,conon,10s,---,mais,1032,ADVgen,mais,Adv,Adv,mais
11266,conon,10s,---,ne,1032,ADVneg,ne,Neg,Neg,ne1
11267,conon,10s,---,vous,1032,PROper,vous,Prn,Prn$$,2pp
11268,conon,10s,---,vauront,1032,VERcjg,valoir,Vfin,Vfin,valoir
11269,conon,10s,---,amer,1032,VERinf,aimer,Vinf,Vinf,aimer
11270,conon,10s,---,.,1032,PONfrt,.,Pnc,Pnc,
11271,conon,10s,---,»,1032,PONpdr,»,Pnc,Pnc,
11272,conon,10s,---,—,1033,PONpga,—,Pnc,Pnc,
11273,conon,10s,---,«,1033,PONpga,«,Pnc,Pnc,
11274,conon,10s,---,par,1033,PRE,par,Pre,Pre,par1
11275,conon,10s,---,dieu,1033,NOMcom,dieu,N,N,
11276,conon,10s,---,",",1033,PONfbl,",",Pnc,Pnc,
11277,conon,10s,---,vassal,1033,NOMcom,vassal,N,N,
11278,conon,10s,---,",",1033,PONfbl,",",Pnc,Pnc,
11279,conon,10s,---,mout,1033,ADVgen,moult,QIs,QIs,moult
11280,conon,10s,---,avés,1033,VERcjg,avoir,Vfin,Vfin,avoir1
11281,conon,10s,---,fol,1033,ADJqua,fou,Adj,Adj,fou1
11282,conon,10s,---,pensé,1033,VERppe,penser,Vpp,Vpp,penser
11283,conon,10s,---,",",1033,PONfbl,",",Pnc,Pnc,
11284,conon,10s,---,quant,1034,CONsub,quand,Sub,Sub,quand
11285,conon,10s,---,vous,1034,PROper,vous,Prn,Prn$,2pp
11286,conon,10s,---,m',1034,PROper,je,Prn,Prn$$,1ps
11287,conon,10s,---,avés,1034,VERcjg,avoir,Vfin,Vfin,avoir1
11288,conon,10s,---,reprové,1034,VERppe,réprouver,Vpp,Vpp,réprouver
11289,conon,10s,---,mon,1034,DETpos,mon,Det,Det,mon1
11290,conon,10s,---,eaige,1034,NOMcom,âge,N,N,
11291,conon,10s,---,.,1034,PONfrt,.,Pnc,Pnc,
11292,conon,10s,---,se,1035,CONsub,si,Sub,Sub,si3
11293,conon,10s,---,j',1035,PROper,je,Prn,Prn$,1ps
11294,conon,10s,---,avoie,1035,VERcjg,avoir,Vfin,Vfin,avoir1
11295,conon,10s,---,tot,1035,DETind,tout,QIs,QIs,tout
11296,conon,10s,---,mon,1035,DETpos,mon,Det,Det,mon1
11297,conon,10s,---,jovent,1035,NOMcom,jouvent,N,N,
11298,conon,10s,---,usé,1035,VERppe,user,Vpp,Vpp,user
11299,conon,10s,---,",",1035,PONfbl,",",Pnc,Pnc,
11300,conon,10s,---,si,1036,ADVgen,si,Adv,Adv,si4
11301,conon,10s,---,sui,1036,VERcjg,être,Vfin,Vfin,être1|ester
11302,conon,10s,---,jou,1036,PROper,je,Prn,Prn%,1ps
11303,conon,10s,---,riche,1036,ADJqua,riche,Adj,Adj,riche
11304,conon,10s,---,et,1036,CONcoo,et,Crd,Crd,et
11305,conon,10s,---,de,1036,PRE,de,Pre,Pre,de
11306,conon,10s,---,si,1036,ADVgen,si,Adv,Adv,si4
11307,conon,10s,---,haut,1036,ADJqua,haut,Adj,Adj,haut
11308,conon,10s,---,paraige,1036,NOMcom,parage,N,N,
11309,conon,10s,---,c',1037,CONsub,que,Sub,Sub,que
11310,conon,10s,---,om,1037,PROind,on,Prn,Prn$,on
11311,conon,10s,---,m',1037,PROper,je,Prn,Prn$$,1ps
11312,conon,10s,---,ameroit,1037,VERcjg,aimer,Vfin,Vfin,aimer
11313,conon,10s,---,a,1037,PRE,à,Pre,Pre,à
11314,conon,10s,---,petit,1037,ADJqua,petit,Adj,Adj,petit
11315,conon,10s,---,de,1037,PRE,de,Pre,Pre,de
11316,conon,10s,---,beauté,1037,NOMcom,beauté,N,N,
11317,conon,10s,---,.,1037,PONfrt,.,Pnc,Pnc,
11318,conon,10s,---,encoir,1038,ADVgen,encoi,Adv,Adv,encore
11319,conon,10s,---,n',1038,ADVneg,ne,Neg,Neg,ne1
11320,conon,10s,---,a,1038,VERcjg,avoir,Vfin,Vfin,avoir1
11321,conon,10s,---,pas,1038,ADVneg,pas,Neg,Neg,pas
11322,conon,10s,---,un,1038,DETcar,un,QIs,QIs,un
11323,conon,10s,---,mois,1038,NOMcom,mois,N,N,
11324,conon,10s,---,entir,1038,ADJqua,entier,Adj,Adj,
11325,conon,10s,---,passé,1038,VERppe,passer,Vpp,Vpp,passer
11326,conon,10s,---,ke,1039,CONsub,que,Sub,Sub,que
11327,conon,10s,---,li,1039,DETdef,le,Det,Det,le
11328,conon,10s,---,marchis,1039,NOMcom,marquis,N,N,
11329,conon,10s,---,m',1039,PROper,je,Prn,Prn$$,1ps
11330,conon,10s,---,envoia,1039,VERcjg,envoyer,Vfin,Vfin,envoyer
11331,conon,10s,---,son,1039,DETpos,son,Det,Det,son4
11332,conon,10s,---,messaige,1039,NOMcom,message,N,N,
11333,conon,10s,---,",",1039,PONfbl,",",Pnc,Pnc,
11334,conon,10s,---,et,1040,CONcoo,et,Crd,Crd,et
11335,conon,10s,---,li,1040,DETdef,le,Det,Det,le
11336,conon,10s,---,barrois,1040,NOMcom,barois,N,N,
11337,conon,10s,---,a,1040,VERcjg,avoir,Vfin,Vfin,avoir1
11338,conon,10s,---,por,1040,PRE,pour,Pre,Pre,pour
11339,conon,10s,---,m',1040,DETpos,mon,Det,Det,mon1
11340,conon,10s,---,amor,1040,NOMcom,amour,N,N,
11341,conon,10s,---,josté,1040,VERppe,jouter,Vpp,Vpp,jouter
11342,conon,10s,---,.,1040,PONfrt,.,Pnc,Pnc,
11343,conon,10s,---,»,1040,PONpdr,»,Pnc,Pnc,
11344,conon,10s,---,—,1041,PONpga,—,Pnc,Pnc,
11345,conon,10s,---,«,1041,PONpga,«,Pnc,Pnc,
11346,conon,10s,---,par,1041,PRE,par,Pre,Pre,par1
11347,conon,10s,---,dieu,1041,NOMcom,dieu,N,N,
11348,conon,10s,---,",",1041,PONfbl,",",Pnc,Pnc,
11349,conon,10s,---,dame,1041,NOMcom,dame,N,N,
11350,conon,10s,---,",",1041,PONfbl,",",Pnc,Pnc,
11351,conon,10s,---,ce,1041,PROdem,ce,Prn,Prn$,ce1
11352,conon,10s,---,vos,1041,PROper,vous,Prn,Prn$$,2pp
11353,conon,10s,---,a,1041,VERcjg,avoir,Vfin,Vfin,avoir1
11354,conon,10s,---,mout,1041,ADVgen,moult,QIs,QIs,moult
11355,conon,10s,---,grevé,1041,VERppe,grever,Vpp,Vpp,grever
11356,conon,10s,---,ke,1042,CONsub,que,Sub,Sub,que
11357,conon,10s,---,vos,1042,PROper,vous,Prn,Prn$,2pp
11358,conon,10s,---,fïés,1042,VERcjg,fier,Vfin,Vfin,fier2
11359,conon,10s,---,tos,1042,DETind,tout,QIs,QIs,tout
11360,conon,10s,---,jors,1042,NOMcom,jour,N,N,
11361,conon,10s,---,ens,1042,PRE,en,PrA,PrA,ens
11362,conon,10s,---,signoraige,1042,NOMcom,seigneurage,N,N,
11363,conon,10s,---,;,1042,PONfbl,;,Pnc,Pnc,
11364,conon,10s,---,mais,1043,CONcoo,mais,Crd,Crd,mais1
11365,conon,10s,---,tel,1043,DETind,tel,Adj,Adj,tel
11366,conon,10s,---,set,1043,NOMcom,set,N,N,
11367,conon,10s,---,ont,1043,VERcjg,avoir,Vfin,Vfin,avoir1
11368,conon,10s,---,ja,1043,ADVgen,jà,Adv,Adv,jà
11369,conon,10s,---,por,1043,PRE,pour,Pre,Pre,pour
11370,conon,10s,---,vos,1043,PROper,vous,Prn,Prn,2pp
11371,conon,10s,---,sospiré,1043,VERppe,soupirer,Vpp,Vpp,soupirer
11372,conon,10s,---,",",1043,PONfbl,",",Pnc,Pnc,
11373,conon,10s,---,se,1044,CONsub,si,Sub,Sub,si3
11374,conon,10s,---,vos,1044,PROper,vous,Prn,Prn$,2pp
11375,conon,10s,---,estiés,1044,VERcjg,être,Vfin,Vfin,être1|ester
11376,conon,10s,---,fille,1044,NOMcom,fille,N,N,
11377,conon,10s,---,au,1044,PRE.DETdef,à.le,Pre+Det,Pre+Det,à+le
11378,conon,10s,---,roi,1044,NOMcom,roi,N,N,
11379,conon,10s,---,de,1044,PRE,de,Pre,Pre,de
11380,conon,10s,---,cartaige,1044,NOMcom,cartage,N,N,
11381,conon,10s,---,",",1044,PONfbl,",",Pnc,Pnc,
11382,conon,10s,---,ki,1045,PROrel,qui,Qux,Qux,qui
11383,conon,10s,---,ja,1045,ADVgen,jà,Adv,Adv,jà
11384,conon,10s,---,mais,1045,ADVgen,mais,Adv,Adv,mais
11385,conon,10s,---,jor,1045,NOMcom,jour,N,N,
11386,conon,10s,---,n',1045,ADVneg,ne,Neg,Neg,ne1
11387,conon,10s,---,en,1045,PROadv,en,Prn,Prn$$,en2
11388,conon,10s,---,aront,1045,VERcjg,avoir,Vfin,Vfin,avoir1
11389,conon,10s,---,volenté,1045,NOMcom,volonté,N,N,
11390,conon,10s,---,.,1045,PONfrt,.,Pnc,Pnc,
11391,conon,10s,---,on,1046,PROind,on,Prn,Prn$,on
11392,conon,10s,---,n',1046,ADVneg,ne,Neg,Neg,ne1
11393,conon,10s,---,aime,1046,VERcjg,aimer,Vfin,Vfin,aimer
11394,conon,10s,---,pas,1046,ADVneg,pas,Neg,Neg,pas
11395,conon,10s,---,dame,1046,NOMcom,dame,N,N,
11396,conon,10s,---,por,1046,PRE,pour,Pre,Pre,pour
11397,conon,10s,---,parenté,1046,NOMcom,parenté,N,N,
11398,conon,10s,---,",",1046,PONfbl,",",Pnc,Pnc,
11399,conon,10s,---,mais,1047,CONcoo,mais,Crd,Crd,mais1
11400,conon,10s,---,quant,1047,CONsub,quand,Sub,Sub,quand
11401,conon,10s,---,ele,1047,PROper,elle,Prn,Prn$,3p
11402,conon,10s,---,est,1047,VERcjg,être,Vfin,Vfin,être1|ester
11403,conon,10s,---,belle,1047,ADJqua,beau,Adj,Adj,beau
11404,conon,10s,---,et,1047,CONcoo,et,Crd,Crd,et
11405,conon,10s,---,cortoise,1047,ADJqua,courtois,Adj,Adj,
11406,conon,10s,---,et,1047,CONcoo,et,Crd,Crd,et
11407,conon,10s,---,saige,1047,ADJqua,sage,Adj,Adj,sage
11408,conon,10s,---,.,1047,PONfrt,.,Pnc,Pnc,
11409,conon,10s,---,vos,1048,PROper,vous,Prn,Prn$,2pp
11410,conon,10s,---,en,1048,PROadv,en,Prn,Prn$$,en2
