wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,ref,pos,lemma_ofl,lemma_score
1228,143,3,mult,mult,1159,QIs,QIs,moult,C/V\,"Rol, v. 1159",ADV,moult,10
1229,143,4,gent,gent,1159,N,N,,C/V\,"Rol, v. 1159",PROPN|NOUN,gent,3
1230,143,5,",",",",1159,Pnc,Pnc,,,"Rol, v. 1159",PUNCT,",",9
1231,143,6,le,le,1159,Det,Det,le,C/(e)\,"Rol, v. 1159",DET,le,10
1232,143,7,vis,vis,1159,N,N,,C/V\,"Rol, v. 1159",NOUN,vis,3
1233,143,8,cler,cler,1159,Adj,Adj,clair,C/V\,"Rol, v. 1159",ADJ,clair,10
1234,143,9,e,e,1159,Crd,Crd,et,/V\,"Rol, v. 1159",CCONJ,et,10
1235,143,10,riant,riant,1159,Vprs,Vprs,rire,C/V\.'C/V\,"Rol, v. 1159",VERB,rire,10
1236,143,11,.,.,1159,Pnc,Pnc,,,"Rol, v. 1159",PUNCT,.,9
1237,144,1,sun,sun,1160,Det,Det,son,C/V\,"Rol, v. 1160",DET,son,10
1238,144,2,cumpaignun,cumpaignun,1160,N,N,,C/V\.C/V\.'C/V\,"Rol, v. 1160",NOUN,compagnon,9
1239,144,3,aprés,aprés,1160,PrA,PrA,après,/V\.'C/V\,"Rol, v. 1160",ADV,après,10
1240,144,4,le,le,1160,Prn,Prn$$,le,C/(e)\,"Rol, v. 1160",PRON,le,10
1241,144,5,vait,vait,1160,Vfin,Vfin,aller,C/V\,"Rol, v. 1160",VERB,aller,10
1242,144,6,sivant,sivant,1160,Vprs,Vprs,suivre,C/V\.'C/V\,"Rol, v. 1160",VERB,suivre,10
1243,144,7,",",",",1160,Pnc,Pnc,,,"Rol, v. 1160",PUNCT,",",9
1244,145,1,e,e,1161,Crd,Crd,et,/V\,"Rol, v. 1161",CCONJ,et,10
1245,145,2,cil,cil,1161,Dem,Dem,cil,C/V\,"Rol, v. 1161",PRON,cil,10
1246,145,3,de,de,1161,Pre,Pre,de,C/(e)\,"Rol, v. 1161",ADP,de,10
1247,145,4,france,france,1161,N,N,,'C/V\.C/(e)\,"Rol, v. 1161",NOUN,France,5
1248,145,5,le,le,1161,Prn,Prn$$,le,C/(e)\,"Rol, v. 1161",PRON,le,10
1249,145,6,cleiment,cleiment,1161,Vfin,Vfin,clamer,'C/V\.C/e\,"Rol, v. 1161",VERB,clamer,10
1250,145,7,a,a,1161,Pre,Pre,à,/V\,"Rol, v. 1161",ADP,à,10
1251,145,8,guarant,guarant,1161,N,N,,C/V\.'C/V\,"Rol, v. 1161",NOUN,garant,8
1252,145,9,.,.,1161,Pnc,Pnc,,,"Rol, v. 1161",PUNCT,.,9
1253,146,1,vers,vers,1162,Pre,Pre,vers,C/V\,"Rol, v. 1162",ADP,vers,10
1254,146,2,sarrazins,sarrazins,1162,N,N,,C/V\.C/V\.'C/V\,"Rol, v. 1162",PROPN|NOUN,sarrasin,3
1255,146,3,reguardet,reguardet,1162,Vfin,Vfin,regarder,C/V\.'C/V\.C/(e)\,"Rol, v. 1162",VERB,regarder,10
1256,146,4,fierement,fierement,1162,Adv,Adv,,C/V\.C/e\.'C/V\,"Rol, v. 1162",ADV,fièrement,8
1257,147,1,e,e,1163,Crd,Crd,et,/V\,"Rol, v. 1163",CCONJ,et,10
1258,147,2,vers,vers,1163,Pre,Pre,vers,C/V\,"Rol, v. 1163",ADP,vers,10
1259,147,3,franceis,franceis,1163,Adj,Adj,français,C/V\.'C/V\,"Rol, v. 1163",ADJ,français,10
1260,147,4,humeles,humeles,1163,Adj,Adj,,'/V\.C/e\,"Rol, v. 1163",ADJ,humble,9
1261,147,5,e,e,1163,Crd,Crd,et,/V\,"Rol, v. 1163",CCONJ,et,10
1262,147,6,dulcement,dulcement,1163,Adv,Adv,,C/V\.C/e\.'C/V\,"Rol, v. 1163",ADV,doucement,9
1263,147,7,",",",",1163,Pnc,Pnc,,,"Rol, v. 1163",PUNCT,",",9
1264,148,1,si,si,1164,Adv,Adv,si,C/V\,"Rol, v. 1164",ADV,si,10
1265,148,2,lur,lur,1164,Prn,Prn$$,leur,C/V\,"Rol, v. 1164",PRON,leur,10
1266,148,3,ad,ad,1164,Vfin,Vfin,avoir,/V\,"Rol, v. 1164",VERB,avoir,10
1267,148,4,dit,dit,1164,Vpp,Vpp,dire,C/V\,"Rol, v. 1164",VERB,dire,10
1268,148,5,un,un,1164,QIs,QIs,un,/V\,"Rol, v. 1164",DET,un,10
1269,148,6,mot,mot,1164,N,N,,C/V\,"Rol, v. 1164",NOUN,mot,8
1270,148,7,curteisement,curteisement,1164,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\,"Rol, v. 1164",ADV,courtoisement,9
1271,148,8,:,:,1164,Pnc,Pnc,,,"Rol, v. 1164",PUNCT,:,9
1272,149,1,"""","""",1165,Pnc,Pnc,,,"Rol, v. 1165",PUNCT,"""",9
1273,149,2,seignurs,seignurs,1165,N,N,,C/V\.'C/V\,"Rol, v. 1165",NOUN,seigneur,8
1274,149,3,barons,barons,1165,N,N,,C/V\.'C/V\,"Rol, v. 1165",NOUN,baron,8
1275,149,4,",",",",1165,Pnc,Pnc,,,"Rol, v. 1165",PUNCT,",",9
1276,149,5,suef,suef,1165,Adj,Adj,souef,C/{V}\.'/V\,"Rol, v. 1165",ADJ,souef,10
1277,149,6,pas,pas,1165,N,N,,C/V\,"Rol, v. 1165",NOUN,pas,8
1278,149,7,alez,alez,1165,Vfin,Vfin,aller,/V\.'C/V\,"Rol, v. 1165",VERB,aller,10
1279,149,8,tenant,tenant,1165,Vprs,Vprs,tenir,C/V\.'C/V\,"Rol, v. 1165",VERB,tenir,10
1280,149,9,!,!,1165,Pnc,Pnc,,,"Rol, v. 1165",PUNCT,!,9
1281,150,1,cist,cist,1166,Dem,Dem,cist,C/V\,"Rol, v. 1166",DET,cist,10
1282,150,2,paien,paien,1166,N,N,,C/V\.'C/V\,"Rol, v. 1166",NOUN,païen,8
1283,150,3,vont,vont,1166,Vfin,Vfin,aller,C/V\,"Rol, v. 1166",VERB,aller,10
1284,150,4,grant,grant,1166,Adj,Adj,grand,C/V\,"Rol, v. 1166",ADJ,grand,10
1285,150,5,matirie,matirie,1166,N,N,,C/V\.'C/V\./(e)\,"Rol, v. 1166",NOUN,martire,9
1286,150,6,querant,querant,1166,Vprs,Vprs,quérir,C/V\.'C/V\,"Rol, v. 1166",VERB,quérir,10
1287,150,7,.,.,1166,Pnc,Pnc,,,"Rol, v. 1166",PUNCT,.,9
1288,151,1,encoi,encoi,1167,Adv,Adv,encui,/V\.'C/V\,"Rol, v. 1167",ADV,encui,10
1289,151,2,avrum,avrum,1167,Vfin,Vfin,avoir,/V\.'C/V\,"Rol, v. 1167",VERB,avoir,10
1290,151,3,un,un,1167,QIs,QIs,un,/V\,"Rol, v. 1167",DET,un,10
1291,151,4,eschec,eschec,1167,N,N,,/V\.'C/V\,"Rol, v. 1167",NOUN,eschiec,3
1292,151,5,bel,bel,1167,Adj,Adj,beau,C/V\,"Rol, v. 1167",ADJ,beau,10
1293,151,6,e,e,1167,Crd,Crd,et,/V\,"Rol, v. 1167",CCONJ,et,10
1294,151,7,gent,gent,1167,Adj,Adj,gent2,C/V\,"Rol, v. 1167",ADJ,gent,10
1295,151,8,:,:,1167,Pnc,Pnc,,,"Rol, v. 1167",PUNCT,:,9
1296,152,1,nuls,nuls,1168,QIs,QIs,nul,C/V\,"Rol, v. 1168",DET,nul,10
1297,152,2,reis,reis,1168,N,N,,C/V\,"Rol, v. 1168",NOUN,roi,3
1298,152,3,de,de,1168,Pre,Pre,de,C/(e)\,"Rol, v. 1168",ADP,de,10
1299,152,4,france,france,1168,N,N,,'C/V\.C/(e)\,"Rol, v. 1168",NOUN,France,5
1300,152,5,n',n',1168,Neg,Neg$$,ne,C/\,"Rol, v. 1168",ADV,ne,10
1301,152,6,out,out,1168,Vfin,Vfin,avoir,/V\,"Rol, v. 1168",VERB,avoir,10
1302,152,7,unkes,unkes,1168,Adv,Adv,onques,'/V\.C/e\,"Rol, v. 1168",ADV,onques,10
1303,152,8,si,si,1168,Adv,Adv,si,C/V\,"Rol, v. 1168",ADV,si,10
1304,152,9,vaillant,vaillant,1168,Vprs,Vprs,valoir,C/V\.'C/V\,"Rol, v. 1168",VERB,valoir,10
1305,152,10,.,.,1168,Pnc,Pnc,,,"Rol, v. 1168",PUNCT,.,9
1306,152,11,"""","""",1168,Pnc,Pnc,,,"Rol, v. 1168",PUNCT,"""",9
1307,153,1,a,a,1169,Pre,Pre,à,/V\,"Rol, v. 1169",ADP,à,10
1308,153,2,cez,cez,1169,Dem,Dem,cist,C/V\,"Rol, v. 1169",DET,cist,10
1309,153,3,paroles,paroles,1169,N,N,,C/V\.'C/V\.C/e\,"Rol, v. 1169",NOUN,parole,8
1310,153,4,vunt,vunt,1169,Vfin,Vfin,aller,C/V\,"Rol, v. 1169",VERB,aller,10
1311,153,5,les,les,1169,Det,Det,le,C/V\,"Rol, v. 1169",DET,le,10
1312,153,6,oz,oz,1169,N,N,,/V\,"Rol, v. 1169",NOUN,ost,3
1313,153,7,ajustant,ajustant,1169,Vprs,Vprs,,/V\.C/V\.'C/V\,"Rol, v. 1169",VERB,ajouter,3
1314,153,8,.,.,1169,Pnc,Pnc,,,"Rol, v. 1169",PUNCT,.,9
1315,153,9,aoi,aoi,1169,Exc,Exc,,,"Rol, v. 1169",INTJ,aoi,8
1316,153,10,.,.,1169,Pnc,Pnc,,,"Rol, v. 1169",PUNCT,.,9
1317,154,1,dist,dist,1170,Vfin,Vfin,dire,C/V\,"Rol, v. 1170",VERB,dire,10
1318,154,2,oliver,oliver,1170,N,N,,/V\.C/V\.'C/V\,"Rol, v. 1170",PROPN|NOUN,olivier,3
1319,154,3,:,:,1170,Pnc,Pnc,,,"Rol, v. 1170",PUNCT,:,9
1320,154,4,"""","""",1170,Pnc,Pnc,,,"Rol, v. 1170",PUNCT,"""",9
1321,154,5,n',n',1170,Neg,Neg$$,ne,C/\,"Rol, v. 1170",ADV,ne,10
1322,154,6,ai,ai,1170,Vfin,Vfin,avoir,/V\,"Rol, v. 1170",VERB,avoir,10
1323,154,7,cure,cure,1170,N,N,,'C/V\.C/(e)\,"Rol, v. 1170",NOUN,cure,3
1324,154,8,de,de,1170,Pre,Pre,de,C/(e)\,"Rol, v. 1170",ADP,de,10
1325,154,9,parler,parler,1170,Vinf,Vinf,parler,C/V\.'C/V\,"Rol, v. 1170",VERB,parler,10
1326,154,10,.,.,1170,Pnc,Pnc,,,"Rol, v. 1170",PUNCT,.,9
1327,155,1,vostre,vostre,1171,Det,Det,votre,'C/V\.C/(e)\,"Rol, v. 1171",DET,votre,10
1328,155,2,olifan,olifan,1171,N,N,,/V\.C/V\.'C/V\,"Rol, v. 1171",NOUN,olifant,3
1329,155,3,ne,ne,1171,Neg,Neg$$,ne,C/(e)\,"Rol, v. 1171",ADV,ne,10
1330,155,4,deignastes,deignastes,1171,Vfin,Vfin,,C/V\.'C/V\.C/e\,"Rol, v. 1171",VERB,daigner,9
1331,155,5,suner,suner,1171,Vinf,Vinf,sonner,C/V\.'C/V\,"Rol, v. 1171",VERB,sonner,10
1332,155,6,",",",",1171,Pnc,Pnc,,,"Rol, v. 1171",PUNCT,",",9
1333,156,1,ne,ne,1172,Crd,Crd,ne2,C/(e)\,"Rol, v. 1172",CCONJ,ne,10
1334,156,2,de,de,1172,Pre,Pre,de,C/(e)\,"Rol, v. 1172",ADP,de,10
1335,156,3,carlun,carlun,1172,N,N,,C/V\.'C/V\,"Rol, v. 1172",NOUN,Charles,2
1336,156,4,mie,mie,1172,Neg,Neg,mie,'C/V\./(e)\,"Rol, v. 1172",ADV,mie,10
1337,156,5,vos,vos,1172,Prn,Prn$,vous,C/V\,"Rol, v. 1172",PRON,vous,10
1338,156,6,n',n',1172,Neg,Neg$$,ne,C/\,"Rol, v. 1172",ADV,ne,10
1339,156,7,en,en,1172,Prn,Prn$$,en,/V\,"Rol, v. 1172",PRON,en,10
1340,156,8,avez,avez,1172,Vfin,Vfin,avoir,/V\.'C/V\,"Rol, v. 1172",VERB,avoir,10
1341,156,9,.,.,1172,Pnc,Pnc,,,"Rol, v. 1172",PUNCT,.,9
1342,157,1,il,il,1173,Prn,Prn$,il,/V\,"Rol, v. 1173",PRON,il,10
1343,157,2,n',n',1173,Neg,Neg$$,ne,C/\,"Rol, v. 1173",ADV,ne,10
1344,157,3,en,en,1173,Prn,Prn$$,en,/V\,"Rol, v. 1173",PRON,en,10
1345,157,4,set,set,1173,Vfin,Vfin,savoir,C/V\,"Rol, v. 1173",VERB,savoir,10
1346,157,5,mot,mot,1173,N,N,,C/V\,"Rol, v. 1173",NOUN,mot,8
1347,157,6,",",",",1173,Pnc,Pnc,,,"Rol, v. 1173",PUNCT,",",9
1348,157,7,n',n',1173,Neg,Neg$$,ne,C/\,"Rol, v. 1173",ADV,ne,10
1349,157,8,i,i,1173,Prn,Prn$$,y,/V\,"Rol, v. 1173",PRON,y,10
1350,157,9,a,a,1173,Vfin,Vfin,avoir,/V\,"Rol, v. 1173",VERB,avoir,10
1351,157,10,culpes,culpes,1173,N,N,,'C/V\.C/e\,"Rol, v. 1173",NOUN,coulpe,9
1352,157,11,li,li,1173,Det,Det,le,C/V\,"Rol, v. 1173",DET,le,10
1353,157,12,bers,bers,1173,N,N,,C/V\,"Rol, v. 1173",NOUN,baron,3
1354,157,13,.,.,1173,Pnc,Pnc,,,"Rol, v. 1173",PUNCT,.,9
1355,158,1,cil,cil,1174,Dem,Dem,cil,C/V\,"Rol, v. 1174",PRON,cil,10
1356,158,2,ki,ki,1174,Qux,Qux,qui,C/V\,"Rol, v. 1174",PRON,qui,10
1357,158,3,la,la,1174,Prn,Prn$$,le,C/V\,"Rol, v. 1174",PRON,le,10
1358,158,4,sunt,sunt,1174,Vfin,Vfin,être,C/V\,"Rol, v. 1174",VERB,être,10
1359,158,5,ne,ne,1174,Neg,Neg$$,ne,C/(e)\,"Rol, v. 1174",ADV,ne,10
1360,158,6,funt,funt,1174,Vfin,Vfin,faire,C/V\,"Rol, v. 1174",VERB,faire,10
1361,158,7,mie,mie,1174,Neg,Neg,mie,'C/V\./(e)\,"Rol, v. 1174",ADV,mie,10
1362,158,8,a,a,1174,Pre,Pre,à,/V\,"Rol, v. 1174",ADP,à,10
1363,158,9,blasmer,blasmer,1174,Vinf,Vinf,,C/V\.'C/V\,"Rol, v. 1174",VERB,blâmer,9
1364,158,10,.,.,1174,Pnc,Pnc,,,"Rol, v. 1174",PUNCT,.,9
1365,159,1,kar,kar,1175,Crd,Crd,car,C/V\,"Rol, v. 1175",CCONJ,car,10
1366,159,2,chevalchez,chevalchez,1175,Vfin,Vfin,chevaucher,C/V\.C/V\.'C/V\,"Rol, v. 1175",VERB,chevaucher,10
1367,159,3,a,a,1175,Pre,Pre,à,/V\,"Rol, v. 1175",ADP,à,10
1368,159,4,quanque,quanque,1175,Qux,Qux,quanque,'C/V\.C/(e)\,"Rol, v. 1175",PRON,quanque,10
1369,159,5,vos,vos,1175,Prn,Prn$,vous,C/V\,"Rol, v. 1175",PRON,vous,10
1370,159,6,puez,püez,1175,Vfin,Vfin,pouvoir,C/{V}\.'/V\,"Rol, v. 1175",VERB,pouvoir,10
1371,159,7,!,!,1175,Pnc,Pnc,,,"Rol, v. 1175",PUNCT,!,9
1372,160,1,seignors,seignors,1176,N,N,,C/V\.'C/V\,"Rol, v. 1176",NOUN,seigneur,8
1373,160,2,baruns,baruns,1176,N,N,,C/V\.'C/V\,"Rol, v. 1176",NOUN,baron,8
1374,160,3,",",",",1176,Pnc,Pnc,,,"Rol, v. 1176",PUNCT,",",9
1375,160,4,el,el,1176,Pre+Det,Pre+Det,en.le,/V\,"Rol, v. 1176",ADP.DET,en.le,10
1376,160,5,camp,camp,1176,N,N,,C/V\,"Rol, v. 1176",NOUN,champ,3
1377,160,6,vos,vos,1176,Prn,Prn$$,vous,C/V\,"Rol, v. 1176",PRON,vous,10
1378,160,7,retenez,retenez,1176,Vfin,Vfin,retenir,C/V\.C/e\.'C/V\,"Rol, v. 1176",VERB,retenir,10
1379,160,8,!,!,1176,Pnc,Pnc,,,"Rol, v. 1176",PUNCT,!,9
1380,161,1,pur,pur,1177,Pre,Pre,pour,C/V\,"Rol, v. 1177",ADP,pour,10
1381,161,2,deu,deu,1177,N,N,,C/V\,"Rol, v. 1177",PROPN,Dieu,3
1382,161,3,vos,vos,1177,Prn,Prn$$,vous,C/V\,"Rol, v. 1177",PRON,vous,10
1383,161,4,pri,pri,1177,Vfin,Vfin,prier,C/V\,"Rol, v. 1177",VERB,prier,10
1384,161,5,",",",",1177,Pnc,Pnc,,,"Rol, v. 1177",PUNCT,",",9
1385,161,6,ben,ben,1177,Adv,Adv,bien,C/V\,"Rol, v. 1177",ADV,bien,10
1386,161,7,seiez,seiez,1177,Vfin,Vfin,être,C/V\.'C/V\,"Rol, v. 1177",VERB,être,10
1387,161,8,purpensez,purpensez,1177,Vpp,Vpp,pourpenser,C/V\.C/V\.'C/V\,"Rol, v. 1177",VERB,pourpenser,10
1388,162,1,de,de,1178,Pre,Pre,de,C/(e)\,"Rol, v. 1178",ADP,de,10
1389,162,2,colps,colps,1178,N,N,,C/V\,"Rol, v. 1178",NOUN,coup,3
1390,162,3,ferir,ferir,1178,Vinf,Vinf,férir,C/V\.'C/V\,"Rol, v. 1178",VERB,férir,10
1391,162,4,",",",",1178,Pnc,Pnc,,,"Rol, v. 1178",PUNCT,",",9
1392,162,5,de,de,1178,Pre,Pre,de,C/(e)\,"Rol, v. 1178",ADP,de,10
1393,162,6,receivre,receivre,1178,Vinf,Vinf,recevoir,C/V\.'C/V\.C/(e)\,"Rol, v. 1178",VERB,recevoir,10
1394,162,7,e,e,1178,Crd,Crd,et,/V\,"Rol, v. 1178",CCONJ,et,10
1395,162,8,de,de,1178,Pre,Pre,de,C/(e)\,"Rol, v. 1178",ADP,de,10
1396,162,9,duner,duner,1178,Vinf,Vinf,donner,C/V\.'C/V\,"Rol, v. 1178",VERB,donner,10
1397,162,10,!,!,1178,Pnc,Pnc,,,"Rol, v. 1178",PUNCT,!,9
1398,163,1,l',l',1179,Det,Det,le,C/\,"Rol, v. 1179",DET,le,10
1399,163,2,enseigne,enseigne,1179,N,N,,/V\.'C/V\.C/(e)\,"Rol, v. 1179",NOUN,enseigne,8
1400,163,3,carle,carle,1179,N,N,,'C/V\.C/(e)\,"Rol, v. 1179",PROPN|NOUN,Charles,5
1401,163,4,n',n',1179,Neg,Neg$$,ne,C/\,"Rol, v. 1179",ADV,ne,10
1402,163,5,i,i,1179,Prn,Prn$$,y,/V\,"Rol, v. 1179",PRON,y,10
1403,163,6,devum,devum,1179,Vfin,Vfin,devoir,C/V\.'C/V\,"Rol, v. 1179",VERB,devoir,10
1404,163,7,ublier,ublier,1179,Vinf,Vinf,,/V\.C/V\.'C/V\,"Rol, v. 1179",VERB,oublier,9
