wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,versetype,subtype,syllabified,ref,pos,lemma_ofl,lemma_score
212,33,3,mains,mains,1033,QIs,QIs,maint,7s,---,C/V\,"GaceBrulé, chanson 10, v. 33",DET,maint,10
213,33,4,trechieres,trechieres,1033,N,N,,7s,---,C/V\.'C/V\.C/e\,"GaceBrulé, chanson 10, v. 33",NOUN,tricheur,6
214,33,5,prie,prie,1033,Vfin,Vfin,prier,7s,---,'C/V\./(e)\,"GaceBrulé, chanson 10, v. 33",VERB,prier,10
215,33,6,",",",",1033,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 10, v. 33",PUNCT,",",9
216,34,1,maiz,maiz,1034,Crd,Crd,mais,7s,---,C/V\,"GaceBrulé, chanson 10, v. 34",CCONJ,mais,10
217,34,2,je,je,1034,Prn,Prn$,je,7s,---,C/(e)\,"GaceBrulé, chanson 10, v. 34",PRON,je,10
218,34,3,vous,vous,1034,Prn,Prn$$,vous,7s,---,C/V\,"GaceBrulé, chanson 10, v. 34",PRON,vous,10
219,34,4,aim,aim,1034,Vfin,Vfin,aimer,7s,---,/V\,"GaceBrulé, chanson 10, v. 34",VERB,aimer,10
220,34,5,finement,finement,1034,Adv,Adv,,7s,---,C/V\.C/e\.'C/V\,"GaceBrulé, chanson 10, v. 34",ADV,finement,8
221,34,6,;,;,1034,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 10, v. 34",PUNCT,;,3
222,35,1,ja,ja,1035,Adv,Adv,jà,7s,---,C/V\,"GaceBrulé, chanson 10, v. 35",ADV,jà,10
223,35,2,pour,pour,1035,Pre,Pre,pour,7s,---,C/V\,"GaceBrulé, chanson 10, v. 35",ADP,pour,10
224,35,3,avoir,avoir,1035,Vinf,Vinf,avoir,7s,---,/V\.'C/V\,"GaceBrulé, chanson 10, v. 35",VERB,avoir,10
225,35,4,d',d',1035,Pre,Pre,de,7s,---,C/\,"GaceBrulé, chanson 10, v. 35",ADP,de,10
226,35,5,autre,autre,1035,Adj,Adj,autre,7s,---,'/V\.C/(e)\,"GaceBrulé, chanson 10, v. 35",ADJ,autre,10
227,35,6,aïe,aïe,1035,N,N,,7s,---,/V\.'C/V\./(e)\,"GaceBrulé, chanson 10, v. 35",NOUN,aïe,3
228,36,1,ne,ne,1036,Neg,Neg,ne,7s,---,C/(e)\,"GaceBrulé, chanson 10, v. 36",ADV,ne,10
229,36,2,vivroie,vivroie,1036,Vfin,Vfin,vivre,7s,---,C/V\.'C/V\./(e)\,"GaceBrulé, chanson 10, v. 36",VERB,vivre,10
230,36,3,longuement,longuement,1036,Adv,Adv,,7s,---,C/V\.C/e\.'C/V\,"GaceBrulé, chanson 10, v. 36",ADV,longuement,8
231,36,4,",",",",1036,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 10, v. 36",PUNCT,",",9
232,37,1,car,car,1037,Crd,Crd,car,7s,---,C/V\,"GaceBrulé, chanson 10, v. 37",CCONJ,car,10
233,37,2,la,la,1037,Det,Det,le,7s,---,C/V\,"GaceBrulé, chanson 10, v. 37",DET,le,10
234,37,3,vostre,vostre,1037,Adj,Adj,votre,7s,---,'C/V\.C/(e)\,"GaceBrulé, chanson 10, v. 37",ADJ,votre,10
235,37,4,conpaignie,conpaignie,1037,N,N,,7s,---,C/V\.C/V\.'C/V\./(e)\,"GaceBrulé, chanson 10, v. 37",NOUN,compagnie,8
236,38,1,me,me,1038,Prn,Prn$$,me,7s,---,C/(e)\,"GaceBrulé, chanson 10, v. 38",PRON,me,10
237,38,2,plaist,plaist,1038,Vfin,Vfin,plaire,7s,---,C/V\,"GaceBrulé, chanson 10, v. 38",VERB,plaire,10
238,38,3,issi,issi,1038,Adv,Adv,issi,7s,---,/V\.'C/V\,"GaceBrulé, chanson 10, v. 38",ADV,issi,10
239,38,4,doucement,doucement,1038,Adv,Adv,,7s,---,C/V\.C/e\.'C/V\,"GaceBrulé, chanson 10, v. 38",ADV,doucement,9
240,39,1,que,que,1039,Sub,Sub,que,7s,---,C/(e)\,"GaceBrulé, chanson 10, v. 39",SCONJ,que,10
241,39,2,ja,ja,1039,Adv,Adv,jà,7s,---,C/V\,"GaceBrulé, chanson 10, v. 39",ADV,jà,10
242,39,3,n',n',1039,Neg,Neg,ne,7s,---,C/\,"GaceBrulé, chanson 10, v. 39",ADV,ne,10
243,39,4,en,en,1039,Prn,Prn$$,en,7s,---,/V\,"GaceBrulé, chanson 10, v. 39",PRON,en,10
244,39,5,iert,iert,1039,Vfin,Vfin,être,7s,---,/V\,"GaceBrulé, chanson 10, v. 39",VERB,être,10
245,39,6,departie,departie,1039,Vpp,Vpp,départir,7s,---,C/V\.C/V\.'C/V\./(e)\,"GaceBrulé, chanson 10, v. 39",VERB,départir,10
246,40,1,m',m',1040,Det,Det,mon,7s,---,C/\,"GaceBrulé, chanson 10, v. 40",DET,mon,10
247,40,2,amors,amors,1040,N,N,,7s,---,/V\.'C/V\,"GaceBrulé, chanson 10, v. 40",NOUN,amour,3
248,40,3,",",",",1040,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 10, v. 40",PUNCT,",",9
249,40,4,a,a,1040,Pre,Pre,à,7s,---,/V\,"GaceBrulé, chanson 10, v. 40",ADP,à,10
250,40,5,mon,mon,1040,Det,Det,mon,7s,---,C/V\,"GaceBrulé, chanson 10, v. 40",DET,mon,10
251,40,6,escient,escient,1040,N,N,,7s,---,/V\.C/V\.'C/V\,"GaceBrulé, chanson 10, v. 40",NOUN,escient,8
252,40,7,.,.,1040,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 10, v. 40",PUNCT,.,9
253,41,1,que,que,1041,Sub,Sub,que,7s,---,C/(e)\,"GaceBrulé, chanson 10, v. 41",SCONJ,que,10
254,41,2,que,que,1041,Sub,Sub,que,7s,---,C/(e)\,"GaceBrulé, chanson 10, v. 41",SCONJ,que,10
255,41,3,losengiers,losengiers,1041,N,N,,7s,---,C/V\.C/V\.'C/V\,"GaceBrulé, chanson 10, v. 41",NOUN,losengier,8
256,41,4,vous,vous,1041,Prn,Prn$$,vous,7s,---,C/V\,"GaceBrulé, chanson 10, v. 41",PRON,vous,10
257,41,5,die,die,1041,Vfin,Vfin,dire,7s,---,'C/V\./(e)\,"GaceBrulé, chanson 10, v. 41",VERB,dire,10
258,41,6,",",",",1041,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 10, v. 41",PUNCT,",",9
259,42,1,douce,douce,1042,Adj,Adj,doux,7s,---,'C/V\.C/(e)\,"GaceBrulé, chanson 10, v. 42",ADJ,doux,10
260,42,2,dame,dame,1042,N,N,,7s,---,'C/V\.C/(e)\,"GaceBrulé, chanson 10, v. 42",NOUN,dame,8
261,42,3,",",",",1042,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 10, v. 42",PUNCT,",",9
262,42,4,a,a,1042,Pre,Pre,à,7s,---,/V\,"GaceBrulé, chanson 10, v. 42",ADP,à,10
263,42,5,vous,vous,1042,Prn,Prn,vous,7s,---,C/V\,"GaceBrulé, chanson 10, v. 42",PRON,vous,10
264,42,6,me,me,1042,Prn,Prn$$,me,7s,---,C/(e)\,"GaceBrulé, chanson 10, v. 42",PRON,me,10
265,42,7,rent,rent,1042,Vfin,Vfin,rendre,7s,---,C/V\,"GaceBrulé, chanson 10, v. 42",VERB,rendre,10
266,42,8,;,;,1042,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 10, v. 42",PUNCT,;,3
267,43,1,s',s',1043,Sub,Sub,si3,7s,---,C/\,"GaceBrulé, chanson 10, v. 43",SCONJ,si,10
268,43,2,en,en,1043,Pre,Pre,en,7s,---,/V\,"GaceBrulé, chanson 10, v. 43",ADP,en,10
269,43,3,moi,moi,1043,Prn,Prn,moi,7s,---,C/V\,"GaceBrulé, chanson 10, v. 43",PRON,moi,10
270,43,4,cuident,cuident,1043,Vfin,Vfin,cuider,7s,---,'C/V\.C/e\,"GaceBrulé, chanson 10, v. 43",VERB,cuider,10
271,43,5,trecherie,trecherie,1043,N,N,,7s,---,C/V\.C/e\.'C/V\./(e)\,"GaceBrulé, chanson 10, v. 43",NOUN,trécherie,-10
272,44,1,vers,vers,1044,Pre,Pre,vers,7s,---,C/V\,"GaceBrulé, chanson 10, v. 44",ADP,vers,10
273,44,2,vous,vous,1044,Prn,Prn,vous,7s,---,C/V\,"GaceBrulé, chanson 10, v. 44",PRON,vous,10
274,44,3,",",",",1044,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 10, v. 44",PUNCT,",",9
275,44,4,n',n',1044,Neg,Neg,ne,7s,---,C/\,"GaceBrulé, chanson 10, v. 44",ADV,ne,10
276,44,5,en,en,1044,Prn,Prn$$,en,7s,---,/V\,"GaceBrulé, chanson 10, v. 44",PRON,en,10
277,44,6,i,i,1044,Prn,Prn$$,y,7s,---,/V\,"GaceBrulé, chanson 10, v. 44",PRON,y,10
278,44,7,a,a,1044,Vfin,Vfin,avoir,7s,---,/V\,"GaceBrulé, chanson 10, v. 44",VERB,avoir,10
279,44,8,neient,neient,1044,Prn,Prn,néant,7s,---,C/V\.'C/V\,"GaceBrulé, chanson 10, v. 44",PRON,néant,10
280,44,9,",",",",1044,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 10, v. 44",PUNCT,",",9
281,45,1,ainz,ainz,1045,Crd,Crd,ains,7s,---,/V\,"GaceBrulé, chanson 10, v. 45",CCONJ,ains,10
282,45,2,serai,serai,1045,Vfin,Vfin,être,7s,---,C/V\.'C/V\,"GaceBrulé, chanson 10, v. 45",VERB,être,10
283,45,3,toute,toute,1045,QIs,QIs,tout,7s,---,'C/V\.C/(e)\,"GaceBrulé, chanson 10, v. 45",DET,tout,10
284,45,4,ma,ma,1045,Det,Det,mon,7s,---,C/V\,"GaceBrulé, chanson 10, v. 45",DET,mon,10
285,45,5,vie,vie,1045,N,N,,7s,---,'C/V\./(e)\,"GaceBrulé, chanson 10, v. 45",NOUN,vie,3
286,46,1,a,a,1046,Pre,Pre,à,7s,---,/V\,"GaceBrulé, chanson 10, v. 46",ADP,à,10
287,46,2,vostre,vostre,1046,Det,Det,votre,7s,---,'C/V\.C/(e)\,"GaceBrulé, chanson 10, v. 46",DET,votre,10
288,46,3,conmandement,conmandement,1046,N,N,,7s,---,C/V\.C/V\.C/e\.'C/V\,"GaceBrulé, chanson 10, v. 46",NOUN,commandement,8
289,46,4,.,.,1046,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 10, v. 46",PUNCT,.,9
290,47,1,fins,fins,1047,Adj,Adj,fin2,7s,---,C/V\,"GaceBrulé, chanson 10, v. 47",ADJ,fin,10
291,47,2,amis,amis,1047,N,N,,7s,---,/V\.'C/V\,"GaceBrulé, chanson 10, v. 47",NOUN,ami,3
292,47,3,vers,vers,1047,Pre,Pre,vers,7s,---,C/V\,"GaceBrulé, chanson 10, v. 47",ADP,vers,10
293,47,4,douce,douce,1047,Adj,Adj,doux,7s,---,'C/V\.C/(e)\,"GaceBrulé, chanson 10, v. 47",ADJ,doux,10
294,47,5,amie,amie,1047,N,N,,7s,---,/V\.'C/V\./(e)\,"GaceBrulé, chanson 10, v. 47",NOUN,ami,3
295,48,1,doit,doit,1048,Vfin,Vfin,devoir,7s,---,C/V\,"GaceBrulé, chanson 10, v. 48",VERB,devoir,10
296,48,2,estre,estre,1048,Vinf,Vinf,être,7s,---,'/V\.C/(e)\,"GaceBrulé, chanson 10, v. 48",VERB,être,10
297,48,3,qui,qui,1048,Qux,Qux,qui,7s,---,C/V\,"GaceBrulé, chanson 10, v. 48",PRON,qui,10
298,48,4,amours,amours,1048,N,N,,7s,---,/V\.'C/V\,"GaceBrulé, chanson 10, v. 48",NOUN,amour,8
299,48,5,prent,prent,1048,Vfin,Vfin,prendre,7s,---,C/V\,"GaceBrulé, chanson 10, v. 48",VERB,prendre,10
300,48,6,.,.,1048,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 10, v. 48",PUNCT,.,9
301,49,1,ha,ha,1049,Exc,Exc,,7s,---,/V\,"GaceBrulé, chanson 10, v. 49",INTJ,haa,3
302,49,2,",",",",1049,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 10, v. 49",PUNCT,",",9
303,49,3,monnét,monnét,1049,N,N,,7s,---,C/V\.'C/V\,"GaceBrulé, chanson 10, v. 49",PROPN|NOUN,monner,-10
304,49,4,",",",",1049,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 10, v. 49",PUNCT,",",9
305,49,5,losengerie,losengerie,1049,N,N,,7s,---,C/V\.C/V\.C/e\.'C/V\./(e)\,"GaceBrulé, chanson 10, v. 49",NOUN,losengerie,9
306,50,1,de,de,1050,Pre,Pre,de,7s,---,C/(e)\,"GaceBrulé, chanson 10, v. 50",ADP,de,10
307,50,2,la,la,1050,Det,Det,le,7s,---,C/V\,"GaceBrulé, chanson 10, v. 50",DET,le,10
308,50,3,felenesse,felenesse,1050,Adj,Adj,,7s,---,C/V\.C/e\.'C/V\.C/(e)\,"GaceBrulé, chanson 10, v. 50",ADJ,félon,3
309,50,4,gent,gent,1050,N,N,,7s,---,C/V\,"GaceBrulé, chanson 10, v. 50",NOUN,gent,3
310,51,1,mal,mal,1051,N,N,mal,7s,---,C/V\,"GaceBrulé, chanson 10, v. 51",NOUN,mal,10
311,51,2,m',m',1051,Prn,Prn$$,me,7s,---,C/\,"GaceBrulé, chanson 10, v. 51",PRON,me,10
312,51,3,a,a,1051,Vfin,Vfin,avoir,7s,---,/V\,"GaceBrulé, chanson 10, v. 51",VERB,avoir,10
313,51,4,fet,fet,1051,Vpp,Vpp,faire,7s,---,C/V\,"GaceBrulé, chanson 10, v. 51",VERB,faire,10
314,51,5,",",",",1051,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 10, v. 51",PUNCT,",",9
315,51,6,diex,diex,1051,N,N,,7s,---,C/V\,"GaceBrulé, chanson 10, v. 51",NOUN,dieu,8
316,51,7,les,les,1051,Prn,Prn$$,le,7s,---,C/V\,"GaceBrulé, chanson 10, v. 51",PRON,le,10
317,51,8,maudie,maudie,1051,Vfin,Vfin,maudire,7s,---,C/V\.'C/V\./(e)\,"GaceBrulé, chanson 10, v. 51",VERB,maudire,10
318,51,9,!,!,1051,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 10, v. 51",PUNCT,!,9
319,52,1,que,que,1052,Sub,Sub,que,7s,---,C/(e)\,"GaceBrulé, chanson 10, v. 52",SCONJ,que,10
320,52,2,jel,jel,1052,Prn+Prn,Prn$+Prn$$,je.le,7s,---,C/V\,"GaceBrulé, chanson 10, v. 52",PRON.PRON,je.le,10
321,52,3,sai,sai,1052,Vfin,Vfin,savoir,7s,---,C/V\,"GaceBrulé, chanson 10, v. 52",VERB,savoir,10
322,52,4,certeinnement,certeinnement,1052,Adv,Adv,,7s,---,C/V\.C/V\.C/e\.'C/V\,"GaceBrulé, chanson 10, v. 52",ADV,certainement,9
323,52,5,.,.,1052,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 10, v. 52",PUNCT,.,9
324,53,1,pensis,pensis,1901,Adj,Adj,,7s,---,C/V\.'C/V\,"GaceBrulé, chanson 19, v. 1",ADJ,pensif,9
325,53,2,d',d',1901,Pre,Pre,de,7s,---,C/\,"GaceBrulé, chanson 19, v. 1",ADP,de,10
326,53,3,amours,amours,1901,N,N,,7s,---,/V\.'C/V\,"GaceBrulé, chanson 19, v. 1",NOUN,amour,8
327,53,4,vueill,vueill,1901,Vfin,Vfin,vouloir,7s,---,C/V\,"GaceBrulé, chanson 19, v. 1",VERB,vouloir,10
328,53,5,retraire,retraire,1901,Vinf,Vinf,retraire,7s,---,C/V\.'C/V\.C/(e)\,"GaceBrulé, chanson 19, v. 1",VERB,retraire,10
329,54,1,conment,conment,1902,Qux,Qux,comment,7s,---,C/V\.'C/V\,"GaceBrulé, chanson 19, v. 2",ADV,comment,10
330,54,2,li,li,1902,Det,Det,le,7s,---,C/V\,"GaceBrulé, chanson 19, v. 2",DET,le,10
331,54,3,miens,miens,1902,Adj,Adj,mien,7s,---,C/V\,"GaceBrulé, chanson 19, v. 2",ADJ,mien,10
332,54,4,cuers,cuers,1902,N,N,,7s,---,C/V\,"GaceBrulé, chanson 19, v. 2",NOUN,coeur,3
333,54,5,me,me,1902,Prn,Prn$$,me,7s,---,C/(e)\,"GaceBrulé, chanson 19, v. 2",PRON,me,10
334,54,6,maine,maine,1902,Vfin,Vfin,mener,7s,---,'C/V\.C/(e)\,"GaceBrulé, chanson 19, v. 2",VERB,mener,10
335,54,7,",",",",1902,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 19, v. 2",PUNCT,",",9
336,55,1,qu',qu',1903,Sub,Sub,que,7s,---,C/\,"GaceBrulé, chanson 19, v. 3",SCONJ,que,10
337,55,2,a,a,1903,Pre,Pre,à,7s,---,/V\,"GaceBrulé, chanson 19, v. 3",ADP,à,10
338,55,3,son,son,1903,Det,Det,son,7s,---,C/V\,"GaceBrulé, chanson 19, v. 3",DET,son,10
339,55,4,plesir,plesir,1903,N,N,,7s,---,C/V\.'C/V\,"GaceBrulé, chanson 19, v. 3",PROPN|NOUN,plaisir,5
340,55,5,m',m',1903,Prn,Prn$$,me,7s,---,C/\,"GaceBrulé, chanson 19, v. 3",PRON,me,10
341,55,6,estuet,estuet,1903,Vfin,Vfin,estovoir,7s,---,/V\.'C/V\,"GaceBrulé, chanson 19, v. 3",VERB,estovoir,10
342,55,7,faire,faire,1903,Vinf,Vinf,faire,7s,---,'C/V\.C/(e)\,"GaceBrulé, chanson 19, v. 3",VERB,faire,10
343,56,1,ce,ce,1904,Prn,Prn,ce,7s,---,C/(e)\,"GaceBrulé, chanson 19, v. 4",PRON,ce,10
344,56,2,dont,dont,1904,Qux,Qux,dont,7s,---,C/V\,"GaceBrulé, chanson 19, v. 4",PRON,dont,10
345,56,3,j',j',1904,Prn,Prn$,je,7s,---,C/\,"GaceBrulé, chanson 19, v. 4",PRON,je,10
346,56,4,ai,ai,1904,Vfin,Vfin,avoir,7s,---,/V\,"GaceBrulé, chanson 19, v. 4",VERB,avoir,10
347,56,5,anui,anui,1904,N,N,,7s,---,/V\.'C/V\,"GaceBrulé, chanson 19, v. 4",NOUN,ennui,8
348,56,6,et,et,1904,Crd,Crd,et,7s,---,/V\,"GaceBrulé, chanson 19, v. 4",CCONJ,et,10
349,56,7,paine,paine,1904,N,N,,7s,---,'C/V\.C/(e)\,"GaceBrulé, chanson 19, v. 4",NOUN,peine,8
350,56,8,;,;,1904,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 19, v. 4",PUNCT,;,3
351,57,1,trop,trop,1905,Adv,Adv,trop,7s,---,C/V\,"GaceBrulé, chanson 19, v. 5",ADV,trop,10
352,57,2,me,me,1905,Prn,Prn$$,me,7s,---,C/(e)\,"GaceBrulé, chanson 19, v. 5",PRON,me,10
353,57,3,fait,fait,1905,Vfin,Vfin,faire,7s,---,C/V\,"GaceBrulé, chanson 19, v. 5",VERB,faire,10
354,57,4,ma,ma,1905,Det,Det,mon,7s,---,C/V\,"GaceBrulé, chanson 19, v. 5",DET,mon,10
355,57,5,doleur,doleur,1905,N,N,,7s,---,C/V\.'C/V\,"GaceBrulé, chanson 19, v. 5",NOUN,douleur,3
356,57,6,plaire,plaire,1905,Vinf,Vinf,plaire,7s,---,'C/V\.C/(e)\,"GaceBrulé, chanson 19, v. 5",VERB,plaire,10
357,57,7,",",",",1905,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 19, v. 5",PUNCT,",",9
358,58,1,s',s',1906,Adv,Adv,si,7s,---,C/\,"GaceBrulé, chanson 19, v. 6",ADV,si,10
359,58,2,en,en,1906,Prn,Prn$$,en,7s,---,/V\,"GaceBrulé, chanson 19, v. 6",PRON,en,10
360,58,3,tieig,tieig,1906,Vfin,Vfin,tenir,7s,---,C/V\,"GaceBrulé, chanson 19, v. 6",VERB,tenir,10
361,58,4,amour,amour,1906,N,N,,7s,---,/V\.'C/V\,"GaceBrulé, chanson 19, v. 6",NOUN,amour,8
362,58,5,a,a,1906,Pre,Pre,à,7s,---,/V\,"GaceBrulé, chanson 19, v. 6",ADP,à,10
363,58,6,vilainne,vilainne,1906,Adj,Adj,vilain,7s,---,C/V\.'C/V\.C/(e)\,"GaceBrulé, chanson 19, v. 6",ADJ,vilain,10
364,59,1,qui,qui,1907,Qux,Qux,qui,7s,---,C/V\,"GaceBrulé, chanson 19, v. 7",PRON,qui,10
365,59,2,m',m',1907,Prn,Prn$$,me,7s,---,C/\,"GaceBrulé, chanson 19, v. 7",PRON,me,10
366,59,3,ocit,ocit,1907,Vfin,Vfin,occire,7s,---,/V\.'C/V\,"GaceBrulé, chanson 19, v. 7",VERB,occire,10
367,59,4,en,en,1907,Pre,Pre,en,7s,---,/V\,"GaceBrulé, chanson 19, v. 7",ADP,en,10
368,59,5,son,son,1907,Det,Det,son,7s,---,C/V\,"GaceBrulé, chanson 19, v. 7",DET,son,10
369,59,6,servise,servise,1907,N,N,,7s,---,C/V\.'C/V\.C/(e)\,"GaceBrulé, chanson 19, v. 7",NOUN,service,8
370,59,7,",",",",1907,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 19, v. 7",PUNCT,",",9
371,60,1,qui,qui,1908,Qux,Qux,qui,7s,---,C/V\,"GaceBrulé, chanson 19, v. 8",PRON,qui,10
372,60,2,touz,touz,1908,QIs,QIs,tout,7s,---,C/V\,"GaceBrulé, chanson 19, v. 8",PRON,tout,10
373,60,3,sui,sui,1908,Vfin,Vfin,être,7s,---,C/V\,"GaceBrulé, chanson 19, v. 8",VERB,être,10
374,60,4,a,a,1908,Pre,Pre,à,7s,---,/V\,"GaceBrulé, chanson 19, v. 8",ADP,à,10
375,60,5,sa,sa,1908,Det,Det,son,7s,---,C/V\,"GaceBrulé, chanson 19, v. 8",DET,son,10
376,60,6,devise,devise,1908,N,N,,7s,---,C/V\.'C/V\.C/(e)\,"GaceBrulé, chanson 19, v. 8",NOUN,devise,8
377,60,7,.,.,1908,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 19, v. 8",PUNCT,.,9
378,61,1,ma,ma,1909,Det,Det,mon,7s,---,C/V\,"GaceBrulé, chanson 19, v. 9",DET,mon,10
379,61,2,doleur,doleur,1909,N,N,,7s,---,C/V\.'C/V\,"GaceBrulé, chanson 19, v. 9",NOUN,douleur,3
380,61,3,me,me,1909,Prn,Prn$$,me,7s,---,C/(e)\,"GaceBrulé, chanson 19, v. 9",PRON,me,10
381,61,4,convient,convient,1909,Vfin,Vfin,convenir,7s,---,C/V\.'C/V\,"GaceBrulé, chanson 19, v. 9",VERB,convenir,10
382,61,5,taire,taire,1909,Vinf,Vinf,taire,7s,---,'C/V\.C/(e)\,"GaceBrulé, chanson 19, v. 9",VERB,taire,10
383,62,1,et,et,1910,Crd,Crd,et,7s,---,/V\,"GaceBrulé, chanson 19, v. 10",CCONJ,et,10
384,62,2,servir,servir,1910,Vinf,Vinf,servir,7s,---,C/V\.'C/V\,"GaceBrulé, chanson 19, v. 10",VERB,servir,10
385,62,3,amour,amour,1910,N,N,,7s,---,/V\.'C/V\,"GaceBrulé, chanson 19, v. 10",NOUN,amour,8
386,62,4,certaine,certaine,1910,Adj,Adj,certain,7s,---,C/V\.'C/V\.C/(e)\,"GaceBrulé, chanson 19, v. 10",ADJ,certain,10
387,62,5,",",",",1910,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 19, v. 10",PUNCT,",",9
388,63,1,que,que,1911,Sub,Sub,que,7s,---,C/(e)\,"GaceBrulé, chanson 19, v. 11",SCONJ,que,10
389,63,2,tous,tous,1911,QIs,QIs,tout,7s,---,C/V\,"GaceBrulé, chanson 19, v. 11",DET,tout,10
390,63,3,mes,mes,1911,Det,Det,mon,7s,---,C/V\,"GaceBrulé, chanson 19, v. 11",DET,mon,10
391,63,4,pensers,pensers,1911,Vinf,Vinf,penser,7s,---,C/V\.'C/V\,"GaceBrulé, chanson 19, v. 11",VERB,penser,10
392,63,5,repaire,repaire,1911,Vfin,Vfin,repairer,7s,---,C/V\.'C/V\.C/(e)\,"GaceBrulé, chanson 19, v. 11",VERB,repairer,10
393,64,1,a,a,1912,Pre,Pre,à,7s,---,/V\,"GaceBrulé, chanson 19, v. 12",ADP,à,10
394,64,2,estre,estre,1912,Vinf,Vinf,être,7s,---,'/V\.C/(e)\,"GaceBrulé, chanson 19, v. 12",VERB,être,10
395,64,3,li,li,1912,Det,Det,le,7s,---,C/V\,"GaceBrulé, chanson 19, v. 12",DET,le,10
396,64,4,suens,suens,1912,Adj,Adj,sien,7s,---,C/V\,"GaceBrulé, chanson 19, v. 12",ADJ,sien,10
397,64,5,demainne,demainne,1912,N,N,,7s,---,C/V\.'C/V\.C/(e)\,"GaceBrulé, chanson 19, v. 12",PROPN|NOUN,demaine,3
398,64,6,.,.,1912,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 19, v. 12",PUNCT,.,9
399,65,1,se,se,1913,Sub,Sub,si3,7s,---,C/(e)\,"GaceBrulé, chanson 19, v. 13",SCONJ,si,10
400,65,2,cele,cele,1913,Dem,Dem,cil,7s,---,'C/V\.C/(e)\,"GaceBrulé, chanson 19, v. 13",PRON,cil,10
401,65,3,m',m',1913,Prn,Prn$$,me,7s,---,C/\,"GaceBrulé, chanson 19, v. 13",PRON,me,10
402,65,4,est,est,1913,Vfin,Vfin,être,7s,---,/V\,"GaceBrulé, chanson 19, v. 13",VERB,être,10
403,65,5,debonaire,debonaire,1913,Adj,Adj,,7s,---,C/V\.C/V\.'C/V\.C/e\,"GaceBrulé, chanson 19, v. 13",ADJ,débonnaire,9
404,66,1,qui,qui,1914,Qux,Qux,qui,7s,---,C/V\,"GaceBrulé, chanson 19, v. 14",PRON,qui,10
405,66,2,de,de,1914,Pre,Pre,de,7s,---,C/(e)\,"GaceBrulé, chanson 19, v. 14",ADP,de,10
406,66,3,tous,tous,1914,QIs,QIs,tout,7s,---,C/V\,"GaceBrulé, chanson 19, v. 14",DET,tout,10
407,66,4,bons,bons,1914,Adj,Adj,bon,7s,---,C/V\,"GaceBrulé, chanson 19, v. 14",ADJ,bon,10
408,66,5,sens,sens,1914,N,N,,7s,---,C/V\,"GaceBrulé, chanson 19, v. 14",NOUN,sens,3
409,66,6,est,est,1914,Vfin,Vfin,être,7s,---,/V\,"GaceBrulé, chanson 19, v. 14",VERB,être,10
410,66,7,plainne,plainne,1914,Adj,Adj,plein,7s,---,'C/V\.C/(e)\,"GaceBrulé, chanson 19, v. 14",ADJ,plein,10
411,66,8,",",",",1914,Pnc,Pnc,,7s,---,,"GaceBrulé, chanson 19, v. 14",PUNCT,",",9
412,67,1,tel,tel,1915,Adj,Adj,tel,7s,---,C/V\,"GaceBrulé, chanson 19, v. 15",ADJ,tel,10
413,67,2,joie,joie,1915,N,N,,7s,---,'C/V\./(e)\,"GaceBrulé, chanson 19, v. 15",NOUN,joie,8
414,67,3,avroie,avroie,1915,Vfin,Vfin,avoir,7s,---,/V\.'C/V\./(e)\,"GaceBrulé, chanson 19, v. 15",VERB,avoir,10
415,67,4,conquise,conquise,1915,Vpp,Vpp,conquérir,7s,---,C/V\.'C/V\.C/(e)\,"GaceBrulé, chanson 19, v. 15",VERB,conquérir,10
416,68,1,qui,qui,1916,Qux,Qux,qui,7s,---,C/V\,"GaceBrulé, chanson 19, v. 16",PRON,qui,10
417,68,2,ja,ja,1916,Adv,Adv,jà,7s,---,C/V\,"GaceBrulé, chanson 19, v. 16",ADV,jà,10
418,68,3,n',n',1916,Neg,Neg,ne,7s,---,C/\,"GaceBrulé, chanson 19, v. 16",ADV,ne,10
