"wd_id","line_id","linewd","word","lex_id","tag","textlineid","lemma"
2124,328,1,"Ja","ja","ADV",2312,"ja_+CIT"
2125,328,2,"mais","mais","CON:coord",2312,"mais_S"
2126,328,3,"n'","n'","PRO:clit",2312,"en2_S"
2127,328,4,"arai","arai","VER",2312,"avoir_+M"
2128,328,5,"tel","tel","ADJ",2312,"tel_+CIT"
2129,328,6,"hardement","hardement","NOM",2312,"hardement_+IT"
2130,329,1,"Que","que","PROCON",2313,"que3_S"
2131,329,2,"je","je","PRO:pers",2313,"je_S"
2132,329,3,"vous","vous","PRO:pers",2313,"vos1_S"
2133,329,4,"ose","ose","VER",2313,"oser_+I"
2134,329,5,"couroucier","couroucier","VER",2313,"couroucier_M"
2135,330,1,"Ne","ne","PRO:clit",2314,"en2_S"
2136,330,2,"que","que","PROCON",2314,"que3_S"
2137,330,3,"pour","pour","PRE",2314,"por2_+S"
2138,330,4,"vous","vous","PRO:pers",2314,"vos1_S"
2139,330,5,"ose","ose","VER",2314,"oser_+I"
2140,330,6,"pechier","pechier","VER",2314,"pechier|peschier2_+IMT|+T"
2141,330,7,".",".","PON",2314,"."
2142,330,8,"»","»","PON:cit",2314,"»"
2143,331,1,"Ainsi","ainsi","ADV",2327,"ainsi_+CIT"
2144,331,2,"sous","sous","PRE",2327,"soz_S"
2145,331,3,"verge","verge","NOM",2327,"verge1|verge2|vire3_+IT|+T|+T"
2146,331,4,"je","je","PRO:pers",2327,"je_S"
2147,331,5,"le","le","PRO:pers",2327,"il_S"
2148,331,6,"tien","tien","VER",2327,"tenir|tenoir_CMI|M"
2149,332,1,"Et","et","CON:coord",2328,"et_S"
2150,332,2,"le","le","PRO:pers",2328,"il_S"
2151,332,3,"punis","punis","VER",2328,"<unknown>"
2152,332,4,"et","et","CON:coord",2328,"et_S"
2153,332,5,"le","le","PRO:pers",2328,"il_S"
2154,332,6,"bat","bat","VER",2328,"batre_+MI"
2155,332,7,"bien","bien","ADV",2328,"bien1|bien2|bien_+IT|C|I"
2156,332,8,".",".","PON",2328,"."
2157,333,1,"Des","des","PREDET:de",2341,"de+le_S"
2158,333,2,"verges","verges","NOM",2341,"verge1|verge2|vire3_*+IT|+T|+T"
2159,333,3,"se","se","PRO:pers",2341,"soi1_S"
2160,333,4,"voulés","voulés","VER",2341,"voler_*+IT"
2161,333,5,"le","le","DET:def",2341,"le_S"
2162,333,6,"non","non","NOM",2341,"nom_+CIT"
2163,333,7,",",",","PON",2341,","
2164,334,1,"Dites","dites","VER",2342,"dire_+CMI"
2165,334,2,"sont","sont","VER",2342,"estre1|estre_+I|CMI"
2166,334,3,"Satisfaction","satisfaction","NOM",2342,"satisfacïon_+Td"
2167,334,4,",",",","PON",2342,","
2168,335,1,"Or","or","ADV",2347,"or4|or_+IT|CI"
2169,335,2,"vous","vous","PRO:pers",2347,"vos1_S"
2170,335,3,"ai","ai","VER",2347,"aidier|avoir_+Md|+CMI"
2171,335,4,"dit","dit","VER",2347,"dire_+CMI"
2172,335,5,"et","et","CON:coord",2347,"et_S"
2173,335,6,"fait","fait","VER",2347,"faire|farre_+CMI|M"
2174,335,7,"sermon","sermon","NOM",2347,"sermon_+IT"
2175,336,1,"De","de","PRE",2348,"de_+S"
2176,336,2,"mes","mes","DET:poss",2348,"mon1_S"
2177,336,3,"mestiers","mestiers","NOM",2348,"mestier_+CI"
2178,336,4,"et","et","CON:coord",2348,"et_S"
2179,336,5,"de","de","PRE",2348,"de_+S"
2180,336,6,"mon","mon","DET:poss",2348,"mon1_S"
2181,336,7,"nom","nom","NOM",2348,"nom_+CIT"
2182,336,8,",",",","PON",2348,","
2183,337,1,"Mes","mes","DET:poss",2349,"mon1_S"
2184,337,2,"pour","pour","NOM",2349,"pëor_+Id"
2185,337,3,"quoi","quoi","PRO:invar",2349,"coi2_S"
2186,337,4,"sui","sui","VER",2349,"estre1|savoir|sivre_+I|+M|+MMd"
2187,337,5,"venue","venue","VER",2349,"venir_+I"
2188,337,6,"ici","ici","ADV",2349,"ici_+IT"
2189,337,7,",",",","PON",2349,","
2190,338,1,"Entre","entre","PRE",2350,"entre2_+S"
2191,338,2,"la","la","DET:def",2350,"le_S"
2192,338,3,"table","table","NOM",2350,"table_+IT"
2193,338,4,"Moïsi","moisi","VER",2350,"<unknown>"
2194,339,1,"Encore","encore","ADV",2353,"encore_+IT"
2195,339,2,"dit","dit","VER",2353,"dire_+CMI"
2196,339,3,"pas","pas","NOM",2353,"pas|past2_+IT|+T"
2197,339,4,"ne","ne","PRO:clit",2353,"en2_S"
2198,339,5,"vous","vous","PRO:pers",2353,"vos1_S"
2199,339,6,"ai","ai","VER",2353,"aidier|avoir_+Md|+CMI"
2200,340,1,"Si","si","ADV",2354,"si_+IT"
2201,340,2,"l'","l'","PRO:pers",2354,"il_S"
2202,340,3,"escoutés","escoutés","VER",2354,"escouter_+M"
2203,340,4,",",",","PON",2354,","
2204,340,5,"je","je","PRO:pers",2354,"je_S"
2205,340,6,"le","le","PRO:pers",2354,"il_S"
2206,340,7,"dirai","dirai","VER",2354,"dire_+IM"
2207,340,8,".",".","PON",2354,"."
2208,341,1,"Savoir","savoir","VER",2355,"savoir_+MIT"
2209,341,2,"devez","devez","VER",2355,"devoir_+MI"
2210,341,3,",",",","PON",2355,","
2211,341,4,"que","que","PROCON",2355,"que3_S"
2212,341,5,"chancelliere","chancelliere","VER",2355,"<unknown>"
2213,342,1,"Du","du","PREDET:de",2356,"de+le_S"
2214,342,2,"relief","relief","NOM",2356,"relief_+T"
2215,342,3,"sui","sui","VER",2356,"estre1|savoir|sivre_+I|+M|+MMd"
2216,342,4,"et","et","CON:coord",2356,"et_S"
2217,342,5,"portiere","portiere","NOM",2356,"portiere1|portiere_+T|+T"
2218,342,6,".",".","PON",2356,"."
2219,343,1,"Sans","sans","PRE",2357,"sans_+S"
2220,343,2,"moi","moi","PRO:pers",2357,"je_S"
2221,343,3,"aprouchier","aprouchier","VER",2357,"aprochier_*+IT"
2222,343,4,"n'","n'","PRO:clit",2357,"en2_S"
2223,343,5,"i","i","PRO:clit",2357,"i2_S"
2224,343,6,"devez","devez","VER",2357,"devoir_+MI"
2225,343,7,",",",","PON",2357,","
2226,344,1,"Se","se","PRO:pers",2358,"soi1_S"
2227,344,2,"meffaire","meffaire","VER",2358,"mesfaire_+T"
2228,344,3,"ne","ne","PRO:clit",2358,"en2_S"
2229,344,4,"vous","vous","PRO:pers",2358,"vos1_S"
2230,344,5,"voulez","voulez","VER",2358,"voler|voloir_*+I|+I"
2231,344,6,".",".","PON",2358,"."
2232,345,1,"N'","n'","PRO:clit",2359,"en2_S"
2233,345,2,"est","est","VER",2359,"ester|estre1_+M|+I"
2234,345,3,"pas","pas","NOM",2359,"pas|past2_+IT|+T"
2235,345,4,"relief","relief","VER",2359,"relever_+Z"
2236,345,5,"à","à","VER",2359,"<unknown>"
2237,345,6,"garçonner","garçonner","VER",2359,"garçoner|garçonner_+M|M"
2238,346,1,"A","a","PRE",2360,"a_S"
2239,346,2,"coquins","coquins","NOM",2360,"<unknown>"
2240,346,3,"n'","n'","PRO:clit",2360,"en2_S"
2241,346,4,"a","a","VER",2360,"avoir_+CMI"
2242,346,5,"truans","truans","NOM",2360,"trüant_*Td"
2243,346,6,"donner","donner","VER",2360,"donner_M"
2244,346,7,",",",","PON",2360,","
2245,347,1,"C'","c'","PROCON",2363,"ce|que1|que2|que3|que4|soi1_Z|Z|Z|Z|Z|Z"
2246,347,2,"est","est","VER",2363,"ester|estre1_+M|+I"
2247,347,3,"un","un","DET:ndf",2363,"un_S"
2248,347,4,"relief","relief","NOM",2363,"relief_+T"
2249,347,5,"pour","pour","PRE",2363,"por2_+S"
2250,347,6,"langoureus","langoureus","ADJ",2363,"<nolem>"
2251,347,7,",",",","PON",2363,","
2252,348,1,"Pour","pour","PRE",2364,"por2_+S"
2253,348,2,"malades","malades","ADJ",2364,"malade_+I"
2254,348,3,"et","et","CON:coord",2364,"et_S"
2255,348,4,"dangereus","dangereus","ADJ",2364,"<nolem>"
2256,348,5,",",",","PON",2364,","
2257,349,1,"Du","du","PREDET:de",2365,"de+le_S"
2258,349,2,"quel","quel","ADJ",2365,"quel_C"
2259,349,3,"qui","qui","PROCON",2365,"qui_S"
2260,349,4,"gouste","gouste","VER",2365,"goster|gouster_+M|M"
2261,349,5,"dignement","dignement","ADV",2365,"dignement_Z"
2262,350,1,"Ne","ne","PRO:clit",2366,"en2_S"
2263,350,2,"peut","peut","VER",2366,"paistre|poeir|pouvoir_+M|M|M"
2264,350,3,"qu'","qu'","PROCON",2366,"que1|que2|que3|que4_S|S|S|S"
2265,350,4,"il","il","PRO:pers",2366,"il_S"
2266,350,5,"n'","n'","PRO:clit",2366,"en2_S"
2267,350,6,"ait","ait","VER",2366,"aidier|avoir_+MIdMd|+CIM"
2268,350,7,"alegement","alegement","NOM",2366,"alegement_+GT"
2269,350,8,".",".","PON",2366,"."
2270,351,1,"Or","or","ADV",2379,"or4|or_+IT|CI"
2271,351,2,"s'","s'","PRO:pers",2379,"soi1_S"
2272,351,3,"i","i","PRO:clit",2379,"i2_S"
2273,351,4,"gart","gart","VER",2379,"garder|garir_+MI|+M"
2274,351,5,"chascun","chascun","PRO:ind",2379,"chascun_S"
2275,351,6,"en","en","PRE",2379,"en1_+S"
2276,351,7,"droit","droit","ADJ",2379,"dreste|droit2|droit_+T|C|IT"
2277,351,8,"soi","soi","NOM",2379,"sei|soi2|soi3|soit_+T|+IT|+T|+T"
2278,351,9,",",",","PON",2379,","
2279,352,1,"Quar","quar","CON:coord",2380,"car_S"
2280,352,2,"bien","bien","ADV",2380,"bien1|bien2|bien_+IT|C|I"
2281,352,3,"en","en","PRO:clit",2380,"en2_S"
2282,352,4,"fais","fais","VER",2380,"faire_+CMI"
2283,352,5,"ce","ce","PRO:invar",2380,"ce1_S"
2284,352,6,"que","que","PROCON",2380,"que3_S"
2285,352,7,"je","je","PRO:pers",2380,"je_S"
2286,352,8,"doi","doi","VER",2380,"devoir_+IM"
2287,353,1,"Et","et","CON:coord",2381,"et_S"
2288,353,2,"c'","c'","PROCON",2381,"ce|que1|que2|que3|que4|soi1_Z|Z|Z|Z|Z|Z"
2289,353,3,"est","est","VER",2381,"ester|estre1_+M|+I"
2290,353,4,"la","la","DET:def",2381,"le_S"
2291,353,5,"cause","cause","NOM",2381,"cause_+CIT"
2292,353,6,"pour","pour","PRE",2381,"por2_+S"
2293,353,7,"quoi","quoi","PRO:invar",2381,"coi2_S"
2294,353,8,"sui","sui","VER",2381,"estre1|savoir|sivre_+I|+M|+MMd"
2295,354,1,"En","en","PRE",2382,"en1_+S"
2296,354,2,"tel","tel","ADJ",2382,"tel_+CIT"
2297,354,3,"guise","guise","NOM",2382,"guiche|guise_+T|+IT"
2298,354,4,"venue","venue","VER",2382,"venir_+I"
2299,354,5,"ci","ci","ADV",2382,"ci_+CIT"
2300,354,6,".",".","PON",2382,"."
2301,354,7,"»","»","PON:cit",2382,"»"
2302,355,1,"«","«","PON:cit",2389,"«"
2303,355,2,"Seigneurs","seigneurs","NOM",2389,"seignor_+C"
2304,355,3,",",",","PON",2389,","
2305,355,4,"dist","dist","VER",2389,"dire_+CMI"
2306,355,5,"elle","elle","PRO:pers",2389,"il_S"
2307,355,6,",",",","PON",2389,","
2308,355,7,"bien","bien","ADV",2389,"bien1|bien2|bien_+IT|C|I"
2309,355,8,"est","est","VER",2389,"ester|estre1_+M|+I"
2310,355,9,"voir","voir","ADJ",2389,"voir_+IT"
2311,356,1,"Que","que","PROCON",2390,"que3_S"
2312,356,2,",",",","PON",2390,","
2313,356,3,"sans","sans","PRE",2390,"sans_+S"
2314,356,4,"mentir","mentir","VER",2390,"mentir_+MIT"
2315,356,5,"et","et","CON:coord",2390,"et_S"
2316,356,6,"decevoir","decevoir","VER",2390,"decevoir_+IMT"
2317,356,7,",",",","PON",2390,","
2318,357,1,"Vous","vous","PRO:pers",2391,"vos1_S"
2319,357,2,"a","a","VER",2391,"avoir_+CMI"
2320,357,3,"Penitance","penitance","NOM",2391,"penitence_+I"
2321,357,4,"conté","conté","VER",2391,"conter_+I"
2322,358,1,"Son","son","DET:poss",2392,"son4_S"
2323,358,2,"grant","grant","ADJ",2392,"grant_+CIT"
2324,358,3,"office","office","NOM",2392,"ofice_*+T"
2325,358,4,"et","et","CON:coord",2392,"et_S"
2326,358,5,"devisé","devisé","VER",2392,"deviser_+IM"
2327,358,6,",",",","PON",2392,","
2328,359,1,"Et","et","CON:coord",2393,"et_S"
2329,359,2,"pour","pour","PRE",2393,"por2_+S"
2330,359,3,"ce","ce","PRO:invar",2393,"ce1_S"
2331,359,4,"vous","vous","PRO:pers",2393,"vos1_S"
2332,359,5,"veul","veul","VER",2393,"voloir_+C"
2333,359,6,"dire","dire","VER",2393,"dire_+MIT"
2334,359,7,"aussi","aussi","ADV",2393,"aussi_+CIT"
2335,360,1,"De","de","PRE",2394,"de_+S"
2336,360,2,"quoi","quoi","PRO:invar",2394,"coi2_S"
2337,360,3,"je","je","PRO:pers",2394,"je_S"
2338,360,4,"serf","serf","VER",2394,"servir|servirs|siervir_+IM|M|M"
2339,360,5,"et","et","CON:coord",2394,"et_S"
2340,360,6,"qui","qui","PROCON",2394,"qui_S"
2341,360,7,"je","je","PRO:pers",2394,"je_S"
2342,360,8,"sui","sui","VER",2394,"estre1|savoir|sivre_+I|+M|+MMd"
2343,360,9,".",".","PON",2394,"."
2344,361,1,"Je","je","PRO:pers",2395,"je_S"
2345,361,2,"sui","sui","VER",2395,"estre1|savoir|sivre_+I|+M|+MMd"
2346,361,3,"celle","celle","PRO:demo",2395,"cel_S"
2347,361,4,"qui","qui","PROCON",2395,"qui_S"
2348,361,5,"eu","eu","PREDET:en",2395,"en1+le_S"
2349,361,6,"despit","despit","NOM",2395,"despit_+IT"
2350,362,1,"N'","n'","PRO:clit",2396,"en2_S"
2351,362,2,"ot","ot","VER",2396,"avoir|öir_+IM|+I"
2352,362,3,"onques","onques","ADV",2396,"onque_+CIT"
2353,362,4,"ne","ne","PRO:clit",2396,"en2_S"
2354,362,5,"grant","grant","ADJ",2396,"grant_+CIT"
2355,362,6,"ne","ne","PRO:clit",2396,"en2_S"
2356,362,7,"petit","petit","ADJ",2396,"petit_+CIT"
2357,362,8,",",",","PON",2396,","
2358,363,1,"Celle","celle","PRO:demo",2397,"cel_S"
2359,363,2,"qui","qui","PROCON",2397,"qui_S"
2360,363,3,"aime","aime","VER",2397,"amer_M"
2361,363,4,"toute","toute","DET:ind",2397,"tot_S"
2362,363,5,"gent","gent","NOM",2397,"gent1|giant_+IT|+T"
2363,364,1,"De","de","PRE",2398,"de_+S"
2364,364,2,"cuer","cuer","NOM",2398,"cuer1|cuer2_+T|+IT"
2365,364,3,"entier","entier","ADJ",2398,"entier_+IT"
2366,364,4,"sans","sans","PRE",2398,"sans_+S"
2367,364,5,"mal","mal","ADJ",2398,"mal1|mal_IT|CI"
2368,364,6,"talent","talent","NOM",2398,"talent_+IT"
2369,364,7,",",",","PON",2398,","
2370,365,1,"Je","je","PRO:pers",2403,"je_S"
2371,365,2,"sui","sui","VER",2403,"estre1|savoir|sivre_+I|+M|+MMd"
2372,365,3,"la","la","DET:def",2403,"le_S"
2373,365,4,"mere","mere","NOM",2403,"mere_+CIT"
2374,365,5,"de","de","PRE",2403,"de_+S"
2375,365,6,"vertus","vertus","NOM",2403,"vertu_*+CIT"
2376,365,7,",",",","PON",2403,","
2377,366,1,"Celle","celle","PRO:demo",2404,"cel_S"
2378,366,2,"qui","qui","PROCON",2404,"qui_S"
2379,366,3,"revest","revest","VER",2404,"revestir_+IM"
2380,366,4,"les","les","DET:def",2404,"le_S"
2381,366,5,"gens","gens","NOM",2404,"gent1|giens_+I|+T"
2382,366,6,"nus","nus","PRO:ind",2404,"nul_S"
2383,366,7,",",",","PON",2404,","
2384,367,1,"Je","je","PRO:pers",2407,"je_S"
2385,367,2,"sui","sui","VER",2407,"estre1|savoir|sivre_+I|+M|+MMd"
2386,367,3,"nourrice","nourrice","NOM",2407,"<unknown>"
2387,367,4,"d'","d'","PRE",2407,"de_+S"
2388,367,5,"orphelins","orphelins","NOM",2407,"<nolem>"
2389,367,6,",",",","PON",2407,","
2390,368,1,"Hostelaine","hostelaine","NOM",2408,"<unknown>"
2391,368,2,"de","de","PRE",2408,"de_+S"
2392,368,3,"pelerins","pelerins","NOM",2408,"pelerin_*IT"
2393,368,4,".",".","PON",2408,"."
2394,369,1,"Mon","mon","DET:poss",2411,"mon1_S"
2395,369,2,"nom","nom","NOM",2411,"nom_+CIT"
2396,369,3,",",",","PON",2411,","
2397,369,4,"se","se","PRO:invar",2411,"ce1_S"
2398,369,5,"savoir","savoir","VER",2411,"savoir_+MIT"
2399,369,6,"vous","vous","PRO:pers",2411,"vos1_S"
2400,369,7,"voulez","voulez","VER",2411,"voler|voloir_*+I|+I"
2401,369,8,",",",","PON",2411,","
2402,370,1,"Charité","charité","NOM",2412,"charité_+IT"
2403,370,2,"vous","vous","PRO:pers",2412,"vos1_S"
2404,370,3,"m'","m'","PRO:pers",2412,"je_S"
2405,370,4,"apelerés","apelerés","VER",2412,"<unknown>"
2406,370,5,",",",","PON",2412,","
2407,371,1,"Se","se","DET:poss",2427,"son4_S"
2408,371,2,"point","point","NOM",2427,"point_+CIT"
2409,371,3,"avez","avez","VER",2427,"avoir_+IM"
2410,371,4,"ouï","ouï","VER",2427,"<unknown>"
2411,371,5,"parler","parler","VER",2427,"parler_+MIT"
2412,372,1,"Du","du","PREDET:de",2428,"de+le_S"
2413,372,2,"roi","roi","NOM",2428,"ri|roi1|roi2|roi3|rois1|roit2|roiz|ré4_+T|+T|+IT|+T|+T|+T|+T|+T"
2414,372,3,"Jhesu","jhesu","NPR",2428,"jesu_I|Z"
2415,372,4,"ne","ne","PRO:clit",2428,"en2_S"
2416,372,5,"raconter","raconter","VER",2428,"raconter_+MT"
2417,373,1,"Comment","comment","ADV",2429,"coment1|coment_*+T|I"
2418,373,2,"vout","vout","VER",2429,"voloir_+CI"
2419,373,3,"homme","homme","NOM",2429,"ome_+C"
2420,373,4,"devenir","devenir","VER",2429,"devenir_+IT"
2421,374,1,"Et","et","CON:coord",2430,"et_S"
2422,374,2,"pour","pour","PRE",2430,"por2_+S"
2423,374,3,"les","les","DET:def",2430,"le_S"
2424,374,4,"hommes","hommes","NOM",2430,"ome_+C"
2425,374,5,"mort","mort","VER",2430,"mordre1|morir_+I|+IT"
2426,374,6,"souffrir","souffrir","VER",2430,"sofrir|souffrir|soufrir_+M|M|M"
2427,374,7,",",",","PON",2430,","
2428,375,1,"Savoir","savoir","VER",2431,"savoir_+MIT"
2429,375,2,"devez","devez","VER",2431,"devoir_+MI"
2430,375,3,"que","que","PROCON",2431,"que3_S"
2431,375,4,"celle","celle","PRO:demo",2431,"cel_S"
2432,375,5,"sui","sui","VER",2431,"estre1|savoir|sivre_+I|+M|+MMd"
2433,376,1,"Qui","qui","PROCON",2432,"qui_S"
2434,376,2,"li","li","DET:def",2432,"le_S"
2435,376,3,"fiz","fiz","NOM",2432,"fil2|fius_+T|C"
2436,376,4,"avoir","avoir","VER",2432,"avoir_+MIT"
2437,376,5,"tel","tel","ADJ",2432,"tel_+CIT"
2438,376,6,"ennui","ennui","NOM",2432,"enui_+I"
2439,376,7,";",";","PON",2432,";"
2440,377,1,"Quar","quar","CON:coord",2433,"car_S"
2441,377,2,"je","je","PRO:pers",2433,"je_S"
2442,377,3,"le","le","DET:def",2433,"le_S"
2443,377,4,"fiz","fiz","NOM",2433,"fil2|fius_+T|C"
2444,377,5,"du","du","PREDET:de",2433,"de+le_S"
2445,377,6,"ciel","ciel","NOM",2433,"ciel_+IT"
2446,377,7,"descendre","descendre","VER",2433,"descendre_+IMT"
2447,378,1,"Et","et","CON:coord",2434,"et_S"
2448,378,2,"char","char","NOM",2434,"char1|char2_+IT|+IT"
2449,378,3,"humaine","humaine","ADJ",2434,"umain_+Z"
2450,378,4,"li","li","DET:def",2434,"le_S"
2451,378,5,"fiz","fiz","NOM",2434,"fil2|fius_+T|C"
2452,378,6,"prendre","prendre","VER",2434,"prendre_+MIT"
2453,378,7,",",",","PON",2434,","
2454,379,1,"A","a","PRE",2435,"a_S"
2455,379,2,"l'","l'","DET:def",2435,"le_S"
2456,379,3,"estache","estache","NOM",2435,"estache_+IT"
2457,379,4,"le","le","PRO:pers",2435,"il_S"
2458,379,5,"fis","fis","VER",2435,"faire|feire_+MI|M"
2459,379,6,"lier","lïer","VER",2435,"liier3_+IIdTd"
2460,380,1,"Li","li","DET:def",2442,"le_S"
2461,380,2,"fiz","fiz","NOM",2442,"fil2|fius_+T|C"
2462,380,3,"et","et","CON:coord",2442,"et_S"
2463,380,4,"puis","puis","ADV",2442,"puis_IT"
2464,380,5,"l'","l'","DET:def",2442,"le_S"
2465,380,6,"esperit","esperit","NOM",2442,"esperit_+IT"
2466,380,7,"rendre","rendre","VER",2442,"rendre_+MIT"
2467,380,8,";",";","PON",2442,";"
2468,381,1,"Mes","mes","VER",2443,"manoir1_+T"
2469,381,2,"ses","ses","DET:poss",2443,"son4_S"
2470,381,3,"mans","mans","NOM",2443,"mant_*+T"
2471,381,4,"ci","ci","ADV",2443,"ci_+CIT"
2472,381,5,",",",","PON",2443,","
2473,381,6,"sachiez","sachiez","VER",2443,"savoir_+IM"
2474,381,7,"le","le","DET:def",2443,"le_S"
2475,381,8,"bien","bien","NOM",2443,"bien2|bien_+IT|CI"
2476,381,9,",",",","PON",2443,","
2477,382,1,"Vous","vous","PRO:pers",2444,"vos1_S"
2478,382,2,"fis","fis","VER",2444,"faire|feire_+MI|M"
2479,382,3,"convertir","convertir","VER",2444,"convertir_+ITM"
2480,382,4,"en","en","PRE",2444,"en1_+S"
2481,382,5,"grant","grant","ADJ",2444,"grant_+CIT"
2482,382,6,"bien","bien","NOM",2444,"bien2|bien_+IT|CI"
2483,382,7,",",",","PON",2444,","
2484,383,1,"«","«","PON:cit",2459,"«"
2485,383,2,"Je","je","PRO:pers",2459,"je_S"
2486,383,3,",",",","PON",2459,","
2487,383,4,"Jhesus","jhesus","NPR",2459,"jesu_Z"
2488,383,5,",",",","PON",2459,","
2489,383,6,"le","le","DET:def",2459,"le_S"
2490,383,7,"fiz","fiz","NOM",2459,"fil2|fius_+T|C"
2491,383,8,"Marie","marie","NPR",2459,"marie_CI|Z"
2492,383,9,",",",","PON",2459,","
2493,384,1,"Voie","voie","NOM",2460,"voie_+CIT"
2494,384,2,",",",","PON",2460,","
2495,384,3,"verité","verité","NOM",2460,"verité_+IT"
2496,384,4,"et","et","CON:coord",2460,"et_S"
2497,384,5,"vie","vie","NOM",2460,"vie1|voie_+T|+T"
2498,384,6,"...","...","PON",2460,"..."
2499,385,1,"Je","je","PRO:pers",2461,"je_S"
2500,385,2,"fais","fais","VER",2461,"faire_+CMI"
2501,385,3,"mon","mon","DET:poss",2461,"mon1_S"
2502,385,4,"derrain","derrain","ADJ",2461,"däerrain_+T"
2503,385,5,"testament","testament","NOM",2461,"testament_+CT"
2504,385,6,",",",","PON",2461,","
2505,386,1,"Ou","ou","PREDET:en",2462,"en1+le_S"
2506,386,2,"quel","quel","ADJ",2462,"quel_C"
2507,386,3,"je","je","PRO:pers",2462,"je_S"
2508,386,4,"laisse","laisse","VER",2462,"laissier_+M"
2509,386,5,"franchement","franchement","ADV",2462,"franchement_C"
2510,387,1,"A","a","PRE",2463,"a_S"
2511,387,2,"ceus","ceus","PRO:demo",2463,"cel_S"
2512,387,3,"qui","qui","PROCON",2463,"qui_S"
2513,387,4,"sont","sont","VER",2463,"estre1|estre_+I|CMI"
2514,387,5,"u","u","PREDET:en",2463,"en1+le_S"
2515,387,6,"val","val","NOM",2463,"val1|val2_+IT|+T"
2516,387,7,"de","de","PRE",2463,"de_+S"
2517,387,8,"pleur","pleur","NOM",2463,"plor_+T"
2518,388,1,"Et","et","CON:coord",2464,"et_S"
2519,388,2,"en","en","PRE",2464,"en1_+S"
2520,388,3,"la","la","DET:def",2464,"le_S"
2521,388,4,"terre","terre","NOM",2464,"terre_+CIT"
2522,388,5,"de","de","PRE",2464,"de_+S"
2523,388,6,"labeur","labeur","NOM",2464,"labor1|labor2_*+IT|+T"
2524,389,1,"Le","le","DET:def",2465,"le_S"
2525,389,2,"don","don","NOM",2465,"dan2|don_+T|+CIT"
2526,389,3,"de","de","PRE",2465,"de_+S"
2527,389,4,"pais","pais","NOM",2465,"pais|päis_+CIT|+IdTd"
2528,389,5,",",",","PON",2465,","
2529,389,6,"c'","c'","PRO:invar",2465,"ce1_S"
2530,389,7,"est","est","VER",2465,"ester|estre1_+M|+I"
2531,389,8,"mon","mon","DET:poss",2465,"mon1_S"
2532,389,9,"jouel","jouel","NOM",2465,"jöel_*+IdTd"
2533,389,10,",",",","PON",2465,","
2534,390,1,"Le","le","DET:def",2466,"le_S"
2535,390,2,"plus","plus","ADV",2466,"plus_CI"
2536,390,3,"gracieus","gracieus","ADJ",2466,"gracïos_+Z"
2537,390,4,"et","et","CON:coord",2466,"et_S"
2538,390,5,"plus","plus","ADV",2466,"plus_CI"
2539,390,6,"bel","bel","ADJ",2466,"bel1|bel_+T|I"
2540,391,1,"Qui","qui","PROCON",2467,"qui_S"
2541,391,2,"soit","soit","VER",2467,"estre1|savoir_+I|+M"
2542,391,3,"en","en","PRE",2467,"en1_+S"
2543,391,4,"ciel","ciel","NOM",2467,"ciel_+IT"
2544,391,5,"ne","ne","PRO:clit",2467,"en2_S"
2545,391,6,"en","en","PRO:clit",2467,"en2_S"
2546,391,7,"terre","terre","NOM",2467,"terre_+CIT"
2547,392,1,"Ne","ne","PRO:clit",2468,"en2_S"
2548,392,2,"c'","c'","PROCON",2468,"ce|que1|que2|que3|que4|soi1_Z|Z|Z|Z|Z|Z"
2549,392,3,"on","on","PRO:invar",2468,"on_S"
2550,392,4,"puist","puist","VER",2468,"pöoir_+I"
2551,392,5,"trouver","trouver","VER",2468,"trover_*+IT"
2552,392,6,"ne","ne","PRO:clit",2468,"en2_S"
2553,392,7,"querre","querre","VER",2468,"querre_+IT"
2554,392,8,".",".","PON",2468,"."
2555,393,1,"C'","c'","PROCON",2469,"ce|que1|que2|que3|que4|soi1_Z|Z|Z|Z|Z|Z"
2556,393,2,"est","est","VER",2469,"ester|estre1_+M|+I"
2557,393,3,"le","le","DET:def",2469,"le_S"
2558,393,4,"jouel","jouel","NOM",2469,"jöel_*+IdTd"
2559,393,5,"du","du","PREDET:de",2469,"de+le_S"
2560,393,6,"quel","quel","ADJ",2469,"quel_C"
2561,393,7,"jadis","jadis","ADV",2469,"jadis_+CIT"
2562,394,1,"je","je","PRO:pers",2470,"je_S"
2563,394,2,"me","me","PRO:pers",2470,"je_S"
2564,394,3,"jouoie","jouoie","VER",2470,"<unknown>"
2565,394,4,"en","en","PRE",2470,"en1_+S"
2566,394,5,"paradis","paradis","NOM",2470,"paradis_+IT"
2567,394,6,",",",","PON",2470,","
2568,395,1,"C'","c'","PRO:invar",2507,"ce1_S"
2569,395,2,"est","est","VER",2507,"ester|estre1_+M|+I"
2570,395,3,"un","un","DET:ndf",2507,"un_S"
2571,395,4,"jouel","jouel","NOM",2507,"jöel_*+IdTd"
2572,395,5,"qui","qui","PROCON",2507,"qui_S"
2573,395,6,"fu","fu","VER",2507,"estre1|estre_+I|CMI"
2574,395,7,"formé","formé","VER",2507,"former_*+IMT"
2575,395,8,",",",","PON",2507,","
2576,396,1,"Forgié","forgié","VER",2508,"<nolem>"
2577,396,2,"et","et","CON:coord",2508,"et_S"
2578,396,3,"fait","fait","VER",2508,"faire|farre_+CMI|M"
2579,396,4,"et","et","CON:coord",2508,"et_S"
