"wd_id","line_id","linewd","lex_id","tag","textlineid","TT lemma"
411,58,4,"son","DET:poss",58,"son4_S"
412,58,5,"giron","NOM",58,"giron1|giron2_+T|+T"
413,58,6,",","PON",58,","
414,59,1,"par","PRE",59,"par_S"
415,59,2,"trois","ADJ:card",59,"trois1|trois_T|CI"
416,59,3,"foiz","NOM",59,"foi|foiz_+C|+CIT"
417,59,4,"l'","PRO:pers",59,"il_S"
418,59,5,"en","PRO:clit",59,"en2_S"
419,59,6,"a","VER",59,"avoir_+CMI"
420,59,7,"poié","VER",59,"pöoir_*+T"
421,59,8,"vint","VER",59,"venir|voir_+CI|M"
422,59,9,".","PON",59,"."
423,60,1,"li","DET:def",60,"le_S"
424,60,2,"vilains","NOM",60,"vilain_I"
425,60,3,"a","PRE",60,"a_S"
426,60,4,"poié","VER",60,"pöoir_*+T"
427,60,5,"se","PRO:pers",60,"soi1_S"
428,60,6,"tint","VER",60,"tinter_+M"
429,60,7,";","PON",60,";"
