"wd_id","line_id","linewd","lex_id","tag","NCA_line","NCA_taggerpos","NCA_lemma","NCA_src"
371,62,3,"ne","PRO:clit",164,"PRO:clit","en2|ne","S|C"
372,62,4,"sanblés","VER:pres:2:pl",164,"VER","sembler","*+I"
373,62,5,"mie","ADV",164,"ADV","mie","C"
374,63,1,"ains","ADV",165,"ADV","ainc|ains3","+T|G"
375,63,2,"croi","VER:pres:1:sg",165,"VER","croire","+IM"
376,63,3,"bien","ADV",165,"ADV","bien1|bien2|bien","+IT|C|I"
377,63,4,"en","PRE",165,"PRE","en1|en","+IST|CI"
378,63,5,"mon","DET:poss:obj:masc:sg",165,"DET:poss","mon1|mon","S|C"
379,63,6,"cuer","NOM:obj:masc:sg",165,"NOM","cuer1|cuer2","+T|+IT"
380,63,7,"et","CON:coord",165,"CON:coord","et","ST"
381,63,8,"pens","VER:pres:1:sg",165,"VER","pendre|penser","+M|+M"
382,64,1,"q","PROCON",166,"PROCON","que1|que2|que3|que4","S|S|S|S"
383,64,2,"an","PRO:clit",166,"PRO:clit","en2|en","S|C"
384,64,3,"vous","PRO:pers:2:pl",166,"PRO:pers","ous2|vos1","T|S"
385,64,4,"ait","VER:subp:3:sg",166,"VER","aidier|avoir","+MIdMd|+CIM"
386,64,5,"cortoisie","NOM:obj:femi:sg",166,"NOM","cortoisie","+IT"
387,64,6,"et","CON:coord",166,"CON:coord","et","ST"
388,64,7,"sens","NOM:obj:masc:sg",166,"NOM","sens","+IT"
389,65,1,"car","CON:coord",167,"CON:coord","car","ST"
390,65,2,"pleust","VER:subi:3:sg",167,"VER","plaire|plovoir","+MIdMd|+Id"
391,65,3,"or","ADV",167,"ADV","or4|or","+IT|CI"
392,65,4,"a","PRE",167,"PRE","a3|a","+T|CGIS"
393,65,5,"saint","ADJ:obj:masc:sg",167,"ADJ","saint1|saint","T|CI"
394,65,6,"remi","NPR:obj:masc:sg",167,"NPR","remi","Z"
395,66,1,"que","PROCON",168,"PROCON","que2|que3|que","T|S|C"
396,66,2,"j","PRO:pers:suj:1:sg:unb",168,"PRO:pers","je","CS"
397,66,3,"eusse","VER:subi:1:sg",168,"VER","avoir","+MIdMd"
398,66,4,"ausi","ADV",168,"ADV","aussi","+CI"
399,66,5,"biel","ADJ:obj:masc:sg",168,"ADJ","bel","Z"
400,66,6,"ami","NOM:obj:masc:sg",168,"NOM","ami","+GIT"
401,67,1,"par","PRE",169,"PRE","par","CIS"
402,67,2,"un","DET:ndf:obj:masc:sg",169,"DET:ndf","un","CS"
403,67,3,"convent","NOM:obj:masc:sg",169,"NOM","covent1|covent2","+T|+T"
404,67,4,"ne","PROCON",169,"PROCON","ni","C"
405,67,5,"rois","NOM:suj:masc:sg",169,"NOM","roi2|rois1|rois2|roix","+I|+T|+T|+T"
406,67,6,"ne","PROCON",169,"PROCON","ni","C"
407,67,7,"quens","NOM:suj:masc:sg",169,"NOM","conte1|conte","+T|I"
408,68,1,"n","PRO:clit",170,"PRO:clit","en2|ne","S|C"
409,68,2,"orent","VER:simp:3:pl",170,"VER","avoir|orer2","+IM|+I"
410,68,3,"onques","ADV",170,"ADV","onque","+CIT"
411,68,4,"tant","ADV",170,"ADV","tant","CI"
412,68,5,"de","PRE",170,"PRE","de","+CIST"
413,68,6,"lor","DET:poss:obj:masc:pl",170,"DET:poss","lor2|lor","S|C"
414,68,7,"boens","ADJ:obj:masc:pl",170,"ADJ","bon","+I"
415,69,1,"com","CON:subord",171,"CON:subord","come1","ST"
416,69,2,"vous","PRO:pers:2:pl",171,"PRO:pers","ous2|vos1","T|S"
417,69,3,"ariés","VER:cond:2:pl",171,"VER","avoir","+M"
418,69,4,"sans","PRE",171,"PRE","sans|senz","+IST|C"
419,69,5,"oevre","NOM:obj:femi:sg",171,"NOM","uevre","+IT"
420,69,6,"faire","VER:infi",171,"VER","faire","+MIT"
421,70,1,"di","VER:pres:1:sg",172,"VER","dire","+MI"
422,70,2,"jou","PRO:pers:suj:1:sg:unb",172,"PRO:pers","je","ST"
423,70,3,"voir","ADJ:obj:masc:sg",172,"ADJ","voir","+IT"
424,70,4,"dame","NOM:suj:femi:sg",172,"NOM","dam|dame|dan2","+T|+CIT|+T"
425,70,5,"mancevaire","NPR:suj:femi:sg",172,"NPR","UNKNOWN",
426,71,1,"oïl","ADV",173,"ADV","oil|öil","I|Id"
427,71,2,"certes","ADV",173,"ADV","certes","+IT"
428,71,3,"dame","NOM:suj:femi:sg",173,"NOM","dam|dame|dan2","+T|+CIT|+T"
429,71,4,"porrete","NPR:suj:femi:sg",173,"NPR","UNKNOWN",
430,72,1,"bien","ADV",174,"ADV","bien1|bien2|bien","+IT|C|I"
431,72,2,"li","PRO:pers:suj:3:masc:sg:bet",174,"PRO:pers","ele|il","C|CIST"
432,72,3,"sariés","VER:cond:2:pl",174,"VER","savoir","+M"
433,72,4,"sorre","VER:infi",174,"VER","sordre","+M"
434,72,5,"se","DET:poss:obj:femi:sg",174,"PROCON","se","C"
435,72,6,"dete","NOM:obj:femi:sg",174,"NOM","dete","+IT"
436,73,1,"et","CON:coord",175,"CON:coord","et","ST"
437,73,2,"reubes","NOM:obj:femi:pl",175,"NOM","robe","*+T"
438,73,3,"et","CON:coord",175,"CON:coord","et","ST"
439,73,4,"ronchis","NOM:obj:masc:pl",175,"NOM","UNKNOWN",
440,73,5,"livrer","VER:infi",175,"VER","livrer","+IMT"
441,74,1,"maisk","CON:subord",176,"CON:subord","mais","que_Z"
442,74,2,"il","PRO:pers:suj:3:masc:sg:unb",176,"PRO:pers","il","CIST"
443,74,3,"se","PROCON",176,"PROCON","se","C"
444,74,4,"gardast","VER:subi:3:sg",176,"VER","garder","+MI"
445,74,5,"de","PRE",176,"PRE","de","+CIST"
446,74,6,"juer","VER:infi",176,"VER","guiier|jöer","+I|+ITd"
447,75,1,"chi","ADV",177,"ADV","ci|que/","+Z|I"
448,75,2,"n","PRO:clit",177,"PRO:clit","en2|ne","S|C"
449,75,3,"afiert","VER:pres:3:sg",177,"VER","aferir","+I"
450,75,4,"nus","DET:ind:suj:masc:sg",177,"PRO:ind","nul","IS"
451,75,5,"lons","ADJ:suj:masc:sg",177,"ADJ","lonc","+IT"
452,75,6,"serventois","NOM:suj:masc:sg",177,"NOM","serventois","+T"
453,76,1,"porrete","NPR:suj:femi:sg",178,"NPR","UNKNOWN",
454,76,2,"entre","PRE",178,"PRE","entre2|entre","+ST|CI"
455,76,3,"vous","PRO:pers:2:pl",178,"PRO:pers","ous2|vos1","T|S"
456,76,4,"et","CON:coord",178,"CON:coord","et","ST"
457,76,5,"cortois","NPR:obj:masc:sg",178,"ADJ","cortois","+IT"
458,77,1,"avenriés","VER:cond:2:pl",179,"VER","UNKNOWN",
459,77,2,"mout","ADV",179,"ADV","mout","I"
460,77,3,"bien","ADV",179,"ADV","bien1|bien2|bien","+IT|C|I"
461,77,4,"per","NOM:obj:masc:sg",179,"PRE","par","S"
462,77,5,"a","PRE",179,"VER","avoir","+CMI"
463,77,6,"per","NOM:obj:masc:sg",179,"PRE","par","S"
464,78,1,"or","ADV",180,"NOM","or1|or2|or3|ëur","+IT|+T|+T|+T"
465,78,2,"manchevaire","NPR:suj:femi:sg",180,"NPR","UNKNOWN",
466,78,3,"del","PREDET:de:obj:masc:sg",180,"PREDET:de","de+le","S"
467,78,4,"gaber","VER:infi",180,"VER","gaber","+MIT"
468,79,1,"encore","ADV",181,"ADV","encore","+IT"
469,79,2,"soie","VER:subp:1:sg",181,"VER","estre1|estre","+I|MI"
470,79,3,"jo","PRO:pers:suj:1:sg:unb",181,"PRO:pers","je","IST"
471,79,4,"or","ADV",181,"ADV","or4|or","+IT|CI"
472,79,5,"tous","DET:ind:suj:masc:sg",181,"PRO:ind","tot","CS"
473,79,6,"seus","ADJ:suj:masc:sg",181,"ADJ","sol1|sol","+I|I"
474,80,1,"ne","PRO:clit",182,"PRO:clit","en2|ne","S|C"
475,80,2,"puis","VER:pres:1:sg",182,"VER","pondre|pöoir","+M|+I"
476,80,3,"jou","PRO:pers:suj:1:sg:unb",182,"PRO:pers","je","ST"
477,80,4,"pas","NOM:obj:masc:pl",182,"NOM","pas|past2","+IT|+T"
478,80,5,"entre","PRE",182,"PRE","entre2|entre","+ST|CI"
479,80,6,"vous","PRO:pers:2:pl",182,"PRO:pers","ous2|vos1","T|S"
480,80,7,"deus","ADJ:card",182,"ADJ:card","deus","CIT"
481,81,1,"mais","CON:coord",183,"CON:coord","mais","S"
482,81,2,"je","PRO:pers:suj:1:sg:unb",183,"PRO:pers","je","CIST"
483,81,3,"tieng","VER:pres:1:sg",183,"VER","tenir","M|MI"
484,81,4,"por","PRE",183,"PRE","por2|por","+IST|CI"
485,81,5,"fole","ADJ:obj:femi:sg",183,"ADJ","fol3|fol","I|I"
486,81,6,"ki","PROCON",183,"PROCON","qui","ST"
487,81,7,"cuide","VER:pres:3:sg",183,"VER","cuider|cuidier","M|MI"
488,82,1,"que","PROCON",184,"PROCON","que2|que3|que","T|S|C"
489,82,2,"je","PRO:pers:suj:1:sg:unb",184,"PRO:pers","je","CIST"
490,82,3,"parole","VER:subp:1:sg",184,"VER","parler","+MI"
491,82,4,"a","PRE",184,"PRE","a3|a","+T|CGIS"
492,82,5,"borse","NOM:obj:femi:sg",184,"NOM","borse","+T"
493,82,6,"vuide","ADJ:obj:femi:sg",184,"ADJ","vui","I"
494,83,1,"ains","ADV",185,"ADV","ainc|ains3","+T|G"
495,83,2,"a","VER:pres:3:sg",185,"VER","avoir","+CMI"
496,83,3,"chaiens","ADV",185,"ADV","çaienz","+Z"
497,83,4,"auchune","DET:ind:obj:femi:sg",185,"DET:ind","aucun","S"
498,83,5,"chose","NOM:obj:femi:sg",185,"NOM","chose","+CIT"
499,84,1,"cortois","NPR:suj:masc:sg",186,"ADJ","cortois","+IT"
500,84,2,"chou","PRO:invar",186,"PRO:invar","ce1","S"
501,84,3,"n","PRO:clit",186,"PRO:clit","en2|ne","S|C"
502,84,4,"est","VER:pres:3:sg",186,"VER","ester|estre1","+M|+I"
503,84,5,"mie","ADV",186,"ADV","mie","C"
504,84,6,"falose","NOM:suj:femi:sg",186,"NOM","faloise","+T"
505,85,1,"je","PRO:pers:suj:1:sg:unb",187,"PRO:pers","je","CIST"
506,85,2,"connois","VER:pres:1:sg",187,"VER","conoistre","+M"
507,85,3,"li","PRO:pers:acc:3:femi:sg:bet",187,"PRO:pers","ele|il","C|CIST"
508,85,4,"tant","ADV",187,"ADV","tant","CI"
509,85,5,"et","CON:coord",187,"CON:coord","et","ST"
510,85,6,"ses","DET:poss:obj:masc:pl",187,"DET:poss","son4|son","S|C"
511,85,7,"mours","NOM:obj:masc:pl",187,"NOM","mors1|mors2|mort","*+IT|+IT|+I"
512,86,1,"qu","PROCON",188,"PROCON","que1|que2|que3|que4|que","S|S|S|S|C"
513,86,2,"ele","PRO:pers:suj:3:femi:sg",188,"PRO:pers","ele|il","C|IST"
514,86,3,"vous","PRO:pers:2:pl",188,"PRO:pers","ous2|vos1","T|S"
515,86,4,"ainme","VER:pres:3:sg",188,"VER","amer1|amer","+I|MI"
516,86,5,"par","PRE",188,"PRE","par","CIS"
517,86,6,"amours","NOM:obj:femi:pl",188,"NOM","amor","*+G"
518,87,1,"je","PRO:pers:suj:1:sg:unb",189,"PRO:pers","je","CIST"
519,87,2,"ne","PRO:clit",189,"PRO:clit","en2|ne","S|C"
520,87,3,"sai","VER:pres:1:sg",189,"VER","savoir","+IM"
521,87,4,"s","PROCON",189,"PROCON","se","C"
522,87,5,"ele","PRO:pers:suj:3:femi:sg",189,"PRO:pers","ele|il","C|IST"
523,87,6,"fait","VER:pres:3:sg",189,"VER","faire|farre","+CMI|M"
524,87,7,"savoir","VER:infi",189,"VER","savoir","+MIT"
525,88,1,"mais","CON:coord",190,"CON:coord","mais","S"
526,88,2,"s","PROCON",190,"DET:poss","son4|son","S|C"
527,88,3,"anmie","NOM:obj:femi:sg",190,"NOM","ami|mie2","*+IT|+T"
528,88,4,"volés","VER:pres:2:pl",190,"VER","voler","*+IT"
529,88,5,"avoir","VER:infi",190,"VER","avoir","+MIT"
530,89,1,"je","PRO:pers:suj:1:sg:unb",191,"PRO:pers","je","CIST"
531,89,2,"vous","PRO:pers:2:pl",191,"PRO:pers","ous2|vos1","T|S"
532,89,3,"creant","VER:pres:1:sg",191,"VER","croire|crëanter","+Md|+IMd"
533,89,4,"et","CON:coord",191,"CON:coord","et","ST"
534,89,5,"aseur","VER:pres:1:sg",191,"ADJ","assëur","+Id"
535,90,1,"que","PROCON",192,"PROCON","que2|que3|que","T|S|C"
536,90,2,"vous","PRO:pers:2:pl",192,"PRO:pers","ous2|vos1","T|S"
537,90,3,"avés","VER:pres:2:pl",192,"VER","avoir","+M"
538,90,4,"trové","VER:pper:masc:sg",192,"VER","trover","+I"
539,90,5,"eur","NOM:obj:masc:sg",192,"NOM","or2|or3|ëur","+T|+Td|+IdTd"
540,91,1,"biele","ADJ:obj:femi:sg",193,"ADJ","bel","Z"
541,91,2,"dame","NOM:obj:femi:sg",193,"NOM","dam|dame|dan2","+T|+CIT|+T"
542,91,3,"mignote","ADJ:obj:femi:sg",193,"ADJ","mignot","+Z"
543,91,4,"et","CON:coord",193,"CON:coord","et","ST"
544,91,5,"cointe","ADJ:obj:femi:sg",193,"ADJ","cointe","+IT"
545,92,1,"bien","ADV",194,"ADV","bien1|bien2|bien","+IT|C|I"
546,92,2,"gaagnant","VER:ppre",194,"VER","UNKNOWN",
547,92,3,"et","CON:coord",194,"CON:coord","et","ST"
548,92,4,"bien","ADV",194,"ADV","bien1|bien2|bien","+IT|C|I"
549,92,5,"repointe","VER:pper:femi:sg",194,"VER","UNKNOWN",
550,93,1,"si","PROCON",195,"PROCON","si","C"
551,93,2,"ne","PRO:clit",195,"PRO:clit","en2|ne","S|C"
552,93,3,"vous","PRO:pers:2:pl",195,"PRO:pers","ous2|vos1","T|S"
553,93,4,"ainme","VER:pres:3:sg",195,"VER","amer1|amer","+I|MI"
554,93,5,"mie","ADV",195,"ADV","mie","C"
555,93,6,"a","PRE",195,"PRE","a3|a","+T|CGIS"
556,93,7,"gap","NOM:obj:masc:sg",195,"NOM","gap","+IT"
557,94,1,"lequet","NPR:suj:masc:sg",196,"NPR","UNKNOWN",
558,94,2,"vierse","VER:impe:2:sg",196,"VER","UNKNOWN",
559,94,3,"vin","NOM:obj:masc:sg",196,"NOM","vin","+IT"
560,94,4,"el","PREDET:en:obj:masc:sg",196,"PREDET:en","en1+le","S"
561,94,5,"henap","NOM:obj:masc:sg",196,"NOM","hanap","+IT"
562,95,1,"qui","PROCON",197,"PROCON","qui","CST"
563,95,2,"n","PRO:clit",197,"PRO:clit","en2|ne","S|C"
564,95,3,"est","VER:pres:3:sg",197,"VER","ester|estre1","+M|+I"
565,95,4,"de","PRE",197,"PRE","de","+CIST"
566,95,5,"tilluel","NOM:obj:masc:sg",197,"NOM","tilluel","+T"
567,95,6,"ne","PROCON",197,"PROCON","ni","C"
568,95,7,"de","PRE",197,"PRE","de","+CIST"
569,95,8,"tranble","NOM:obj:masc:sg",197,"NOM","tremble2|tremble","+I|I"
570,96,1,"nous","PRO:pers:1:pl",198,"PRO:pers","nos1|nos","S|C"
571,96,2,"beverons","VER:futu:1:pl",198,"VER","UNKNOWN",
572,96,3,"tous","DET:ind:suj:masc:pl",198,"PRO:ind","tot","CS"
573,96,4,"trois","ADJ:card",198,"ADJ:card","trois1|trois","T|CI"
574,96,5,"ensanble","ADV",198,"ADV","ensemble","CI"
575,97,1,"moi","PRO:pers:obj:1:sg:bet",199,"PRO:pers","je|moi","S|CT"
576,97,2,"et","CON:coord",199,"CON:coord","et","ST"
577,97,3,"mancevaire","NPR:obj:femi:sg",199,"NPR","UNKNOWN",
578,97,4,"et","CON:coord",199,"CON:coord","et","ST"
579,97,5,"porrain","NPR:obj:femi:sg",199,"NPR","UNKNOWN",
580,98,1,"dusqu","ADV",200,"ADV","dusque","*+T"
581,98,2,"il","PRO:pers:suj:3:masc:sg:unb",200,"PRO:pers","il","CIST"
582,98,3,"vanra","VER:futu:3:sg",200,"VER","venir","+CI"
583,98,4,"au","PREDET:a:obj:masc:sg",200,"PREDET:a","a+le|le","S|C"
584,98,5,"daarrain","ADJ:obj:masc:sg",200,"ADJ","däerrain","+Z"
585,99,1,"a","PRE",201,"PRE","a3|a","+T|CGIS"
586,99,2,"la","DET:def:obj:femi:sg",201,"DET:def","le","CST"
587,99,3,"fin","NOM:obj:femi:sg",201,"NOM","fin1|fin","+IT|CI"
588,99,4,"de","PRE",201,"PRE","de","+CIST"
589,99,5,"l","DET:def:obj:masc:sg",201,"DET:def","le","CS"
590,99,6,"escot","NOM:obj:masc:sg",201,"NOM","escot1|escot2|escot3","+T|+IT|+T"
591,99,7,"paier","VER:infi",201,"VER","paiier","+I"
592,100,1,"cortois","NPR:suj:masc:sg",202,"ADJ","cortois","+IT"
593,100,2,"laissiés","VER:impe:2:pl",202,"VER","laissier","+M"
594,100,3,"nous","PRO:pers:1:pl",202,"PRO:pers","nos1|nos","S|C"
595,100,4,"assaier","VER:infi",202,"VER","seeir","*M"
596,101,1,"ce","PRO:invar",203,"PRO:invar","ce1|ce","S|C"
597,101,2,"c'","PRO:invar",203,"PROCON","ce|que1|que2|que3|que4|que|soi1","Z|Z|Z|Z|Z|C|Z"
598,101,3,"est","VER:pres:3:sg",203,"VER","ester|estre1","+M|+I"
599,101,4,"del","PREDET:de:obj:masc:sg",203,"PREDET:de","de+le","S"
600,101,5,"vin","NOM:obj:masc:sg",203,"NOM","vin","+IT"
601,101,6,"ke","PROCON",203,"PROCON","que1|que2|que3|que4|que2","S|S|S|S|T"
602,101,7,"nous","PRO:pers:1:pl",203,"PRO:pers","nos1|nos","S|C"
603,101,8,"bevons","VER:pres:1:pl",203,"VER","boivre","+M"
604,102,1,"car","CON:coord",204,"CON:coord","car","ST"
605,102,2,"lekét","NPR:obj:masc:sg",204,"NPR","UNKNOWN",
606,102,3,"croire","VER:infi",204,"VER","croire","+IMT"
607,102,4,"ne","PRO:clit",204,"PRO:clit","en2|ne","S|C"
608,102,5,"devons","VER:pres:1:pl",204,"VER","devoir","+MI"
609,103,1,"soz","PRE",205,"PRE","soz|sus","IS|C"
610,103,2,"chiel","NOM:obj:masc:sg",205,"NOM","ciel","+Z"
611,103,3,"n","PRO:clit",205,"PRO:clit","en2|ne","S|C"
612,103,4,"a","VER:pres:3:sg",205,"VER","avoir","+CMI"
613,103,5,"si","PROCON",205,"PROCON","si","C"
614,103,6,"fort","ADJ:obj:masc:sg",205,"ADJ","fort","+IT"
615,103,7,"larronchiel","NOM:obj:masc:sg",205,"NOM","UNKNOWN",
616,104,1,"voiés","VER:impe:2:pl",206,"VER","voir","M"
617,104,2,"com","CON:subord",206,"CON:subord","come1","ST"
618,104,3,"fait","VER:pres:3:sg",206,"VER","faire|farre","+CMI|M"
619,104,4,"le","DET:def:obj:masc:sg",206,"DET:def","le","CST"
620,104,5,"lionchiel","NOM:obj:masc:sg",206,"NOM","UNKNOWN",
621,105,1,"il","PRO:pers:suj:3:masc:sg:unb",207,"PRO:pers","il","CIST"
622,105,2,"est","VER:pres:3:sg",207,"VER","ester|estre1","+M|+I"
623,105,3,"d","PRE",207,"PRE","de","+CS"
624,105,4,"auchoirre","NPR:obj:masc:sg",207,"NPR","UNKNOWN",
625,105,5,"ains","ADV",207,"ADV","ainc|ains3","+T|G"
626,105,6,"est","VER:pres:3:sg",207,"VER","ester|estre1","+M|+I"
627,105,7,"franchois","ADJ:suj:masc:sg",207,"NOM","françois","Z"
628,106,1,"bevés","VER:impe:2:pl",208,"VER","boivre","+M"
629,106,2,"vous","PRO:pers:2:pl",208,"PRO:pers","ous2|vos1","T|S"
630,106,3,"beverés","VER:futu:2:pl",208,"VER","UNKNOWN",
631,106,4,"anchois","ADV",208,"ADV","ainçois","+G"
632,107,1,"mout","ADV",209,"ADV","mout","I"
633,107,2,"mieus","ADV",209,"ADV","mieus","I"
634,107,3,"l","PRO:pers:obj:3:masc:sg:unb",209,"PRO:pers","il","CS"
635,107,4,"aim","VER:pres:1:sg",209,"VER","amer1|amer","+I|IM"
636,107,5,"aprés","PRE",209,"PRE","apres|après","C|IdSTd"
637,107,6,"ke","PROCON",209,"PROCON","que1|que2|que3|que4|que2","S|S|S|S|T"
638,107,7,"devant","PRE",209,"PRE","devant","IST"
639,108,1,"tenés","VER:impe:2:pl",210,"VER","tenir","M"
640,108,2,"com","CON:subord",210,"CON:subord","come1","ST"
641,108,3,"sade","ADJ:obj:masc:sg",210,"ADJ","sade","+IT"
642,108,4,"et","CON:coord",210,"CON:coord","et","ST"
643,108,5,"bien","ADV",210,"ADV","bien1|bien2|bien","+IT|C|I"
644,108,6,"bevant","VER:ppre",210,"VER","boivre","+M"
645,109,1,"le","PRO:pers:obj:3:masc:sg:unb",211,"PRO:pers","il","CIST"
646,109,2,"poés","VER:pres:2:pl",211,"VER","pouvoir","M"
647,109,3,"maintenant","ADV",211,"ADV","maintenant","+IT"
648,109,4,"sentir","VER:infi",211,"VER","sentir","+MIT"
649,110,1,"et","CON:coord",212,"CON:coord","et","ST"
650,110,2,"si","PROCON",212,"PROCON","si","C"
651,110,3,"vous","PRO:pers:2:pl",212,"PRO:pers","ous2|vos1","T|S"
652,110,4,"di","VER:pres:1:sg",212,"VER","dire","+MI"
653,110,5,"bien","ADV",212,"ADV","bien1|bien2|bien","+IT|C|I"
654,110,6,"sans","PRE",212,"PRE","sans|senz","+IST|C"
655,110,7,"mentir","VER:infi",212,"VER","mentir","+MIT"
656,111,1,"qu","PROCON",213,"PROCON","que1|que2|que3|que4|que","S|S|S|S|C"
657,111,2,"il","PRO:pers:suj:3:masc:sg:unb",213,"PRO:pers","il","CIST"
658,111,3,"ne","PRO:clit",213,"PRO:clit","en2|ne","S|C"
659,111,4,"criut","VER:simp:3:sg",213,"VER","crootre","M"
660,111,5,"pas","NOM:obj:masc:pl",213,"NOM","pas|past2","+IT|+T"
661,111,6,"en","PRE",213,"PRE","en1|en","+IST|CI"
662,111,7,"le","DET:def:obj:femi:sg",213,"DET:def","le","CST"
663,111,8,"rociele","NPR:obj:femi:sg",213,"NPR","UNKNOWN",
664,112,1,"mais","CON:coord",214,"CON:coord","mais","S"
665,112,2,"vostre","DET:poss:suj:femi:sg",214,"DET:poss","vostre","S"
666,112,3,"amie","NOM:suj:femi:sg",214,"NOM","ami|mie2","+IT|+T"
667,112,4,"et","CON:coord",214,"CON:coord","et","ST"
668,112,5,"vostre","DET:poss:suj:femi:sg",214,"DET:poss","vostre","S"
669,112,6,"ancielle","NOM:suj:femi:sg",214,"NOM","ancele","+G"
670,113,1,"qui","PROCON",215,"PROCON","qui","CST"
671,113,2,"bien","ADV",215,"ADV","bien1|bien2|bien","+IT|C|I"
672,113,3,"vous","PRO:pers:2:pl",215,"PRO:pers","ous2|vos1","T|S"
673,113,4,"ainme","VER:pres:3:sg",215,"VER","amer1|amer","+I|MI"
674,113,5,"de","PRE",215,"PRE","de","+CIST"
675,113,6,"cuer","NOM:obj:masc:sg",215,"NOM","cuer1|cuer2","+T|+IT"
676,113,7,"fin","ADJ:obj:masc:sg",215,"NOM","fin1|fin","+IT|CI"
677,114,1,"vous","PRO:pers:2:pl",216,"PRO:pers","ous2|vos1","T|S"
678,114,2,"done","VER:pres:3:sg",216,"VER","doner|donner","+CIM|M"
679,114,3,"par","PRE",216,"PRE","par","CIS"
680,114,4,"amors","NOM:obj:femi:pl",216,"NOM","amor|amors","+I|+T"
681,114,5,"le","DET:def:obj:masc:sg",216,"DET:def","le","CST"
682,114,6,"vin","NOM:obj:masc:sg",216,"NOM","vin","+IT"
683,115,1,"et","CON:coord",217,"CON:coord","et","ST"
684,115,2,"saciés","VER:impe:2:pl",217,"VER","savoir","+M"
685,115,3,"pas","NOM:obj:masc:pl",217,"NOM","pas|past2","+IT|+T"
686,115,4,"ne","PRO:clit",217,"PROCON","ni","C"
687,115,5,"vous","PRO:pers:2:pl",217,"PRO:pers","ous2|vos1","T|S"
688,115,6,"dechoi","VER:pres:1:sg",217,"VER","UNKNOWN",
689,116,1,"damoisiele","NOM:suj:femi:sg",218,"NOM","damoisele","+Z"
690,116,2,"jou","PRO:pers:suj:1:sg:unb",218,"PRO:pers","je","ST"
691,116,3,"le","PRO:pers:obj:3:masc:sg:unb",218,"PRO:pers","il","CIST"
692,116,4,"rechoi","VER:pres:1:sg",218,"VER","UNKNOWN",
693,117,1,"de","PRE",219,"PRE","de","+CIST"
694,117,2,"bon","ADJ:obj:masc:sg",219,"ADJ","bon","+CIT"
695,117,3,"cuer","NOM:obj:masc:sg",219,"NOM","cuer1|cuer2","+T|+IT"
696,117,4,"et","CON:coord",219,"CON:coord","et","ST"
697,117,5,"de","PRE",219,"PRE","de","+CIST"
698,117,6,"bon","ADJ:obj:masc:sg",219,"ADJ","bon","+CIT"
699,117,7,"corage","NOM:obj:masc:sg",219,"NOM","corage","+IT"
700,118,1,"et","CON:coord",220,"CON:coord","et","ST"
701,118,2,"j","PRO:pers:suj:1:sg:unb",220,"PRO:pers","je","CS"
702,118,3,"en","PRO:clit",220,"PRO:clit","en2|en","S|C"
703,118,4,"apiele","VER:pres:1:sg",220,"VER","apeler","*+M"
704,118,5,"le","DET:def:obj:masc:sg",220,"DET:def","le","CST"
705,118,6,"bevrage","NOM:obj:masc:sg",220,"NOM","bevrage","+IT"
706,119,1,"de","PRE",221,"PRE","de","+CIST"
707,119,2,"ceste","DET:demo:obj:femi:sg",221,"DET:demo","cest","CS"
708,119,3,"amor","NOM:obj:femi:sg",221,"NOM","amor","+GIT"
709,119,4,"ki","PROCON",221,"PROCON","qui","ST"
710,119,5,"si","PROCON",221,"PROCON","si","C"
711,119,6,"s","PROCON",221,"PROCON","se","C"
712,119,7,"afruite","VER:pres:3:sg",221,"VER","UNKNOWN",
713,120,1,"tasiés","VER:impe:2:pl",222,"VER","taire","*+M"
714,120,2,"dame","NOM:suj:femi:sg",222,"NOM","dam|dame|dan2","+T|+CIT|+T"
715,120,3,"tout","DET:ind:obj:masc:sg",222,"PRO:ind","tot","CS"
716,120,4,"iestes","VER:pres:2:pl",222,"VER","ester|estre1","+M|+I"
717,120,5,"cuite","ADJ:suj:femi:sg",222,"VER","coitier|cuire","+M|+M"
718,121,1,"chou","PRO:invar",223,"PRO:invar","ce1","S"
719,121,2,"doit","VER:pres:3:sg",223,"VER","devoir|dire","+CMI|+M"
720,121,3,"dire","VER:infi",223,"VER","dire","+MIT"
721,121,4,"une","DET:ndf:suj:femi:sg",223,"DET:ndf","un","CS"
722,121,5,"fole","ADJ:suj:femi:sg",223,"ADJ","fol3|fol","I|I"
723,121,6,"garche","NOM:suj:femi:sg",223,"NOM","UNKNOWN",
724,122,1,"vous","PRO:pers:2:pl",224,"PRO:pers","ous2|vos1","T|S"
725,122,2,"avrés","VER:futu:2:pl",224,"VER","avoir","+M"
726,122,3,"qanke","PRO:invar",224,"PRO:invar","cant2","S"
727,122,4,"tiere","NOM:suj:femi:sg",224,"NOM","terre","+Z"
728,122,5,"carge","VER:pres:3:sg",224,"VER","chargier","+M"
729,123,1,"maisc","CON:subord",225,"CON:subord","mais","que_Z"
730,123,2,"on","PRO:invar",225,"PRO:invar","on","CS"
731,123,3,"le","PRO:pers:obj:3:masc:sg:unb",225,"PRO:pers","il","CIST"
732,123,4,"truist","VER:subp:3:sg",225,"VER","trover","+Z"
733,123,5,"encore","ADV",225,"ADV","encore","+IT"
734,123,6,"anuit","ADV",225,"ADV","anuit","+GIT"
735,124,1,"esgarde","VER:impe:2:sg",226,"VER","esgarder","+I"
736,124,2,"fole","ADJ:suj:femi:sg",226,"ADJ","fol3|fol","I|I"
