"wd_id","line_id","linewd","word","lex_id","tag","textline","NCA_line","NCA_taggerpos","NCA_src","NCA_lemma"
1789,234,2,"clerc","clerc","NOM:suj:masc:sg",6301,235,"NOM","+CIT","clerc"
1790,234,3,"ne","ne","PROCON",6301,235,"PROCON","c'","ni"
1791,234,4,"prestre","prestre","NOM:suj:masc:sg",6301,235,"NOM","+T|+I","prestre|provoire"
1792,234,5,"ne","ne","PROCON",6301,235,"PROCON","c'","ni"
1793,234,6,"abbet","abbét","NOM:suj:masc:sg",6301,235,"NOM","*+GIT","abet"
1794,234,7,"beneis","beneis","VER:pper:masc:pl",6301,235,"VER","+MMd","benëir"
1795,235,1,"que","que","PROCON",6302,236,"PROCON","T|S|C","que2|que3|que"
1796,235,2,"il","il","PRO:pers:suj:3:masc:pl",6302,236,"PRO:pers","CIST","il"
1797,235,3,"ne","ne","PRO:clit",6302,236,"PRO:clit","S|C","en2|ne"
1798,235,4,"soient","soient","VER:subp:3:pl",6302,236,"VER","+I|CMI","estre1|estre"
1799,235,5,"detrainchiés","detrainchiés","VER:pper:masc:pl",6302,236,"VER","+Z","detrenchier"
1800,235,6,"et","et","CON:coord",6302,236,"CON:coord","ST","et"
1801,235,7,"ocis","ocis","VER:pper:masc:sg",6302,236,"VER","+MI","ocire"
1802,235,8,"""","""","PON:cit",6302,236,"PON:cit",,"QUOTED"
1803,236,1,"des","des","PREDET:de:obj:masc:pl",6303,237,"PREDET:de","S|C","de+le|le"
1804,236,2,"trous","trous","NOM:obj:masc:pl",6303,237,"NOM","+T","truis"
1805,236,3,"des","des","PREDET:de:obj:femi:pl",6303,237,"PREDET:de","S|C","de+le|le"
1806,236,4,"lances","lances","NOM:obj:femi:pl",6303,237,"NOM","+I","lance"
1807,236,5,"vont","vont","VER:pres:3:pl",6303,237,"VER","+MI","aler"
1808,236,6,"les","les","DET:def:obj:masc:pl",6303,237,"DET:def","CST","le"
1809,236,7,"moingnes","moingnes","NOM:obj:masc:pl",6303,237,"NOM","c'","moine"
1810,236,8,"ferir","ferir","VER:infi",6303,237,"VER","+MIT","ferir"
1811,237,1,"la","la","ADV",6304,238,"ADV","+IIdTd","là"
1812,237,2,"veissiés","veissiés","VER:subi:2:pl",6304,238,"VER","Md","voir"
1813,237,3,"un","un","DET:ndf:obj:masc:sg",6304,238,"DET:ndf","S","un"
1814,237,4,"fier","fier","ADJ:obj:masc:sg",6304,238,"ADJ","+T|+IT","ferm|fier"
1815,237,5,"abateis","abateis","NOM:obj:masc:sg",6304,238,"NOM","G","abateis"
1816,238,1,"il","il","PRO:pers:suj:3:masc:sg:unb",6305,239,"PRO:pers","CIST","il"
1817,238,2,"n","n","PRO:clit",6305,239,"PRO:clit","S|C","en2|ne"
1818,238,3,"a","a","VER:pres:3:sg",6305,239,"VER","+CMI","avoir"
1819,238,4,"el","el","PREDET:en:obj:masc:sg",6305,239,"PREDET:en","S","en1+le"
1820,238,5,"monde","monde","NOM:obj:masc:sg",6305,239,"NOM","+IT|CI","monde1|monde"
1821,238,6,"paien","paien","NOM:obj:masc:sg",6305,239,"NOM","IIdT","paien"
1822,238,7,"ne","ne","PROCON",6305,239,"PROCON","c'","ni"
1823,238,8,"sarrasin","sarrasin","NOM:obj:masc:sg",6305,239,"NOM","+IT","sarrasin"
1824,239,1,"c","c'","PROCON",6306,240,"PROCON","Z|Z|Z|Z|Z|C|Z","ce|que1|que2|que3|que4|que|soi1"
1825,239,2,"il","il","PRO:pers:suj:3:masc:sg:unb",6306,240,"PRO:pers","CIST","il"
1826,239,3,"les","les","PRO:pers:acc:3:masc:pl",6306,240,"PRO:pers","CIST","il"
1827,239,4,"veist","veist","VER:subi:3:sg",6306,240,"VER","+M|+Id","vestir|vëoir"
1828,239,5,"cui","cui","PROCON",6306,240,"PROCON","C|T","cui|qui"
1829,239,6,"peitie","peitié","NOM:suj:femi:sg",6306,240,"NOM",,"UNKNOWN"
1830,239,7,"n","n","PRO:clit",6306,240,"PRO:clit","S|C","en2|ne"
1831,239,8,"en","en","PRO:clit",6306,240,"PRO:clit","S|C","en2|en"
1832,239,9,"presist","presist","VER:subi:3:sg",6306,240,"VER","+M","prendre"
1833,240,1,"en","en","PRO:clit",6307,241,"PRE","+IST|CI","en1|en"
1834,240,2,"fuie","fuie","NOM:obj:femi:sg",6307,241,"NOM","+T|+IT","foye|fuie"
1835,240,3,"torne","torne","VER:pres:3:sg",6307,241,"VER","+I","torner"
1836,240,4,"li","li","DET:def:suj:masc:sg",6307,241,"DET:def","CST","le"
1837,240,5,"fors","fors","ADJ:suj:masc:sg",6307,241,"ADJ","Z","fors"
1838,240,6,"rois","rois","NOM:suj:masc:sg",6307,241,"NOM","+I|+T|+T|+T","roi2|rois1|rois2|roix"
1839,240,7,"loeys","loeys","NPR:suj:masc:sg",6307,241,"NPR","Z","louis"
1840,241,1,"en","en","PRE",6308,242,"PRE","+IST|CI","en1|en"
1841,241,2,"sa","sa","DET:poss:obj:femi:sg",6308,242,"DET:poss","S|C","son4|son"
1842,241,3,"conpaingne","conpaingne","NOM:obj:femi:sg",6308,242,"NOM","+Z|+Z","compagne1|compagne2"
1843,241,4,"herchanbaut","herchanbaut","NPR:obj:masc:sg",6308,242,"NPR",,"UNKNOWN"
1844,241,5,"de","de","PRE",6308,242,"PRE","+CIST","de"
1845,241,6,"pontif","pontif","NPR:obj:masc:sg",6308,242,"NPR","Z","ponthieu"
1846,242,1,"en","en","PRE",6309,243,"PRE","+IST|CI","en1|en"
1847,242,2,"un","un","DET:ndf:obj:masc:sg",6309,243,"DET:ndf","S","un"
1848,242,3,"batel","batel","NOM:obj:masc:sg",6309,243,"NOM","+T|+IT","batel1|batel2"
1849,242,4,"se","se","PROCON",6309,243,"PROCON","c'","se"
1850,242,5,"sont","sont","VER:pres:3:pl",6309,243,"VER","+I|CMI","estre1|estre"
1851,242,6,"en","en","PRO:clit",6309,243,"PRE","+IST|CI","en1|en"
1852,242,7,"sainne","sainne","NPR:obj:femi:sg",6309,243,"NPR",,"UNKNOWN"
1853,242,8,"mis","mis","VER:pper:masc:sg",6309,243,"VER","M|CIM|M","manoir|metre|mettre"
1854,243,1,"ain","ain","ADV",6310,244,"ADV",0,"ains"
1855,243,2,"n","n","PRO:clit",6310,244,"PRO:clit","S|C","en2|ne"
1856,243,3,"aresterent","aresterent","VER:simp:3:pl",6310,244,"VER","+I","arester"
1857,243,4,"desci","desci","ADV",6310,244,"ADV","T","deci"
1858,243,5,"dusqu","dusqu","ADV",6310,244,"ADV","*+T","dusque"
1859,243,6,"a","a","PRE",6310,244,"PRE","+T|CGIS","a3|a"
1860,243,7,"paris","paris","NPR:obj:masc:sg",6310,244,"NPR","CI|Z","paris"
1861,244,1,"et","et","CON:coord",6311,245,"CON:coord","ST","et"
1862,244,2,"la","la","DET:def:suj:femi:sg",6311,245,"DET:def","CST","le"
1863,244,3,"pucele","pucele","NOM:suj:femi:sg",6311,245,"NOM","+IT","pucele"
1864,244,4,"fille","fille","NOM:suj:femi:sg",6311,245,"NOM","+CIT","fille"
1865,244,5,"le","le","DET:def:obj:masc:sg",6311,245,"PRO:pers","CIST","il"
1866,244,6,"sor","sor","ADJ:obj:masc:sg",6311,245,"PRE","+IST|+T","sor2|sur1"
1867,244,7,"guerri","guerri","NPR:obj:masc:sg",6311,245,"NPR",,"UNKNOWN"
1868,245,1,"si","si","PROCON",6312,246,"PROCON","c'","si"
1869,245,2,"se","se","PROCON",6312,246,"PROCON","c'","se"
1870,245,3,"seoit","seoit","VER:impf:3:sg",6312,246,"VER","+I","sëoir"
1871,245,4,"encor","encor","ADV",6312,246,"ADV","+CIT","encore"
1872,245,5,"sor","sor","PRE",6312,246,"PRE","+IST|+T","sor2|sur1"
1873,245,6,"le","le","DET:def:obj:masc:sg",6312,246,"DET:def","S","le"
1874,245,7,"tapis","tapis","NOM:obj:masc:sg",6312,246,"NOM","+T","tapiz"
1875,246,1,"bernier","bernier","NPR:obj:masc:sg",6313,247,"NPR","Z","bernier"
1876,246,2,"cognust","cognust","VER:simp:3:sg",6313,247,"VER",0,"connaistre"
1877,246,3,"a","a","PRE",6313,247,"PRE","+T|CGIS","a3|a"
1878,246,4,"l","l'","DET:def:obj:femi:sg",6313,247,"DET:def","CS","le"
1879,246,5,"ensaingne","ensaingne","NOM:obj:femi:sg",6313,247,"NOM",,"UNKNOWN"
1880,246,6,"qu","qu","PROCON",6313,247,"PROCON","S|S|S|S|C","que1|que2|que3|que4|que"
1881,246,7,"il","il","PRO:pers:suj:3:masc:sg:unb",6313,247,"PRO:pers","CIST","il"
1882,246,8,"tint","tint","VER:simp:3:sg",6313,247,"VER","+M","tinter"
1883,247,1,"elle","elle","PRO:pers:suj:3:femi:sg",6314,248,"PRO:pers","C|S","ele|il"
1884,247,2,"parla","parla","VER:simp:3:sg",6314,248,"VER","+MI","parler"
1885,247,3,"con","con","CON:subord",6314,248,"CON:subord","T","come1"
1886,247,4,"ja","ja","ADV",6314,248,"ADV","+CIT","ja"
1887,247,5,"porrés","porrés","VER:futu:2:pl",6314,248,"VER","m'","pouvoir"
1888,247,6,"oir","oïr","VER:infi",6314,248,"VER","+M|+Td|+IdTd","devoir|os3|öir"
1889,248,1,"""","""","PON:cit",6315,249,"PON:cit",,"QUOTES"
1890,248,2,"baisiés","baisiés","VER:impe:2:pl",6315,249,"VER","+M","baisier"
1891,248,3,"moi","moi","PRO:pers:obj:1:sg:bet",6315,249,"PRO:pers","S|CT","je|moi"
1892,248,4,"sire","sire","NOM:suj:masc:sg",6315,249,"NOM","+CIT|+T","seignor|sire2"
1893,248,5,"por","por","PRE",6315,249,"PRE","+IST|CI","por2|por"
1894,248,6,"dieu","dieu","NOM:obj:masc:sg",6315,249,"NOM","+CIT","dieu"
1895,248,7,"qui","qui","PROCON",6315,249,"PROCON","CST","qui"
1896,248,8,"ne","ne","PRO:clit",6315,249,"PRO:clit","S|C","en2|ne"
1897,248,9,"menti","menti","VER:simp:3:sg",6315,249,"VER","+M","mentir"
1898,249,1,"plus","plus","ADV",6316,250,"ADV","CI","plus"
1899,249,2,"le","le","PRO:pers:obj:3:masc:sg:unb",6316,250,"DET:def","CST","le"
1900,249,3,"desir","desir","VER:pres:1:sg",6316,250,"NOM","+T","desir"
1901,249,4,"que","que","PROCON",6316,250,"PROCON","T|S|C","que2|que3|que"
1902,249,5,"riens","riens","ADV",6316,250,"ADV","Z","riens"
1903,249,6,"que","que","PROCON",6316,250,"PROCON","T|S|C","que2|que3|que"
1904,249,7,"diex","diex","NOM:suj:masc:sg",6316,250,"NOM","*+CIT","dieu"
1905,249,8,"fesist","fesist","VER:subi:3:sg",6316,250,"VER","+MI|M","faire|farre"
1906,249,9,"""","""","PON:cit",6316,250,"PON:cit",,"QUOTED"
1907,250,1,"et","et","CON:coord",6317,251,"CON:coord","ST","et"
1908,250,2,"dist","dist","VER:simp:3:sg",6317,251,"VER","+CMI","dire"
1909,250,3,"berniers","berniers","NPR:suj:masc:sg",6317,251,"NPR",,"UNKNOWN"
1910,250,4,"""","""","PON:cit",6317,251,"PON:cit",,"QUOTES"
1911,250,5,"j","j","PRO:pers:suj:1:sg:unb",6317,251,"PRO:pers","CS","je"
1912,250,6,"ann","ann","PRO:clit",6317,251,"PRO:clit","S","en2"
1913,250,7,"ai","ai","VER:pres:1:sg",6317,251,"VER","+Md|+CMI","aidier|avoir"
1914,250,8,"molt","molt","ADV",6317,251,"ADV","I","mout"
1915,250,9,"grant","grant","ADJ:obj:masc:sg",6317,251,"ADJ","+CIT","grant"
1916,250,10,"desir","desir","NOM:obj:masc:sg",6317,251,"NOM","+T","desir"
1917,251,1,"mais","mais","CON:coord",6318,252,"CON:coord","S","mais"
1918,251,2,"de","de","PRE",6318,252,"PRE","+CIST","de"
1919,251,3,"baisier","baisier","VER:infi",6318,252,"VER","+IMT","baisier"
1920,251,4,"n","n","PRO:clit",6318,252,"PRO:clit","S|C","en2|ne"
1921,251,5,"est","est","VER:pres:3:sg",6318,252,"VER","+M|+I","ester|estre1"
1922,251,6,"il","il","PRO:pers:suj:3:masc:sg:unb",6318,252,"PRO:pers","CIST","il"
1923,251,7,"mie","mie","ADV",6318,252,"ADV","c'","mie"
1924,251,8,"or","or","ADV",6318,252,"ADV","+IT|CI","or4|or"
1925,251,9,"loisir","loisir","VER:infi",6318,252,"VER","+IT|MI","loisir1|loisir"
1926,252,1,"quant","quant","ADV",6319,253,"ADV","CI","cant"
1927,252,2,"je","je","PRO:pers:suj:1:sg:unb",6319,253,"PRO:pers","CIST","je"
1928,252,3,"serai","serai","VER:futu:1:sg",6319,253,"VER","+I|IM|MMd","estre1|estre|seoir"
1929,252,4,"arier","arier","ADV",6319,253,"ADV","T","ariere"
1930,252,5,"a","a","PRE",6319,253,"PRE","+T|CGIS","a3|a"
1931,252,6,"saint","saint","ADJ:obj:masc:sg",6319,253,"ADJ","T|CI","saint1|saint"
1932,252,7,"quentin","quentin","NPR:obj:masc:sg",6319,253,"NPR","Z","quentin"
1933,253,1,"la","la","ADV",6320,254,"ADV","+IIdTd","là"
1934,253,2,"vos","vos","PRO:pers:2:pl",6320,254,"PRO:pers","T|S|I","ous2|vos1|vos"
1935,253,3,"vaurai","vaurai","VER:futu:1:sg",6320,254,"VER","+M","valoir"
1936,253,4,"manoier","manoier","VER:infi",6320,254,"VER","*M","menoiier"
1937,253,5,"et","et","CON:coord",6320,254,"CON:coord","ST","et"
1938,253,6,"tenir","tenir","VER:infi",6320,254,"VER","+T|MI|M","tenir1|tenir|tenoir"
1939,253,7,"""","""","PON:cit",6320,254,"PON:cit",,"QUOTED"
1940,254,1,"a","a","PRE",6321,255,"PRE","+T|CGIS","a3|a"
1941,254,2,"ces","ces","DET:demo:obj:femi:pl",6321,255,"DET:demo","S|CS","cel|cest"
1942,254,3,"paroles","paroles","NOM:obj:femi:pl",6321,255,"NOM","+I","parole"
1943,254,4,"es","es","ADV",6321,255,"PRO:pers","CS","il"
1944,254,5,"vos","vos","PRO:pers:2:pl",6321,255,"PRO:pers","T|S","ous2|vos1"
1945,254,6,"le","le","DET:def:obj:masc:sg",6321,255,"PRO:pers","CIST","il"
1946,254,7,"sor","sor","ADJ:obj:masc:sg",6321,255,"PRE","+IST|+T","sor2|sur1"
1947,254,8,"guerri","guerri","NPR:obj:masc:sg",6321,255,"NPR",,"UNKNOWN"
1948,255,1,"a","a","PRE",6322,256,"PRE","+T|CGIS","a3|a"
1949,255,2,"haute","haute","ADJ:obj:femi:sg",6322,256,"ADJ","+I","haut"
1950,255,3,"vois","vois","NOM:obj:femi:sg",6322,256,"NOM","+T","voiz"
1951,255,4,"a","a","PRE",6322,256,"PRE","+T|CGIS","a3|a"
1952,255,5,"escrier","escrier","VER:infi",6322,256,"VER","+IIdTd","escrïer"
1953,255,6,"c","c'","PROCON",6322,256,"PROCON","Z|Z|Z|Z|Z|C|Z","ce|que1|que2|que3|que4|que|soi1"
1954,255,7,"est","est","VER:pres:3:sg",6322,256,"PRO:pers","CS","il"
1955,255,8,"pris","pris","VER:pper:masc:sg",6322,256,"VER","+CMI|+IM","prendre|prisier"
1956,256,1,"""","""","PON:cit",6323,257,"PON:cit",,"QUOTES"
1957,256,2,"a","a","PRE",6323,257,"PRE","+T|CGIS","a3|a"
1958,256,3,"cel","cel","DET:demo:obj:masc:sg",6323,257,"DET:demo","CS","cel"
1959,256,4,"concel","concel","NOM:obj:masc:sg",6323,257,"NOM","+Z","conseil"
1960,256,5,"soient","soient","VER:subp:3:pl",6323,257,"VER","+I|CMI","estre1|estre"
1961,256,6,"li","li","DET:def:suj:masc:pl",6323,257,"DET:def","CST","le"
1962,256,7,"malfes","malfés","NOM:suj:masc:pl",6323,257,"NOM",,"UNKNOWN"
1963,256,8,"vis","vis","ADJ:suj:masc:pl",6323,257,"NOM","+IT|+T","vis|viz"
1964,257,1,"tenés","tenés","VER:impe:2:pl",6324,258,"VER","m'","tenir"
1965,257,2,"l","l'","DET:def:obj:masc:sg",6324,258,"DET:def","CS","le"
1966,257,3,"enchaut","enchaut","NOM:obj:masc:sg",6324,258,"NOM",,"UNKNOWN"
1967,257,4,"frans","frans","ADJ:suj:masc:pl",6324,258,"ADJ","I|CI","franc1|franc"
1968,257,5,"chevalliers","chevalliers","NOM:suj:masc:pl",6324,258,"NOM","*+I","chevalier"
1969,257,6,"de","de","PRE",6324,258,"PRE","+CIST","de"
1970,257,7,"pris","pris","NOM:obj:masc:sg",6324,258,"NOM","+IT|+T","pris1|pris2"
1971,257,8,"""","""","PON:cit",6324,258,"PON:cit",,"QUOTED"
1972,258,1,"et","et","CON:coord",6325,259,"CON:coord","ST","et"
1973,258,2,"dist","dist","VER:simp:3:sg",6325,259,"VER","+CMI","dire"
1974,258,3,"berniers","berniers","NPR:suj:masc:sg",6325,259,"NPR",,"UNKNOWN"
1975,258,4,"""","""","PON:cit",6325,259,"PON:cit",,"QUOTES"
1976,258,5,"tout","tout","PRO:ind:obj:masc:sg",6325,259,"PRO:ind","CS","tot"
1977,258,6,"a","a","PRE",6325,259,"PRE","+T|CGIS","a3|a"
1978,258,7,"vostre","vostre","DET:poss:obj:masc:sg",6325,259,"DET:poss","S","vostre"
1979,258,8,"plaisir","plaisir","VER:infi",6325,259,"NOM","+IT","plaisir"
1980,258,9,"""","""","PON:cit",6325,259,"PON:cit",,"QUOTED"
1981,259,1,"apres","aprés","PRE",6326,260,"PRE","C|IdSTd","apres|après"
1982,259,2,"iax","iax","PRO:pers:acc:3:masc:pl:bet",6326,260,"PRO:pers","S","il"
1983,259,3,"poingnent","poingnent","VER:pres:3:pl",6326,260,"VER","+MI","poindre"
1984,259,4,"les","les","DET:def:obj:masc:pl",6326,260,"DET:def","CST","le"
1985,259,5,"bons","bons","ADJ:obj:masc:pl",6326,260,"ADJ","+CI","bon"
1986,259,6,"destriers","destriers","NOM:obj:masc:pl",6326,260,"NOM","+I|I","destrier1|destrier"
1987,259,7,"de","de","PRE",6326,260,"PRE","+CIST","de"
1988,259,8,"pris","pris","NOM:obj:masc:sg",6326,260,"NOM","+IT|+T","pris1|pris2"
1989,260,1,"en","en","PRE",6327,261,"PRE","+IST|CI","en1|en"
1990,260,2,"lor","lor","DET:poss:obj:femi:sg",6327,261,"DET:poss","S|C","lor2|lor"
1991,260,3,"conpaingne","conpaingne","NOM:obj:femi:sg",6327,261,"NOM","+Z|+Z","compagne1|compagne2"
1992,260,4,"trois","trois","ADJ:card",6327,261,"ADJ:card",0,"trois"
1993,260,5,"mille","mille","ADJ:card",6327,261,"ADJ:card","*I|C","deus|ii"
1994,260,6,"poingneis","poingneis","NOM:obj:masc:pl",6327,261,"NOM",,"UNKNOWN"
1995,261,1,"au","au","PREDET:a:obj:masc:sg",6328,262,"PREDET:a","S|C","a+le|le"
1996,261,2,"retorner","retorner","VER:infi",6328,262,"VER","+IT","retorner"
1997,261,3,"que","que","PROCON",6328,262,"PROCON","T|S|C","que2|que3|que"
1998,261,4,"bernecons","bernecons","NPR:suj:masc:sg",6328,262,"NPR",,"UNKNOWN"
1999,261,5,"lor","lor","PRO:pers:dat:3:pl",6328,262,"PRO:pers","CIST|S","il|lor2"
2000,261,6,"fit","fit","VER:simp:3:sg",6328,262,"VER","+M|M","faire|fire"
2001,262,1,"trois","trois","ADJ:card",6329,263,"ADJ:card",0,"trois"
2002,262,2,".c.",".c.","ADJ:card",6329,263,"ADJ:card","*I|C","cent"
2003,262,3,"des","des","PREDET:de:obj:masc:pl",6329,263,"PREDET:de","S|C","de+le|le"
2004,262,4,"lors","lors","PRO:poss:obj:masc:pl",6329,263,"ADV","+CIT","lors"
2005,262,5,"ont","ont","VER:pres:3:pl",6329,263,"VER","+CIM|+M","avoir|devoir"
2006,262,6,"retenus","retenus","VER:pper:masc:pl",6329,263,"VER","*+CI","retenir"
2007,262,7,"et","et","CON:coord",6329,263,"CON:coord","ST","et"
2008,262,8,"pris","pris","VER:pper:masc:sg",6329,263,"VER","+CMI|+IM","prendre|prisier"
2009,263,1,"et","et","CON:coord",6330,264,"CON:coord","ST","et"
2010,263,2,"la","la","DET:def:obj:femi:sg",6330,264,"DET:def","CST","le"
2011,263,3,"roine","roine","NOM:obj:femi:sg",6330,264,"NOM","+IdTTd|+Td","röine1|röine2"
2012,263,4,"et","et","CON:coord",6330,264,"CON:coord","ST","et"
2013,263,5,"loherel","loherel","NPR:obj:masc:sg",6330,264,"NPR",,"UNKNOWN"
2014,263,6,"son","son","DET:poss:obj:masc:sg",6330,264,"DET:poss","S|C","son4|son"
2015,263,7,"fil","fil","NOM:obj:masc:sg",6330,264,"NOM","+IT|+IT|+T|+T","fil1|fil2|fils1|fils2"
2016,264,1,"et","et","CON:coord",6331,265,"CON:coord","ST","et"
2017,264,2,"la","la","DET:def:obj:femi:sg",6331,265,"DET:def","CST","le"
2018,264,3,"pucelle","pucelle","NOM:obj:femi:sg",6331,265,"NOM","+I","pucele"
2019,264,4,"fille","fille","NOM:obj:femi:sg",6331,265,"NOM","+CIT","fille"
2020,264,5,"le","le","DET:def:obj:masc:sg",6331,265,"PRO:pers","CIST","il"
2021,264,6,"sor","sor","ADJ:obj:masc:sg",6331,265,"PRE","+IST|+T","sor2|sur1"
2022,264,7,"guerri","guerri","NPR:obj:masc:sg",6331,265,"NPR",,"UNKNOWN"
2023,265,1,"firent","firent","VER:simp:3:pl",6332,266,"VER","+CMI|M","faire|feire"
2024,265,2,"monter","monter","VER:infi",6332,266,"VER","+IT","monter"
2025,265,3,"sor","sor","PRE",6332,266,"PRE","+IST|+T","sor2|sur1"
2026,265,4,"un","un","DET:ndf:obj:masc:sg",6332,266,"DET:ndf","S","un"
2027,265,5,"mulet","mulet","NOM:obj:masc:sg",6332,266,"NOM","+T|+T|+T","mulet1|mulet2|mulet3"
2028,265,6,"de","de","PRE",6332,266,"PRE","+CIST","de"
2029,265,7,"pris","pris","NOM:obj:masc:sg",6332,266,"NOM","+IT|+T","pris1|pris2"
2030,266,1,"sonnent","sonnent","VER:pres:3:pl",6333,267,"VER","*+I|M","soner|sonner"
2031,266,2,"lor","lor","DET:poss:obj:masc:pl",6333,267,"DET:poss","S|C","lor2|lor"
2032,266,3,"cors","cors","NOM:obj:masc:pl",6333,267,"NOM","+IT|+IT","cors1|cors2"
2033,266,4,"si","si","PROCON",6333,267,"PROCON","c'","si"
2034,266,5,"sont","sont","VER:pres:3:pl",6333,267,"VER","+I|CMI","estre1|estre"
2035,266,6,"el","el","PREDET:en:obj:masc:sg",6333,267,"PREDET:en","S","en1+le"
2036,266,7,"retor","retor","NOM:obj:masc:sg",6333,267,"NOM","+IT|+T","retor1|retor2"
2037,266,8,"mis","mis","VER:pper:masc:sg",6333,267,"VER","M|CIM|M","manoir|metre|mettre"
2038,267,1,"ainc","ainc","ADV",6334,268,"ADV","+T|G","ainc|ains3"
2039,267,2,"n","n","PRO:clit",6334,268,"PRO:clit","S|C","en2|ne"
2040,267,3,"aresterent","aresterent","VER:simp:3:pl",6334,268,"VER","+I","arester"
2041,267,4,"desciqu","desciqu","CON:subord",6334,268,"CON:subord","que_Z","deci"
2042,267,5,"a","a","PRE",6334,268,"PRE","+T|CGIS","a3|a"
2043,267,6,"sain","sain","ADJ:obj:masc:sg",6334,268,"ADJ","+IT","sain"
2044,267,7,"quentin","quentin","NPR:obj:masc:sg",6334,268,"NPR","Z","quentin"
2045,268,1,"berniers","berniers","NPR:suj:masc:sg",6335,269,"NPR",,"UNKNOWN"
2046,268,2,"en","en","PRO:clit",6335,269,"PRO:clit","S|C","en2|en"
2047,268,3,"jure","jure","VER:pres:3:sg",6335,269,"VER","+IM","jurer"
2048,268,4,"cel","cel","PRO:demo:obj:masc:sg",6335,269,"PRO:demo","CIST","cel"
2049,268,5,"qui","qui","PROCON",6335,269,"PROCON","CST","qui"
2050,268,6,"le","le","DET:def:obj:masc:sg",6335,269,"DET:def","CST","le"
2051,268,7,"monde","monde","NOM:obj:masc:sg",6335,269,"NOM","+IT|CI","monde1|monde"
2052,268,8,"fit","fit","VER:simp:3:sg",6335,269,"VER","+M|M","faire|fire"
2053,269,1,"n","n","PRO:clit",6336,270,"PRO:clit","S|C","en2|ne"
2054,269,2,"an","an","PRO:clit",6336,270,"PRO:clit","S|C","en2|en"
2055,269,3,"isteront","isteront","VER:futu:3:pl",6336,270,"VER","+M","issir"
2056,269,4,"tant","tant","ADV",6336,270,"ADV","CI","tant"
2057,269,5,"conme","conme","CON:subord",6336,270,"CON:subord","ST","come1"
2058,269,6,"il","il","PRO:pers:suj:3:masc:pl",6336,270,"PRO:pers","CIST","il"
2059,269,7,"soit","soit","VER:subp:3:sg",6336,270,"VER",0,"estre"
2060,269,8,"vis","vis","ADJ:suj:masc:pl",6336,270,"VER","m'","vivre"
2061,270,1,"se","se","PROCON",6337,271,"PROCON","c'","se"
2062,270,2,"ne","ne","PRO:clit",6337,271,"PRO:clit","S|C","en2|ne"
2063,270,3,"li","li","PRO:pers:suj:3:masc:sg:bet",6337,271,"PRO:pers","C|CIST","ele|il"
2064,270,4,"rent","rent","VER:pres:3:sg",6337,271,"VER","+IM","rendre"
2065,270,5,"li","li","DET:def:suj:masc:sg",6337,271,"DET:def","CST","le"
2066,270,6,"rois","rois","NOM:suj:masc:sg",6337,271,"NOM","+I|+T|+T|+T","roi2|rois1|rois2|roix"
2067,270,7,"trestous","trestous","DET:ind:obj:masc:pl",6337,271,"DET:ind","S","trestot"
2068,270,8,"ses","ses","DET:poss:obj:masc:pl",6337,271,"DET:poss","S|C","son4|son"
2069,270,9,"pris","pris","NOM:obj:masc:pl",6337,271,"NOM","+IT|+T","pris1|pris2"
2070,271,1,"ybert","ybert","NPR:obj:masc:sg",6338,272,"NPR",,"UNKNOWN"
2071,271,2,"son","son","DET:poss:obj:masc:sg",6338,272,"DET:poss","S|C","son4|son"
2072,271,3,"pere","pere","NOM:obj:masc:sg",6338,272,"NOM","+T|+T|+T","paire|pere1|piere"
2073,271,4,"et","et","CON:coord",6338,272,"CON:coord","ST","et"
2074,271,5,"gautier","gautier","NPR:obj:masc:sg",6338,272,"NPR","C|Z","gautier"
2075,271,6,"le","le","DET:def:obj:masc:sg",6338,272,"DET:def","CST","le"
2076,271,7,"jantil","jantil","ADJ:obj:masc:sg",6338,272,"ADJ","+T","gentil"
2077,272,1,"et","et","CON:coord",6339,273,"CON:coord","ST","et"
2078,272,2,"les","les","DET:def:obj:masc:pl",6339,273,"DET:def","CST","le"
2079,272,3,".l.",".l.","ADJ:card",6339,273,"ADJ:card","*I|C","deus|ii"
2080,272,4,"qu","qu","PROCON",6339,273,"PROCON","S|S|S|S|C","que1|que2|que3|que4|que"
2081,272,5,"an","an","PRE",6339,273,"PRE","+IS|CI","en1|en"
2082,272,6,"la","la","DET:def:obj:femi:sg",6339,273,"DET:def","CST","le"
2083,272,7,"chartre","chartre","NOM:obj:femi:sg",6339,273,"NOM","+T|+T","chartre1|chartre2"
2084,272,8,"sont","sont","VER:pres:3:pl",6339,273,"VER","+I|CMI","estre1|estre"
2085,272,9,"mis","mis","VER:pper:masc:sg",6339,273,"VER","M|CIM|M","manoir|metre|mettre"
2086,273,1,"li","li","DET:def:suj:masc:sg",6340,274,"DET:def","CST","le"
2087,273,2,"enpereres","enpereres","NOM:suj:masc:sg",6340,274,"NOM","+I","emperëor"
2088,273,3,"fu","fu","VER:simp:3:sg",6340,274,"VER","+I|CMI","estre1|estre"
2089,273,4,"dolens","dolens","ADJ:suj:masc:sg",6340,274,"ADJ","*+I","dolent"
2090,273,5,"et","et","CON:coord",6340,274,"CON:coord","ST","et"
2091,273,6,"marris","marris","VER:pper:masc:pl",6340,274,"VER","+T","marrir"
2092,274,1,"por","por","PRE",6341,275,"PRE","+IST|CI","por2|por"
