"wd_id","line_id","linewd","lex_id","tag","TT lemma"
1260,196,5,"qui","PROCON","qui_S"
1261,196,6,"ne","PRO:clit","en2_S"
1262,196,7,"ment","VER","mentir_+M"
1263,196,8,":","PON",":"
1264,197,1,"qui","PROCON","qui_S"
1265,197,2,"bien","ADV","bien1|bien2|bien_+IT|C|I"
1266,197,3,"fait","VER","faire|farre_+CMI|M"
1267,197,4,",","PON",","
1268,197,5,"ciuls","NOM","<nolem>"
1269,197,6,"le","PRO:pers","il_S"
1270,197,7,"trouvera","VER","trover_*+I"
1271,197,8,",","PON",","
1272,198,1,"en","PRE","en1_+S"
1273,198,2,"paradis","NOM","paradis_+IT"
1274,198,3,"quant","ADV","cant_C"
1275,198,4,"il","PRO:pers","il_S"
1276,198,5,"sera","VER","estre1|estre|saveir|seoir_+I|CMI|M|M"
1277,198,6,";","PON",";"
1278,199,1,"et","CON:coord","et_S"
1279,199,2,"qui","PROCON","qui_S"
1280,199,3,"mal","ADV","mal_I"
1281,199,4,"fet","VER","faire|feire|fere_+CMI|M|M"
1282,199,5,",","PON",","
1283,199,6,"tout","DET:ind","tot_S"
1284,199,7,"li","DET:def","le_S"
1285,199,8,"dyable","NOM","dïable_*+IdTTd"
1286,200,1,"le","PRO:pers","il_S"
1287,200,2,"menront","VER","mener_*+IM"
1288,200,3,"en","PRE","en1_+S"
1289,200,4,"feu","NOM","feu|fief|fo_+IT|+I|+T"
1290,200,5,"permenable","ADJ","parmanable_*+T"
1291,200,6,".","PON","."
1292,201,1,"or","ADV","or4|or_+IT|CI"
1293,201,2,"voel","VER","voloir_+I"
1294,201,3,"penser","VER","penser_+IMT"
1295,201,4,",","PON",","
1296,201,5,"se","DET:poss","son4_S"
1297,201,6,"dieus","NOM","dieu_*+CIT"
1298,201,7,"l'","PRO:pers","il"
1299,201,8,"otrie","VER","otroiier_+I"
1300,201,9,",","PON",","
1301,202,1,"a","PRE","a_S"
1302,202,2,"men","DET:poss","mon1_S"
1303,202,3,"estat","NOM","estat_+T"
1304,202,4,"et","CON:coord","et_S"
1305,202,5,"a","PRE","a_S"
1306,202,6,"me","DET:poss","mon1_S"
1307,202,7,"vie","NOM","vie1|voie_+T|+T"
1308,202,8,",","PON",","
1309,203,1,"quels","ADJ","quel_C"
1310,203,2,"estét","VER","ester|estre_+M|IM"
1311,203,3,"ay","VER","avoir_+M"
1312,203,4,"et","CON:coord","et_S"
1313,203,5,"quels","ADJ","quel_C"
1314,203,6,"je","PRO:pers","je_S"
1315,203,7,"suy","VER","sivre_+M"
1316,204,1,"et","CON:coord","et_S"
1317,204,2,"que","PROCON","que3_S"
1318,204,3,"dou","PREDET:de","de+le_S"
1319,204,4,"temps","NOM","tens_+CT"
1320,204,5,"je","PRO:pers","je_S"
1321,204,6,"n'","PRO:clit","en2_S"
1322,204,7,"ay","VER","avoir_+M"
1323,204,8,"fors","ADV","fors2|fuer1_+T|+T"
1324,204,9,"huy","ADV","ui_*+IT"
1325,204,10,".","PON","."
1326,205,1,"s'","PRO:pers","soi1_S"
1327,205,2,"ay","VER","avoir_+M"
1328,205,3,"des","PREDET:de","de+le_S"
1329,205,4,"ans","NOM","an_+C"
1330,205,5,"grant","ADJ","grant_+CIT"
1331,205,6,"plenté","NOM","plenté_+IT"
1332,205,7,"passés","VER","passer_M"
1333,206,1,"et","CON:coord","et_S"
1334,206,2,"de","PRE","de_+S"
1335,206,3,"pekiés","VER","<unknown>"
1336,206,4,"moult","ADV","mout_I"
1337,206,5,"amassés","VER","amasser_*+I"
1338,206,6,",","PON",","
1339,207,1,"pau","ADV","poi_Z"
1340,207,2,"fait","VER","faire|farre_+CMI|M"
1341,207,3,"de","PRE","de_+S"
1342,207,4,"bien","ADV","bien1|bien2|bien_+IT|C|I"
1343,207,5,"dont","ADV","donc|dont_I|I"
1344,207,6,"ge","PRO:pers","je_S"
1345,207,7,"fremis","VER","fremir_*+M"
1346,207,8,".","PON","."
1347,208,1,"dous","ADJ:card","deus_CIT"
1348,208,2,"dieus","NOM","dieu_*+CIT"
1349,208,3,",","PON",","
1350,208,4,"ayés","VER","avoir_+M"
1351,208,5,"merchi","NOM","merci_+Z"
1352,208,6,"de","PRE","de_+S"
1353,208,7,"mi","PRO:pers","je_S"
1354,208,8,".","PON","."
1355,209,1,"uns","DET:ndf","un_S"
1356,209,2,"jours","NOM","jor_+C"
1357,209,3,",","PON",","
1358,209,4,"quant","ADV","cant_C"
1359,209,5,"li","DET:def","le_S"
1360,209,6,"cuers","NOM","cuer2|cuer_+I|I"
1361,209,7,"se","PRO:pers","soi1_S"
1362,209,8,"remort","VER","remordre_+Z"
1363,209,9,",","PON",","
1364,210,1,"passe","VER","passer_CIM"
1365,210,2,"milliers","NOM","milier_+I"
1366,210,3,"aprés","ADV","après_I"
1367,210,4,"le","DET:def","le_S"
1368,210,5,"mort","NOM","mort_+CIT"
1369,210,6,".","PON","."
1370,211,1,"pour","PRE","por2_+S"
1371,211,2,"chou","PRO:invar","ce1_S"
1372,211,3,"me","PRO:pers","je_S"
1373,211,4,"voel","VER","voloir_+I"
1374,211,5,"de","PRE","de_+S"
1375,211,6,"cuer","NOM","cuer1|cuer2_+T|+IT"
1376,211,7,"entir","ADJ","entier_+T"
1377,212,1,"vivans","VER","vivre_M"
1378,212,2,"de","PRE","de_+S"
1379,212,3,"mes","DET:poss","mon1_S"
1380,212,4,"mauls","NOM","mal1_*Z"
1381,212,5,"repentir","VER","repentir_+IMT"
1382,212,6,".","PON","."
1383,213,1,"ensi","ADV","ainsi_+IT"
1384,213,2,",","PON",","
1385,213,3,"sire","NOM","seignor|sire2_+CIT|+T"
1386,213,4,",","PON",","
1387,213,5,"m'","PRO:pers","je_S"
1388,213,6,"avés","VER","avoir_+M"
1389,213,7,"dontét","VER","<unknown>"
1390,214,1,"et","CON:coord","et_S"
1391,214,2,"tout","PRO:ind","tot_S"
1392,214,3,"me","PRO:pers","je_S"
1393,214,4,"vient","VER","venir_+I"
1394,214,5,"de","PRE","de_+S"
1395,214,6,"vo","DET:poss","vostre_S"
1396,214,7,"bontét","NOM","bonté_+I"
1397,214,8,".","PON","."
1398,215,1,"or","ADV","or4|or_+IT|CI"
1399,215,2,"me","PRO:pers","je_S"
1400,215,3,"faut","VER","falir_+IM"
1401,215,4,"vraie","ADJ","verai_*+C"
1402,215,5,"repentanche","NOM","repentance_+Z"
1403,215,6,",","PON",","
1404,216,1,"et","CON:coord","et_S"
1405,216,2,"si","ADV","si_+IT"
1406,216,3,"me","PRO:pers","je_S"
1407,216,4,"faut","VER","falir_+IM"
1408,216,5,"recognisance","VER","<unknown>"
1409,217,1,"et","CON:coord","et_S"
1410,217,2,"entire","ADJ","entier_+T"
1411,217,3,"confessions","NOM","confessïon_*+IIdTd"
1412,218,1,"et","CON:coord","et_S"
1413,218,2,"juste","ADJ","juste2_T"
1414,218,3,"satisfactions","NOM","<unknown>"
1415,218,4,",","PON",","
1416,219,1,"dusk'","ADV","<nolem>"
1417,219,2,"a","PRE","a_S"
1418,219,3,"le","DET:def","le_S"
1419,219,4,"fin","ADJ","fin2|fin_+IT|I"
1420,219,5,"entendemens","NOM","<nolem>"
1421,220,1,"et","CON:coord","et_S"
1422,220,2,"que","PROCON","que3_S"
1423,220,3,"j'","PRO:pers","je_S"
1424,220,4,"aie","VER","aidier|avoir_+MIdMd|+CMIMd"
1425,220,5,"mes","DET:poss","mon1_S"
1426,220,6,"sacramens","NOM","<nolem>"
1427,220,7,".","PON","."
1428,221,1,"tout","PRO:ind","tot_S"
1429,221,2,"ce","PRO:invar","ce1_S"
1430,221,3,"me","PRO:pers","je_S"
1431,221,4,"faut","VER","falir_+IM"
1432,221,5,"pour","PRE","por2_+S"
1433,221,6,"men","DET:poss","mon1_S"
1434,221,7,"salut","NOM","salu_+CT"
1435,221,8,",","PON",","
1436,222,1,"car","CON:coord","car_S"
1437,222,2,"a","PRE","a_S"
1438,222,3,"pluseurs","DET:ind","plusor_S"
1439,222,4,"gens","NOM","gent1|giens_+I|+T"
1440,222,5,"a","PRE","a_S"
1441,222,6,"valut","VER","valoir_+MI"
1442,222,7,".","PON","."
1443,223,1,"dons","ADV","donc|dont_I|I"
1444,223,2,"dieus","NOM","dieu_*+CIT"
1445,223,3,",","PON",","
1446,223,4,"en","PRE","en1_+S"
1447,223,5,"ce","DET:demo","cel|cist_S|S"
1448,223,6,"point","NOM","point_+CIT"
1449,223,7,"me","PRO:pers","je_S"
1450,223,8,"prendés","VER","prendre_+M"
1451,223,9,",","PON",","
1452,224,1,"kon","VER","<unknown>"
1453,224,2,"longement","ADV","longement_I"
1454,224,3,"k'","PROCON","que1|que2|que3|que4_S|S|S|S"
1455,224,4,"en","PRO:clit","en2_S"
1456,224,5,"attendés","VER","<unknown>"
1457,224,6,".","PON","."
1458,225,1,"se","PRO:invar","ce1_S"
1459,225,2,"me","DET:poss","mon1_S"
1460,225,3,"vie","NOM","vie1|voie_+T|+T"
1461,225,4,"si","ADV","si_+IT"
1462,225,5,"par","PRE","par_S"
1463,225,6,"est","VER","ester|estre1_+M|+I"
1464,225,7,"orde","ADJ","ort2_+T"
1465,225,8,",","PON",","
1466,226,1,"je","PRO:pers","je_S"
1467,226,2,"require","VER","requerre_*+Z"
1468,226,3,"vo","DET:poss","vostre_S"
1469,226,4,"misericorde","NOM","misericorde_+IT"
1470,226,5,";","PON",";"
1471,227,1,"car","CON:coord","car_S"
1472,227,2,"pour","PRE","por2_+S"
1473,227,3,"les","DET:def","le_S"
1474,227,4,"peckeurs","NOM","<unknown>"
1475,227,5,"vous","PRO:pers","vos1_S"
1476,227,6,"venistes","VER","venir_+I"
1477,228,1,"et","CON:coord","et_S"
1478,228,2,"no","DET:poss","nostre_S"
1479,228,3,"humanitét","NOM","<nolem>"
1480,228,4,"prisistes","VER","<unknown>"
1481,228,5,",","PON",","
1482,229,1,"et","CON:coord","et_S"
1483,229,2,"tout","PRO:ind","tot_S"
1484,229,3,"tient","VER","tenir_CMI"
1485,229,4,"a","PRE","a_S"
1486,229,5,"le","DET:def","le_S"
1487,229,6,"boine","ADJ","bon_+Z"
1488,229,7,"fin","NOM","fin1|fin_+IT|CI"
1489,229,8,".","PON","."
1490,230,1,"ensi","ADV","ainsi_+IT"
1491,230,2,"me","PRO:pers","je_S"
1492,230,3,"pryere","NOM","priiere_*+CI"
1493,230,4,"defin","NOM","defin_+T"
1494,230,5,".","PON","."
1495,231,1,"a","PRE","a_S"
1496,231,2,"men","DET:poss","mon1_S"
1497,231,3,"eage","NOM","aigue|ëage_+G|+IdTd"
1498,231,4,"puis","ADV","puis_IT"
1499,231,5,"pensai","VER","penser_+M"
1500,231,6,".","PON","."
1501,232,1,"si","ADV","si_+IT"
1502,232,2,"m'","PRO:pers","je_S"
1503,232,3,"avisai","VER","<unknown>"
1504,232,4,"et","CON:coord","et_S"
1505,232,5,"pourpensai","VER","pourpenser_*M"
1506,233,1,"comment","ADV","coment1|coment_*+T|I"
1507,233,2,"je","PRO:pers","je_S"
1508,233,3,"poroie","VER","pouvoir_M"
1509,233,4,"savoir","VER","savoir_+MIT"
1510,234,1,"quans","DET:ind","cant2_S"
1511,234,2,"ans","NOM","an_+C"
1512,234,3,"pooie","VER","pöoir_+I"
1513,234,4,"bien","ADV","bien1|bien2|bien_+IT|C|I"
1514,234,5,"avoir","VER","avoir_+MIT"
1515,234,6,".","PON","."
1516,235,1,"adont","ADV","adonc_+GT"
1517,235,2,"me","PRO:pers","je_S"
1518,235,3,"revuint","VER","<unknown>"
1519,235,4,"en","PRE","en1_+S"
1520,235,5,"memore","NOM","memoire_+Z"
1521,236,1,"que","PROCON","que3_S"
1522,236,2,"quant","ADV","cant_C"
1523,236,3,"je","PRO:pers","je_S"
1524,236,4,"fuy","VER","fuir_+M"
1525,236,5,"mis","VER","manoir|metre|mettre_M|CIM|M"
1526,236,6,"a","PRE","a_S"
1527,236,7,"l'","DET:def","le_S"
1528,236,8,"escolle","NOM","<unknown>"
1529,236,9,",","PON",","
1530,237,1,"wit","ADJ:card","uit_T"
1531,237,2,"ans","NOM","an_+C"
1532,237,3,"ou","PRE","o4_+S"
1533,237,4,"environ","ADV","environ_IT"
1534,237,5,"avoye","VER","avoiier|avoir_+M|+M"
1535,237,6,",","PON",","
1536,238,1,"et","CON:coord","et_S"
1537,238,2,"de","PRE","de_+S"
1538,238,3,"chou","PRO:invar","ce1_S"
1539,238,4,"bien","ADV","bien1|bien2|bien_+IT|C|I"
1540,238,5,"chertains","ADJ","<nolem>"
1541,238,6,"estoye","VER","ester_+M"
1542,238,7,".","PON","."
1543,239,1,"or","ADV","or4|or_+IT|CI"
1544,239,2,"fui","VER","estre1|fuir_+I|+MIMd"
1545,239,3,"a","VER","avoir_+CMI"
1546,239,4,"l'","PON","@card@"
1547,239,5,"escole","NOM","escole1|escole2_+IT|+T"
1548,239,6,"dix","ADJ:card","dis_C"
1549,239,7,"ans","NOM","an_+C"
1550,240,1,"aprendans","VER","<unknown>"
1551,240,2,",","PON",","
1552,240,3,"cantans","VER","chanter_+M"
1553,240,4,"et","CON:coord","et_S"
1554,240,5,"lisans","VER","lire_M"
1555,240,6,".","PON","."
1556,241,1,"la","ADV","là_+IT"
1557,241,2,"me","PRO:pers","je_S"
1558,241,3,"fist","VER","faire|feire|fere_+CMI|M|M"
1559,241,4,"on","PRO:invar","on_S"
1560,241,5,"par","PRE","par_S"
1561,241,6,"accort","NOM","acort_+G"
1562,241,7,"mettre","VER","manumettre|metre|mettre_M|IMMd|M"
1563,242,1,"pour","PRE","por2_+S"
1564,242,2,"estre","VER","entr'estre|estre1_+M|+IT"
1565,242,3,"doctrines","NOM","doctrine_*+T"
1566,242,4,"en","PRE","en1_+S"
1567,242,5,"lettre","NOM","letre_+C"
1568,242,6,",","PON",","
1569,243,1,"dont","PRO:invar","dont_S"
1570,243,2,"apris","VER","aprendre|prendre_+I|+M"
1571,243,3,"au","PREDET:a","a+le_S"
1572,243,4,"mieuls","ADV","<nolem>"
1573,243,5,"que","PROCON","que3_S"
1574,243,6,"je","PRO:pers","je_S"
1575,243,7,"peuc","VER","paistre|pouvoir_+M|M"
1576,243,8,".","PON","."
1577,244,1,"maint","DET:ind","maint_S"
1578,244,2,"travail","NOM","travail_+IT"
1579,244,3,"et","CON:coord","et_S"
1580,244,4,"maint","DET:ind","maint_S"
1581,244,5,"paour","NOM","pëor_*+Td"
1582,244,6,"euc","VER","avoir_+M"
1583,244,7,";","PON",";"
1584,245,1,"puis","ADV","puis_IT"
1585,245,2,"eurent","VER","avoir_+MMd"
1586,245,3,"grand","ADJ","grant_+I"
1587,245,4,"devotion","NOM","devocïon_*+IIdTd"
1588,246,1,"de","PRE","de_+S"
1589,246,2,"my","DET:poss","mon1_S"
